D0,D1,D2,date,value
ZAB,UEB_NPB_EBA,BPT,2022-04-01,18905.94439793267
ZAB,UEB_NPB_EBA,BPT,2022-05-01,18137.655723571916
ZAB,UEB_NPB_EBA,BPT,2022-06-01,18567.036958704804
ZAB,UEB_NPB_EBA,BPT,2022-07-01,18278.80376650894
ZAB,UEB_NPB_EBA,BPT,2022-08-01,16547.262246522074
ZAB,UEB_NPB_EBA,BPT,2022-09-01,17669.5033288367
ZAB,UEB_NPB_EBA,BPT,2022-10-01,17615.021627091664
ZAB,UEB_NPB_EBA,BPT,2022-11-01,17096.264434134264
ZAB,UEB_NPB_EBA,BPT,2022-12-01,17799.272676956538
ZAB,UEB_NPB_EBA,BPT,2023-01-01,16307.014725880712
ZAB,UEB_NPB_EBA,BPT,2023-02-01,15971.578477626083
ZAB,UEB_NPB_EBA,BPT,2023-03-01,17548.629370387513
ZAB,UEB_NPB_EBA,BPT,2023-04-01,14868.754393392086
ZAB,UEB_NPB_EBA,BPT,2023-05-01,14371.805807200684
ZAB,UEB_NPB_EBA,BPT,2023-06-01,16136.86947102956
ZAB,UEB_NPB_EBA,BPT,2023-07-01,14506.250190212355
ZAB,UEB_NPB_EBA,BPT,2023-08-01,13874.340221000291
ZAB,UEB_NPB_EBA,BPT,2023-09-01,14356.429413747876
ZAB,UEB_NPB_EBA,BPT,2023-10-01,13954.169874036303
ZAB,UEB_NPB_EBA,BPT,2023-11-01,13882.779703877872
ZAB,UEB_NPB_EBA,BPT,2023-12-01,15825.605600592942
ZAB,UEB_NPB_EBA,BPT,2024-01-01,13817.156175052341
ZAB,UEB_NPB_EBA,BPT,2024-02-01,13452.72875928605
ZAB,UEB_NPB_EBA,BPT,2024-03-01,14942.526894319606
ZAB,UEB_NPB_EBA,BPT,2024-04-01,14130.088655027253
ZAB,UEB_NPB_EBA,BPT,2024-05-01,14155.862460473034
ZAB,UEB_NPB_EBA,BPT,2024-06-01,15210.103389163005
ZAB,UEB_NPB_EBA,BPT,2024-07-01,13933.646298189591
ZAB,UEB_NPB_EBA,BPT,2024-08-01,13260.09926415642
ZAB,UEB_NPB_EBA,BPT,2024-09-01,13593.873360425674
ZAB,UEB_NPB_EBA,BPT,2024-10-01,13834.5242000737
ZAB,UEB_NPB_EBA,BPT,2024-11-01,12348.998786327717
ZAB,UEB_NPB_EBA,BPT,2024-12-01,12577.829492739551
ZAB,UEB_NPB_EBA,BPT,2025-01-01,12056.36127123305
ZAB,UEB_NPB_EBA,BPT,2025-02-01,11778.40112360611
ZAB,UEB_NPB_EBA,BPT,2025-03-01,12872.465606435473
ZAB,UEB_NPB_EBA,BPT,2025-04-01,11247.753117711778
ZAB,UEB_NPB_EBA,BPT,2025-05-01,11085.507540122428
ZAB,UEB_NPB_EBA,BPT,2025-06-01,11738.737486701486
ZAB,UEB_NPB_EBA,BPT,2025-07-01,12506.095708847444
ZAB,UEB_NPB_EBA,BPT,2025-08-01,11610.690050736988
ZAB,UEB_NPB_EBA,BPT,2025-09-01,12289.518338550957
ZAB,UEB_NPB_EBA,BPT,2025-10-01,12626.01836886529
ZAB,UEB_NPB_EBA,BPT,2025-11-01,11700.886751870585
ZAB,UEB_NPB_EBA,BPT,2025-12-01,15349.052281270702
ZAB,UEB_NPB_EBA,BPT,2026-01-01,15329.38884062282
ZAB,UEB_NPB_EBA,BPT,2026-02-01,14601.749869040472
ZAB,UEB_NPB_EBA,BPT,2026-03-01,17142.531947834006
ZAB,UEB_NPB_EBA,BPT,2026-04-01,14394.523671414827
ZAB,UEB_NPB_EBA,BPT,2026-05-01,15193.082070644803
ZAB,UEB_NPB_T,ATA,2022-01-01,2826.4429999999998
ZAB,UEB_NPB_T,ATA,2022-02-01,2799.885
ZAB,UEB_NPB_T,ATA,2022-03-01,3269.929
ZAB,UEB_NPB_T,ATA,2022-04-01,2968.2019151954732
ZAB,UEB_NPB_T,ATA,2022-05-01,3153.402
ZAB,UEB_NPB_T,ATA,2022-06-01,3181.1709999999994
ZAB,UEB_NPB_T,ATA,2022-07-01,3111.922
ZAB,UEB_NPB_T,ATA,2022-08-01,3101.2
ZAB,UEB_NPB_T,ATA,2022-09-01,3207.634
ZAB,UEB_NPB_T,ATA,2022-10-01,3133.85
ZAB,UEB_NPB_T,ATA,2022-11-01,3234.836
ZAB,UEB_NPB_T,ATA,2022-12-01,3457.964
ZAB,UEB_NPB_T,ATA,2023-01-01,3051.725
ZAB,UEB_NPB_T,ATA,2023-02-01,3009.9049999999997
ZAB,UEB_NPB_T,ATA,2023-03-01,3501.6949999999997
ZAB,UEB_NPB_T,ATA,2023-04-01,3024.19
ZAB,UEB_NPB_T,ATA,2023-05-01,3356.902
ZAB,UEB_NPB_T,ATA,2023-06-01,3361.754
ZAB,UEB_NPB_T,ATA,2023-07-01,3296.596
ZAB,UEB_NPB_T,ATA,2023-08-01,3166.218
ZAB,UEB_NPB_T,ATA,2023-09-01,3157.272
ZAB,UEB_NPB_T,ATA,2023-10-01,3358.224
ZAB,UEB_NPB_T,ATA,2023-11-01,3335.688
ZAB,UEB_NPB_T,ATA,2023-12-01,3494.244
ZAB,UEB_NPB_T,ATA,2024-01-01,3267.1
ZAB,UEB_NPB_T,ATA,2024-02-01,3192.34
ZAB,UEB_NPB_T,ATA,2024-03-01,3260.497
ZAB,UEB_NPB_T,ATA,2024-04-01,3439.514
ZAB,UEB_NPB_T,ATA,2024-05-01,3396.904
ZAB,UEB_NPB_T,ATA,2024-06-01,3174.351
ZAB,UEB_NPB_T,ATA,2024-07-01,3595.837
ZAB,UEB_NPB_T,ATA,2024-08-01,3184.364
ZAB,UEB_NPB_T,ATA,2024-09-01,3247.141
ZAB,UEB_NPB_T,ATA,2024-10-01,3491.477
ZAB,UEB_NPB_T,ATA,2024-11-01,3615.787
ZAB,UEB_NPB_T,ATA,2024-12-01,4028.838
ZAB,UEB_NPB_T,ATA,2025-01-01,3697.436
ZAB,UEB_NPB_T,ATA,2025-02-01,3574.424
ZAB,UEB_NPB_T,ATA,2025-03-01,3897.561
ZAB,UEB_NPB_T,ATA,2025-04-01,3884.783
ZAB,UEB_NPB_T,ATA,2025-05-01,3917.624
ZAB,UEB_NPB_T,ATA,2025-06-01,3860.764
ZAB,UEB_NPB_T,ATA,2025-07-01,4167.969
ZAB,UEB_NPB_T,ATA,2025-08-01,3600.733
ZAB,UEB_NPB_T,ATA,2025-09-01,3899.21
ZAB,UEB_NPB_T,ATA,2025-10-01,4008.4562
ZAB,UEB_NPB_T,ATA,2025-11-01,3694.8355
ZAB,UEB_NPB_T,ATA,2025-12-01,4333.2607
ZAB,UEB_NPB_T,ATA,2026-01-01,3655.5873
ZAB,UEB_NPB_T,ATA,2026-02-01,3606.053
ZAB,UEB_NPB_T,ATA,2026-03-01,4076.5107
ZAB,UEB_NPB_T,ATA,2026-04-01,3880.6596
ZAB,UEB_NPB_T,ATA,2026-05-01,3727.8622
ZAB,UEB_NPB_T,BET,2022-01-01,172784844.00184858
ZAB,UEB_NPB_T,BET,2022-02-01,178355173.0199829
ZAB,UEB_NPB_T,BET,2022-03-01,227760710.30520827
ZAB,UEB_NPB_T,BET,2022-04-01,185295422.38598263
ZAB,UEB_NPB_T,BET,2022-05-01,191937556.75169545
ZAB,UEB_NPB_T,BET,2022-06-01,185605364.28480858
ZAB,UEB_NPB_T,BET,2022-07-01,187503288.03572318
ZAB,UEB_NPB_T,BET,2022-08-01,188624061.7372946
ZAB,UEB_NPB_T,BET,2022-09-01,204110443.0692757
ZAB,UEB_NPB_T,BET,2022-10-01,200850985.0657201
ZAB,UEB_NPB_T,BET,2022-11-01,219692790.98796618
ZAB,UEB_NPB_T,BET,2022-12-01,219407378.1152471
ZAB,UEB_NPB_T,BET,2023-01-01,195211398.80312717
ZAB,UEB_NPB_T,BET,2023-02-01,175214713.98796746
ZAB,UEB_NPB_T,BET,2023-03-01,212903423.32013577
ZAB,UEB_NPB_T,BET,2023-04-01,168441493.27500996
ZAB,UEB_NPB_T,BET,2023-05-01,183684492.17555296
ZAB,UEB_NPB_T,BET,2023-06-01,180109538.26780927
ZAB,UEB_NPB_T,BET,2023-07-01,167677278.17912978
ZAB,UEB_NPB_T,BET,2023-08-01,174843277.723774
ZAB,UEB_NPB_T,BET,2023-09-01,171843162.20701718
ZAB,UEB_NPB_T,BET,2023-10-01,172528740.25051147
ZAB,UEB_NPB_T,BET,2023-11-01,172921360.97152606
ZAB,UEB_NPB_T,BET,2023-12-01,186705293.35156766
ZAB,UEB_NPB_T,BET,2024-01-01,154386718.08930787
ZAB,UEB_NPB_T,BET,2024-02-01,160412023.60852277
ZAB,UEB_NPB_T,BET,2024-03-01,156251738.1804517
ZAB,UEB_NPB_T,BET,2024-04-01,165946173.06085274
ZAB,UEB_NPB_T,BET,2024-05-01,167079795.48867643
ZAB,UEB_NPB_T,BET,2024-06-01,147905315.49403137
ZAB,UEB_NPB_T,BET,2024-07-01,163717648.2661729
ZAB,UEB_NPB_T,BET,2024-08-01,138596573.5639681
ZAB,UEB_NPB_T,BET,2024-09-01,149751597.56090257
ZAB,UEB_NPB_T,BET,2024-10-01,159162814.04607606
ZAB,UEB_NPB_T,BET,2024-11-01,162486394.42576152
ZAB,UEB_NPB_T,BET,2024-12-01,169284927.03775024
ZAB,UEB_NPB_T,BET,2025-01-01,162128378.32248896
ZAB,UEB_NPB_T,BET,2025-02-01,149977162.59996882
ZAB,UEB_NPB_T,BET,2025-03-01,155666473.3126689
ZAB,UEB_NPB_T,BET,2025-04-01,156869277.17123765
ZAB,UEB_NPB_T,BET,2025-05-01,154938942.52751076
ZAB,UEB_NPB_T,BET,2025-06-01,149792977.95515627
ZAB,UEB_NPB_T,BET,2025-07-01,153624639.4039949
ZAB,UEB_NPB_T,BET,2025-08-01,137165529.38053653
ZAB,UEB_NPB_T,BET,2025-09-01,149456132.4736555
ZAB,UEB_NPB_T,BET,2025-10-01,153534792.97903568
ZAB,UEB_NPB_T,BET,2025-11-01,145035701.71061462
ZAB,UEB_NPB_T,BET,2025-12-01,183594757.51214257
ZAB,UEB_NPB_T,BET,2026-01-01,151671652.63708776
ZAB,UEB_NPB_T,BET,2026-02-01,151128482.86956212
ZAB,UEB_NPB_T,BET,2026-03-01,186636641.9204582
ZAB,UEB_NPB_T,BET,2026-04-01,174389430.6465151
ZAB,UEB_NPB_T,BET,2026-05-01,163168248.449983
ZAB,UEB_NPB_T,BPT,2022-01-01,61131.550858039096
ZAB,UEB_NPB_T,BPT,2022-02-01,63700.89236521603
ZAB,UEB_NPB_T,BPT,2022-03-01,69653.10571122744
ZAB,UEB_NPB_T,BPT,2022-04-01,62426.82529021273
ZAB,UEB_NPB_T,BPT,2022-05-01,60866.8215316967
ZAB,UEB_NPB_T,BPT,2022-06-01,58344.98185882136
ZAB,UEB_NPB_T,BPT,2022-07-01,60253.209442821244
ZAB,UEB_NPB_T,BPT,2022-08-01,60822.92716925533
ZAB,UEB_NPB_T,BPT,2022-09-01,63632.709676127546
ZAB,UEB_NPB_T,BPT,2022-10-01,64090.8100469774
ZAB,UEB_NPB_T,BPT,2022-11-01,67914.66120321593
ZAB,UEB_NPB_T,BPT,2022-12-01,63449.873427036
ZAB,UEB_NPB_T,BPT,2023-01-01,63967.558939002425
ZAB,UEB_NPB_T,BPT,2023-02-01,58212.70571262797
ZAB,UEB_NPB_T,BPT,2023-03-01,60800.10489780972
ZAB,UEB_NPB_T,BPT,2023-04-01,55698.05246198485
ZAB,UEB_NPB_T,BPT,2023-05-01,54718.455342322464
ZAB,UEB_NPB_T,BPT,2023-06-01,53576.06126677005
ZAB,UEB_NPB_T,BPT,2023-07-01,50863.76316028102
ZAB,UEB_NPB_T,BPT,2023-08-01,55221.490662921504
ZAB,UEB_NPB_T,BPT,2023-09-01,54427.73451480176
ZAB,UEB_NPB_T,BPT,2023-10-01,51374.99471462042
ZAB,UEB_NPB_T,BPT,2023-11-01,51839.788664745036
ZAB,UEB_NPB_T,BPT,2023-12-01,53432.24266867673
ZAB,UEB_NPB_T,BPT,2024-01-01,47254.97171476474
ZAB,UEB_NPB_T,BPT,2024-02-01,50249.04101960404
ZAB,UEB_NPB_T,BPT,2024-03-01,47922.67503403674
ZAB,UEB_NPB_T,BPT,2024-04-01,48246.982876317044
ZAB,UEB_NPB_T,BPT,2024-05-01,49185.904426111665
ZAB,UEB_NPB_T,BPT,2024-06-01,46593.875565125396
ZAB,UEB_NPB_T,BPT,2024-07-01,45529.77464389317
ZAB,UEB_NPB_T,BPT,2024-08-01,43524.09886682807
ZAB,UEB_NPB_T,BPT,2024-09-01,46117.984270132576
ZAB,UEB_NPB_T,BPT,2024-10-01,45586.098389328086
ZAB,UEB_NPB_T,BPT,2024-11-01,44938.043758042586
ZAB,UEB_NPB_T,BPT,2024-12-01,42018.30081967809
ZAB,UEB_NPB_T,BPT,2025-01-01,43848.866707223315
ZAB,UEB_NPB_T,BPT,2025-02-01,41958.41416686124
ZAB,UEB_NPB_T,BPT,2025-03-01,39939.457859073635
ZAB,UEB_NPB_T,BPT,2025-04-01,40380.44780654097
ZAB,UEB_NPB_T,BPT,2025-05-01,39549.212105988416
ZAB,UEB_NPB_T,BPT,2025-06-01,38798.791626516475
ZAB,UEB_NPB_T,BPT,2025-07-01,36858.39299764343
ZAB,UEB_NPB_T,BPT,2025-08-01,38093.77962224262
ZAB,UEB_NPB_T,BPT,2025-09-01,38329.84950122089
ZAB,UEB_NPB_T,BPT,2025-10-01,38302.72437030388
ZAB,UEB_NPB_T,BPT,2025-11-01,39253.62893980385
ZAB,UEB_NPB_T,BPT,2025-12-01,42368.73112945699
ZAB,UEB_NPB_T,BPT,2026-01-01,41490.365347611245
ZAB,UEB_NPB_T,BPT,2026-02-01,41909.6676808583
ZAB,UEB_NPB_T,BPT,2026-03-01,45783.429912365544
ZAB,UEB_NPB_T,BPT,2026-04-01,44938.09007275853
ZAB,UEB_NPB_T,BPT,2026-05-01,43769.92487811996
ZAB,UEB_NPB_U,ATA,2022-01-01,29.928
ZAB,UEB_NPB_U,ATA,2022-02-01,27.874
ZAB,UEB_NPB_U,ATA,2022-03-01,35.612
ZAB,UEB_NPB_U,ATA,2022-04-01,29.559391183760813
ZAB,UEB_NPB_U,ATA,2022-05-01,31.132
ZAB,UEB_NPB_U,ATA,2022-06-01,28.931
ZAB,UEB_NPB_U,ATA,2022-07-01,27.806
ZAB,UEB_NPB_U,ATA,2022-08-01,26.296
ZAB,UEB_NPB_U,ATA,2022-09-01,26.662
ZAB,UEB_NPB_U,ATA,2022-10-01,26.02
ZAB,UEB_NPB_U,ATA,2022-11-01,26.824
ZAB,UEB_NPB_U,ATA,2022-12-01,29.441
ZAB,UEB_NPB_U,ATA,2023-01-01,23.959
ZAB,UEB_NPB_U,ATA,2023-02-01,23.679
ZAB,UEB_NPB_U,ATA,2023-03-01,28.19
ZAB,UEB_NPB_U,ATA,2023-04-01,22.907
ZAB,UEB_NPB_U,ATA,2023-05-01,25.916
ZAB,UEB_NPB_U,ATA,2023-06-01,26.091
ZAB,UEB_NPB_U,ATA,2023-07-01,24.859
ZAB,UEB_NPB_U,ATA,2023-08-01,23.353
ZAB,UEB_NPB_U,ATA,2023-09-01,22.839
ZAB,UEB_NPB_U,ATA,2023-10-01,25.213
ZAB,UEB_NPB_U,ATA,2023-11-01,23.906
ZAB,UEB_NPB_U,ATA,2023-12-01,25.48
ZAB,UEB_NPB_U,ATA,2024-01-01,23.672
ZAB,UEB_NPB_U,ATA,2024-02-01,21.886
ZAB,UEB_NPB_U,ATA,2024-03-01,21.559
ZAB,UEB_NPB_U,ATA,2024-04-01,23.205
ZAB,UEB_NPB_U,ATA,2024-05-01,22.835
ZAB,UEB_NPB_U,ATA,2024-06-01,20.222
ZAB,UEB_NPB_U,ATA,2024-07-01,23.479
ZAB,UEB_NPB_U,ATA,2024-08-01,18.833
ZAB,UEB_NPB_U,ATA,2024-09-01,18.667
ZAB,UEB_NPB_U,ATA,2024-10-01,21.671
ZAB,UEB_NPB_U,ATA,2024-11-01,18.853
ZAB,UEB_NPB_U,ATA,2024-12-01,21.784
ZAB,UEB_NPB_U,ATA,2025-01-01,19.298
ZAB,UEB_NPB_U,ATA,2025-02-01,18.385
ZAB,UEB_NPB_U,ATA,2025-03-01,19.103
ZAB,UEB_NPB_U,ATA,2025-04-01,19.419
ZAB,UEB_NPB_U,ATA,2025-05-01,17.979
ZAB,UEB_NPB_U,ATA,2025-06-01,18.061
ZAB,UEB_NPB_U,ATA,2025-07-01,21.333
ZAB,UEB_NPB_U,ATA,2025-08-01,16.976
ZAB,UEB_NPB_U,ATA,2025-09-01,21.17
ZAB,UEB_NPB_U,ATA,2025-10-01,19.307
ZAB,UEB_NPB_U,ATA,2025-11-01,16.604
ZAB,UEB_NPB_U,ATA,2025-12-01,20.433
ZAB,UEB_NPB_U,ATA,2026-01-01,15.649
ZAB,UEB_NPB_U,ATA,2026-02-01,15.286
ZAB,UEB_NPB_U,ATA,2026-03-01,18.172
ZAB,UEB_NPB_U,ATA,2026-04-01,16.141
ZAB,UEB_NPB_U,ATA,2026-05-01,15.22
ZAB,UEB_NPB_U,BET,2022-01-01,223776.65224999993
ZAB,UEB_NPB_U,BET,2022-02-01,369817.82237
ZAB,UEB_NPB_U,BET,2022-03-01,277122.31712
ZAB,UEB_NPB_U,BET,2022-04-01,244364.66239
ZAB,UEB_NPB_U,BET,2022-05-01,286845.52558
ZAB,UEB_NPB_U,BET,2022-06-01,222346.05279
ZAB,UEB_NPB_U,BET,2022-07-01,183813.71018
ZAB,UEB_NPB_U,BET,2022-08-01,149113.72797
ZAB,UEB_NPB_U,BET,2022-09-01,199823.03488
ZAB,UEB_NPB_U,BET,2022-10-01,150573.50993
ZAB,UEB_NPB_U,BET,2022-11-01,155475.18607
ZAB,UEB_NPB_U,BET,2022-12-01,213673.41012
ZAB,UEB_NPB_U,BET,2023-01-01,137892.54977
ZAB,UEB_NPB_U,BET,2023-02-01,133467.16835
ZAB,UEB_NPB_U,BET,2023-03-01,159549.69852
ZAB,UEB_NPB_U,BET,2023-04-01,170530.08608
ZAB,UEB_NPB_U,BET,2023-05-01,168821.81156
ZAB,UEB_NPB_U,BET,2023-06-01,225749.72736
ZAB,UEB_NPB_U,BET,2023-07-01,187684.23875
ZAB,UEB_NPB_U,BET,2023-08-01,200855.75586
ZAB,UEB_NPB_U,BET,2023-09-01,144046.51906
ZAB,UEB_NPB_U,BET,2023-10-01,164024.00019
ZAB,UEB_NPB_U,BET,2023-11-01,211798.62054
ZAB,UEB_NPB_U,BET,2023-12-01,192441.99126
ZAB,UEB_NPB_U,BET,2024-01-01,147442.58808
ZAB,UEB_NPB_U,BET,2024-02-01,152505.75733
ZAB,UEB_NPB_U,BET,2024-03-01,120170.93821
ZAB,UEB_NPB_U,BET,2024-04-01,279568.42046
ZAB,UEB_NPB_U,BET,2024-05-01,144083.52454
ZAB,UEB_NPB_U,BET,2024-06-01,82451.41235
ZAB,UEB_NPB_U,BET,2024-07-01,156951.63313
ZAB,UEB_NPB_U,BET,2024-08-01,106760.32988
ZAB,UEB_NPB_U,BET,2024-09-01,98192.86921
ZAB,UEB_NPB_U,BET,2024-10-01,168721.70248
ZAB,UEB_NPB_U,BET,2024-11-01,167939.7632
ZAB,UEB_NPB_U,BET,2024-12-01,174866.95644
ZAB,UEB_NPB_U,BET,2025-01-01,166107.72814
ZAB,UEB_NPB_U,BET,2025-02-01,144823.53522
ZAB,UEB_NPB_U,BET,2025-03-01,150730.17132
ZAB,UEB_NPB_U,BET,2025-04-01,175086.59639
ZAB,UEB_NPB_U,BET,2025-05-01,117641.02442
ZAB,UEB_NPB_U,BET,2025-06-01,121069.95964
ZAB,UEB_NPB_U,BET,2025-07-01,164923.48314
ZAB,UEB_NPB_U,BET,2025-08-01,211624.6928
ZAB,UEB_NPB_U,BET,2025-09-01,166424.88419
ZAB,UEB_NPB_U,BET,2025-10-01,155047.16172
ZAB,UEB_NPB_U,BET,2025-11-01,125583.21513
ZAB,UEB_NPB_U,BET,2025-12-01,213268.35824
ZAB,UEB_NPB_U,BET,2026-01-01,129330.39671
ZAB,UEB_NPB_U,BET,2026-02-01,88089.2754
ZAB,UEB_NPB_U,BET,2026-03-01,144161.78219
ZAB,UEB_NPB_U,BET,2026-04-01,138295.38785
ZAB,UEB_NPB_U,BET,2026-05-01,126884.31408
ZAB,UEB_NPB_U,BPT,2022-01-01,7477.166942328252
ZAB,UEB_NPB_U,BPT,2022-02-01,13267.483044055392
ZAB,UEB_NPB_U,BPT,2022-03-01,7781.711701673594
ZAB,UEB_NPB_U,BPT,2022-04-01,8266.904445726468
ZAB,UEB_NPB_U,BPT,2022-05-01,9213.84830977772
ZAB,UEB_NPB_U,BPT,2022-06-01,7685.3911994054815
ZAB,UEB_NPB_U,BPT,2022-07-01,6610.577220024455
ZAB,UEB_NPB_U,BPT,2022-08-01,5670.585943489505
ZAB,UEB_NPB_U,BPT,2022-09-01,7494.675376190833
ZAB,UEB_NPB_U,BPT,2022-10-01,5786.837430053805
ZAB,UEB_NPB_U,BPT,2022-11-01,5796.122355726215
ZAB,UEB_NPB_U,BPT,2022-12-01,7257.681808362488
ZAB,UEB_NPB_U,BPT,2023-01-01,5755.354971826871
ZAB,UEB_NPB_U,BPT,2023-02-01,5636.5204759491535
ZAB,UEB_NPB_U,BPT,2023-03-01,5659.797748137637
ZAB,UEB_NPB_U,BPT,2023-04-01,7444.453052778627
ZAB,UEB_NPB_U,BPT,2023-05-01,6514.192450995524
ZAB,UEB_NPB_U,BPT,2023-06-01,8652.398427043807
ZAB,UEB_NPB_U,BPT,2023-07-01,7549.951275192082
ZAB,UEB_NPB_U,BPT,2023-08-01,8600.854530895387
ZAB,UEB_NPB_U,BPT,2023-09-01,6307.04142300451
ZAB,UEB_NPB_U,BPT,2023-10-01,6505.532867568318
ZAB,UEB_NPB_U,BPT,2023-11-01,8859.642790094538
ZAB,UEB_NPB_U,BPT,2023-12-01,7552.668416797488
ZAB,UEB_NPB_U,BPT,2024-01-01,6228.564890165596
ZAB,UEB_NPB_U,BPT,2024-02-01,6968.18776066892
ZAB,UEB_NPB_U,BPT,2024-03-01,5574.0497337538845
ZAB,UEB_NPB_U,BPT,2024-04-01,12047.766449472098
ZAB,UEB_NPB_U,BPT,2024-05-01,6309.766785198161
ZAB,UEB_NPB_U,BPT,2024-06-01,4077.3124493126293
ZAB,UEB_NPB_U,BPT,2024-07-01,6684.766520294732
ZAB,UEB_NPB_U,BPT,2024-08-01,5668.790414697606
ZAB,UEB_NPB_U,BPT,2024-09-01,5260.238346279531
ZAB,UEB_NPB_U,BPT,2024-10-01,7785.5983794010435
ZAB,UEB_NPB_U,BPT,2024-11-01,8907.853561767357
ZAB,UEB_NPB_U,BPT,2024-12-01,8027.311625045906
ZAB,UEB_NPB_U,BPT,2025-01-01,8607.510008291016
ZAB,UEB_NPB_U,BPT,2025-02-01,7877.265989665487
ZAB,UEB_NPB_U,BPT,2025-03-01,7890.392677589906
ZAB,UEB_NPB_U,BPT,2025-04-01,9016.251938307842
ZAB,UEB_NPB_U,BPT,2025-05-01,6543.246255075366
ZAB,UEB_NPB_U,BPT,2025-06-01,6703.391818836167
ZAB,UEB_NPB_U,BPT,2025-07-01,7730.909067641683
ZAB,UEB_NPB_U,BPT,2025-08-01,12466.110556079171
ZAB,UEB_NPB_U,BPT,2025-09-01,7861.3549452054795
ZAB,UEB_NPB_U,BPT,2025-10-01,8030.61903558295
ZAB,UEB_NPB_U,BPT,2025-11-01,7563.431409901229
ZAB,UEB_NPB_U,BPT,2025-12-01,10437.447180541281
ZAB,UEB_NPB_U,BPT,2026-01-01,8264.451192408462
ZAB,UEB_NPB_U,BPT,2026-02-01,5762.742077718173
ZAB,UEB_NPB_U,BPT,2026-03-01,7933.181938696896
ZAB,UEB_NPB_U,BPT,2026-04-01,8567.95662288582
ZAB,UEB_NPB_U,BPT,2026-05-01,8336.682922470432
ZAB,UEB_PBA_T,ATA,2022-01-01,69.352
ZAB,UEB_PBA_T,ATA,2022-02-01,69.84400000000001
ZAB,UEB_PBA_T,ATA,2022-03-01,88.92399999999999
ZAB,UEB_PBA_T,ATA,2022-04-01,72.07008480452642
ZAB,UEB_PBA_T,ATA,2022-05-01,74.819
ZAB,UEB_PBA_T,ATA,2022-06-01,77.033
ZAB,UEB_PBA_T,ATA,2022-07-01,74.59100000000001
ZAB,UEB_PBA_T,ATA,2022-08-01,68.971
ZAB,UEB_PBA_T,ATA,2022-09-01,71.319
ZAB,UEB_PBA_T,ATA,2022-10-01,68.99099999999999
ZAB,UEB_PBA_T,ATA,2022-11-01,71.057
ZAB,UEB_PBA_T,ATA,2022-12-01,79.468
ZAB,UEB_PBA_T,ATA,2023-01-01,62.533
ZAB,UEB_PBA_T,ATA,2023-02-01,60.142
ZAB,UEB_PBA_T,ATA,2023-03-01,74.373
ZAB,UEB_PBA_T,ATA,2023-04-01,61.584
ZAB,UEB_PBA_T,ATA,2023-05-01,66.532
ZAB,UEB_PBA_T,ATA,2023-06-01,66.184
ZAB,UEB_PBA_T,ATA,2023-07-01,64.199
ZAB,UEB_PBA_T,ATA,2023-08-01,57.284
ZAB,UEB_PBA_T,ATA,2023-09-01,57.359
ZAB,UEB_PBA_T,ATA,2023-10-01,63.003
ZAB,UEB_PBA_T,ATA,2023-11-01,60.34
ZAB,UEB_PBA_T,ATA,2023-12-01,66.099
ZAB,UEB_PBA_T,ATA,2024-01-01,58.689
ZAB,UEB_PBA_T,ATA,2024-02-01,55.516
ZAB,UEB_PBA_T,ATA,2024-03-01,56.881
ZAB,UEB_PBA_T,ATA,2024-04-01,60.117
ZAB,UEB_PBA_T,ATA,2024-05-01,57.031
ZAB,UEB_PBA_T,ATA,2024-06-01,54.141
ZAB,UEB_PBA_T,ATA,2024-07-01,62.163
ZAB,UEB_PBA_T,ATA,2024-08-01,49.391
ZAB,UEB_PBA_T,ATA,2024-09-01,52.416
ZAB,UEB_PBA_T,ATA,2024-10-01,59.543
ZAB,UEB_PBA_T,ATA,2024-11-01,53.581
ZAB,UEB_PBA_T,ATA,2024-12-01,61.02
ZAB,UEB_PBA_T,ATA,2025-01-01,52.712
ZAB,UEB_PBA_T,ATA,2025-02-01,51.961999999999996
ZAB,UEB_PBA_T,ATA,2025-03-01,56.32
ZAB,UEB_PBA_T,ATA,2025-04-01,56.755
ZAB,UEB_PBA_T,ATA,2025-05-01,52.542
ZAB,UEB_PBA_T,ATA,2025-06-01,53.678
ZAB,UEB_PBA_T,ATA,2025-07-01,59.913
ZAB,UEB_PBA_T,ATA,2025-08-01,46.498
ZAB,UEB_PBA_T,ATA,2025-09-01,55.484
ZAB,UEB_PBA_T,ATA,2025-10-01,59.9878
ZAB,UEB_PBA_T,ATA,2025-11-01,52.0025
ZAB,UEB_PBA_T,ATA,2025-12-01,65.2303
ZAB,UEB_PBA_T,ATA,2026-01-01,50.9427
ZAB,UEB_PBA_T,ATA,2026-02-01,51.116
ZAB,UEB_PBA_T,ATA,2026-03-01,58.7063
ZAB,UEB_PBA_T,ATA,2026-04-01,44.4664
ZAB,UEB_PBA_T,ATA,2026-05-01,50.2798
ZAB,UEB_PBA_T,BET,2022-01-01,12959078.74845716
ZAB,UEB_PBA_T,BET,2022-02-01,11165820.831137799
ZAB,UEB_PBA_T,BET,2022-03-01,17230736.85233939
ZAB,UEB_PBA_T,BET,2022-04-01,13142544.1675701
ZAB,UEB_PBA_T,BET,2022-05-01,18751442.89477796
ZAB,UEB_PBA_T,BET,2022-06-01,17983633.60038604
ZAB,UEB_PBA_T,BET,2022-07-01,13999497.131945772
ZAB,UEB_PBA_T,BET,2022-08-01,12846141.32995294
ZAB,UEB_PBA_T,BET,2022-09-01,13065071.340949569
