D0,D1,date,value
B,B,2024-08-01,71727
B,B,2024-09-01,71563
B,B,2024-10-01,71538
B,B,2024-11-01,71781
B,B,2024-12-01,73771
B,B,2025-01-01,72677
B,B,2025-02-01,71829
B,B,2025-03-01,71972
B,B,2025-04-01,72289
B,B,2025-05-01,71336
B,B,2025-06-01,73219
B,B,2025-07-01,72603
B,B,2025-08-01,71562
B,B,2025-09-01,71826
B,B,2025-10-01,71817
B,B,2025-11-01,72002
B,B,2025-12-01,75159
B,B,2026-01-01,74200
B,B,2026-02-01,73601
B,B,2026-03-01,73621
B,B,2026-04-01,72656
B,ET,1984-12-01,27320
B,ET,1985-01-01,28005
B,ET,1985-02-01,28443
B,ET,1985-03-01,28280
B,ET,1985-04-01,28387
B,ET,1985-05-01,28843
B,ET,1985-06-01,28269
B,ET,1985-07-01,28156
B,ET,1985-08-01,28648
B,ET,1985-09-01,29200
B,ET,1985-10-01,29502
B,ET,1985-11-01,30589
B,ET,1985-12-01,30570
B,ET,1986-01-01,31199
B,ET,1986-02-01,31633
B,ET,1986-03-01,31425
B,ET,1986-04-01,31501
B,ET,1986-05-01,31885
B,ET,1986-06-01,31141
B,ET,1986-07-01,31023
B,ET,1986-08-01,31597
B,ET,1986-09-01,32244
B,ET,1986-10-01,32594
B,ET,1986-11-01,33856
B,ET,1986-12-01,33962
B,ET,1987-01-01,34551
B,ET,1987-02-01,35228
B,ET,1987-03-01,35143
B,ET,1987-04-01,35596
B,ET,1987-05-01,35956
B,ET,1987-06-01,35296
B,ET,1987-07-01,35536
B,ET,1987-08-01,36459
B,ET,1987-09-01,37483
B,ET,1987-10-01,38016
B,ET,1987-11-01,39613
B,ET,1987-12-01,39784
B,ET,1988-01-01,39917
B,ET,1988-02-01,40619
B,ET,1988-03-01,40221
B,ET,1988-04-01,40634
B,ET,1988-05-01,41202
B,ET,1988-06-01,40176
B,ET,1988-07-01,40115
B,ET,1988-08-01,40819
B,ET,1988-09-01,41697
B,ET,1988-10-01,41665
B,ET,1988-11-01,43029
B,ET,1988-12-01,42833
B,ET,1989-01-01,41915
B,ET,1989-02-01,42289
B,ET,1989-03-01,41265
B,ET,1989-04-01,41155
B,ET,1989-05-01,41236
B,ET,1989-06-01,39785
