NOGA,ADJUSTMENT,INDICATOR_KE,date,value
N,Y,UINL,2024-07-01,123.31
N,Y,UINL,2024-10-01,122.78
N,Y,UINL,2025-01-01,123.17
N,Y,UINL,2025-04-01,125.47
N,Y,UINL,2025-07-01,127.76
N,Y,UINL,2025-10-01,125.73
N,Y,UINL,2026-01-01,126.13
N,Y,UTOT,2021-01-01,98.56
N,Y,UTOT,2021-04-01,98.64
N,Y,UTOT,2021-07-01,97.96
N,Y,UTOT,2021-10-01,104.85
N,Y,UTOT,2022-01-01,107.59
N,Y,UTOT,2022-04-01,114.32
N,Y,UTOT,2022-07-01,116.75
N,Y,UTOT,2022-10-01,120.99
N,Y,UTOT,2023-01-01,119.7
N,Y,UTOT,2023-04-01,121.05
N,Y,UTOT,2023-07-01,119.44
N,Y,UTOT,2023-10-01,119.19
N,Y,UTOT,2024-01-01,121.6
N,Y,UTOT,2024-04-01,122
N,Y,UTOT,2024-07-01,121.34
N,Y,UTOT,2024-10-01,120.93
N,Y,UTOT,2025-01-01,123.07
N,Y,UTOT,2025-04-01,124.62
N,Y,UTOT,2025-07-01,124.49
N,Y,UTOT,2025-10-01,124.12
N,Y,UTOT,2026-01-01,125.15
