D0,INLANDAUSLAND,WAEHRUNG,BANKENGRUPPE,date,value
APF,A,CHF,G15,2022-03-01,0
APF,A,CHF,G15,2022-04-01,0
APF,A,CHF,G15,2022-05-01,0
APF,A,CHF,G15,2022-06-01,0
APF,A,CHF,G15,2022-07-01,0
APF,A,CHF,G15,2022-08-01,0
APF,A,CHF,G15,2022-09-01,0
APF,A,CHF,G15,2022-10-01,0
APF,A,CHF,G15,2022-11-01,0
APF,A,CHF,G15,2022-12-01,0
APF,A,CHF,G15,2023-01-01,0
APF,A,CHF,G15,2023-02-01,0
APF,A,CHF,G15,2023-03-01,0
APF,A,CHF,G15,2023-04-01,0
APF,A,CHF,G15,2023-05-01,0
APF,A,EUR,A40,1999-03-01,6
APF,A,EUR,A40,1999-04-01,3
APF,A,EUR,A40,1999-05-01,3
APF,A,EUR,A40,1999-06-01,2
APF,A,EUR,A40,1999-07-01,8
APF,A,EUR,A40,1999-08-01,2
APF,A,EUR,A40,1999-09-01,2
APF,A,EUR,A40,1999-10-01,3
APF,A,EUR,A40,1999-11-01,12
APF,A,EUR,A40,1999-12-01,10
APF,A,EUR,A40,2000-01-01,3
APF,A,EUR,A40,2000-02-01,5
APF,A,EUR,A40,2000-03-01,4
APF,A,EUR,A40,2000-04-01,4
APF,A,EUR,A40,2000-05-01,5
APF,A,EUR,A40,2000-06-01,3
APF,A,EUR,A40,2000-07-01,4
APF,A,EUR,A40,2000-08-01,5
APF,A,EUR,A40,2000-09-01,10
APF,A,EUR,A40,2000-10-01,4
APF,A,EUR,A40,2000-11-01,6
APF,A,EUR,A40,2000-12-01,10
APF,A,EUR,A40,2001-01-01,5
APF,A,EUR,A40,2001-02-01,4
APF,A,EUR,A40,2001-03-01,6
APF,A,EUR,A40,2001-04-01,5
APF,A,EUR,A40,2001-05-01,9
APF,A,EUR,A40,2001-06-01,13
APF,A,EUR,A40,2001-07-01,9
APF,A,EUR,A40,2001-08-01,6
APF,A,EUR,A40,2001-09-01,5
APF,A,EUR,A40,2001-10-01,5
APF,A,EUR,A40,2001-11-01,5
APF,A,EUR,A40,2001-12-01,2
APF,A,EUR,A40,2002-01-01,2
APF,A,EUR,A40,2002-02-01,3
APF,A,EUR,A40,2002-03-01,13
APF,A,EUR,A40,2002-04-01,6
APF,A,EUR,A40,2002-05-01,6
APF,A,EUR,A40,2002-06-01,3
APF,A,EUR,A40,2002-07-01,4
APF,A,EUR,A40,2002-08-01,3
APF,A,EUR,A40,2002-09-01,2
APF,A,EUR,A40,2002-10-01,3
APF,A,EUR,A40,2002-11-01,1
APF,A,EUR,A40,2002-12-01,3
APF,A,EUR,A40,2003-01-01,3
APF,A,EUR,A40,2003-02-01,1
APF,A,EUR,A40,2003-03-01,2
APF,A,EUR,A40,2003-04-01,3
APF,A,EUR,A40,2003-05-01,6
APF,A,EUR,A40,2003-06-01,7
APF,A,EUR,A40,2003-07-01,5
APF,A,EUR,A40,2003-08-01,3
APF,A,EUR,A40,2003-09-01,3
APF,A,EUR,A40,2003-10-01,5
APF,A,EUR,A40,2003-11-01,5
APF,A,EUR,A40,2003-12-01,4
APF,A,EUR,A40,2004-01-01,2
APF,A,EUR,A40,2004-02-01,10
APF,A,EUR,A40,2004-03-01,5
APF,A,EUR,A40,2004-04-01,37
APF,A,EUR,A40,2004-05-01,5
APF,A,EUR,A40,2004-06-01,3
APF,A,EUR,A40,2004-07-01,2
APF,A,EUR,A40,2004-08-01,3
APF,A,EUR,A40,2004-09-01,4
APF,A,EUR,A40,2004-10-01,5
APF,A,EUR,A40,2004-11-01,2
APF,A,EUR,A40,2004-12-01,2
APF,A,EUR,A40,2005-01-01,2
APF,A,EUR,A40,2005-02-01,3
APF,A,EUR,A40,2005-03-01,4
APF,A,EUR,A40,2005-04-01,3
APF,A,EUR,A40,2005-05-01,5
APF,A,EUR,A40,2005-06-01,7
APF,A,EUR,A40,2005-07-01,5
APF,A,EUR,A40,2005-08-01,6
APF,A,EUR,A40,2005-09-01,4
APF,A,EUR,A40,2005-10-01,6
APF,A,EUR,A40,2005-11-01,9
APF,A,EUR,A40,2005-12-01,17
APF,A,EUR,A40,2006-01-01,26
APF,A,EUR,A40,2006-02-01,28
APF,A,EUR,A40,2006-03-01,9
APF,A,EUR,A40,2006-04-01,6
APF,A,EUR,A40,2006-05-01,6
APF,A,EUR,A40,2006-06-01,7
APF,A,EUR,A40,2006-07-01,6
APF,A,EUR,A40,2006-08-01,3
APF,A,EUR,A40,2006-09-01,3
APF,A,EUR,A40,2006-10-01,5
APF,A,EUR,A40,2006-11-01,4
APF,A,EUR,A40,2006-12-01,135
APF,A,EUR,A40,2007-01-01,137
APF,A,EUR,A40,2007-02-01,149
APF,A,EUR,A40,2007-03-01,162
APF,A,EUR,A40,2007-04-01,173
APF,A,EUR,A40,2007-05-01,175
APF,A,EUR,A40,2007-06-01,167
APF,A,EUR,A40,2007-07-01,158
APF,A,EUR,A40,2007-08-01,138
APF,A,EUR,A40,2007-09-01,149
APF,A,EUR,A40,2007-10-01,147
APF,A,EUR,A40,2007-11-01,110
APF,A,EUR,A40,2007-12-01,116
APF,A,EUR,A40,2008-01-01,76
APF,A,EUR,A40,2008-02-01,65
APF,A,EUR,A40,2008-03-01,59
APF,A,EUR,A40,2008-04-01,60
APF,A,EUR,A40,2008-05-01,63
APF,A,EUR,A40,2008-06-01,51
APF,A,EUR,A40,2008-07-01,45
APF,A,EUR,A40,2008-08-01,44
APF,A,EUR,A40,2008-09-01,31
APF,A,EUR,A40,2008-10-01,23
APF,A,EUR,A40,2008-11-01,27
APF,A,EUR,A40,2008-12-01,49
APF,A,EUR,A40,2009-01-01,22
APF,A,EUR,A40,2009-02-01,26
APF,A,EUR,A40,2009-03-01,23
APF,A,EUR,A40,2009-04-01,27
APF,A,EUR,A40,2009-05-01,33
APF,A,EUR,A40,2009-06-01,38
APF,A,EUR,A40,2009-07-01,18
APF,A,EUR,A40,2009-08-01,15
APF,A,EUR,A40,2009-09-01,39
APF,A,EUR,A40,2009-10-01,67
APF,A,EUR,A40,2009-11-01,56
APF,A,EUR,A40,2009-12-01,49
APF,A,EUR,A40,2010-01-01,53
APF,A,EUR,A40,2010-02-01,24
APF,A,EUR,A40,2010-03-01,41
APF,A,EUR,A40,2010-04-01,46
APF,A,EUR,A40,2010-05-01,39
APF,A,EUR,A40,2010-06-01,37
APF,A,EUR,A40,2010-07-01,36
APF,A,EUR,A40,2010-08-01,28
APF,A,EUR,A40,2010-09-01,55
APF,A,EUR,A40,2010-10-01,32
APF,A,EUR,A40,2010-11-01,37
APF,A,EUR,A40,2010-12-01,27
APF,A,EUR,A40,2011-01-01,24
APF,A,EUR,A40,2011-02-01,26
APF,A,EUR,A40,2011-03-01,26
APF,A,EUR,A40,2011-04-01,21
APF,A,EUR,A40,2011-05-01,20
APF,A,EUR,A40,2011-06-01,40
APF,A,EUR,A40,2011-07-01,36
APF,A,EUR,A40,2011-08-01,19
APF,A,EUR,A40,2011-09-01,21
APF,A,EUR,A40,2011-10-01,20
APF,A,EUR,A40,2011-11-01,19
APF,A,EUR,A40,2011-12-01,25
APF,A,EUR,A40,2012-01-01,29
APF,A,EUR,A40,2012-02-01,26
APF,A,EUR,A40,2012-03-01,18
APF,A,EUR,A40,2012-04-01,17
APF,A,EUR,A40,2012-05-01,19
APF,A,EUR,A40,2012-06-01,19
APF,A,EUR,A40,2012-07-01,22
APF,A,EUR,A40,2012-08-01,16
APF,A,EUR,A40,2012-09-01,19
APF,A,EUR,A40,2012-10-01,17
APF,A,EUR,A40,2012-11-01,17
APF,A,EUR,A40,2012-12-01,19
APF,A,EUR,A40,2013-01-01,18
APF,A,EUR,A40,2013-02-01,17
APF,A,EUR,A40,2013-03-01,16
APF,A,EUR,A40,2013-04-01,18
APF,A,EUR,A40,2013-05-01,17
APF,A,EUR,A40,2013-06-01,19
APF,A,EUR,A40,2013-07-01,16
APF,A,EUR,A40,2013-08-01,17
APF,A,EUR,A40,2013-09-01,6
APF,A,EUR,A40,2013-10-01,6
APF,A,EUR,A40,2013-11-01,4
APF,A,EUR,A40,2013-12-01,7
APF,A,EUR,A40,2014-01-01,7
APF,A,EUR,A40,2014-02-01,9
APF,A,EUR,A40,2014-03-01,11
APF,A,EUR,A40,2014-04-01,16
APF,A,EUR,A40,2014-05-01,10
APF,A,EUR,A40,2014-06-01,9
APF,A,EUR,A40,2014-07-01,10
APF,A,EUR,A40,2014-08-01,8
APF,A,EUR,A40,2014-09-01,8
APF,A,EUR,A40,2014-10-01,7
APF,A,EUR,A40,2014-11-01,8
APF,A,EUR,A40,2014-12-01,7
APF,A,EUR,A40,2015-01-01,6
APF,A,EUR,A40,2015-02-01,4
APF,A,EUR,A40,2015-03-01,4
APF,A,EUR,A40,2015-04-01,2
APF,A,EUR,A40,2015-05-01,2
APF,A,EUR,A40,2015-06-01,2
APF,A,EUR,A40,2015-07-01,2
APF,A,EUR,A40,2015-08-01,2
APF,A,EUR,A40,2015-09-01,1
APF,A,EUR,A40,2015-10-01,16
APF,A,EUR,A40,2015-11-01,0
APF,A,EUR,A40,2015-12-01,0
APF,A,EUR,A40,2016-01-01,0
APF,A,EUR,A40,2016-02-01,0
APF,A,EUR,A40,2016-03-01,0
APF,A,EUR,A40,2016-04-01,0
APF,A,EUR,A40,2016-05-01,0
APF,A,EUR,A40,2016-06-01,0
APF,A,EUR,A40,2016-07-01,0
APF,A,EUR,A40,2016-08-01,0
APF,A,EUR,A40,2016-09-01,0
APF,A,EUR,A40,2016-10-01,0
APF,A,EUR,A40,2016-11-01,0.0054015
APF,A,EUR,A40,2016-12-01,0
APF,A,EUR,A40,2017-01-01,0
APF,A,EUR,A40,2017-02-01,0
APF,A,EUR,A40,2017-03-01,0
APF,A,EUR,A40,2017-04-01,0
APF,A,EUR,A40,2017-05-01,0
APF,A,EUR,A40,2017-06-01,0
APF,A,EUR,A40,2017-07-01,0
APF,A,EUR,A40,2017-08-01,0
APF,A,EUR,A40,2017-09-01,0
APF,A,EUR,A40,2017-10-01,0
APF,A,EUR,A40,2017-11-01,0
APF,A,EUR,A40,2017-12-01,0
APF,A,EUR,A40,2018-01-01,0
APF,A,EUR,A40,2018-02-01,0
APF,A,EUR,A40,2018-03-01,0
APF,A,EUR,A40,2018-04-01,0
APF,A,EUR,A40,2018-05-01,0
APF,A,EUR,A40,2018-06-01,0
APF,A,EUR,A40,2018-07-01,0
APF,A,EUR,A40,2018-08-01,0
APF,A,EUR,A40,2018-09-01,0
APF,A,EUR,A40,2018-10-01,0
APF,A,EUR,A40,2018-11-01,0
APF,A,EUR,A40,2018-12-01,0
APF,A,EUR,A40,2019-01-01,0
APF,A,EUR,A40,2019-02-01,0
APF,A,EUR,A40,2019-03-01,0
APF,A,EUR,A40,2019-04-01,0
APF,A,EUR,A40,2019-05-01,0
APF,A,EUR,A40,2019-06-01,0
APF,A,EUR,A40,2019-07-01,0
APF,A,EUR,A40,2019-08-01,0
APF,A,EUR,A40,2019-09-01,0
APF,A,EUR,A40,2019-10-01,0
APF,A,EUR,A40,2019-11-01,0
APF,A,EUR,A40,2019-12-01,0
APF,A,EUR,A40,2020-01-01,0
APF,A,EUR,A40,2020-02-01,0
APF,A,EUR,A40,2020-03-01,0
APF,A,EUR,A40,2020-04-01,0
APF,A,EUR,A40,2020-05-01,0
APF,A,EUR,A40,2020-06-01,0
APF,A,EUR,A40,2020-07-01,0
APF,A,EUR,A40,2020-08-01,0
APF,A,EUR,A40,2020-09-01,0
APF,A,EUR,A40,2020-10-01,0
APF,A,EUR,A40,2020-11-01,0
APF,A,EUR,A40,2020-12-01,0.001024
APF,A,EUR,A40,2021-01-01,0
APF,A,EUR,A40,2021-02-01,0
APF,A,EUR,A40,2021-03-01,0
APF,A,EUR,A40,2021-04-01,0
APF,A,EUR,A40,2021-05-01,0
APF,A,EUR,A40,2021-06-01,0
APF,A,EUR,A40,2021-07-01,0
APF,A,EUR,A40,2021-08-01,0
APF,A,EUR,A40,2021-09-01,0
APF,A,EUR,A40,2021-10-01,0
APF,A,EUR,A40,2021-11-01,0
APF,A,EUR,A40,2021-12-01,0
APF,A,EUR,A40,2022-01-01,0
APF,A,EUR,A40,2022-02-01,0
APF,A,EUR,A40,2022-03-01,0
APF,A,EUR,A40,2022-04-01,0
APF,A,EUR,A40,2022-05-01,0
APF,A,EUR,A40,2022-06-01,0
APF,A,EUR,A40,2022-07-01,0
APF,A,EUR,A40,2022-08-01,0
APF,A,EUR,A40,2022-09-01,0
APF,A,EUR,A40,2022-10-01,0
APF,A,EUR,A40,2022-11-01,0
APF,A,EUR,A40,2022-12-01,0
APF,A,EUR,A40,2023-01-01,0
APF,A,EUR,A40,2023-02-01,0
APF,A,EUR,A40,2023-03-01,0
APF,A,EUR,A40,2023-04-01,0
APF,A,EUR,A40,2023-05-01,0
APF,A,EUR,A40,2023-06-01,0
APF,A,EUR,A40,2023-07-01,0
APF,A,EUR,A40,2023-08-01,0
APF,A,EUR,A40,2023-09-01,0
APF,A,EUR,A40,2023-10-01,0
APF,A,EUR,A40,2023-11-01,0
APF,A,EUR,A40,2023-12-01,0
APF,A,EUR,A40,2024-01-01,0
APF,A,EUR,A40,2024-02-01,0
APF,A,EUR,A40,2024-03-01,0
APF,A,EUR,A40,2024-04-01,0
APF,A,EUR,A40,2024-05-01,0
APF,A,EUR,A40,2024-06-01,0
APF,A,EUR,A40,2024-07-01,0
APF,A,EUR,A40,2024-08-01,0
APF,A,EUR,A40,2024-09-01,0
APF,A,EUR,A40,2024-10-01,0
APF,A,EUR,A40,2024-11-01,0
APF,A,EUR,A40,2024-12-01,0
APF,A,EUR,A40,2025-01-01,0
APF,A,EUR,A40,2025-02-01,0
APF,A,EUR,A40,2025-03-01,0
APF,A,EUR,A40,2025-04-01,0
APF,A,EUR,A40,2025-05-01,0
APF,A,EUR,A40,2025-06-01,0
APF,A,EUR,A40,2025-07-01,0
APF,A,EUR,A40,2025-08-01,0
APF,A,EUR,A40,2025-09-01,0
APF,A,EUR,A40,2025-10-01,0
APF,A,EUR,A40,2025-11-01,0
APF,A,EUR,A40,2025-12-01,0
APF,A,EUR,A40,2026-01-01,0
APF,A,EUR,A40,2026-02-01,0
APF,A,EUR,A40,2026-03-01,0
APF,A,EUR,A40,2026-04-01,0
APF,A,EUR,A40,2026-05-01,0
APF,A,EUR,A40,2026-06-01,0
APF,A,EUR,G15,1999-03-01,0
APF,A,EUR,G15,1999-04-01,0
APF,A,EUR,G15,1999-05-01,0
APF,A,EUR,G15,1999-06-01,0
APF,A,EUR,G15,1999-07-01,0
APF,A,EUR,G15,1999-08-01,0
APF,A,EUR,G15,1999-09-01,0
APF,A,EUR,G15,1999-10-01,0
APF,A,EUR,G15,1999-11-01,0
APF,A,EUR,G15,1999-12-01,0
APF,A,EUR,G15,2000-01-01,0
APF,A,EUR,G15,2000-02-01,0
APF,A,EUR,G15,2000-03-01,0
APF,A,EUR,G15,2000-04-01,0
APF,A,EUR,G15,2000-05-01,0
APF,A,EUR,G15,2000-06-01,0
APF,A,EUR,G15,2000-07-01,0
APF,A,EUR,G15,2000-08-01,0
APF,A,EUR,G15,2000-09-01,0
APF,A,EUR,G15,2000-10-01,0
APF,A,EUR,G15,2000-11-01,0
APF,A,EUR,G15,2000-12-01,0
APF,A,EUR,G15,2001-01-01,0
APF,A,EUR,G15,2001-02-01,0
APF,A,EUR,G15,2001-03-01,0
APF,A,EUR,G15,2001-04-01,0
APF,A,EUR,G15,2001-05-01,0
APF,A,EUR,G15,2001-06-01,0
APF,A,EUR,G15,2001-07-01,0
APF,A,EUR,G15,2001-08-01,0
APF,A,EUR,G15,2001-09-01,0
APF,A,EUR,G15,2001-10-01,0
APF,A,EUR,G15,2001-11-01,0
APF,A,EUR,G15,2001-12-01,0
APF,A,EUR,G15,2002-01-01,0
APF,A,EUR,G15,2002-02-01,0
APF,A,EUR,G15,2002-03-01,0
APF,A,EUR,G15,2002-04-01,0
APF,A,EUR,G15,2002-05-01,0
APF,A,EUR,G15,2002-06-01,0
APF,A,EUR,G15,2002-07-01,0
APF,A,EUR,G15,2002-08-01,0
APF,A,EUR,G15,2002-09-01,0
APF,A,EUR,G15,2002-10-01,0
APF,A,EUR,G15,2002-11-01,0
APF,A,EUR,G15,2002-12-01,0
APF,A,EUR,G15,2003-01-01,0
APF,A,EUR,G15,2003-02-01,0
APF,A,EUR,G15,2003-03-01,0
APF,A,EUR,G15,2003-04-01,0
APF,A,EUR,G15,2003-05-01,0
APF,A,EUR,G15,2003-06-01,0
APF,A,EUR,G15,2003-07-01,0
APF,A,EUR,G15,2003-08-01,0
APF,A,EUR,G15,2003-09-01,0
APF,A,EUR,G15,2003-10-01,0
APF,A,EUR,G15,2003-11-01,0
APF,A,EUR,G15,2003-12-01,0
APF,A,EUR,G15,2004-01-01,0
APF,A,EUR,G15,2004-02-01,0
APF,A,EUR,G15,2004-03-01,0
APF,A,EUR,G15,2004-04-01,0
APF,A,EUR,G15,2004-05-01,0
APF,A,EUR,G15,2004-06-01,0
APF,A,EUR,G15,2004-07-01,0
APF,A,EUR,G15,2004-08-01,0
APF,A,EUR,G15,2004-09-01,0
APF,A,EUR,G15,2004-10-01,0
APF,A,EUR,G15,2004-11-01,0
APF,A,EUR,G15,2004-12-01,0
APF,A,EUR,G15,2005-01-01,0
APF,A,EUR,G15,2005-02-01,0
APF,A,EUR,G15,2005-03-01,0
APF,A,EUR,G15,2005-04-01,0
APF,A,EUR,G15,2005-05-01,0
APF,A,EUR,G15,2005-06-01,0
APF,A,EUR,G15,2005-07-01,0
APF,A,EUR,G15,2005-08-01,0
APF,A,EUR,G15,2005-09-01,0
APF,A,EUR,G15,2005-10-01,0
APF,A,EUR,G15,2005-11-01,0
APF,A,EUR,G15,2005-12-01,0
APF,A,EUR,G15,2006-01-01,0
APF,A,EUR,G15,2006-02-01,0
APF,A,EUR,G15,2006-03-01,0
APF,A,EUR,G15,2006-04-01,0
APF,A,EUR,G15,2006-05-01,0
APF,A,EUR,G15,2006-06-01,0
APF,A,EUR,G15,2006-07-01,0
APF,A,EUR,G15,2006-08-01,0
APF,A,EUR,G15,2006-09-01,0
APF,A,EUR,G15,2006-10-01,0
APF,A,EUR,G15,2006-11-01,0
APF,A,EUR,G15,2006-12-01,0
APF,A,EUR,G15,2007-01-01,0
APF,A,EUR,G15,2007-02-01,0
APF,A,EUR,G15,2007-03-01,0
APF,A,EUR,G15,2007-04-01,0
APF,A,EUR,G15,2007-05-01,0
APF,A,EUR,G15,2007-06-01,0
APF,A,EUR,G15,2007-07-01,0
APF,A,EUR,G15,2007-08-01,0
APF,A,EUR,G15,2007-09-01,0
APF,A,EUR,G15,2007-10-01,0
APF,A,EUR,G15,2007-11-01,0
APF,A,EUR,G15,2007-12-01,0
APF,A,EUR,G15,2008-01-01,0
APF,A,EUR,G15,2008-02-01,0
APF,A,EUR,G15,2008-03-01,0
APF,A,EUR,G15,2008-04-01,0
APF,A,EUR,G15,2008-05-01,0
APF,A,EUR,G15,2008-06-01,0
APF,A,EUR,G15,2008-07-01,0
APF,A,EUR,G15,2008-08-01,0
APF,A,EUR,G15,2008-09-01,0
APF,A,EUR,G15,2008-10-01,0
APF,A,EUR,G15,2008-11-01,0
APF,A,EUR,G15,2008-12-01,0
APF,A,EUR,G15,2009-01-01,0
APF,A,EUR,G15,2009-02-01,0
APF,A,EUR,G15,2009-03-01,0
APF,A,EUR,G15,2009-04-01,0
APF,A,EUR,G15,2009-05-01,0
APF,A,EUR,G15,2009-06-01,0
APF,A,EUR,G15,2009-07-01,0
APF,A,EUR,G15,2009-08-01,0
APF,A,EUR,G15,2009-09-01,0
APF,A,EUR,G15,2009-10-01,0
APF,A,EUR,G15,2009-11-01,0
APF,A,EUR,G15,2009-12-01,0
APF,A,EUR,G15,2010-01-01,0
APF,A,EUR,G15,2010-02-01,0
APF,A,EUR,G15,2010-03-01,0
APF,A,EUR,G15,2010-04-01,0
APF,A,EUR,G15,2010-05-01,0
APF,A,EUR,G15,2010-06-01,0
APF,A,EUR,G15,2010-07-01,0
APF,A,EUR,G15,2010-08-01,0
APF,A,EUR,G15,2010-09-01,0
APF,A,EUR,G15,2010-10-01,0
APF,A,EUR,G15,2010-11-01,0
APF,A,EUR,G15,2010-12-01,0
APF,A,EUR,G15,2011-01-01,0
APF,A,EUR,G15,2011-02-01,0
APF,A,EUR,G15,2011-03-01,0
APF,A,EUR,G15,2011-04-01,0
APF,A,EUR,G15,2011-05-01,0
APF,A,EUR,G15,2011-06-01,0
APF,A,EUR,G15,2011-07-01,0
APF,A,EUR,G15,2011-08-01,0
APF,A,EUR,G15,2011-09-01,0
APF,A,EUR,G15,2011-10-01,0
APF,A,EUR,G15,2011-11-01,0
APF,A,EUR,G15,2011-12-01,0
APF,A,EUR,G15,2012-01-01,0
APF,A,EUR,G15,2012-02-01,0
APF,A,EUR,G15,2012-03-01,0
APF,A,EUR,G15,2012-04-01,0
APF,A,EUR,G15,2012-05-01,0
APF,A,EUR,G15,2012-06-01,0
APF,A,EUR,G15,2012-07-01,0
APF,A,EUR,G15,2012-08-01,0
APF,A,EUR,G15,2012-09-01,0
APF,A,EUR,G15,2012-10-01,0
APF,A,EUR,G15,2012-11-01,0
APF,A,EUR,G15,2012-12-01,0
APF,A,EUR,G15,2013-01-01,0
APF,A,EUR,G15,2013-02-01,0
APF,A,EUR,G15,2013-03-01,0
APF,A,EUR,G15,2013-04-01,0
APF,A,EUR,G15,2013-05-01,0
APF,A,EUR,G15,2013-06-01,0
APF,A,EUR,G15,2013-07-01,0
APF,A,EUR,G15,2013-08-01,0
APF,A,EUR,G15,2013-09-01,0
APF,A,EUR,G15,2013-10-01,0
APF,A,EUR,G15,2013-11-01,0
APF,A,EUR,G15,2013-12-01,0
APF,A,EUR,G15,2014-01-01,0
APF,A,EUR,G15,2014-02-01,0
APF,A,EUR,G15,2014-03-01,0
APF,A,EUR,G15,2014-04-01,0
APF,A,EUR,G15,2014-05-01,0
APF,A,EUR,G15,2014-06-01,0
APF,A,EUR,G15,2014-07-01,0
APF,A,EUR,G15,2014-08-01,0
APF,A,EUR,G15,2014-09-01,0
APF,A,EUR,G15,2014-10-01,0
APF,A,EUR,G15,2014-11-01,0
APF,A,EUR,G15,2014-12-01,0
APF,A,EUR,G15,2015-01-01,0
APF,A,EUR,G15,2015-02-01,0
APF,A,EUR,G15,2015-03-01,0
APF,A,EUR,G15,2015-04-01,0
APF,A,EUR,G15,2015-05-01,0
APF,A,EUR,G15,2015-06-01,0
APF,A,EUR,G15,2015-07-01,0
APF,A,EUR,G15,2015-08-01,0
APF,A,EUR,G15,2015-09-01,0
APF,A,EUR,G15,2015-10-01,0
APF,A,EUR,G15,2015-11-01,0
APF,A,EUR,G15,2015-12-01,0
APF,A,EUR,G15,2016-01-01,0
APF,A,EUR,G15,2016-02-01,0
APF,A,EUR,G15,2016-03-01,0
APF,A,EUR,G15,2016-04-01,0
APF,A,EUR,G15,2016-05-01,0
APF,A,EUR,G15,2016-06-01,0
APF,A,EUR,G15,2016-07-01,0
APF,A,EUR,G15,2016-08-01,0
APF,A,EUR,G15,2016-09-01,0
APF,A,EUR,G15,2016-10-01,0
APF,A,EUR,G15,2016-11-01,0
APF,A,EUR,G15,2016-12-01,0
APF,A,EUR,G15,2017-01-01,0
APF,A,EUR,G15,2017-02-01,0
APF,A,EUR,G15,2017-03-01,0
APF,A,EUR,G15,2017-04-01,0
APF,A,EUR,G15,2017-05-01,0
APF,A,EUR,G15,2017-06-01,0
APF,A,EUR,G15,2017-07-01,0
APF,A,EUR,G15,2017-08-01,0
APF,A,EUR,G15,2017-09-01,0
APF,A,EUR,G15,2017-10-01,0
APF,A,EUR,G15,2017-11-01,0
APF,A,EUR,G15,2017-12-01,0
APF,A,EUR,G15,2018-01-01,0
APF,A,EUR,G15,2018-02-01,0
APF,A,EUR,G15,2018-03-01,0
APF,A,EUR,G15,2018-04-01,0
APF,A,EUR,G15,2018-05-01,0
APF,A,EUR,G15,2018-06-01,0
APF,A,EUR,G15,2018-07-01,0
APF,A,EUR,G15,2018-08-01,0
APF,A,EUR,G15,2018-09-01,0
APF,A,EUR,G15,2018-10-01,0
APF,A,EUR,G15,2018-11-01,0
APF,A,EUR,G15,2018-12-01,0
APF,A,EUR,G15,2019-01-01,0
APF,A,EUR,G15,2019-02-01,0
APF,A,EUR,G15,2019-03-01,0
APF,A,EUR,G15,2019-04-01,0
APF,A,EUR,G15,2019-05-01,0
APF,A,EUR,G15,2019-06-01,0
APF,A,EUR,G15,2019-07-01,0
APF,A,EUR,G15,2019-08-01,0
APF,A,EUR,G15,2019-09-01,0
APF,A,EUR,G15,2019-10-01,0
APF,A,EUR,G15,2019-11-01,0
APF,A,EUR,G15,2019-12-01,0
APF,A,EUR,G15,2020-01-01,0
APF,A,EUR,G15,2020-02-01,0
APF,A,EUR,G15,2020-03-01,0
APF,A,EUR,G15,2020-04-01,0
APF,A,EUR,G15,2020-05-01,0
APF,A,EUR,G15,2020-06-01,0
APF,A,EUR,G15,2020-07-01,0
APF,A,EUR,G15,2020-08-01,0
APF,A,EUR,G15,2020-09-01,0
APF,A,EUR,G15,2020-10-01,0
APF,A,EUR,G15,2020-11-01,0
APF,A,EUR,G15,2020-12-01,0
APF,A,EUR,G15,2021-01-01,0
APF,A,EUR,G15,2021-02-01,0
APF,A,EUR,G15,2021-03-01,0
APF,A,EUR,G15,2021-04-01,0
APF,A,EUR,G15,2021-05-01,0
APF,A,EUR,G15,2021-06-01,0
APF,A,EUR,G15,2021-07-01,0
APF,A,EUR,G15,2021-08-01,0
APF,A,EUR,G15,2021-09-01,0
APF,A,EUR,G15,2021-10-01,0
APF,A,EUR,G15,2021-11-01,0
APF,A,EUR,G15,2021-12-01,0
APF,A,EUR,G15,2022-01-01,0
APF,A,EUR,G15,2022-02-01,0
APF,A,EUR,G15,2022-03-01,0
APF,A,EUR,G15,2022-04-01,0
APF,A,EUR,G15,2022-05-01,0
APF,A,EUR,G15,2022-06-01,0
APF,A,EUR,G15,2022-07-01,0
APF,A,EUR,G15,2022-08-01,0
APF,A,EUR,G15,2022-09-01,0
APF,A,EUR,G15,2022-10-01,0
APF,A,EUR,G15,2022-11-01,0
APF,A,EUR,G15,2022-12-01,0
APF,A,EUR,G15,2023-01-01,0
APF,A,EUR,G15,2023-02-01,0
APF,A,EUR,G15,2023-03-01,0
APF,A,EUR,G15,2023-04-01,0
APF,A,EUR,G15,2023-05-01,0
APF,A,T,A40,1996-12-01,41
APF,A,T,A40,1997-01-01,52
APF,A,T,A40,1997-02-01,59
APF,A,T,A40,1997-03-01,52
APF,A,T,A40,1997-04-01,54
APF,A,T,A40,1997-05-01,69
APF,A,T,A40,1997-06-01,85
APF,A,T,A40,1997-07-01,84
APF,A,T,A40,1997-08-01,86
APF,A,T,A40,1997-09-01,95
APF,A,T,A40,1997-10-01,83
APF,A,T,A40,1997-11-01,71
APF,A,T,A40,1997-12-01,99
APF,A,T,A40,1998-01-01,113
APF,A,T,A40,1998-02-01,87
APF,A,T,A40,1998-03-01,81
APF,A,T,A40,1998-04-01,74
APF,A,T,A40,1998-05-01,57
APF,A,T,A40,1998-06-01,79
APF,A,T,A40,1998-07-01,83
APF,A,T,A40,1998-08-01,73
APF,A,T,A40,1998-09-01,70
APF,A,T,A40,1998-10-01,58
APF,A,T,A40,1998-11-01,58
APF,A,T,A40,1998-12-01,71
APF,A,T,A40,1999-01-01,73
APF,A,T,A40,1999-02-01,69
APF,A,T,A40,1999-03-01,73
APF,A,T,A40,1999-04-01,75
APF,A,T,A40,1999-05-01,67
APF,A,T,A40,1999-06-01,50
APF,A,T,A40,1999-07-01,50
APF,A,T,A40,1999-08-01,40
