D0,date,value
E5,2016-04-01,682.65480142
E5,2016-07-01,688.85391142
E5,2016-10-01,698.68118311
E5,2017-01-01,713.28747352
E5,2017-04-01,722.41802667
E5,2017-07-01,724.17902611
E5,2017-10-01,719.27012589
E5,2018-01-01,709.42272778
E5,2018-04-01,704.51622984
E5,2018-07-01,701.13801537
E5,2018-10-01,698.86663725
E5,2019-01-01,706.39195567
E5,2019-04-01,711.51194617
E5,2019-07-01,719.31595303
E5,2019-10-01,729.55046508
E5,2020-01-01,726.02564761
E5,2020-04-01,724.47304338
E5,2020-07-01,734.31519488
E5,2020-10-01,730.22459596
E5,2021-01-01,724.65456877
E5,2021-04-01,728.90353476
E5,2021-07-01,735.26132107
E5,2021-10-01,748.09307222
E5,2022-01-01,776.79690182
E5,2022-04-01,792.3489787
E5,2022-07-01,800.16538334
E5,2022-10-01,800.00665742
E5,2023-01-01,784.83203834
E5,2023-04-01,781.80037416
E5,2023-07-01,782.60087664
E5,2023-10-01,785.85316497
E5,2024-01-01,795.66245937
E5,2024-04-01,800.06336287
E5,2024-07-01,802.22622133
E5,2024-10-01,802.29940521
E5,2025-01-01,801.50747394
E5,2025-04-01,803.42778508
E5,2025-07-01,803.74585687
E5,2025-10-01,803.20764747
E6,1985-01-01,6359.7
E6,1985-04-01,6241.8
E6,1985-07-01,6131.3
E6,1985-10-01,5898.2
E6,1986-01-01,5910.9
E6,1986-04-01,5785.1
E6,1986-07-01,5880.8
E6,1986-10-01,5703.2
E6,1987-01-01,5923.7
E6,1987-04-01,5950.4
E6,1987-07-01,6227.3
E6,1987-10-01,6130.4
E6,1988-01-01,6745.2
E6,1988-04-01,6682.8
E6,1988-07-01,6852.4
E6,1988-10-01,6985.1
E6,1989-01-01,8357.7
E6,1989-04-01,8807.2
E6,1989-07-01,8826.4
E6,1989-10-01,8817.9
E6,1990-01-01,9238.3
E6,1990-04-01,9566.5
E6,1990-07-01,9453.1
E6,1990-10-01,9242.2
E6,1991-01-01,9423.9
E6,1991-04-01,9477.7
E6,1991-07-01,9288.6
E6,1991-10-01,9075
E6,1992-01-01,8907.9
E6,1992-04-01,8776
E6,1992-07-01,8709.8
E6,1992-10-01,8380.1
E6,1993-01-01,9084.4
E6,1993-04-01,8816.3
E6,1993-07-01,8416.5
E6,1993-10-01,8710.8
E6,1994-01-01,8171
E6,1994-04-01,8373.4
E6,1994-07-01,8688.4
E6,1994-10-01,9153.9
E6,1995-01-01,8739.95
E6,1995-04-01,8672.45
E6,1995-07-01,8761.55
E6,1995-10-01,8907.15
E6,1996-01-01,9040.35
E6,1996-04-01,9464.45
E6,1996-07-01,9491.15
E6,1996-10-01,10578.15
E6,1997-01-01,11892.1
E6,1997-04-01,11970.1
E6,1997-07-01,12204.5
E6,1997-10-01,12281.5
E6,1998-01-01,14326.6
E6,1998-04-01,20588.2
E6,1998-07-01,14553.499999999998
E6,1998-10-01,15346.1
E6,1999-01-01,12048.975
E6,1999-04-01,20798.775
E6,1999-07-01,20085.075
E6,1999-10-01,20280.575
E6,2000-01-01,22954.2
E6,2000-04-01,24015.6
E6,2000-07-01,24388.2
E6,2000-10-01,30717.3
E6,2001-01-01,21732.075
E6,2001-04-01,23950.275
E6,2001-07-01,18432.575
E6,2001-10-01,22736.475
E6,2002-01-01,14832.725
E6,2002-04-01,17420.825
E6,2002-07-01,14880.725
E6,2002-10-01,16243.025
E6,2003-01-01,19466.45
E6,2003-04-01,21912.95
E6,2003-07-01,19850.25
E6,2003-10-01,22218.35
E6,2004-01-01,22560.325
E6,2004-04-01,22772.325
E6,2004-07-01,21208.425
E6,2004-10-01,21858.125
E6,2005-01-01,26885.11167104
E6,2005-04-01,29310.33655711
E6,2005-07-01,35560.52750233
E6,2005-10-01,35534.98786843
E6,2006-01-01,30041.42153922
E6,2006-04-01,33046.89532694
E6,2006-07-01,32648.61408122
E6,2006-10-01,41291.08309835
E6,2007-01-01,28553.25813771
E6,2007-04-01,44279.6543807
E6,2007-07-01,39688.12458908
E6,2007-10-01,36482.16805475
E6,2008-01-01,22128.65559757
E6,2008-04-01,26250.87009861
E6,2008-07-01,19210.18167217
E6,2008-10-01,26268.08819687
E6,2009-01-01,22856.16530912
E6,2009-04-01,28878.37450039
E6,2009-07-01,21479.09480493
E6,2009-10-01,27722.53090756
E6,2010-01-01,28625.45635864875
E6,2010-04-01,34639.88809202375
E6,2010-07-01,31201.63660405875
E6,2010-10-01,33071.37395979875
E6,2011-01-01,18518.3004410325
E6,2011-04-01,25551.7755297825
E6,2011-07-01,21400.8163747675
E6,2011-10-01,29958.0045631375
E6,2012-01-01,20449.45673031144
E6,2012-04-01,34204.70566706445
E6,2012-07-01,26152.73664864405
E6,2012-10-01,33113.50773008788
E6,2013-01-01,25206.325909006384
E6,2013-04-01,29023.20688141108
E6,2013-07-01,27723.557077603924
E6,2013-10-01,28794.14456651712
E6,2014-01-01,29063.59486763641
E6,2014-04-01,37978.9029681128
E6,2014-07-01,32276.309292474994
E6,2014-10-01,38701.2568128376
E6,2015-01-01,27517.278613858864
E6,2015-04-01,37627.57241049199
E6,2015-07-01,33533.84822374148
E6,2015-10-01,38789.95271554728
E6,2016-01-01,32630.79227814083
E6,2016-04-01,38005.32956857127
E6,2016-07-01,32705.875360651396
E6,2016-10-01,39638.00499507171
E6,2017-01-01,34896.05076520647
E6,2017-04-01,42156.11510968535
E6,2017-07-01,37313.65581577533
E6,2017-10-01,52761.999304194724
E6,2018-01-01,37576.40976217034
E6,2018-04-01,48615.72958572688
E6,2018-07-01,39438.94434767942
E6,2018-10-01,50129.00369546273
E6,2019-01-01,32843.24153224641
E6,2019-04-01,42878.19097983175
E6,2019-07-01,39047.24454592954
E6,2019-10-01,52199.5996951911
E6,2020-01-01,34046.76069688096
E6,2020-04-01,33937.80938785363
E6,2020-07-01,35017.52420475329
