D0,D1,D2,D3,D4,date,value
PGKL,D,AZ,II,BTF,2024-01-01,33.78659484551885
PGKL,D,AZ,II,BTF,2024-02-01,33.408439164276935
PGKL,D,AZ,II,BTF,2024-03-01,32.12713656891328
PGKL,D,AZ,II,BTF,2024-04-01,27.220444521318
PGKL,D,AZ,II,BTF,2024-05-01,27.01035300468488
PGKL,D,AZ,II,BTF,2024-06-01,26.928262257858513
PGKL,D,AZ,II,BTF,2024-07-01,28.537488259019835
PGKL,D,AZ,II,BTF,2024-08-01,29.26138899159771
PGKL,D,AZ,II,BTF,2024-09-01,27.72089821904844
PGKL,D,AZ,II,BTF,2024-10-01,26.34754999350131
PGKL,D,AZ,II,BTF,2024-11-01,26.482429343098183
PGKL,D,AZ,II,BTF,2024-12-01,33.68403473613894
PGKL,D,AZ,II,BTF,2025-01-01,33.42125230335658
PGKL,D,AZ,II,BTF,2025-02-01,33.29781566329249
PGKL,D,AZ,II,BTF,2025-03-01,30.805726240877714
PGKL,D,AZ,II,BTF,2025-04-01,27.24591136788089
PGKL,D,AZ,II,BTF,2025-05-01,26.24056528023125
PGKL,D,AZ,II,BTF,2025-06-01,26.534494843296287
PGKL,D,AZ,II,BTF,2025-07-01,27.81954024307668
PGKL,D,AZ,II,BTF,2025-08-01,28.834915017961503
PGKL,D,AZ,II,BTF,2025-09-01,26.931829711983074
PGKL,D,AZ,II,BTF,2025-10-01,26.56828905285158
PGKL,D,AZ,II,BTF,2025-11-01,26.40445453255781
PGKL,D,AZ,II,BTF,2025-12-01,33.61924479936902
PGKL,D,AZ,II,BTF,2026-01-01,33.403537027286525
PGKL,D,AZ,II,BTF,2026-02-01,33.62363576231948
PGKL,D,AZ,II,BTF,2026-03-01,29.761647894820126
PGKL,D,AZ,II,BTF,2026-04-01,27.38969742512307
PGKL,D,AZ,II,BTF,2026-05-01,26.396856473938584
PGKL,D,AZ,II,TT,2014-12-01,2
PGKL,D,AZ,II,TT,2015-01-01,1.8
PGKL,D,AZ,II,TT,2015-02-01,2.3
PGKL,D,AZ,II,TT,2015-03-01,2.7
PGKL,D,AZ,II,TT,2015-04-01,2.5
PGKL,D,AZ,II,TT,2015-05-01,3
PGKL,D,AZ,II,TT,2015-06-01,4.2
PGKL,D,AZ,II,TT,2015-07-01,6.5
PGKL,D,AZ,II,TT,2015-08-01,6.8
PGKL,D,AZ,II,TT,2015-09-01,5.9
PGKL,D,AZ,II,TT,2015-10-01,6.1
PGKL,D,AZ,II,TT,2015-11-01,6.6
PGKL,D,AZ,II,TT,2015-12-01,9.5
PGKL,D,AZ,II,TT,2016-01-01,9.3
PGKL,D,AZ,II,TT,2016-02-01,12.3
PGKL,D,AZ,II,TT,2016-03-01,14.3
PGKL,D,AZ,II,TT,2016-04-01,13.1
PGKL,D,AZ,II,TT,2016-05-01,16.4
PGKL,D,AZ,II,TT,2016-06-01,18.2
PGKL,D,AZ,II,TT,2016-07-01,27.9
PGKL,D,AZ,II,TT,2016-08-01,31.9
PGKL,D,AZ,II,TT,2016-09-01,25.6
PGKL,D,AZ,II,TT,2016-10-01,28.2
PGKL,D,AZ,II,TT,2016-11-01,30.1
PGKL,D,AZ,II,TT,2016-12-01,38.8
PGKL,D,AZ,II,TT,2017-01-01,40.2
PGKL,D,AZ,II,TT,2017-02-01,48.4
PGKL,D,AZ,II,TT,2017-03-01,60
PGKL,D,AZ,II,TT,2017-04-01,52.7
PGKL,D,AZ,II,TT,2017-05-01,61.2
PGKL,D,AZ,II,TT,2017-06-01,69.9
PGKL,D,AZ,II,TT,2017-07-01,99
PGKL,D,AZ,II,TT,2017-08-01,115.7
PGKL,D,AZ,II,TT,2017-09-01,90.5
PGKL,D,AZ,II,TT,2017-10-01,91
PGKL,D,AZ,II,TT,2017-11-01,95.1
PGKL,D,AZ,II,TT,2017-12-01,123.9
PGKL,D,AZ,II,TT,2018-01-01,133.2
PGKL,D,AZ,II,TT,2018-02-01,150.7
PGKL,D,AZ,II,TT,2018-03-01,182.8
PGKL,D,AZ,II,TT,2018-04-01,157.8
PGKL,D,AZ,II,TT,2018-05-01,172.6
PGKL,D,AZ,II,TT,2018-06-01,193.8
PGKL,D,AZ,II,TT,2018-07-01,264.9
PGKL,D,AZ,II,TT,2018-08-01,310.6
PGKL,D,AZ,II,TT,2018-09-01,238.6
PGKL,D,AZ,II,TT,2018-10-01,244.1
PGKL,D,AZ,II,TT,2018-11-01,240.6
PGKL,D,AZ,II,TT,2018-12-01,297.4
PGKL,D,AZ,II,TT,2019-01-01,284.5
PGKL,D,AZ,II,TT,2019-02-01,337.4
PGKL,D,AZ,II,TT,2019-03-01,377.2
PGKL,D,AZ,II,TT,2019-04-01,334.9
PGKL,D,AZ,II,TT,2019-05-01,343.8
PGKL,D,AZ,II,TT,2019-06-01,409.1
PGKL,D,AZ,II,TT,2019-07-01,618
PGKL,D,AZ,II,TT,2019-08-01,679
PGKL,D,AZ,II,TT,2019-09-01,519
PGKL,D,AZ,II,TT,2019-10-01,484
PGKL,D,AZ,II,TT,2019-11-01,466.3
PGKL,D,AZ,II,TT,2019-12-01,588.5
PGKL,D,AZ,II,TT,2020-01-01,590.5
PGKL,D,AZ,II,TT,2020-02-01,691.8
PGKL,D,AZ,II,TT,2020-03-01,365.9
PGKL,D,AZ,II,TT,2020-04-01,135.9
PGKL,D,AZ,II,TT,2020-05-01,276.1
PGKL,D,AZ,II,TT,2020-06-01,527.3
PGKL,D,AZ,II,TT,2020-07-01,1100
PGKL,D,AZ,II,TT,2020-08-01,1352.1
PGKL,D,AZ,II,TT,2020-09-01,909.9
PGKL,D,AZ,II,TT,2020-10-01,696.1
PGKL,D,AZ,II,TT,2020-11-01,514.3
PGKL,D,AZ,II,TT,2020-12-01,627.6
PGKL,D,AZ,II,TT,2021-01-01,419.8
PGKL,D,AZ,II,TT,2021-02-01,492.3
PGKL,D,AZ,II,TT,2021-03-01,753.4
PGKL,D,AZ,II,TT,2021-04-01,641.9
PGKL,D,AZ,II,TT,2021-05-01,730.1
PGKL,D,AZ,II,TT,2021-06-01,928.9
PGKL,D,AZ,II,TT,2021-07-01,1483.1
PGKL,D,AZ,II,TT,2021-08-01,1964.9
PGKL,D,AZ,II,TT,2021-09-01,1498.1
PGKL,D,AZ,II,TT,2021-10-01,1328.9
PGKL,D,AZ,II,TT,2021-11-01,1205.3
PGKL,D,AZ,II,TT,2021-12-01,1136.1
PGKL,D,AZ,II,TT,2022-01-01,1186.1
PGKL,D,AZ,II,TT,2022-02-01,1412.7
PGKL,D,AZ,II,TT,2022-03-01,1783
PGKL,D,AZ,II,TT,2022-04-01,1614.2
PGKL,D,AZ,II,TT,2022-05-01,1809.2
PGKL,D,AZ,II,TT,2022-06-01,2091.8
PGKL,D,AZ,II,TT,2022-07-01,2921
PGKL,D,AZ,II,TT,2022-08-01,3203.8
PGKL,D,AZ,II,TT,2022-09-01,2297.7
PGKL,D,AZ,II,TT,2022-10-01,2192.5
PGKL,D,AZ,II,TT,2022-11-01,1947.5
PGKL,D,AZ,II,TT,2022-12-01,2408.4
PGKL,D,AZ,II,TT,2023-01-01,2336.7
PGKL,D,AZ,II,TT,2023-02-01,2405.8
PGKL,D,AZ,II,TT,2023-03-01,2642.7
PGKL,D,AZ,II,TT,2023-04-01,2409.7
PGKL,D,AZ,II,TT,2023-05-01,2673.3
PGKL,D,AZ,II,TT,2023-06-01,3076.3
PGKL,D,AZ,II,TT,2023-07-01,3998
PGKL,D,AZ,II,TT,2023-08-01,4234.4
PGKL,D,AZ,II,TT,2023-09-01,3092
PGKL,D,AZ,II,TT,2023-10-01,2628.9
PGKL,D,AZ,II,TT,2023-11-01,2353.4
PGKL,D,AZ,II,TT,2023-12-01,2992.9
PGKL,D,AZ,II,TT,2024-01-01,4566.9
PGKL,D,AZ,II,TT,2024-02-01,4882
PGKL,D,AZ,II,TT,2024-03-01,5247.9
PGKL,D,AZ,II,TT,2024-04-01,4625.2
PGKL,D,AZ,II,TT,2024-05-01,5186.9
PGKL,D,AZ,II,TT,2024-06-01,5637.2
PGKL,D,AZ,II,TT,2024-07-01,7239.6
PGKL,D,AZ,II,TT,2024-08-01,7843.1
PGKL,D,AZ,II,TT,2024-09-01,5811.5
PGKL,D,AZ,II,TT,2024-10-01,5385.7
PGKL,D,AZ,II,TT,2024-11-01,4942.9
PGKL,D,AZ,II,TT,2024-12-01,5988
PGKL,D,AZ,II,TT,2025-01-01,5535.4
PGKL,D,AZ,II,TT,2025-02-01,5631
PGKL,D,AZ,II,TT,2025-03-01,6070.3
PGKL,D,AZ,II,TT,2025-04-01,5729.3
PGKL,D,AZ,II,TT,2025-05-01,6227
PGKL,D,AZ,II,TT,2025-06-01,6990.9
PGKL,D,AZ,II,TT,2025-07-01,8713.3
PGKL,D,AZ,II,TT,2025-08-01,9325.5
PGKL,D,AZ,II,TT,2025-09-01,6898.9
PGKL,D,AZ,II,TT,2025-10-01,6315.8
PGKL,D,AZ,II,TT,2025-11-01,5639.2
PGKL,D,AZ,II,TT,2025-12-01,7100.1
PGKL,D,AZ,II,TT,2026-01-01,6457.4
PGKL,D,AZ,II,TT,2026-02-01,6349.7
PGKL,D,AZ,II,TT,2026-03-01,6951.9
PGKL,D,AZ,II,TT,2026-04-01,6520.7
PGKL,D,AZ,II,TT,2026-05-01,7303.9
PGKL,D,IZ,II,BMF,2014-12-01,0.1
PGKL,D,IZ,II,BMF,2015-01-01,0.2
PGKL,D,IZ,II,BMF,2015-02-01,0.2
PGKL,D,IZ,II,BMF,2015-03-01,0.3
PGKL,D,IZ,II,BMF,2015-04-01,0.3
PGKL,D,IZ,II,BMF,2015-05-01,0.3
PGKL,D,IZ,II,BMF,2015-06-01,0.3
PGKL,D,IZ,II,BMF,2015-07-01,0.8
PGKL,D,IZ,II,BMF,2015-08-01,1.2
PGKL,D,IZ,II,BMF,2015-09-01,2
PGKL,D,IZ,II,BMF,2015-10-01,3.7
PGKL,D,IZ,II,BMF,2015-11-01,6.1
PGKL,D,IZ,II,BMF,2015-12-01,11.5
PGKL,D,IZ,II,BMF,2016-01-01,11.3
PGKL,D,IZ,II,BMF,2016-02-01,13.6
PGKL,D,IZ,II,BMF,2016-03-01,17.5
PGKL,D,IZ,II,BMF,2016-04-01,20.7
PGKL,D,IZ,II,BMF,2016-05-01,23.9
PGKL,D,IZ,II,BMF,2016-06-01,27.2
PGKL,D,IZ,II,BMF,2016-07-01,30.9
PGKL,D,IZ,II,BMF,2016-08-01,38.2
PGKL,D,IZ,II,BMF,2016-09-01,38.9
PGKL,D,IZ,II,BMF,2016-10-01,48.9
PGKL,D,IZ,II,BMF,2016-11-01,61.9
PGKL,D,IZ,II,BMF,2016-12-01,90.8
PGKL,D,IZ,II,BMF,2017-01-01,92
PGKL,D,IZ,II,BMF,2017-02-01,97.7
PGKL,D,IZ,II,BMF,2017-03-01,119
PGKL,D,IZ,II,BMF,2017-04-01,117.9
PGKL,D,IZ,II,BMF,2017-05-01,144.1
PGKL,D,IZ,II,BMF,2017-06-01,158
PGKL,D,IZ,II,BMF,2017-07-01,168.4
PGKL,D,IZ,II,BMF,2017-08-01,179.1
PGKL,D,IZ,II,BMF,2017-09-01,208.9
PGKL,D,IZ,II,BMF,2017-10-01,241.3
PGKL,D,IZ,II,BMF,2017-11-01,288
PGKL,D,IZ,II,BMF,2017-12-01,361.4
PGKL,D,IZ,II,BMF,2018-01-01,350.7
PGKL,D,IZ,II,BMF,2018-02-01,357.2
PGKL,D,IZ,II,BMF,2018-03-01,421.2
PGKL,D,IZ,II,BMF,2018-04-01,460.7
PGKL,D,IZ,II,BMF,2018-05-01,494.6
PGKL,D,IZ,II,BMF,2018-06-01,530.8
PGKL,D,IZ,II,BMF,2018-07-01,538.9
PGKL,D,IZ,II,BMF,2018-08-01,561.2
PGKL,D,IZ,II,BMF,2018-09-01,589.3
PGKL,D,IZ,II,BMF,2018-10-01,682.5
PGKL,D,IZ,II,BMF,2018-11-01,758.7
PGKL,D,IZ,II,BMF,2018-12-01,966.2
PGKL,D,IZ,II,BMF,2019-01-01,835.4
PGKL,D,IZ,II,BMF,2019-02-01,828.1
PGKL,D,IZ,II,BMF,2019-03-01,985.2
PGKL,D,IZ,II,BMF,2019-04-01,966.1
PGKL,D,IZ,II,BMF,2019-05-01,1050.7
PGKL,D,IZ,II,BMF,2019-06-01,1071.8
PGKL,D,IZ,II,BMF,2019-07-01,1113.1
PGKL,D,IZ,II,BMF,2019-08-01,1114
PGKL,D,IZ,II,BMF,2019-09-01,1106.9
PGKL,D,IZ,II,BMF,2019-10-01,1226
PGKL,D,IZ,II,BMF,2019-11-01,1342.5
PGKL,D,IZ,II,BMF,2019-12-01,1581.9
PGKL,D,IZ,II,BMF,2020-01-01,1344
PGKL,D,IZ,II,BMF,2020-02-01,1385.7
PGKL,D,IZ,II,BMF,2020-03-01,1304.1
PGKL,D,IZ,II,BMF,2020-04-01,1284.5
PGKL,D,IZ,II,BMF,2020-05-01,2081.9
PGKL,D,IZ,II,BMF,2020-06-01,2178.8
PGKL,D,IZ,II,BMF,2020-07-01,2341.2
PGKL,D,IZ,II,BMF,2020-08-01,2214.4
PGKL,D,IZ,II,BMF,2020-09-01,2248.9
PGKL,D,IZ,II,BMF,2020-10-01,2536.5
PGKL,D,IZ,II,BMF,2020-11-01,2418
PGKL,D,IZ,II,BMF,2020-12-01,3029.8
PGKL,D,IZ,II,BMF,2021-01-01,2139.7
PGKL,D,IZ,II,BMF,2021-02-01,1959.5
PGKL,D,IZ,II,BMF,2021-03-01,2850.2
PGKL,D,IZ,II,BMF,2021-04-01,2824.6
PGKL,D,IZ,II,BMF,2021-05-01,2919.9
PGKL,D,IZ,II,BMF,2021-06-01,3048.1
PGKL,D,IZ,II,BMF,2021-07-01,3093.2
PGKL,D,IZ,II,BMF,2021-08-01,2929
PGKL,D,IZ,II,BMF,2021-09-01,2960.8
PGKL,D,IZ,II,BMF,2021-10-01,3195.6
PGKL,D,IZ,II,BMF,2021-11-01,3292.9
PGKL,D,IZ,II,BMF,2021-12-01,4031.6
PGKL,D,IZ,II,BMF,2022-01-01,3055.4
PGKL,D,IZ,II,BMF,2022-02-01,2939.5
PGKL,D,IZ,II,BMF,2022-03-01,3489.9
PGKL,D,IZ,II,BMF,2022-04-01,3459.9
PGKL,D,IZ,II,BMF,2022-05-01,3470.2
PGKL,D,IZ,II,BMF,2022-06-01,3542.8
PGKL,D,IZ,II,BMF,2022-07-01,3734.9
PGKL,D,IZ,II,BMF,2022-08-01,3600.9
PGKL,D,IZ,II,BMF,2022-09-01,3635
PGKL,D,IZ,II,BMF,2022-10-01,3767.7
PGKL,D,IZ,II,BMF,2022-11-01,3900.5
PGKL,D,IZ,II,BMF,2022-12-01,4758.5
PGKL,D,IZ,II,BMF,2023-01-01,3689.4
PGKL,D,IZ,II,BMF,2023-02-01,3540.2
PGKL,D,IZ,II,BMF,2023-03-01,4174.7
PGKL,D,IZ,II,BMF,2023-04-01,3757.2
PGKL,D,IZ,II,BMF,2023-05-01,4016.2
PGKL,D,IZ,II,BMF,2023-06-01,4119.7
PGKL,D,IZ,II,BMF,2023-07-01,3954.4
PGKL,D,IZ,II,BMF,2023-08-01,3815.7
PGKL,D,IZ,II,BMF,2023-09-01,3811.3
PGKL,D,IZ,II,BMF,2023-10-01,3929.7
PGKL,D,IZ,II,BMF,2023-11-01,4055.9
PGKL,D,IZ,II,BMF,2023-12-01,4820
PGKL,D,IZ,II,BMF,2024-01-01,3798
PGKL,D,IZ,II,BMF,2024-02-01,3720.4
PGKL,D,IZ,II,BMF,2024-03-01,4027.7
PGKL,D,IZ,II,BMF,2024-04-01,3873.8
PGKL,D,IZ,II,BMF,2024-05-01,4069.6
PGKL,D,IZ,II,BMF,2024-06-01,3892.3
PGKL,D,IZ,II,BMF,2024-07-01,4062.9
PGKL,D,IZ,II,BMF,2024-08-01,3941.3
PGKL,D,IZ,II,BMF,2024-09-01,3732
PGKL,D,IZ,II,BMF,2024-10-01,3930
PGKL,D,IZ,II,BMF,2024-11-01,4101.7
PGKL,D,IZ,II,BMF,2024-12-01,4811.6
PGKL,D,IZ,II,BMF,2025-01-01,3839.7
PGKL,D,IZ,II,BMF,2025-02-01,3607.5
PGKL,D,IZ,II,BMF,2025-03-01,4087.7
PGKL,D,IZ,II,BMF,2025-04-01,3969.4
PGKL,D,IZ,II,BMF,2025-05-01,4225.8
PGKL,D,IZ,II,BMF,2025-06-01,4056.5
PGKL,D,IZ,II,BMF,2025-07-01,4099.9
PGKL,D,IZ,II,BMF,2025-08-01,3946.8
PGKL,D,IZ,II,BMF,2025-09-01,3909.4
PGKL,D,IZ,II,BMF,2025-10-01,4142.6
PGKL,D,IZ,II,BMF,2025-11-01,4180
PGKL,D,IZ,II,BMF,2025-12-01,4997.3
PGKL,D,IZ,II,BMF,2026-01-01,4179.5
PGKL,D,IZ,II,BMF,2026-02-01,3939.2
PGKL,D,IZ,II,BMF,2026-03-01,4551.7
PGKL,D,IZ,II,BMF,2026-04-01,4431.2
PGKL,D,IZ,II,BMF,2026-05-01,4712.4
PGKL,D,IZ,II,BTF,2014-12-01,47.61904761904761
PGKL,D,IZ,II,BTF,2015-01-01,33.89830508474576
PGKL,D,IZ,II,BTF,2015-02-01,29.411764705882355
PGKL,D,IZ,II,BTF,2015-03-01,35.71428571428571
PGKL,D,IZ,II,BTF,2015-04-01,37.03703703703704
PGKL,D,IZ,II,BTF,2015-05-01,34.090909090909086
PGKL,D,IZ,II,BTF,2015-06-01,24.793388429752067
PGKL,D,IZ,II,BTF,2015-07-01,24.767801857585145
PGKL,D,IZ,II,BTF,2015-08-01,22.263450834879407
PGKL,D,IZ,II,BTF,2015-09-01,21.459227467811157
PGKL,D,IZ,II,BTF,2015-10-01,21.239954075774975
PGKL,D,IZ,II,BTF,2015-11-01,20.81911262798635
PGKL,D,IZ,II,BTF,2015-12-01,24.795170332039675
PGKL,D,IZ,II,BTF,2016-01-01,22.416187264431663
PGKL,D,IZ,II,BTF,2016-02-01,22.273173927284635
PGKL,D,IZ,II,BTF,2016-03-01,22.281639928698752
PGKL,D,IZ,II,BTF,2016-04-01,22.419581934365862
PGKL,D,IZ,II,BTF,2016-05-01,22.395052473763116
PGKL,D,IZ,II,BTF,2016-06-01,22.00825309491059
PGKL,D,IZ,II,BTF,2016-07-01,23.05454002835186
PGKL,D,IZ,II,BTF,2016-08-01,23.231770358207143
PGKL,D,IZ,II,BTF,2016-09-01,21.26845270639694
PGKL,D,IZ,II,BTF,2016-10-01,22.54287294855246
PGKL,D,IZ,II,BTF,2016-11-01,22.219031551742702
PGKL,D,IZ,II,BTF,2016-12-01,25.726752422508074
PGKL,D,IZ,II,BTF,2017-01-01,24.41160081725794
PGKL,D,IZ,II,BTF,2017-02-01,24.284151918870553
PGKL,D,IZ,II,BTF,2017-03-01,22.367159746630826
PGKL,D,IZ,II,BTF,2017-04-01,23.23793755912961
PGKL,D,IZ,II,BTF,2017-05-01,22.898822482480256
PGKL,D,IZ,II,BTF,2017-06-01,23.01730668375969
PGKL,D,IZ,II,BTF,2017-07-01,24.263032014523237
PGKL,D,IZ,II,BTF,2017-08-01,23.52245862884161
PGKL,D,IZ,II,BTF,2017-09-01,23.802199054292714
PGKL,D,IZ,II,BTF,2017-10-01,23.842224352070506
PGKL,D,IZ,II,BTF,2017-11-01,24.594993893951166
PGKL,D,IZ,II,BTF,2017-12-01,27.31071798320852
PGKL,D,IZ,II,BTF,2018-01-01,26.08346411013514
PGKL,D,IZ,II,BTF,2018-02-01,26.302999955818027
PGKL,D,IZ,II,BTF,2018-03-01,25.90437766762199
PGKL,D,IZ,II,BTF,2018-04-01,26.464539699681758
PGKL,D,IZ,II,BTF,2018-05-01,26.260180731207463
PGKL,D,IZ,II,BTF,2018-06-01,26.273455791000295
PGKL,D,IZ,II,BTF,2018-07-01,26.949581428842905
PGKL,D,IZ,II,BTF,2018-08-01,26.429684887702095
PGKL,D,IZ,II,BTF,2018-09-01,26.17180213708997
PGKL,D,IZ,II,BTF,2018-10-01,26.623029603248593
PGKL,D,IZ,II,BTF,2018-11-01,27.4568984235897
PGKL,D,IZ,II,BTF,2018-12-01,32.23277521459049
PGKL,D,IZ,II,BTF,2019-01-01,28.607139799674684
PGKL,D,IZ,II,BTF,2019-02-01,28.085276681182425
PGKL,D,IZ,II,BTF,2019-03-01,28.02350652232039
PGKL,D,IZ,II,BTF,2019-04-01,28.910348294735332
PGKL,D,IZ,II,BTF,2019-05-01,28.31472543582364
PGKL,D,IZ,II,BTF,2019-06-01,28.838418218949197
PGKL,D,IZ,II,BTF,2019-07-01,29.158131322921523
PGKL,D,IZ,II,BTF,2019-08-01,29.13256099793405
PGKL,D,IZ,II,BTF,2019-09-01,27.968123060752156
PGKL,D,IZ,II,BTF,2019-10-01,28.53790933045316
PGKL,D,IZ,II,BTF,2019-11-01,29.91670120736452
PGKL,D,IZ,II,BTF,2019-12-01,33.7829468621731
PGKL,D,IZ,II,BTF,2020-01-01,29.823720509133512
PGKL,D,IZ,II,BTF,2020-02-01,30.1546576835948
PGKL,D,IZ,II,BTF,2020-03-01,30.976614924167745
PGKL,D,IZ,II,BTF,2020-04-01,33.85823035721817
PGKL,D,IZ,II,BTF,2020-05-01,37.11097999440278
PGKL,D,IZ,II,BTF,2020-06-01,35.34236087230163
PGKL,D,IZ,II,BTF,2020-07-01,34.84825706617924
PGKL,D,IZ,II,BTF,2020-08-01,33.722580605861246
PGKL,D,IZ,II,BTF,2020-09-01,32.932820794435294
PGKL,D,IZ,II,BTF,2020-10-01,35.371093178043566
PGKL,D,IZ,II,BTF,2020-11-01,35.23173828850685
PGKL,D,IZ,II,BTF,2020-12-01,41.129828152850166
PGKL,D,IZ,II,BTF,2021-01-01,35.72591376825992
PGKL,D,IZ,II,BTF,2021-02-01,33.72203884531058
PGKL,D,IZ,II,BTF,2021-03-01,36.22369676920007
PGKL,D,IZ,II,BTF,2021-04-01,37.46556327669153
PGKL,D,IZ,II,BTF,2021-05-01,37.48267008985879
PGKL,D,IZ,II,BTF,2021-06-01,36.32192947961725
PGKL,D,IZ,II,BTF,2021-07-01,37.66490267180684
PGKL,D,IZ,II,BTF,2021-08-01,36.39033699265981
PGKL,D,IZ,II,BTF,2021-09-01,34.9460842634034
PGKL,D,IZ,II,BTF,2021-10-01,36.70133593046546
PGKL,D,IZ,II,BTF,2021-11-01,36.96398904404831
PGKL,D,IZ,II,BTF,2021-12-01,42.112696064913465
PGKL,D,IZ,II,BTF,2022-01-01,37.577867012673956
PGKL,D,IZ,II,BTF,2022-02-01,35.8319609633367
PGKL,D,IZ,II,BTF,2022-03-01,36.201906619225944
PGKL,D,IZ,II,BTF,2022-04-01,38.43112077717525
PGKL,D,IZ,II,BTF,2022-05-01,36.35708351275096
PGKL,D,IZ,II,BTF,2022-06-01,36.623008776373055
PGKL,D,IZ,II,BTF,2022-07-01,37.662388736677904
PGKL,D,IZ,II,BTF,2022-08-01,36.79712073183443
PGKL,D,IZ,II,BTF,2022-09-01,36.472913719233816
PGKL,D,IZ,II,BTF,2022-10-01,37.017641764883884
PGKL,D,IZ,II,BTF,2022-11-01,37.271003818354856
PGKL,D,IZ,II,BTF,2022-12-01,42.37405106970324
PGKL,D,IZ,II,BTF,2023-01-01,37.743338342726375
PGKL,D,IZ,II,BTF,2023-02-01,37.343606112613095
PGKL,D,IZ,II,BTF,2023-03-01,38.623945051061284
PGKL,D,IZ,II,BTF,2023-04-01,38.858447771937776
PGKL,D,IZ,II,BTF,2023-05-01,37.67750747930701
PGKL,D,IZ,II,BTF,2023-06-01,36.77449877706961
PGKL,D,IZ,II,BTF,2023-07-01,37.87394825183532
PGKL,D,IZ,II,BTF,2023-08-01,36.68586031548859
PGKL,D,IZ,II,BTF,2023-09-01,36.06863004883219
PGKL,D,IZ,II,BTF,2023-10-01,36.789397852945385
PGKL,D,IZ,II,BTF,2023-11-01,37.793568971236674
PGKL,D,IZ,II,BTF,2023-12-01,42.610333801575514
PGKL,D,IZ,II,BTF,2024-01-01,37.60593377672294
PGKL,D,IZ,II,BTF,2024-02-01,36.61173201125395
PGKL,D,IZ,II,BTF,2024-03-01,37.29003121004424
PGKL,D,IZ,II,BTF,2024-04-01,37.06662864764886
PGKL,D,IZ,II,BTF,2024-05-01,37.30720044736371
PGKL,D,IZ,II,BTF,2024-06-01,36.362124647453776
PGKL,D,IZ,II,BTF,2024-07-01,37.0726909067019
PGKL,D,IZ,II,BTF,2024-08-01,36.27683162885395
PGKL,D,IZ,II,BTF,2024-09-01,35.767545456985026
PGKL,D,IZ,II,BTF,2024-10-01,36.07198977868503
PGKL,D,IZ,II,BTF,2024-11-01,36.98807403566517
PGKL,D,IZ,II,BTF,2024-12-01,41.018244065201586
PGKL,D,IZ,II,BTF,2025-01-01,36.28660721120361
PGKL,D,IZ,II,BTF,2025-02-01,35.54526885820615
PGKL,D,IZ,II,BTF,2025-03-01,35.57039504484043
PGKL,D,IZ,II,BTF,2025-04-01,36.04423304983937
PGKL,D,IZ,II,BTF,2025-05-01,35.62876876795856
PGKL,D,IZ,II,BTF,2025-06-01,34.913274101692174
PGKL,D,IZ,II,BTF,2025-07-01,35.73302422060887
PGKL,D,IZ,II,BTF,2025-08-01,34.85076195202413
PGKL,D,IZ,II,BTF,2025-09-01,34.042382740388305
PGKL,D,IZ,II,BTF,2025-10-01,34.939042646953396
PGKL,D,IZ,II,BTF,2025-11-01,35.431235431235436
PGKL,D,IZ,II,BTF,2025-12-01,39.077736332997084
PGKL,D,IZ,II,BTF,2026-01-01,34.682977914755966
PGKL,D,IZ,II,BTF,2026-02-01,34.08039935805097
PGKL,D,IZ,II,BTF,2026-03-01,33.80192784684163
PGKL,D,IZ,II,BTF,2026-04-01,34.43019090760755
PGKL,D,IZ,II,BTF,2026-05-01,34.262331792919525
PGKL,D,IZ,II,TT,2014-12-01,2.1
PGKL,D,IZ,II,TT,2015-01-01,5.9
PGKL,D,IZ,II,TT,2015-02-01,6.8
PGKL,D,IZ,II,TT,2015-03-01,8.4
PGKL,D,IZ,II,TT,2015-04-01,8.1
PGKL,D,IZ,II,TT,2015-05-01,8.8
PGKL,D,IZ,II,TT,2015-06-01,12.1
PGKL,D,IZ,II,TT,2015-07-01,32.3
PGKL,D,IZ,II,TT,2015-08-01,53.9
PGKL,D,IZ,II,TT,2015-09-01,93.2
PGKL,D,IZ,II,TT,2015-10-01,174.2
PGKL,D,IZ,II,TT,2015-11-01,293
PGKL,D,IZ,II,TT,2015-12-01,463.8
PGKL,D,IZ,II,TT,2016-01-01,504.1
PGKL,D,IZ,II,TT,2016-02-01,610.6
PGKL,D,IZ,II,TT,2016-03-01,785.4
PGKL,D,IZ,II,TT,2016-04-01,923.3
PGKL,D,IZ,II,TT,2016-05-01,1067.2
PGKL,D,IZ,II,TT,2016-06-01,1235.9
PGKL,D,IZ,II,TT,2016-07-01,1340.3
PGKL,D,IZ,II,TT,2016-08-01,1644.3
PGKL,D,IZ,II,TT,2016-09-01,1829
PGKL,D,IZ,II,TT,2016-10-01,2169.2
PGKL,D,IZ,II,TT,2016-11-01,2785.9
PGKL,D,IZ,II,TT,2016-12-01,3529.4
PGKL,D,IZ,II,TT,2017-01-01,3768.7
PGKL,D,IZ,II,TT,2017-02-01,4023.2
PGKL,D,IZ,II,TT,2017-03-01,5320.3
PGKL,D,IZ,II,TT,2017-04-01,5073.6
PGKL,D,IZ,II,TT,2017-05-01,6292.9
PGKL,D,IZ,II,TT,2017-06-01,6864.4
PGKL,D,IZ,II,TT,2017-07-01,6940.6
PGKL,D,IZ,II,TT,2017-08-01,7614
PGKL,D,IZ,II,TT,2017-09-01,8776.5
PGKL,D,IZ,II,TT,2017-10-01,10120.7
