flow,partner,level,date,value
import,Belgium,country,2008-01-01,6252.040467
import,Belgium,country,2009-01-01,4762.65404
import,Belgium,country,2010-01-01,5126.751141
import,Belgium,country,2011-01-01,5695.476788
import,Belgium,country,2012-01-01,7955.021132
import,Belgium,country,2013-01-01,5616.324831
import,Belgium,country,2014-01-01,4612.483853
import,Belgium,country,2015-01-01,4631.497544
import,Belgium,country,2016-01-01,4801.213957
import,Belgium,country,2017-01-01,4960.538292
import,Belgium,country,2018-01-01,5084.977609
import,Belgium,country,2019-01-01,5496.360514
import,Belgium,country,2020-01-01,3778.118149
import,Belgium,country,2021-01-01,4037.231554
import,Belgium,country,2022-01-01,4559.533944
import,Belgium,country,2023-01-01,4002.290064
import,Belgium,country,2024-01-01,3722.918086
import,Belgium,country,2025-01-01,3858.856205
import,Central and South America,group,1990-01-01,1108.370947
import,Central and South America,group,1991-01-01,1092.989424
import,Central and South America,group,1992-01-01,1030.851548
import,Central and South America,group,1993-01-01,1105.679069
import,Central and South America,group,1994-01-01,1428.592784
import,Central and South America,group,1995-01-01,1246.244738
import,Central and South America,group,1996-01-01,1130.192451
import,Central and South America,group,1997-01-01,1666.686208
import,Central and South America,group,1998-01-01,1578.859372
import,Central and South America,group,1999-01-01,1998.709174
import,Central and South America,group,2000-01-01,2461.286339
import,Central and South America,group,2001-01-01,2812.483088
import,Central and South America,group,2002-01-01,2441.826921
import,Central and South America,group,2003-01-01,1969.031751
import,Central and South America,group,2004-01-01,1992.955845
import,Central and South America,group,2005-01-01,2117.719118
import,Central and South America,group,2006-01-01,2087.371538
import,Central and South America,group,2007-01-01,2643.927694
import,Central and South America,group,2008-01-01,2611.902202
import,Central and South America,group,2009-01-01,2045.812294
import,Central and South America,group,2010-01-01,2375.66465
import,Central and South America,group,2011-01-01,2646.011763
import,Central and South America,group,2012-01-01,13305.013993
import,Central and South America,group,2013-01-01,11465.773859
import,Central and South America,group,2014-01-01,10480.244388
import,Central and South America,group,2015-01-01,10876.466654
import,Central and South America,group,2016-01-01,12270.561712
import,Central and South America,group,2017-01-01,9911.581812
import,Central and South America,group,2018-01-01,9762.805197
import,Central and South America,group,2019-01-01,10285.528764
import,Central and South America,group,2020-01-01,9225.998252
import,Central and South America,group,2021-01-01,10163.686092
import,Central and South America,group,2022-01-01,12263.121434
import,Central and South America,group,2023-01-01,11599.100357
import,Central and South America,group,2024-01-01,12842.580686
import,Central and South America,group,2025-01-01,13926.404344
import,China,country,1990-01-01,418.658211
import,China,country,1991-01-01,710.454257
import,China,country,1992-01-01,875.149383
import,China,country,1993-01-01,1083.553835
import,China,country,1994-01-01,1144.390282
import,China,country,1995-01-01,1075.46597
import,China,country,1996-01-01,1204.18035
import,China,country,1997-01-01,1562.202339
import,China,country,1998-01-01,1682.393036
import,China,country,1999-01-01,1799.994737
import,China,country,2000-01-01,2300.549324
import,China,country,2001-01-01,2257.664574
import,China,country,2002-01-01,2215.581968
import,China,country,2003-01-01,2422.992434
import,China,country,2004-01-01,2840.898514
import,China,country,2005-01-01,3378.352698
import,China,country,2006-01-01,3931.392381
import,China,country,2007-01-01,4782.222468
import,China,country,2008-01-01,4995.788633
import,China,country,2009-01-01,5160.955653
import,China,country,2010-01-01,6085.569311
import,China,country,2011-01-01,6309.613304
import,China,country,2012-01-01,10377.814158
import,China,country,2013-01-01,11430.578599
import,China,country,2014-01-01,12172.168034
import,China,country,2015-01-01,12392.22359
import,China,country,2016-01-01,12315.121076
import,China,country,2017-01-01,13110.14949
import,China,country,2018-01-01,14436.621533
import,China,country,2019-01-01,15050.500615
import,China,country,2020-01-01,16580.53179
import,China,country,2021-01-01,18088.380401
import,China,country,2022-01-01,20582.735517
import,China,country,2023-01-01,18408.154917
import,China,country,2024-01-01,17869.140954
import,China,country,2025-01-01,21579.036514
import,Czech Republic,country,1993-01-01,158.619084
import,Czech Republic,country,1994-01-01,196.060557
import,Czech Republic,country,1995-01-01,249.949219
import,Czech Republic,country,1996-01-01,267.829975
import,Czech Republic,country,1997-01-01,332.668183
import,Czech Republic,country,1998-01-01,408.052666
import,Czech Republic,country,1999-01-01,461.50592
import,Czech Republic,country,2000-01-01,604.245885
import,Czech Republic,country,2001-01-01,672.20223
import,Czech Republic,country,2002-01-01,848.460809
import,Czech Republic,country,2003-01-01,893.311049
import,Czech Republic,country,2004-01-01,986.048289
import,Czech Republic,country,2005-01-01,1093.130158
import,Czech Republic,country,2006-01-01,1395.457348
import,Czech Republic,country,2007-01-01,1707.452387
import,Czech Republic,country,2008-01-01,1813.178751
import,Czech Republic,country,2009-01-01,1720.885027
import,Czech Republic,country,2010-01-01,2132.671109
import,Czech Republic,country,2011-01-01,2152.885961
import,Czech Republic,country,2012-01-01,2226.297267
import,Czech Republic,country,2013-01-01,2197.184223
import,Czech Republic,country,2014-01-01,2294.926713
import,Czech Republic,country,2015-01-01,2357.77048
import,Czech Republic,country,2016-01-01,2279.423307
import,Czech Republic,country,2017-01-01,2467.68309
import,Czech Republic,country,2018-01-01,2576.157418
import,Czech Republic,country,2019-01-01,2756.322826
import,Czech Republic,country,2020-01-01,2507.407772
import,Czech Republic,country,2021-01-01,2704.769792
import,Czech Republic,country,2022-01-01,3024.53215
import,Czech Republic,country,2023-01-01,3226.006708
import,Czech Republic,country,2024-01-01,3028.37994
import,Czech Republic,country,2025-01-01,3065.030666
import,EU,group,1990-01-01,71024.326241
import,EU,group,1991-01-01,68055.769089
import,EU,group,1992-01-01,67840.06167
import,EU,group,1993-01-01,65027.107878
import,EU,group,1994-01-01,68191.730306
import,EU,group,1995-01-01,71156.283155
import,EU,group,1996-01-01,71211.762995
import,EU,group,1997-01-01,78906.698522
import,EU,group,1998-01-01,83209.920785
import,EU,group,1999-01-01,88370.408606
import,EU,group,2000-01-01,98031.476836
import,EU,group,2001-01-01,102451.294399
import,EU,group,2002-01-01,101205.406493
import,EU,group,2003-01-01,103734.279272
import,EU,group,2004-01-01,110693.647089
import,EU,group,2005-01-01,119450.689194
import,EU,group,2006-01-01,132444.34992
import,EU,group,2007-01-01,145601.762846
import,EU,group,2008-01-01,148514.347863
import,EU,group,2009-01-01,125559.691369
import,EU,group,2010-01-01,135057.263063
import,EU,group,2011-01-01,137625.638004
import,EU,group,2012-01-01,156340.921197
import,EU,group,2013-01-01,143680.049703
import,EU,group,2014-01-01,135909.132366
import,EU,group,2015-01-01,125631.16753
import,EU,group,2016-01-01,129680.21513
import,EU,group,2017-01-01,137289.382438
import,EU,group,2018-01-01,144753.797402
import,EU,group,2019-01-01,147047.309701
import,EU,group,2020-01-01,136209.053831
import,EU,group,2021-01-01,145599.978737
import,EU,group,2022-01-01,170851.984312
import,EU,group,2023-01-01,169114.748352
import,EU,group,2024-01-01,172654.732621
import,EU,group,2025-01-01,191995.461988
import,Europe,group,1990-01-01,77338.955053
import,Europe,group,1991-01-01,74802.300661
import,Europe,group,1992-01-01,74098.713732
import,Europe,group,1993-01-01,72339.88693
import,Europe,group,1994-01-01,75202.588716
import,Europe,group,1995-01-01,77311.760596
import,Europe,group,1996-01-01,78187.905401
import,Europe,group,1997-01-01,87543.60459
import,Europe,group,1998-01-01,92184.795949
import,Europe,group,1999-01-01,97235.069816
import,Europe,group,2000-01-01,110515.232705
import,Europe,group,2001-01-01,115860.522935
import,Europe,group,2002-01-01,109873.702605
import,Europe,group,2003-01-01,110972.328372
import,Europe,group,2004-01-01,118068.005326
import,Europe,group,2005-01-01,127901.402262
import,Europe,group,2006-01-01,141951.034545
import,Europe,group,2007-01-01,155978.072917
import,Europe,group,2008-01-01,157502.23808
import,Europe,group,2009-01-01,133094.609695
import,Europe,group,2010-01-01,143778.208617
import,Europe,group,2011-01-01,145456.295606
import,Europe,group,2012-01-01,173349.68018
import,Europe,group,2013-01-01,213617.770385
import,Europe,group,2014-01-01,170753.761148
import,Europe,group,2015-01-01,159079.184388
import,Europe,group,2016-01-01,150991.861755
import,Europe,group,2017-01-01,158805.860769
import,Europe,group,2018-01-01,172465.788577
import,Europe,group,2019-01-01,165106.583593
import,Europe,group,2020-01-01,154226.731476
import,Europe,group,2021-01-01,181727.591648
import,Europe,group,2022-01-01,183962.548766
import,Europe,group,2023-01-01,180439.156128
import,Europe,group,2024-01-01,182502.441677
import,Europe,group,2025-01-01,203588.70778
import,France,country,1990-01-01,10708.067508
import,France,country,1991-01-01,10345.240407
import,France,country,1992-01-01,9987.420694
import,France,country,1993-01-01,9813.550068
import,France,country,1994-01-01,10174.439538
import,France,country,1995-01-01,10762.167718
import,France,country,1996-01-01,11165.329257
import,France,country,1997-01-01,12091.584701
import,France,country,1998-01-01,12584.792462
import,France,country,1999-01-01,14418.784803
import,France,country,2000-01-01,14245.886317
import,France,country,2001-01-01,14554.959746
import,France,country,2002-01-01,14575.901357
import,France,country,2003-01-01,15297.831097
import,France,country,2004-01-01,15107.188932
import,France,country,2005-01-01,15804.414772
import,France,country,2006-01-01,17706.354853
import,France,country,2007-01-01,18328.586686
import,France,country,2008-01-01,18638.62217
import,France,country,2009-01-01,15730.102936
import,France,country,2010-01-01,15600.34607
import,France,country,2011-01-01,15896.617396
import,France,country,2012-01-01,22746.72262
import,France,country,2013-01-01,19718.955289
import,France,country,2014-01-01,16654.344921
import,France,country,2015-01-01,16359.870086
import,France,country,2016-01-01,16377.912507
import,France,country,2017-01-01,17913.681233
import,France,country,2018-01-01,19734.692696
import,France,country,2019-01-01,18918.801531
import,France,country,2020-01-01,16454.138486
import,France,country,2021-01-01,17752.974499
import,France,country,2022-01-01,22253.001079
import,France,country,2023-01-01,19654.892088
import,France,country,2024-01-01,19045.942041
import,France,country,2025-01-01,21065.943471
import,Germany,country,1990-01-01,32528.96137
import,Germany,country,1991-01-01,31133.576191
import,Germany,country,1992-01-01,30879.913151
import,Germany,country,1993-01-01,29247.731326
import,Germany,country,1994-01-01,30406.910824
import,Germany,country,1995-01-01,31855.090866
import,Germany,country,1996-01-01,30349.63936
import,Germany,country,1997-01-01,33285.023103
import,Germany,country,1998-01-01,35316.4192
import,Germany,country,1999-01-01,37251.261627
import,Germany,country,2000-01-01,40584.36718
import,Germany,country,2001-01-01,42743.666057
import,Germany,country,2002-01-01,41842.704503
import,Germany,country,2003-01-01,42738.344503
import,Germany,country,2004-01-01,46341.883863
import,Germany,country,2005-01-01,49732.249533
import,Germany,country,2006-01-01,56180.746433
import,Germany,country,2007-01-01,62915.74005
import,Germany,country,2008-01-01,65776.494181
import,Germany,country,2009-01-01,55012.597698
import,Germany,country,2010-01-01,58570.425337
import,Germany,country,2011-01-01,59517.451861
import,Germany,country,2012-01-01,60379.543739
import,Germany,country,2013-01-01,55624.363082
import,Germany,country,2014-01-01,54556.367649
import,Germany,country,2015-01-01,49872.054142
import,Germany,country,2016-01-01,51075.030949
import,Germany,country,2017-01-01,54542.478616
import,Germany,country,2018-01-01,56566.292701
import,Germany,country,2019-01-01,57190.71969
import,Germany,country,2020-01-01,53249.457791
import,Germany,country,2021-01-01,57133.95114
import,Germany,country,2022-01-01,66738.849015
import,Germany,country,2023-01-01,59705.727058
import,Germany,country,2024-01-01,59891.639443
import,Germany,country,2025-01-01,63823.026207
import,Hong Kong,country,1990-01-01,902.074432
import,Hong Kong,country,1991-01-01,847.257913
import,Hong Kong,country,1992-01-01,748.750651
import,Hong Kong,country,1993-01-01,801.808667
import,Hong Kong,country,1994-01-01,671.271711
import,Hong Kong,country,1995-01-01,642.466563
import,Hong Kong,country,1996-01-01,617.096895
import,Hong Kong,country,1997-01-01,706.605249
import,Hong Kong,country,1998-01-01,705.510179
import,Hong Kong,country,1999-01-01,656.426575
import,Hong Kong,country,2000-01-01,894.66277
import,Hong Kong,country,2001-01-01,679.349778
import,Hong Kong,country,2002-01-01,1082.220771
import,Hong Kong,country,2003-01-01,917.233426
import,Hong Kong,country,2004-01-01,1098.652159
import,Hong Kong,country,2005-01-01,1674.314682
import,Hong Kong,country,2006-01-01,1456.497927
import,Hong Kong,country,2007-01-01,1185.403813
import,Hong Kong,country,2008-01-01,1439.932701
import,Hong Kong,country,2009-01-01,1141.658829
import,Hong Kong,country,2010-01-01,1636.354508
import,Hong Kong,country,2011-01-01,1750.328893
import,Hong Kong,country,2012-01-01,2810.916474
import,Hong Kong,country,2013-01-01,2008.655206
import,Hong Kong,country,2014-01-01,2836.140189
import,Hong Kong,country,2015-01-01,2610.01543
import,Hong Kong,country,2016-01-01,8180.287845
import,Hong Kong,country,2017-01-01,9229.188961
import,Hong Kong,country,2018-01-01,3832.51111
import,Hong Kong,country,2019-01-01,3801.622189
import,Hong Kong,country,2020-01-01,11309.810175
import,Hong Kong,country,2021-01-01,4246.834129
import,Hong Kong,country,2022-01-01,3909.860538
import,Hong Kong,country,2023-01-01,4353.909987
import,Hong Kong,country,2024-01-01,5197.362491
import,Hong Kong,country,2025-01-01,4550.30486
import,Ireland,country,1990-01-01,567.657391
import,Ireland,country,1991-01-01,529.475698
import,Ireland,country,1992-01-01,690.194311
import,Ireland,country,1993-01-01,778.387448
import,Ireland,country,1994-01-01,887.143231
import,Ireland,country,1995-01-01,855.606879
import,Ireland,country,1996-01-01,1091.603677
import,Ireland,country,1997-01-01,1849.622457
import,Ireland,country,1998-01-01,2095.800911
import,Ireland,country,1999-01-01,2336.641851
import,Ireland,country,2000-01-01,3307.888498
import,Ireland,country,2001-01-01,5328.291407
import,Ireland,country,2002-01-01,5135.993446
import,Ireland,country,2003-01-01,4796.110068
import,Ireland,country,2004-01-01,4692.537337
import,Ireland,country,2005-01-01,5652.437507
import,Ireland,country,2006-01-01,4665.304429
import,Ireland,country,2007-01-01,6035.85521
import,Ireland,country,2008-01-01,4918.954798
import,Ireland,country,2009-01-01,4241.153303
import,Ireland,country,2010-01-01,5857.652059
import,Ireland,country,2011-01-01,5882.975823
import,Ireland,country,2012-01-01,6762.788286
import,Ireland,country,2013-01-01,7059.625539
import,Ireland,country,2014-01-01,7199.442612
import,Ireland,country,2015-01-01,7010.519039
import,Ireland,country,2016-01-01,7645.233018
import,Ireland,country,2017-01-01,7729.245881
import,Ireland,country,2018-01-01,8604.896593
import,Ireland,country,2019-01-01,7544.162943
import,Ireland,country,2020-01-01,4578.599266
import,Ireland,country,2021-01-01,3851.868733
import,Ireland,country,2022-01-01,4021.859363
import,Ireland,country,2023-01-01,4770.499485
import,Ireland,country,2024-01-01,3397.576489
import,Ireland,country,2025-01-01,3521.825562
import,Italy,country,1990-01-01,10158.452163
import,Italy,country,1991-01-01,9490.828491
import,Italy,country,1992-01-01,9247.658649
import,Italy,country,1993-01-01,8784.539929
import,Italy,country,1994-01-01,9160.143331
import,Italy,country,1995-01-01,9573.225952
import,Italy,country,1996-01-01,10375.357394
import,Italy,country,1997-01-01,10813.215456
import,Italy,country,1998-01-01,11187.277604
import,Italy,country,1999-01-01,11625.774959
import,Italy,country,2000-01-01,12950.323163
import,Italy,country,2001-01-01,13315.467066
import,Italy,country,2002-01-01,13569.148953
import,Italy,country,2003-01-01,14076.379265
import,Italy,country,2004-01-01,15848.286825
import,Italy,country,2005-01-01,16530.134161
import,Italy,country,2006-01-01,18704.645387
import,Italy,country,2007-01-01,20844.955713
import,Italy,country,2008-01-01,21671.467015
import,Italy,country,2009-01-01,18074.408382
import,Italy,country,2010-01-01,18698.876033
import,Italy,country,2011-01-01,19198.352798
import,Italy,country,2012-01-01,25970.2195
import,Italy,country,2013-01-01,23060.605391
import,Italy,country,2014-01-01,20709.856279
import,Italy,country,2015-01-01,18763.954947
import,Italy,country,2016-01-01,19469.421336
import,Italy,country,2017-01-01,19819.133399
import,Italy,country,2018-01-01,20805.98913
import,Italy,country,2019-01-01,22235.287102
import,Italy,country,2020-01-01,22200.427645
import,Italy,country,2021-01-01,21995.039852
import,Italy,country,2022-01-01,23704.508593
import,Italy,country,2023-01-01,25556.202353
import,Italy,country,2024-01-01,26758.55108
import,Italy,country,2025-01-01,32243.314206
import,Japan,country,1990-01-01,4245.957332
import,Japan,country,1991-01-01,4127.900662
import,Japan,country,1992-01-01,3982.274187
import,Japan,country,1993-01-01,3469.469495
import,Japan,country,1994-01-01,3130.554534
import,Japan,country,1995-01-01,2984.956016
import,Japan,country,1996-01-01,2607.767883
import,Japan,country,1997-01-01,3077.54334
import,Japan,country,1998-01-01,3082.191049
import,Japan,country,1999-01-01,3437.700011
import,Japan,country,2000-01-01,3925.480007
import,Japan,country,2001-01-01,3390.846264
import,Japan,country,2002-01-01,2739.227142
import,Japan,country,2003-01-01,2845.769156
import,Japan,country,2004-01-01,3046.609871
import,Japan,country,2005-01-01,2918.110219
import,Japan,country,2006-01-01,3104.830627
import,Japan,country,2007-01-01,3503.287432
import,Japan,country,2008-01-01,4170.193119
import,Japan,country,2009-01-01,3596.989007
import,Japan,country,2010-01-01,3680.910673
import,Japan,country,2011-01-01,4144.008747
import,Japan,country,2012-01-01,4730.507745
import,Japan,country,2013-01-01,3753.306442
import,Japan,country,2014-01-01,3659.669317
import,Japan,country,2015-01-01,3483.333687
import,Japan,country,2016-01-01,3954.448496
import,Japan,country,2017-01-01,5994.608646
import,Japan,country,2018-01-01,4668.990778
import,Japan,country,2019-01-01,4526.369402
import,Japan,country,2020-01-01,4989.214387
import,Japan,country,2021-01-01,4893.319162
import,Japan,country,2022-01-01,5720.324619
import,Japan,country,2023-01-01,6888.844022
import,Japan,country,2024-01-01,7095.794646
import,Japan,country,2025-01-01,7898.613368
import,Mexico,country,1990-01-01,54.372767
import,Mexico,country,1991-01-01,63.467171
import,Mexico,country,1992-01-01,44.136123
import,Mexico,country,1993-01-01,53.188186
import,Mexico,country,1994-01-01,73.286825
import,Mexico,country,1995-01-01,94.190059
import,Mexico,country,1996-01-01,93.442935
import,Mexico,country,1997-01-01,67.625971
import,Mexico,country,1998-01-01,139.795131
import,Mexico,country,1999-01-01,176.670848
import,Mexico,country,2000-01-01,191.119965
import,Mexico,country,2001-01-01,169.195388
import,Mexico,country,2002-01-01,190.464958
import,Mexico,country,2003-01-01,223.435151
import,Mexico,country,2004-01-01,184.566125
import,Mexico,country,2005-01-01,136.394059
import,Mexico,country,2006-01-01,117.857296
import,Mexico,country,2007-01-01,169.474782
import,Mexico,country,2008-01-01,234.200557
import,Mexico,country,2009-01-01,394.380537
import,Mexico,country,2010-01-01,493.304835
import,Mexico,country,2011-01-01,549.887775
import,Mexico,country,2012-01-01,1377.866975
import,Mexico,country,2013-01-01,1831.279386
import,Mexico,country,2014-01-01,1782.617905
import,Mexico,country,2015-01-01,1689.98939
import,Mexico,country,2016-01-01,968.312483
import,Mexico,country,2017-01-01,1440.627783
import,Mexico,country,2018-01-01,1264.032695
import,Mexico,country,2019-01-01,933.183952
import,Mexico,country,2020-01-01,1031.218953
import,Mexico,country,2021-01-01,1483.495111
import,Mexico,country,2022-01-01,2212.920041
import,Mexico,country,2023-01-01,2569.26009
import,Mexico,country,2024-01-01,2469.387558
import,Mexico,country,2025-01-01,1852.787649
import,Netherlands,country,1990-01-01,3966.18179
import,Netherlands,country,1991-01-01,3899.43016
import,Netherlands,country,1992-01-01,4114.809702
import,Netherlands,country,1993-01-01,4051.627295
import,Netherlands,country,1994-01-01,4333.276674
import,Netherlands,country,1995-01-01,4338.279831
import,Netherlands,country,1996-01-01,4576.984309
import,Netherlands,country,1997-01-01,5727.96223
import,Netherlands,country,1998-01-01,5803.206251
import,Netherlands,country,1999-01-01,6077.065159
import,Netherlands,country,2000-01-01,7893.702145
import,Netherlands,country,2001-01-01,7650.323613
import,Netherlands,country,2002-01-01,6712.586734
import,Netherlands,country,2003-01-01,6555.555216
import,Netherlands,country,2004-01-01,6989.622477
import,Netherlands,country,2005-01-01,7551.512149
import,Netherlands,country,2006-01-01,8322.410038
import,Netherlands,country,2007-01-01,8831.492182
import,Netherlands,country,2008-01-01,9021.926277
import,Netherlands,country,2009-01-01,7648.477049
import,Netherlands,country,2010-01-01,8312.494244
import,Netherlands,country,2011-01-01,8027.782987
import,Netherlands,country,2012-01-01,6390.952527
import,Netherlands,country,2013-01-01,5939.693981
import,Netherlands,country,2014-01-01,5579.250011
import,Netherlands,country,2015-01-01,4971.235261
import,Netherlands,country,2016-01-01,4974.012811
import,Netherlands,country,2017-01-01,5220.543107
import,Netherlands,country,2018-01-01,5403.288333
import,Netherlands,country,2019-01-01,5522.654562
import,Netherlands,country,2020-01-01,5071.655508
import,Netherlands,country,2021-01-01,5408.604793
import,Netherlands,country,2022-01-01,5595.773257
import,Netherlands,country,2023-01-01,5892.836889
import,Netherlands,country,2024-01-01,6221.137506
import,Netherlands,country,2025-01-01,5214.001239
import,North America,group,1990-01-01,7126.45248
import,North America,group,1991-01-01,8156.3242980000005
import,North America,group,1992-01-01,6893.986648
import,North America,group,1993-01-01,6158.164283
import,North America,group,1994-01-01,6005.254387
import,North America,group,1995-01-01,6227.484387
import,North America,group,1996-01-01,7262.280234
import,North America,group,1997-01-01,9109.096203
import,North America,group,1998-01-01,8630.591044
import,North America,group,1999-01-01,8340.131671
import,North America,group,2000-01-01,10894.58601
import,North America,group,2001-01-01,8928.0410209999991
import,North America,group,2002-01-01,9411.699422
import,North America,group,2003-01-01,7899.484371
import,North America,group,2004-01-01,7946.892476
import,North America,group,2005-01-01,9150.921885
import,North America,group,2006-01-01,11951.609078
import,North America,group,2007-01-01,12419.373164
import,North America,group,2008-01-01,12572.351555
import,North America,group,2009-01-01,10590.723715
import,North America,group,2010-01-01,10775.805448
import,North America,group,2011-01-01,9705.52122
import,North America,group,2012-01-01,25229.035734
import,North America,group,2013-01-01,25400.431814
import,North America,group,2014-01-01,21074.662664
import,North America,group,2015-01-01,21123.918046
import,North America,group,2016-01-01,25205.615207
import,North America,group,2017-01-01,23181.324592
import,North America,group,2018-01-01,22799.892074
import,North America,group,2019-01-01,20117.666885
import,North America,group,2020-01-01,21604.677516
import,North America,group,2021-01-01,25409.822207
import,North America,group,2022-01-01,44949.701107
import,North America,group,2023-01-01,35739.979045
import,North America,group,2024-01-01,34148.314411
import,North America,group,2025-01-01,64780.225881
import,Oceania,group,1990-01-01,151.959837
import,Oceania,group,1991-01-01,176.833979
import,Oceania,group,1992-01-01,222.043731
import,Oceania,group,1993-01-01,180.351318
import,Oceania,group,1994-01-01,187.673843
import,Oceania,group,1995-01-01,167.884466
import,Oceania,group,1996-01-01,205.535326
import,Oceania,group,1997-01-01,257.471165
import,Oceania,group,1998-01-01,267.737075
import,Oceania,group,1999-01-01,311.668307
import,Oceania,group,2000-01-01,304.485835
import,Oceania,group,2001-01-01,273.863029
import,Oceania,group,2002-01-01,260.917063
import,Oceania,group,2003-01-01,254.790149
import,Oceania,group,2004-01-01,275.524029
import,Oceania,group,2005-01-01,259.922503
import,Oceania,group,2006-01-01,275.708142
import,Oceania,group,2007-01-01,291.693858
import,Oceania,group,2008-01-01,344.029103
import,Oceania,group,2009-01-01,377.338618
import,Oceania,group,2010-01-01,413.43596
import,Oceania,group,2011-01-01,583.710403
import,Oceania,group,2012-01-01,873.538666
import,Oceania,group,2013-01-01,835.665094
import,Oceania,group,2014-01-01,652.858013
import,Oceania,group,2015-01-01,624.297303
import,Oceania,group,2016-01-01,1013.127591
import,Oceania,group,2017-01-01,1533.397263
import,Oceania,group,2018-01-01,1299.318509
import,Oceania,group,2019-01-01,1509.718534
import,Oceania,group,2020-01-01,1951.371542
import,Oceania,group,2021-01-01,1623.267791
import,Oceania,group,2022-01-01,3297.072836
import,Oceania,group,2023-01-01,5185.187902
import,Oceania,group,2024-01-01,4363.605855
import,Oceania,group,2025-01-01,6212.751859
import,Peru,country,1990-01-01,29.501748
import,Peru,country,1991-01-01,27.9071
import,Peru,country,1992-01-01,18.062756
import,Peru,country,1993-01-01,16.649734
import,Peru,country,1994-01-01,15.572904
import,Peru,country,1995-01-01,15.437627
import,Peru,country,1996-01-01,12.536674
import,Peru,country,1997-01-01,17.134482
import,Peru,country,1998-01-01,19.183636
import,Peru,country,1999-01-01,19.097751
import,Peru,country,2000-01-01,21.085145
import,Peru,country,2001-01-01,16.622847
import,Peru,country,2002-01-01,14.836694
import,Peru,country,2003-01-01,19.833039
import,Peru,country,2004-01-01,21.95419
import,Peru,country,2005-01-01,23.147397
import,Peru,country,2006-01-01,32.20138
import,Peru,country,2007-01-01,36.214741
import,Peru,country,2008-01-01,55.152694
import,Peru,country,2009-01-01,40.77348
import,Peru,country,2010-01-01,43.517723
import,Peru,country,2011-01-01,46.796755
import,Peru,country,2012-01-01,5101.234692
import,Peru,country,2013-01-01,3137.393944
import,Peru,country,2014-01-01,2641.855929
import,Peru,country,2015-01-01,2962.800965
import,Peru,country,2016-01-01,2937.866231
import,Peru,country,2017-01-01,2688.922843
import,Peru,country,2018-01-01,2257.497158
import,Peru,country,2019-01-01,2282.767921
import,Peru,country,2020-01-01,1704.481841
import,Peru,country,2021-01-01,2087.349487
import,Peru,country,2022-01-01,2426.618744
import,Peru,country,2023-01-01,2179.384751
import,Peru,country,2024-01-01,2711.230437
import,Peru,country,2025-01-01,2661.137902
import,Poland,country,1990-01-01,113.514318
import,Poland,country,1991-01-01,119.80087
import,Poland,country,1992-01-01,99.25932
import,Poland,country,1993-01-01,106.325125
import,Poland,country,1994-01-01,123.068459
import,Poland,country,1995-01-01,167.937902
import,Poland,country,1996-01-01,156.87184
import,Poland,country,1997-01-01,185.782138
import,Poland,country,1998-01-01,246.262953
import,Poland,country,1999-01-01,269.043575
import,Poland,country,2000-01-01,371.389634
import,Poland,country,2001-01-01,403.420505
import,Poland,country,2002-01-01,479.741276
import,Poland,country,2003-01-01,515.040422
import,Poland,country,2004-01-01,664.537017
import,Poland,country,2005-01-01,818.230322
import,Poland,country,2006-01-01,939.903773
import,Poland,country,2007-01-01,1062.486368
import,Poland,country,2008-01-01,1283.688183
import,Poland,country,2009-01-01,1119.064604
import,Poland,country,2010-01-01,1289.019508
import,Poland,country,2011-01-01,1372.550496
import,Poland,country,2012-01-01,1615.227627
import,Poland,country,2013-01-01,1663.312658
import,Poland,country,2014-01-01,1754.371341
import,Poland,country,2015-01-01,1722.532876
import,Poland,country,2016-01-01,1974.946306
import,Poland,country,2017-01-01,2254.463518
import,Poland,country,2018-01-01,2395.670403
import,Poland,country,2019-01-01,2525.338593
import,Poland,country,2020-01-01,2491.284148
import,Poland,country,2021-01-01,2801.43889
import,Poland,country,2022-01-01,3080.831495
import,Poland,country,2023-01-01,3232.948477
import,Poland,country,2024-01-01,3387.645024
import,Poland,country,2025-01-01,3463.012511
import,Russia,country,1992-01-01,336.988473
import,Russia,country,1993-01-01,376.038593
import,Russia,country,1994-01-01,497.923089
import,Russia,country,1995-01-01,507.690924
import,Russia,country,1996-01-01,372.960999
import,Russia,country,1997-01-01,1066.612275
import,Russia,country,1998-01-01,1322.082116
import,Russia,country,1999-01-01,1676.64615
import,Russia,country,2000-01-01,3843.514906
import,Russia,country,2001-01-01,4768.899838
import,Russia,country,2002-01-01,1560.580966
import,Russia,country,2003-01-01,1202.806956
import,Russia,country,2004-01-01,1041.985865
import,Russia,country,2005-01-01,1023.067377
import,Russia,country,2006-01-01,1873.005182
import,Russia,country,2007-01-01,1550.71238
import,Russia,country,2008-01-01,1054.330824
import,Russia,country,2009-01-01,725.761768
import,Russia,country,2010-01-01,1040.764807
import,Russia,country,2011-01-01,891.446373
import,Russia,country,2012-01-01,2889.011212
import,Russia,country,2013-01-01,4389.002777
import,Russia,country,2014-01-01,3037.172922
import,Russia,country,2015-01-01,1596.242722
import,Russia,country,2016-01-01,1642.722285
import,Russia,country,2017-01-01,1335.705322
import,Russia,country,2018-01-01,593.490766
import,Russia,country,2019-01-01,452.411199
import,Russia,country,2020-01-01,1257.115834
import,Russia,country,2021-01-01,1369.655627
import,Russia,country,2022-01-01,3780.493826
import,Russia,country,2023-01-01,3566.699585
