D0,D1,D2,date,value
A0,F,E,2022-10-01,92.60735759239597
A0,F,E,2023-01-01,89.43346044427571
A0,F,E,2023-04-01,92.79478446708552
A0,F,E,2023-07-01,91.1415503221001
A0,F,E,2023-10-01,82.90671523686252
A0,F,E,2024-01-01,82.18248846290003
A0,F,E,2024-04-01,166.59054141528975
A0,F,E,2024-07-01,92.29379501417857
A0,F,E,2024-10-01,79.80102608090822
A0,F,E,2025-01-01,80.09711331358547
A0,F,E,2025-04-01,107.49794540663534
A0,F,E,2025-07-01,91.91412660555274
A0,F,E,2025-10-01,89.56963189233409
A0,F,S,2012-01-01,59.85008905278124
A0,F,S,2012-04-01,69.13158047013147
A0,F,S,2012-07-01,72.81030462409558
A0,F,S,2012-10-01,73.14722325638787
A0,F,S,2013-01-01,67.23887233330424
A0,F,S,2013-04-01,78.91705632293784
A0,F,S,2013-07-01,62.043125450758005
A0,F,S,2013-10-01,71.88383357163269
A0,F,S,2014-01-01,70.1537391242949
A0,F,S,2014-04-01,69.92373474888842
A0,F,S,2014-07-01,75.2008385986949
A0,F,S,2014-10-01,75.72047434690003
A0,F,S,2015-01-01,86.50648442305244
A0,F,S,2015-04-01,69.26692426441261
A0,F,S,2015-07-01,95.737559781122
A0,F,S,2015-10-01,70.84878414197793
A0,F,S,2016-01-01,92.68524896489654
A0,F,S,2016-04-01,84.30532493424622
A0,F,S,2016-07-01,75.36433980742471
A0,F,S,2016-10-01,91.83923274051622
A0,F,S,2017-01-01,87.09373132667932
A0,F,S,2017-04-01,78.789835913099
A0,F,S,2017-07-01,86.77203341533885
A0,F,S,2017-10-01,90.25120548871206
A0,F,S,2018-01-01,90.990681094866
A0,F,S,2018-04-01,94.34431860764818
A0,F,S,2018-07-01,88.96174439651017
A0,F,S,2018-10-01,96.42642360492432
A0,F,S,2019-01-01,96.78502432841016
A0,F,S,2019-04-01,99.32300776522685
A0,F,S,2019-07-01,88.64897642399849
A0,F,S,2019-10-01,89.33597621226863
A0,F,S,2020-01-01,99.52257613133398
A0,F,S,2020-04-01,82.96600070344948
A0,F,S,2020-07-01,72.02644229018348
A0,F,S,2020-10-01,74.14356196897637
A0,F,S,2021-01-01,73.0215481248766
A0,F,S,2021-04-01,75.08056913445873
A0,F,S,2021-07-01,75.19567235358109
A0,F,S,2021-10-01,74.54897854305403
A0,F,S,2022-01-01,74.58743504562442
A0,F,S,2022-04-01,74.97497741938724
A0,F,S,2022-07-01,88.50843177982105
A0,F,S,2022-10-01,90.99408458267193
A0,F,S,2023-01-01,85.3380399972757
A0,F,S,2023-04-01,91.31404405508553
A0,F,S,2023-07-01,89.89178373784509
A0,F,S,2023-10-01,81.96055204226627
A0,F,S,2024-01-01,81.07136908240022
A0,F,S,2024-04-01,165.25986810630974
A0,F,S,2024-07-01,91.18556089217857
A0,F,S,2024-10-01,78.49262075034122
A0,F,S,2025-01-01,78.68285148510445
A0,F,S,2025-04-01,105.66647878559833
A0,F,S,2025-07-01,90.36525681294373
