NOGA,ADJUSTMENT,INDICATOR_KE,date,value
477,Y,UTOT,2009-07-01,102.69
477,Y,UTOT,2009-08-01,102.69
477,Y,UTOT,2009-09-01,103.81
477,Y,UTOT,2009-10-01,106.62
477,Y,UTOT,2009-11-01,102.64
477,Y,UTOT,2009-12-01,106.98
477,Y,UTOT,2010-01-01,103.5
477,Y,UTOT,2010-02-01,105.87
477,Y,UTOT,2010-03-01,106.95
477,Y,UTOT,2010-04-01,104.77
477,Y,UTOT,2010-05-01,104.34
477,Y,UTOT,2010-06-01,104.81
477,Y,UTOT,2010-07-01,106.25
477,Y,UTOT,2010-08-01,100.67
477,Y,UTOT,2010-09-01,106.54
477,Y,UTOT,2010-10-01,106.04
477,Y,UTOT,2010-11-01,105.47
477,Y,UTOT,2010-12-01,103.55
477,Y,UTOT,2011-01-01,101.6
477,Y,UTOT,2011-02-01,106.45
477,Y,UTOT,2011-03-01,106.21
477,Y,UTOT,2011-04-01,110.92
477,Y,UTOT,2011-05-01,103.54
477,Y,UTOT,2011-06-01,103.64
477,Y,UTOT,2011-07-01,106.13
477,Y,UTOT,2011-08-01,98.85
477,Y,UTOT,2011-09-01,101.05
477,Y,UTOT,2011-10-01,104.11
477,Y,UTOT,2011-11-01,103.04
477,Y,UTOT,2011-12-01,102.38
477,Y,UTOT,2012-01-01,106.25
477,Y,UTOT,2012-02-01,102.67
477,Y,UTOT,2012-03-01,110.46
477,Y,UTOT,2012-04-01,104.92
477,Y,UTOT,2012-05-01,106.42
477,Y,UTOT,2012-06-01,106.65
477,Y,UTOT,2012-07-01,106.69
477,Y,UTOT,2012-08-01,105.49
477,Y,UTOT,2012-09-01,108.36
477,Y,UTOT,2012-10-01,106.57
477,Y,UTOT,2012-11-01,105.02
477,Y,UTOT,2012-12-01,106.62
477,Y,UTOT,2013-01-01,106.5
477,Y,UTOT,2013-02-01,106.15
477,Y,UTOT,2013-03-01,104.27
477,Y,UTOT,2013-04-01,105.47
477,Y,UTOT,2013-05-01,106.78
477,Y,UTOT,2013-06-01,108.76
477,Y,UTOT,2013-07-01,108.09
477,Y,UTOT,2013-08-01,109.63
477,Y,UTOT,2013-09-01,107.13
477,Y,UTOT,2013-10-01,105.82
477,Y,UTOT,2013-11-01,109.36
477,Y,UTOT,2013-12-01,108.42
477,Y,UTOT,2014-01-01,106.31
477,Y,UTOT,2014-02-01,107.36
477,Y,UTOT,2014-03-01,109.77
477,Y,UTOT,2014-04-01,107.95
477,Y,UTOT,2014-05-01,107.71
477,Y,UTOT,2014-06-01,108.71
477,Y,UTOT,2014-07-01,105.65
477,Y,UTOT,2014-08-01,111.8
477,Y,UTOT,2014-09-01,105.88
477,Y,UTOT,2014-10-01,104.56
477,Y,UTOT,2014-11-01,106.22
477,Y,UTOT,2014-12-01,110.96
477,Y,UTOT,2015-01-01,103.44
477,Y,UTOT,2015-02-01,104.43
477,Y,UTOT,2015-03-01,106.2
477,Y,UTOT,2015-04-01,106.47
477,Y,UTOT,2015-05-01,106.34
477,Y,UTOT,2015-06-01,106.58
477,Y,UTOT,2015-07-01,107.25
477,Y,UTOT,2015-08-01,107.1
477,Y,UTOT,2015-09-01,105.45
477,Y,UTOT,2015-10-01,102.76
477,Y,UTOT,2015-11-01,102.56
477,Y,UTOT,2015-12-01,104.17
477,Y,UTOT,2016-01-01,103.46
477,Y,UTOT,2016-02-01,102.06
477,Y,UTOT,2016-03-01,100.05
477,Y,UTOT,2016-04-01,100.13
477,Y,UTOT,2016-05-01,103.93
477,Y,UTOT,2016-06-01,99.45
477,Y,UTOT,2016-07-01,99.76
477,Y,UTOT,2016-08-01,101.55
477,Y,UTOT,2016-09-01,100.79
477,Y,UTOT,2016-10-01,103.36
477,Y,UTOT,2016-11-01,103.36
477,Y,UTOT,2016-12-01,99.5
477,Y,UTOT,2017-01-01,103.78
477,Y,UTOT,2017-02-01,102.95
477,Y,UTOT,2017-03-01,105.36
477,Y,UTOT,2017-04-01,98.88
477,Y,UTOT,2017-05-01,103.37
477,Y,UTOT,2017-06-01,100.29
477,Y,UTOT,2017-07-01,100.19
477,Y,UTOT,2017-08-01,99.76
477,Y,UTOT,2017-09-01,102.07
477,Y,UTOT,2017-10-01,99.48
477,Y,UTOT,2017-11-01,104.11
477,Y,UTOT,2017-12-01,102.28
477,Y,UTOT,2018-01-01,102.24
477,Y,UTOT,2018-02-01,101.92
477,Y,UTOT,2018-03-01,100.84
477,Y,UTOT,2018-04-01,103.28
477,Y,UTOT,2018-05-01,100.49
477,Y,UTOT,2018-06-01,101.06
477,Y,UTOT,2018-07-01,102.55
477,Y,UTOT,2018-08-01,103.32
477,Y,UTOT,2018-09-01,98.68
477,Y,UTOT,2018-10-01,101.6
477,Y,UTOT,2018-11-01,99.22
477,Y,UTOT,2018-12-01,101.12
477,Y,UTOT,2019-01-01,102.46
477,Y,UTOT,2019-02-01,104.19
477,Y,UTOT,2019-03-01,99.51
477,Y,UTOT,2019-04-01,102.02
477,Y,UTOT,2019-05-01,101.91
477,Y,UTOT,2019-06-01,105.55
477,Y,UTOT,2019-07-01,103.55
477,Y,UTOT,2019-08-01,102.8
477,Y,UTOT,2019-09-01,103.83
477,Y,UTOT,2019-10-01,104.66
477,Y,UTOT,2019-11-01,102.74
477,Y,UTOT,2019-12-01,103.6
477,Y,UTOT,2020-01-01,102.36
477,Y,UTOT,2020-02-01,100.96
477,Y,UTOT,2020-03-01,80.67
477,Y,UTOT,2020-04-01,48.94
477,Y,UTOT,2020-05-01,87.81
477,Y,UTOT,2020-06-01,93.49
477,Y,UTOT,2020-07-01,96.84
477,Y,UTOT,2020-08-01,95.5
477,Y,UTOT,2020-09-01,99.02
477,Y,UTOT,2020-10-01,100.01
477,Y,UTOT,2020-11-01,91.55
477,Y,UTOT,2020-12-01,96.22
477,Y,UTOT,2021-01-01,85.08
477,Y,UTOT,2021-02-01,66.06
477,Y,UTOT,2021-03-01,105.77
477,Y,UTOT,2021-04-01,108.33
477,Y,UTOT,2021-05-01,102.89
477,Y,UTOT,2021-06-01,102.84
477,Y,UTOT,2021-07-01,98.95
477,Y,UTOT,2021-08-01,105.19
477,Y,UTOT,2021-09-01,105.86
477,Y,UTOT,2021-10-01,107.87
477,Y,UTOT,2021-11-01,105.67
477,Y,UTOT,2021-12-01,105.5
477,Y,UTOT,2022-01-01,104.47
477,Y,UTOT,2022-02-01,102.53
477,Y,UTOT,2022-03-01,107.61
477,Y,UTOT,2022-04-01,107.19
477,Y,UTOT,2022-05-01,111.88
477,Y,UTOT,2022-06-01,108.55
477,Y,UTOT,2022-07-01,108.25
477,Y,UTOT,2022-08-01,108.95
477,Y,UTOT,2022-09-01,109.12
477,Y,UTOT,2022-10-01,106.01
477,Y,UTOT,2022-11-01,107.37
477,Y,UTOT,2022-12-01,108.47
477,Y,UTOT,2023-01-01,103.16
477,Y,UTOT,2023-02-01,108.13
477,Y,UTOT,2023-03-01,109.44
477,Y,UTOT,2023-04-01,107.6
477,Y,UTOT,2023-05-01,109.35
477,Y,UTOT,2023-06-01,113.81
477,Y,UTOT,2023-07-01,107.12
477,Y,UTOT,2023-08-01,108.83
477,Y,UTOT,2023-09-01,104.24
477,Y,UTOT,2023-10-01,105.29
477,Y,UTOT,2023-11-01,108.14
477,Y,UTOT,2023-12-01,108.42
477,Y,UTOT,2024-01-01,106.63
477,Y,UTOT,2024-02-01,110.18
477,Y,UTOT,2024-03-01,107.13
477,Y,UTOT,2024-04-01,110.06
477,Y,UTOT,2024-05-01,109.14
477,Y,UTOT,2024-06-01,107.1
477,Y,UTOT,2024-07-01,109.5
477,Y,UTOT,2024-08-01,109.26
477,Y,UTOT,2024-09-01,109.15
477,Y,UTOT,2024-10-01,110.72
477,Y,UTOT,2024-11-01,109.91
477,Y,UTOT,2024-12-01,109.23
477,Y,UTOT,2025-01-01,113.34
477,Y,UTOT,2025-02-01,111.53
477,Y,UTOT,2025-03-01,110.45
477,Y,UTOT,2025-04-01,111.62
477,Y,UTOT,2025-05-01,108.59
477,Y,UTOT,2025-06-01,112.89
477,Y,UTOT,2025-07-01,111.19
477,Y,UTOT,2025-08-01,110.71
477,Y,UTOT,2025-09-01,113.44
477,Y,UTOT,2025-10-01,113.35
477,Y,UTOT,2025-11-01,113.42
477,Y,UTOT,2025-12-01,113.35
477,Y,UTOT,2026-01-01,112.73
477,Y,UTOT,2026-02-01,111.05
477,Y,UTOT,2026-03-01,112
477,Y,UTOT,2026-04-01,107.74
477,Y,UTOT,2026-05-01,111.89
477,Y,UTOT,2026-06-01,110.36
477,Y,UTOT,2026-07-01,111.73
478_479,N,PTOT,2000-01-01,54.08
478_479,N,PTOT,2000-02-01,52.82
478_479,N,PTOT,2000-03-01,52.95
478_479,N,PTOT,2000-04-01,48.13
478_479,N,PTOT,2000-05-01,58.56
478_479,N,PTOT,2000-06-01,45.7
478_479,N,PTOT,2000-07-01,46.09
478_479,N,PTOT,2000-08-01,63.51
478_479,N,PTOT,2000-09-01,62.71
478_479,N,PTOT,2000-10-01,57.83
478_479,N,PTOT,2000-11-01,65.3
478_479,N,PTOT,2000-12-01,53.26
478_479,N,PTOT,2001-01-01,58.79
478_479,N,PTOT,2001-02-01,56.49
478_479,N,PTOT,2001-03-01,45.43
478_479,N,PTOT,2001-04-01,48.16
478_479,N,PTOT,2001-05-01,59.23
478_479,N,PTOT,2001-06-01,45.13
478_479,N,PTOT,2001-07-01,43.96
478_479,N,PTOT,2001-08-01,55.3
478_479,N,PTOT,2001-09-01,62.74
478_479,N,PTOT,2001-10-01,52.64
478_479,N,PTOT,2001-11-01,60.89
478_479,N,PTOT,2001-12-01,52.11
478_479,N,PTOT,2002-01-01,63.22
478_479,N,PTOT,2002-02-01,57.35
478_479,N,PTOT,2002-03-01,43.32
478_479,N,PTOT,2002-04-01,49.81
478_479,N,PTOT,2002-05-01,55.15
478_479,N,PTOT,2002-06-01,45.75
478_479,N,PTOT,2002-07-01,48.35
478_479,N,PTOT,2002-08-01,59.67
478_479,N,PTOT,2002-09-01,60.27
478_479,N,PTOT,2002-10-01,57.64
478_479,N,PTOT,2002-11-01,60.94
478_479,N,PTOT,2002-12-01,60.42
478_479,N,PTOT,2003-01-01,67.15
478_479,N,PTOT,2003-02-01,56.87
478_479,N,PTOT,2003-03-01,43.19
478_479,N,PTOT,2003-04-01,53.58
478_479,N,PTOT,2003-05-01,57.2
478_479,N,PTOT,2003-06-01,45.28
478_479,N,PTOT,2003-07-01,44.35
478_479,N,PTOT,2003-08-01,50.84
478_479,N,PTOT,2003-09-01,68.41
478_479,N,PTOT,2003-10-01,56.78
478_479,N,PTOT,2003-11-01,64.16
478_479,N,PTOT,2003-12-01,61.23
478_479,N,PTOT,2004-01-01,65.52
478_479,N,PTOT,2004-02-01,60.57
478_479,N,PTOT,2004-03-01,50.45
478_479,N,PTOT,2004-04-01,58.61
478_479,N,PTOT,2004-05-01,58.04
478_479,N,PTOT,2004-06-01,60.37
478_479,N,PTOT,2004-07-01,48.77
478_479,N,PTOT,2004-08-01,55.91
478_479,N,PTOT,2004-09-01,64.88
478_479,N,PTOT,2004-10-01,56.98
478_479,N,PTOT,2004-11-01,77.28
478_479,N,PTOT,2004-12-01,67.92
478_479,N,PTOT,2005-01-01,68.74
478_479,N,PTOT,2005-02-01,60.3
478_479,N,PTOT,2005-03-01,48.57
478_479,N,PTOT,2005-04-01,60.73
478_479,N,PTOT,2005-05-01,57.55
478_479,N,PTOT,2005-06-01,60.69
478_479,N,PTOT,2005-07-01,47.91
478_479,N,PTOT,2005-08-01,64.74
478_479,N,PTOT,2005-09-01,62.49
478_479,N,PTOT,2005-10-01,57.04
478_479,N,PTOT,2005-11-01,76.21
478_479,N,PTOT,2005-12-01,69.95
478_479,N,PTOT,2006-01-01,65.94
478_479,N,PTOT,2006-02-01,56.33
478_479,N,PTOT,2006-03-01,51.23
478_479,N,PTOT,2006-04-01,53.42
478_479,N,PTOT,2006-05-01,63.64
478_479,N,PTOT,2006-06-01,64.66
478_479,N,PTOT,2006-07-01,48.94
478_479,N,PTOT,2006-08-01,69.74
478_479,N,PTOT,2006-09-01,58.54
478_479,N,PTOT,2006-10-01,56.18
478_479,N,PTOT,2006-11-01,75.82
478_479,N,PTOT,2006-12-01,67.89
478_479,N,PTOT,2007-01-01,68.75
478_479,N,PTOT,2007-02-01,59.25
478_479,N,PTOT,2007-03-01,55.72
478_479,N,PTOT,2007-04-01,54.67
478_479,N,PTOT,2007-05-01,60.65
478_479,N,PTOT,2007-06-01,63.41
478_479,N,PTOT,2007-07-01,52.46
478_479,N,PTOT,2007-08-01,69.69
478_479,N,PTOT,2007-09-01,56.2
478_479,N,PTOT,2007-10-01,58.03
478_479,N,PTOT,2007-11-01,72.95
478_479,N,PTOT,2007-12-01,60.41
478_479,N,PTOT,2008-01-01,68.77
478_479,N,PTOT,2008-02-01,60.6
478_479,N,PTOT,2008-03-01,54.69
478_479,N,PTOT,2008-04-01,57.65
478_479,N,PTOT,2008-05-01,59.81
478_479,N,PTOT,2008-06-01,64.12
478_479,N,PTOT,2008-07-01,52.89
478_479,N,PTOT,2008-08-01,60.42
478_479,N,PTOT,2008-09-01,55.22
478_479,N,PTOT,2008-10-01,58.41
478_479,N,PTOT,2008-11-01,68.59
478_479,N,PTOT,2008-12-01,62.12
478_479,N,PTOT,2009-01-01,65.2
478_479,N,PTOT,2009-02-01,56.68
478_479,N,PTOT,2009-03-01,62.45
478_479,N,PTOT,2009-04-01,56.62
478_479,N,PTOT,2009-05-01,56.21
478_479,N,PTOT,2009-06-01,63.3
478_479,N,PTOT,2009-07-01,54.61
478_479,N,PTOT,2009-08-01,62.9
478_479,N,PTOT,2009-09-01,53.98
478_479,N,PTOT,2009-10-01,56.28
478_479,N,PTOT,2009-11-01,69.74
478_479,N,PTOT,2009-12-01,66.07
478_479,N,PTOT,2010-01-01,64.68
478_479,N,PTOT,2010-02-01,57.57
478_479,N,PTOT,2010-03-01,70.21
478_479,N,PTOT,2010-04-01,63.56
478_479,N,PTOT,2010-05-01,64.96
478_479,N,PTOT,2010-06-01,68.16
478_479,N,PTOT,2010-07-01,54.47
478_479,N,PTOT,2010-08-01,67.5
478_479,N,PTOT,2010-09-01,59.04
478_479,N,PTOT,2010-10-01,61.47
478_479,N,PTOT,2010-11-01,76.74
478_479,N,PTOT,2010-12-01,73.26
478_479,N,PTOT,2011-01-01,70.78
478_479,N,PTOT,2011-02-01,60.95
478_479,N,PTOT,2011-03-01,70.47
478_479,N,PTOT,2011-04-01,65.98
478_479,N,PTOT,2011-05-01,71.27
478_479,N,PTOT,2011-06-01,69.39
478_479,N,PTOT,2011-07-01,61.59
478_479,N,PTOT,2011-08-01,68.89
478_479,N,PTOT,2011-09-01,58.52
478_479,N,PTOT,2011-10-01,66.68
478_479,N,PTOT,2011-11-01,78.7
478_479,N,PTOT,2011-12-01,75.24
478_479,N,PTOT,2012-01-01,74.9
478_479,N,PTOT,2012-02-01,64.47
478_479,N,PTOT,2012-03-01,71.91
478_479,N,PTOT,2012-04-01,65.65
478_479,N,PTOT,2012-05-01,70.31
478_479,N,PTOT,2012-06-01,68.89
478_479,N,PTOT,2012-07-01,64.71
478_479,N,PTOT,2012-08-01,70.29
478_479,N,PTOT,2012-09-01,60.62
478_479,N,PTOT,2012-10-01,75.41
478_479,N,PTOT,2012-11-01,83.75
478_479,N,PTOT,2012-12-01,78.09
478_479,N,PTOT,2013-01-01,76.56
478_479,N,PTOT,2013-02-01,65.84
478_479,N,PTOT,2013-03-01,69.75
478_479,N,PTOT,2013-04-01,70.91
478_479,N,PTOT,2013-05-01,72.38
478_479,N,PTOT,2013-06-01,72.22
478_479,N,PTOT,2013-07-01,63.77
478_479,N,PTOT,2013-08-01,65.49
478_479,N,PTOT,2013-09-01,65.16
478_479,N,PTOT,2013-10-01,77.09
478_479,N,PTOT,2013-11-01,82.09
478_479,N,PTOT,2013-12-01,82.52
478_479,N,PTOT,2014-01-01,78.4
478_479,N,PTOT,2014-02-01,66.31
478_479,N,PTOT,2014-03-01,74.41
478_479,N,PTOT,2014-04-01,72.05
478_479,N,PTOT,2014-05-01,71.17
478_479,N,PTOT,2014-06-01,73.22
478_479,N,PTOT,2014-07-01,71.01
478_479,N,PTOT,2014-08-01,67.8
478_479,N,PTOT,2014-09-01,72.25
478_479,N,PTOT,2014-10-01,78.54
478_479,N,PTOT,2014-11-01,78.36
478_479,N,PTOT,2014-12-01,87.17
478_479,N,PTOT,2015-01-01,80.63
478_479,N,PTOT,2015-02-01,68.61
478_479,N,PTOT,2015-03-01,78.96
478_479,N,PTOT,2015-04-01,71.77
478_479,N,PTOT,2015-05-01,70.02
478_479,N,PTOT,2015-06-01,74.35
478_479,N,PTOT,2015-07-01,71.92
478_479,N,PTOT,2015-08-01,72.16
478_479,N,PTOT,2015-09-01,76.15
478_479,N,PTOT,2015-10-01,82.08
478_479,N,PTOT,2015-11-01,84.49
478_479,N,PTOT,2015-12-01,98.45
478_479,N,PTOT,2016-01-01,85.39
478_479,N,PTOT,2016-02-01,73.92
478_479,N,PTOT,2016-03-01,78.95
478_479,N,PTOT,2016-04-01,75.48
478_479,N,PTOT,2016-05-01,74.08
478_479,N,PTOT,2016-06-01,78.8
478_479,N,PTOT,2016-07-01,71.08
478_479,N,PTOT,2016-08-01,72.39
478_479,N,PTOT,2016-09-01,75.26
478_479,N,PTOT,2016-10-01,79.1
478_479,N,PTOT,2016-11-01,86.78
478_479,N,PTOT,2016-12-01,96.18
478_479,N,PTOT,2017-01-01,82.92
478_479,N,PTOT,2017-02-01,70.9
478_479,N,PTOT,2017-03-01,81.65
478_479,N,PTOT,2017-04-01,70.22
478_479,N,PTOT,2017-05-01,78.19
478_479,N,PTOT,2017-06-01,78.26
478_479,N,PTOT,2017-07-01,71.12
478_479,N,PTOT,2017-08-01,72.97
478_479,N,PTOT,2017-09-01,74.87
478_479,N,PTOT,2017-10-01,78.72
478_479,N,PTOT,2017-11-01,91.47
478_479,N,PTOT,2017-12-01,93.39
478_479,N,PTOT,2018-01-01,80.91
478_479,N,PTOT,2018-02-01,70.58
478_479,N,PTOT,2018-03-01,80.17
478_479,N,PTOT,2018-04-01,74.15
478_479,N,PTOT,2018-05-01,76.63
478_479,N,PTOT,2018-06-01,76.46
478_479,N,PTOT,2018-07-01,73.15
478_479,N,PTOT,2018-08-01,70.61
478_479,N,PTOT,2018-09-01,69.73
478_479,N,PTOT,2018-10-01,84.67
478_479,N,PTOT,2018-11-01,94.47
478_479,N,PTOT,2018-12-01,91.84
478_479,N,PTOT,2019-01-01,84.91
478_479,N,PTOT,2019-02-01,71.17
478_479,N,PTOT,2019-03-01,78.16
478_479,N,PTOT,2019-04-01,75.41
478_479,N,PTOT,2019-05-01,78.42
478_479,N,PTOT,2019-06-01,78.31
478_479,N,PTOT,2019-07-01,78.45
478_479,N,PTOT,2019-08-01,69.88
478_479,N,PTOT,2019-09-01,79.12
478_479,N,PTOT,2019-10-01,85.12
478_479,N,PTOT,2019-11-01,94.66
478_479,N,PTOT,2019-12-01,98.49
478_479,N,PTOT,2020-01-01,86.99
478_479,N,PTOT,2020-02-01,75.2
478_479,N,PTOT,2020-03-01,89.43
478_479,N,PTOT,2020-04-01,95.11
478_479,N,PTOT,2020-05-01,91.12
478_479,N,PTOT,2020-06-01,94.72
478_479,N,PTOT,2020-07-01,91.34
478_479,N,PTOT,2020-08-01,83.17
478_479,N,PTOT,2020-09-01,87.88
478_479,N,PTOT,2020-10-01,95.58
478_479,N,PTOT,2020-11-01,106.9
478_479,N,PTOT,2020-12-01,120.74
478_479,N,PTOT,2021-01-01,100.99
478_479,N,PTOT,2021-02-01,92.49
478_479,N,PTOT,2021-03-01,112.62
478_479,N,PTOT,2021-04-01,94.58
478_479,N,PTOT,2021-05-01,94.63
478_479,N,PTOT,2021-06-01,96.75
478_479,N,PTOT,2021-07-01,91.53
478_479,N,PTOT,2021-08-01,88.88
478_479,N,PTOT,2021-09-01,92.43
478_479,N,PTOT,2021-10-01,96.08
478_479,N,PTOT,2021-11-01,117.56
478_479,N,PTOT,2021-12-01,121.47
478_479,N,PTOT,2022-01-01,97.62
478_479,N,PTOT,2022-02-01,85.74
478_479,N,PTOT,2022-03-01,101.8
478_479,N,PTOT,2022-04-01,83.96
478_479,N,PTOT,2022-05-01,92.86
478_479,N,PTOT,2022-06-01,93
478_479,N,PTOT,2022-07-01,89.43
478_479,N,PTOT,2022-08-01,91.1
478_479,N,PTOT,2022-09-01,93.54
478_479,N,PTOT,2022-10-01,92.01
478_479,N,PTOT,2022-11-01,111.52
478_479,N,PTOT,2022-12-01,115.22
478_479,N,PTOT,2023-01-01,95.9
478_479,N,PTOT,2023-02-01,82.98
478_479,N,PTOT,2023-03-01,98.41
478_479,N,PTOT,2023-04-01,80.51
478_479,N,PTOT,2023-05-01,90.66
478_479,N,PTOT,2023-06-01,94.25
478_479,N,PTOT,2023-07-01,86.38
478_479,N,PTOT,2023-08-01,86.56
478_479,N,PTOT,2023-09-01,85.59
478_479,N,PTOT,2023-10-01,93.1
478_479,N,PTOT,2023-11-01,110.07
478_479,N,PTOT,2023-12-01,106.38
478_479,N,PTOT,2024-01-01,95.62
478_479,N,PTOT,2024-02-01,86.68
478_479,N,PTOT,2024-03-01,92.87
478_479,N,PTOT,2024-04-01,85.92
478_479,N,PTOT,2024-05-01,88.96
478_479,N,PTOT,2024-06-01,86.01
478_479,N,PTOT,2024-07-01,89.9
478_479,N,PTOT,2024-08-01,84.9
478_479,N,PTOT,2024-09-01,86.64
478_479,N,PTOT,2024-10-01,94.68
478_479,N,PTOT,2024-11-01,103.76
478_479,N,PTOT,2024-12-01,107.82
478_479,N,PTOT,2025-01-01,96.04
478_479,N,PTOT,2025-02-01,84.51
478_479,N,PTOT,2025-03-01,93.06
478_479,N,PTOT,2025-04-01,87.01
478_479,N,PTOT,2025-05-01,90.19
478_479,N,PTOT,2025-06-01,94.03
478_479,N,PTOT,2025-07-01,92.81
478_479,N,PTOT,2025-08-01,84.11
478_479,N,PTOT,2025-09-01,89.89
478_479,N,PTOT,2025-10-01,95.68
478_479,N,PTOT,2025-11-01,108.14
478_479,N,PTOT,2025-12-01,111.97
478_479,N,PTOT,2026-01-01,88.92
478_479,N,PTOT,2026-02-01,82.1
478_479,N,PTOT,2026-03-01,98.21
478_479,N,PTOT,2026-04-01,86.89
478_479,N,PTOT,2026-05-01,89.77
478_479,N,PTOT,2026-06-01,96.02
478_479,N,PTOT,2026-07-01,96.08
478_479,N,UINL,2000-01-01,67.55
478_479,N,UINL,2000-02-01,66.04
478_479,N,UINL,2000-03-01,66.5
478_479,N,UINL,2000-04-01,60.52
478_479,N,UINL,2000-05-01,74
478_479,N,UINL,2000-06-01,57.74
478_479,N,UINL,2000-07-01,57.89
478_479,N,UINL,2000-08-01,80.01
478_479,N,UINL,2000-09-01,79.15
478_479,N,UINL,2000-10-01,73.09
478_479,N,UINL,2000-11-01,82.41
478_479,N,UINL,2000-12-01,67.1
478_479,N,UINL,2001-01-01,73.27
478_479,N,UINL,2001-02-01,70.54
478_479,N,UINL,2001-03-01,57.03
478_479,N,UINL,2001-04-01,60.54
478_479,N,UINL,2001-05-01,74.93
478_479,N,UINL,2001-06-01,57.01
478_479,N,UINL,2001-07-01,55.18
478_479,N,UINL,2001-08-01,69.75
478_479,N,UINL,2001-09-01,79.47
478_479,N,UINL,2001-10-01,66.5
478_479,N,UINL,2001-11-01,76.87
478_479,N,UINL,2001-12-01,65.62
478_479,N,UINL,2002-01-01,78.69
478_479,N,UINL,2002-02-01,71.5
478_479,N,UINL,2002-03-01,54.2
478_479,N,UINL,2002-04-01,62.44
478_479,N,UINL,2002-05-01,69.52
478_479,N,UINL,2002-06-01,57.5
478_479,N,UINL,2002-07-01,60.28
478_479,N,UINL,2002-08-01,74.64
478_479,N,UINL,2002-09-01,75.55
478_479,N,UINL,2002-10-01,72.33
478_479,N,UINL,2002-11-01,76.3
478_479,N,UINL,2002-12-01,75.44
478_479,N,UINL,2003-01-01,82.81
478_479,N,UINL,2003-02-01,70.29
478_479,N,UINL,2003-03-01,53.65
478_479,N,UINL,2003-04-01,66.69
478_479,N,UINL,2003-05-01,71.56
478_479,N,UINL,2003-06-01,56.49
478_479,N,UINL,2003-07-01,54.93
478_479,N,UINL,2003-08-01,63.18
478_479,N,UINL,2003-09-01,85.25
478_479,N,UINL,2003-10-01,70.88
478_479,N,UINL,2003-11-01,80
478_479,N,UINL,2003-12-01,76.12
478_479,N,UINL,2004-01-01,80.44
478_479,N,UINL,2004-02-01,74.44
478_479,N,UINL,2004-03-01,62.37
478_479,N,UINL,2004-04-01,72.63
478_479,N,UINL,2004-05-01,72.23
478_479,N,UINL,2004-06-01,74.97
478_479,N,UINL,2004-07-01,60.13
478_479,N,UINL,2004-08-01,69.16
478_479,N,UINL,2004-09-01,80.49
478_479,N,UINL,2004-10-01,70.82
478_479,N,UINL,2004-11-01,95.99
478_479,N,UINL,2004-12-01,84.05
478_479,N,UINL,2005-01-01,83.99
478_479,N,UINL,2005-02-01,73.71
478_479,N,UINL,2005-03-01,59.49
478_479,N,UINL,2005-04-01,74.52
478_479,N,UINL,2005-05-01,70.95
478_479,N,UINL,2005-06-01,74.65
478_479,N,UINL,2005-07-01,58.51
478_479,N,UINL,2005-08-01,79.34
478_479,N,UINL,2005-09-01,76.86
478_479,N,UINL,2005-10-01,70.1
478_479,N,UINL,2005-11-01,93.51
478_479,N,UINL,2005-12-01,85.72
478_479,N,UINL,2006-01-01,79.88
478_479,N,UINL,2006-02-01,68.31
478_479,N,UINL,2006-03-01,62.38
478_479,N,UINL,2006-04-01,65.01
478_479,N,UINL,2006-05-01,77.83
478_479,N,UINL,2006-06-01,78.88
478_479,N,UINL,2006-07-01,58.71
478_479,N,UINL,2006-08-01,83.89
478_479,N,UINL,2006-09-01,70.46
478_479,N,UINL,2006-10-01,67.73
478_479,N,UINL,2006-11-01,91.27
478_479,N,UINL,2006-12-01,81.7
478_479,N,UINL,2007-01-01,81.61
478_479,N,UINL,2007-02-01,70.39
478_479,N,UINL,2007-03-01,66.23
478_479,N,UINL,2007-04-01,65.14
478_479,N,UINL,2007-05-01,72.63
478_479,N,UINL,2007-06-01,75.63
478_479,N,UINL,2007-07-01,62.14
478_479,N,UINL,2007-08-01,82.83
478_479,N,UINL,2007-09-01,67.02
478_479,N,UINL,2007-10-01,69.33
478_479,N,UINL,2007-11-01,87.04
478_479,N,UINL,2007-12-01,72.21
478_479,N,UINL,2008-01-01,81.04
478_479,N,UINL,2008-02-01,71.53
478_479,N,UINL,2008-03-01,64.91
478_479,N,UINL,2008-04-01,68.54
478_479,N,UINL,2008-05-01,71.39
478_479,N,UINL,2008-06-01,75.92
478_479,N,UINL,2008-07-01,61.81
478_479,N,UINL,2008-08-01,70.88
478_479,N,UINL,2008-09-01,65.14
478_479,N,UINL,2008-10-01,69.08
478_479,N,UINL,2008-11-01,80.88
478_479,N,UINL,2008-12-01,73.46
478_479,N,UINL,2009-01-01,75.94
478_479,N,UINL,2009-02-01,66.09
478_479,N,UINL,2009-03-01,73.05
478_479,N,UINL,2009-04-01,66.4
478_479,N,UINL,2009-05-01,66.11
478_479,N,UINL,2009-06-01,74.42
478_479,N,UINL,2009-07-01,63.47
478_479,N,UINL,2009-08-01,73.25
478_479,N,UINL,2009-09-01,63.38
478_479,N,UINL,2009-10-01,66.21
478_479,N,UINL,2009-11-01,81.82
478_479,N,UINL,2009-12-01,77.54
478_479,N,UINL,2010-01-01,74.67
478_479,N,UINL,2010-02-01,66.36
478_479,N,UINL,2010-03-01,81.37
478_479,N,UINL,2010-04-01,73.71
478_479,N,UINL,2010-05-01,75
478_479,N,UINL,2010-06-01,78.32
