base,date,value
2010,2008-08-01,103.3654
2010,2008-09-01,102.8978
2010,2008-10-01,102.6279
2010,2008-11-01,102.247
2010,2008-12-01,101.9423
2010,2009-01-01,101.6754
2010,2009-02-01,100.9624
2010,2009-03-01,100.5803
2010,2009-04-01,100.5863
2010,2009-05-01,100.3314
2010,2009-06-01,100.2742
2010,2009-07-01,100.111
2010,2009-08-01,100.1159
2010,2009-09-01,100.1866
2010,2009-10-01,99.7565
2010,2009-11-01,99.6911
2010,2009-12-01,99.8612
2010,2010-01-01,100.1967
2010,2010-02-01,99.9503
2010,2010-03-01,100.3167
2010,2010-04-01,100.8499
2010,2010-05-01,100.9511
2010,2010-06-01,100.5396
2010,2010-07-01,100.1402
2010,2010-08-01,100.3067
2010,2010-09-01,100.3379
2010,2010-10-01,100.1078
2010,2010-11-01,99.7369
2010,2010-12-01,100
2010,2011-01-01,100.1113
2010,2011-02-01,100.0175
2010,2011-03-01,100.1917
2010,2011-04-01,100.3253
2010,2011-05-01,99.8876
2010,2011-06-01,99.7369
2010,2011-07-01,99.2891
2010,2011-08-01,98.4866
2010,2011-09-01,98.4282
2010,2011-10-01,98.3188
2010,2011-11-01,97.5414
2010,2011-12-01,97.7821
2010,2012-01-01,97.7797
2010,2012-02-01,98.5413
2010,2012-03-01,98.6817
2010,2012-04-01,98.557
2010,2012-05-01,98.6499
2010,2012-06-01,98.5197
2010,2012-07-01,98.449
2010,2012-08-01,98.733
2010,2012-09-01,98.841
2010,2012-10-01,98.8238
2010,2012-11-01,98.959
2010,2012-12-01,99.0864
2010,2013-01-01,98.9929
2010,2013-02-01,98.9747
2010,2013-03-01,98.9643
2010,2013-04-01,99.1998
2010,2013-05-01,98.9285
2010,2013-06-01,98.9949
2010,2013-07-01,98.9542
2010,2013-08-01,98.9926
2010,2013-09-01,99.0985
2010,2013-10-01,98.8577
2010,2013-11-01,98.8011
2010,2013-12-01,98.8413
2010,2014-01-01,98.8446
2010,2014-02-01,98.5676
2010,2014-03-01,98.5864
2010,2014-04-01,98.3901
2010,2014-05-01,98.4253
2010,2014-06-01,98.4544
2010,2014-07-01,98.3355
2010,2014-08-01,98.1271
2010,2014-09-01,98.0935
2010,2014-10-01,98.0818
2010,2014-11-01,97.3965
2010,2014-12-01,97.1747
2010,2015-01-01,97.0853
2010,2015-02-01,96.4115
2010,2015-03-01,96.5215
2010,2015-04-01,94.9548
2010,2015-05-01,94.1988
2010,2015-06-01,94.1721
2010,2015-07-01,93.9472
2010,2015-08-01,93.4238
2010,2015-09-01,93.3867
2010,2015-10-01,93.6377
2010,2015-11-01,93.909
2010,2015-12-01,93.67
2010,2016-01-01,93.534
2010,2016-02-01,93.0667
2010,2016-03-01,93.1443
2010,2016-04-01,93.3463
2010,2016-05-01,93.7561
2010,2016-06-01,93.5881
2010,2016-07-01,93.5149
2010,2016-08-01,93.3204
2010,2016-09-01,93.4011
2010,2016-10-01,93.3308
2010,2016-11-01,93.4671
2010,2016-12-01,93.4906
2010,2017-01-01,93.7557
2010,2017-02-01,93.4237
2010,2017-03-01,93.5498
2010,2017-04-01,93.4162
2010,2017-05-01,93.0832
2010,2017-06-01,92.9826
2010,2017-07-01,92.9644
2010,2017-08-01,92.8922
2010,2017-09-01,93.256
2010,2017-10-01,93.4023
2010,2017-11-01,93.8393
2010,2017-12-01,93.9659
2010,2018-01-01,94.2317
2010,2018-02-01,94.5653
2010,2018-03-01,94.5841
2010,2018-04-01,94.815
2010,2018-05-01,94.5628
2010,2018-06-01,94.712
2010,2018-07-01,94.8756
2010,2018-08-01,94.9239
2010,2018-09-01,94.71
2010,2018-10-01,94.7184
2010,2018-11-01,94.45
2010,2018-12-01,94.3684
2010,2019-01-01,94.0192
2010,2019-02-01,93.9812
2010,2019-03-01,94.1318
2010,2019-04-01,94.2107
2010,2019-05-01,94.2397
2010,2019-06-01,94.0302
2010,2019-07-01,93.9686
2010,2019-08-01,93.8944
2010,2019-09-01,93.7507
2010,2019-10-01,93.5894
2010,2019-11-01,93.2942
2010,2019-12-01,93.4122
2010,2020-01-01,93.4917
2010,2020-02-01,92.895
2010,2020-03-01,92.8151
2010,2020-04-01,92.3021
2010,2020-05-01,91.9709
2010,2020-06-01,92.1218
2010,2020-07-01,92.0862
2010,2020-08-01,91.8558
2010,2020-09-01,91.9834
2010,2020-10-01,92.12
2010,2020-11-01,92.0468
2010,2020-12-01,92.2723
2010,2021-01-01,92.4118
2010,2021-02-01,92.1047
2010,2021-03-01,92.4406
2010,2021-04-01,92.9815
2010,2021-05-01,93.4663
2010,2021-06-01,93.6927
2010,2021-07-01,93.9933
2010,2021-08-01,94.4858
2010,2021-09-01,94.6112
2010,2021-10-01,95.0081
2010,2021-11-01,95.1645
2010,2021-12-01,95.1747
2010,2022-01-01,95.6133
2010,2022-02-01,95.7189
2010,2022-03-01,96.2381
2010,2022-04-01,97.1796
2010,2022-05-01,97.5826
2010,2022-06-01,97.7817
2010,2022-07-01,97.857
2010,2022-08-01,98.0804
2010,2022-09-01,98.174
2010,2022-10-01,98.2847
2010,2022-11-01,97.8171
2010,2022-12-01,97.6483
2010,2023-01-01,98.3119
2010,2023-02-01,98.5581
2010,2023-03-01,98.8112
2010,2023-04-01,99.0591
2010,2023-05-01,99.4995
2010,2023-06-01,99.4919
2010,2023-07-01,99.4828
2010,2023-08-01,99.0592
2010,2023-09-01,99.0282
2010,2023-10-01,99.0802
2010,2023-11-01,98.3674
2010,2023-12-01,98.1669
2010,2024-01-01,98.1737
2010,2024-02-01,98.2458
2010,2024-03-01,98.326
2010,2024-04-01,98.7099
2010,2024-05-01,98.2144
2010,2024-06-01,98.2945
2010,2024-07-01,98.2892
2010,2024-08-01,98.8459
2010,2024-09-01,98.8447
2010,2024-10-01,98.554
2010,2024-11-01,98.0222
2010,2024-12-01,98.071
2010,2025-01-01,98.1412
2010,2025-02-01,98.447
2010,2025-03-01,98.5757
2010,2025-04-01,98.7589
2010,2025-05-01,98.5758
2010,2025-06-01,98.5834
2010,2025-07-01,98.2863
2010,2025-08-01,97.5354
2010,2025-09-01,97.4983
2010,2025-10-01,97.3162
2010,2025-11-01,96.838
2010,2025-12-01,96.7781
2010,2026-01-01,96.6319
2010,2026-02-01,96.1558
2010,2026-03-01,96.2349
2010,2026-04-01,96.4327
2010,2026-05-01,96.0868
2010,2026-06-01,95.964
2010,2026-07-01,96.0014
2015,1963-01-01,52.9236
2015,1963-02-01,53.0298
2015,1963-03-01,53.1891
2015,1963-04-01,53.0827
2015,1963-05-01,53.1891
2015,1963-06-01,53.0298
2015,1963-07-01,52.9766
2015,1963-08-01,52.8174
2015,1963-09-01,52.9236
2015,1963-10-01,53.1891
2015,1963-11-01,53.242
2015,1963-12-01,53.2952
2015,1964-01-01,53.1891
2015,1964-02-01,53.4013
2015,1964-03-01,53.4545
2015,1964-04-01,53.826
2015,1964-05-01,53.9852
2015,1964-06-01,53.879
2015,1964-07-01,53.7198
2015,1964-08-01,53.826
2015,1964-09-01,54.0383
2015,1964-10-01,54.0915
2015,1964-11-01,54.1444
2015,1964-12-01,54.0915
2015,1965-01-01,54.1444
2015,1965-02-01,54.2507
2015,1965-03-01,54.3037
2015,1965-04-01,53.9852
2015,1965-05-01,54.2507
2015,1965-06-01,54.463
2015,1965-07-01,54.1444
2015,1965-08-01,54.0915
2015,1965-09-01,54.1444
2015,1965-10-01,54.3568
2015,1965-11-01,54.7285
2015,1965-12-01,54.8346
2015,1966-01-01,55.3124
2015,1966-02-01,55.4184
2015,1966-03-01,55.5246
2015,1966-04-01,55.5246
2015,1966-05-01,55.6839
2015,1966-06-01,55.6308
2015,1966-07-01,55.5777
2015,1966-08-01,55.1
2015,1966-09-01,55.2061
2015,1966-10-01,55.2061
2015,1966-11-01,55.4717
2015,1966-12-01,55.5777
2015,1967-01-01,55.5246
2015,1967-02-01,55.5246
2015,1967-03-01,55.4717
2015,1967-04-01,55.3654
2015,1967-05-01,55.7369
2015,1967-06-01,55.9493
2015,1967-07-01,55.7901
2015,1967-08-01,55.7369
2015,1967-09-01,55.6308
2015,1967-10-01,55.6839
2015,1967-11-01,55.7901
2015,1967-12-01,55.8432
2015,1968-01-01,55.8961
2015,1968-02-01,55.9493
2015,1968-03-01,55.7901
2015,1968-04-01,55.4184
2015,1968-05-01,55.4717
2015,1968-06-01,55.3654
2015,1968-07-01,55.2592
2015,1968-08-01,55.2061
2015,1968-09-01,55.4184
2015,1968-10-01,55.5246
2015,1968-11-01,55.6308
2015,1968-12-01,55.6839
2015,1969-01-01,55.9493
2015,1969-02-01,56.0554
2015,1969-03-01,55.8432
2015,1969-04-01,56.0554
2015,1969-05-01,56.2677
2015,1969-06-01,56.427
2015,1969-07-01,56.427
2015,1969-08-01,56.3741
2015,1969-09-01,56.5863
2015,1969-10-01,56.8518
2015,1969-11-01,57.1702
2015,1969-12-01,57.3826
2015,1970-01-01,57.4887
2015,1970-02-01,57.8072
2015,1970-03-01,58.338
2015,1970-04-01,58.3912
2015,1970-05-01,58.6566
2015,1970-06-01,58.5503
2015,1970-07-01,58.4973
2015,1970-08-01,58.3912
2015,1970-09-01,58.5503
2015,1970-10-01,58.8157
2015,1970-11-01,59.2404
2015,1970-12-01,59.3466
2015,1971-01-01,59.5059
2015,1971-02-01,59.7713
2015,1971-03-01,60.5676
2015,1971-04-01,60.7267
2015,1971-05-01,61.0453
2015,1971-06-01,60.9391
2015,1971-07-01,60.9921
2015,1971-08-01,60.9391
2015,1971-09-01,61.0983
2015,1971-10-01,61.2576
2015,1971-11-01,61.4168
2015,1971-12-01,61.7884
2015,1972-01-01,62.16
2015,1972-02-01,62.4785
2015,1972-03-01,62.8501
2015,1972-04-01,62.8501
2015,1972-05-01,63.1155
2015,1972-06-01,63.1155
2015,1972-07-01,63.1155
2015,1972-08-01,63.2747
2015,1972-09-01,63.5401
2015,1972-10-01,64.0178
2015,1972-11-01,64.3896
2015,1972-12-01,64.708
2015,1973-01-01,65.8227
2015,1973-02-01,66.4067
2015,1973-03-01,67.6275
2015,1973-04-01,68.0097
2015,1973-05-01,68.2645
2015,1973-06-01,68.3176
2015,1973-07-01,68.5299
2015,1973-08-01,68.6361
2015,1973-09-01,69.2731
2015,1973-10-01,70.547
2015,1973-11-01,71.2902
2015,1973-12-01,71.8211
2015,1974-01-01,73.095
2015,1974-02-01,74.2098
2015,1974-03-01,77.2886
2015,1974-04-01,77.7663
2015,1974-05-01,78.5094
2015,1974-06-01,78.828
2015,1974-07-01,79.2527
2015,1974-08-01,79.1996
2015,1974-09-01,79.9958
2015,1974-10-01,80.3143
2015,1974-11-01,80.6329
2015,1974-12-01,80.3675
2015,1975-01-01,80.3675
2015,1975-02-01,80.6858
2015,1975-03-01,79.8897
2015,1975-04-01,79.8367
2015,1975-05-01,79.7304
2015,1975-06-01,79.0934
2015,1975-07-01,78.8812
2015,1975-08-01,78.6158
2015,1975-09-01,78.2972
2015,1975-10-01,78.5625
2015,1975-11-01,78.4565
2015,1975-12-01,78.5094
2015,1976-01-01,78.4565
2015,1976-02-01,78.3503
2015,1976-03-01,78.4565
2015,1976-04-01,78.4033
2015,1976-05-01,78.2442
2015,1976-06-01,78.5094
2015,1976-07-01,78.6158
2015,1976-08-01,78.4033
2015,1976-09-01,78.4033
2015,1976-10-01,78.191
2015,1976-11-01,78.2442
2015,1976-12-01,78.5094
2015,1977-01-01,78.4565
2015,1977-02-01,78.4033
2015,1977-03-01,78.4033
2015,1977-04-01,78.5094
2015,1977-05-01,78.4565
2015,1977-06-01,78.4033
2015,1977-07-01,78.4033
2015,1977-08-01,77.9788
2015,1977-09-01,78.4565
2015,1977-10-01,78.191
2015,1977-11-01,78.191
2015,1977-12-01,78.1379
2015,1978-01-01,77.8725
2015,1978-02-01,77.8195
2015,1978-03-01,77.6071
2015,1978-04-01,77.4478
2015,1978-05-01,77.5541
2015,1978-06-01,77.5541
2015,1978-07-01,77.3417
2015,1978-08-01,76.9701
2015,1978-09-01,76.6516
2015,1978-10-01,76.8108
2015,1978-11-01,77.0232
2015,1978-12-01,77.0763
2015,1979-01-01,77.3417
2015,1979-02-01,77.7134
2015,1979-03-01,78.0317
2015,1979-04-01,78.3503
2015,1979-05-01,78.6687
2015,1979-06-01,78.7218
2015,1979-07-01,78.775
2015,1979-08-01,78.775
2015,1979-09-01,79.3589
2015,1979-10-01,79.5182
2015,1979-11-01,79.9958
2015,1979-12-01,80.102
2015,1980-01-01,80.6858
2015,1980-02-01,81.0044
2015,1980-03-01,81.4821
2015,1980-04-01,81.8537
2015,1980-05-01,82.013
2015,1980-06-01,82.2253
2015,1980-07-01,82.4908
2015,1980-08-01,82.5969
2015,1980-09-01,82.5969
2015,1980-10-01,83.2339
2015,1980-11-01,83.5525
2015,1980-12-01,83.8179
2015,1981-01-01,84.6141
2015,1981-02-01,85.0918
2015,1981-03-01,85.888
2015,1981-04-01,86.1004
2015,1981-05-01,86.5249
2015,1981-06-01,86.4188
2015,1981-07-01,87.0028
2015,1981-08-01,87.2683
2015,1981-09-01,87.5866
2015,1981-10-01,88.7546
2015,1981-11-01,88.8075
2015,1981-12-01,88.9668
2015,1982-01-01,89.1261
2015,1982-02-01,89.3383
2015,1982-03-01,89.2323
2015,1982-04-01,89.6038
2015,1982-05-01,90.347
2015,1982-06-01,90.1878
2015,1982-07-01,90.5062
2015,1982-08-01,90.4
2015,1982-09-01,90.5593
2015,1982-10-01,90.6655
2015,1982-11-01,90.6125
2015,1982-12-01,90.6125
2015,1983-01-01,90.5593
2015,1983-02-01,90.347
2015,1983-03-01,90.2939
2015,1983-04-01,90.5062
2015,1983-05-01,90.7185
2015,1983-06-01,90.984
2015,1983-07-01,91.0902
2015,1983-08-01,91.3024
2015,1983-09-01,91.6741
2015,1983-10-01,91.6741
2015,1983-11-01,91.8864
2015,1983-12-01,92.205
2015,1984-01-01,92.6296
2015,1984-02-01,92.7888
2015,1984-03-01,93.6382
2015,1984-04-01,93.6913
2015,1984-05-01,93.7443
2015,1984-06-01,93.7974
2015,1984-07-01,93.9565
2015,1984-08-01,93.8505
2015,1984-09-01,94.169
2015,1984-10-01,94.3283
2015,1984-11-01,94.3813
2015,1984-12-01,94.5405
2015,1985-01-01,95.2838
2015,1985-02-01,95.6022
2015,1985-03-01,95.6022
2015,1985-04-01,96.0269
2015,1985-05-01,95.9737
2015,1985-06-01,95.9737
2015,1985-07-01,95.5491
2015,1985-08-01,95.2306
2015,1985-09-01,95.5491
2015,1985-10-01,95.8676
2015,1985-11-01,95.8676
2015,1985-12-01,95.7615
2015,1986-01-01,95.496
2015,1986-02-01,95.3367
2015,1986-03-01,94.8059
2015,1986-04-01,94.6467
2015,1986-05-01,94.6467
2015,1986-06-01,94.6998
2015,1986-07-01,94.6998
2015,1986-08-01,94.3283
2015,1986-09-01,94.1158
2015,1986-10-01,93.9565
2015,1986-11-01,93.4789
2015,1986-12-01,93.5319
2015,1987-01-01,93.6894
2015,1987-02-01,93.4559
2015,1987-03-01,93.6191
2015,1987-04-01,93.4685
2015,1987-05-01,93.5513
2015,1987-06-01,93.8056
2015,1987-07-01,93.6791
2015,1987-08-01,93.7876
2015,1987-09-01,93.8221
2015,1987-10-01,94.1252
2015,1987-11-01,94.2412
2015,1987-12-01,94.3185
2015,1988-01-01,94.2922
2015,1988-02-01,94.7873
2015,1988-03-01,95.2939
2015,1988-04-01,95.2462
2015,1988-05-01,95.4619
2015,1988-06-01,95.6336
2015,1988-07-01,95.7058
2015,1988-08-01,95.623
2015,1988-09-01,96.4299
2015,1988-10-01,96.8121
2015,1988-11-01,97.0309
2015,1988-12-01,97.3474
2015,1989-01-01,97.5872
2015,1989-02-01,97.7953
2015,1989-03-01,98.132
2015,1989-04-01,98.631
2015,1989-05-01,99.0459
2015,1989-06-01,99.0478
2015,1989-07-01,98.9989
2015,1989-08-01,99.07
2015,1989-09-01,99.2664
2015,1989-10-01,99.389
2015,1989-11-01,99.4595
2015,1989-12-01,99.7514
2015,1990-01-01,99.8403
2015,1990-02-01,100.3908
2015,1990-03-01,100.9207
2015,1990-04-01,101.1639
2015,1990-05-01,101.5528
2015,1990-06-01,101.3425
2015,1990-07-01,101.4578
2015,1990-08-01,101.5509
2015,1990-09-01,101.6905
2015,1990-10-01,101.403
2015,1990-11-01,101.2285
2015,1990-12-01,101.2193
2015,1991-01-01,101.7323
2015,1991-02-01,102.0194
2015,1991-03-01,101.9542
2015,1991-04-01,102.1134
2015,1991-05-01,102.4989
2015,1991-06-01,102.5921
2015,1991-07-01,102.8139
2015,1991-08-01,102.8251
2015,1991-09-01,102.735
2015,1991-10-01,102.9302
2015,1991-11-01,102.761
2015,1991-12-01,102.7353
2015,1992-01-01,102.6363
2015,1992-02-01,102.589
2015,1992-03-01,103.1798
2015,1992-04-01,103.1276
2015,1992-05-01,103.4535
2015,1992-06-01,103.3924
2015,1992-07-01,103.3671
2015,1992-08-01,103.1907
2015,1992-09-01,103.2674
2015,1992-10-01,103.5129
2015,1992-11-01,103.6028
2015,1992-12-01,103.5811
2015,1993-01-01,103.7122
2015,1993-02-01,103.4202
2015,1993-03-01,104.0516
2015,1993-04-01,103.7838
2015,1993-05-01,103.762
2015,1993-06-01,103.9545
2015,1993-07-01,104.0784
2015,1993-08-01,103.8811
2015,1993-09-01,103.7162
2015,1993-10-01,103.4568
2015,1993-11-01,103.0399
2015,1993-12-01,103.1679
2015,1994-01-01,103.0618
2015,1994-02-01,103.0644
2015,1994-03-01,103.1305
2015,1994-04-01,102.9389
2015,1994-05-01,102.9135
2015,1994-06-01,103.2186
2015,1994-07-01,103.3522
2015,1994-08-01,103.3074
2015,1994-09-01,103.3988
2015,1994-10-01,103.3696
2015,1994-11-01,103.3997
2015,1994-12-01,103.2163
2015,1995-01-01,103.216
2015,1995-02-01,103.3474
2015,1995-03-01,103.4625
2015,1995-04-01,103.3654
2015,1995-05-01,103.1129
2015,1995-06-01,103.2862
2015,1995-07-01,103.2951
2015,1995-08-01,103.0221
2015,1995-09-01,103.1553
2015,1995-10-01,102.9854
2015,1995-11-01,102.5828
2015,1995-12-01,102.4434
2015,1996-01-01,102.4422
2015,1996-02-01,101.943
2015,1996-03-01,101.7305
2015,1996-04-01,101.8416
2015,1996-05-01,101.2749
2015,1996-06-01,101.3697
2015,1996-07-01,101.2885
2015,1996-08-01,100.8304
2015,1996-09-01,100.8988
2015,1996-10-01,100.8032
2015,1996-11-01,100.5366
2015,1996-12-01,100.5146
2015,1997-01-01,100.5383
2015,1997-02-01,100.4282
2015,1997-03-01,100.6239
2015,1997-04-01,100.407
2015,1997-05-01,100.5841
2015,1997-06-01,100.7111
2015,1997-07-01,100.7996
2015,1997-08-01,100.5191
2015,1997-09-01,100.6111
2015,1997-10-01,100.5533
2015,1997-11-01,100.5262
2015,1997-12-01,100.3577
2015,1998-01-01,100.3003
2015,1998-02-01,99.7341
2015,1998-03-01,99.7526
2015,1998-04-01,99.6961
2015,1998-05-01,99.483
2015,1998-06-01,99.491
2015,1998-07-01,99.4721
2015,1998-08-01,99.1875
2015,1998-09-01,99.1301
2015,1998-10-01,98.8311
2015,1998-11-01,98.4058
2015,1998-12-01,98.3135
2015,1999-01-01,98.3956
2015,1999-02-01,97.8071
2015,1999-03-01,97.8083
2015,1999-04-01,97.844
2015,1999-05-01,97.9041
2015,1999-06-01,98.1611
2015,1999-07-01,98.357
2015,1999-08-01,98.6425
2015,1999-09-01,98.9593
2015,1999-10-01,98.844
2015,1999-11-01,98.4327
2015,1999-12-01,98.7525
2015,2000-01-01,98.9115
2015,2000-02-01,98.861
2015,2000-03-01,98.9513
2015,2000-04-01,99.1148
2015,2000-05-01,99.2571
2015,2000-06-01,99.3482
2015,2000-07-01,99.348
2015,2000-08-01,99.3588
2015,2000-09-01,99.4264
2015,2000-10-01,99.4836
2015,2000-11-01,99.4898
2015,2000-12-01,99.5178
2015,2001-01-01,99.54
2015,2001-02-01,99.4418
2015,2001-03-01,99.4544
2015,2001-04-01,100.0348
2015,2001-05-01,99.9158
2015,2001-06-01,100.1642
2015,2001-07-01,100.0767
2015,2001-08-01,99.8041
2015,2001-09-01,99.9074
2015,2001-10-01,99.6262
2015,2001-11-01,99.3921
2015,2001-12-01,99.5267
2015,2002-01-01,99.4383
2015,2002-02-01,99.0392
2015,2002-03-01,99.1171
2015,2002-04-01,99.2312
2015,2002-05-01,99.425
2015,2002-06-01,99.4423
2015,2002-07-01,99.5153
2015,2002-08-01,99.2533
2015,2002-09-01,99.3271
2015,2002-10-01,99.1875
2015,2002-11-01,99.0835
2015,2002-12-01,99.0598
2015,2003-01-01,98.98
2015,2003-02-01,98.8735
2015,2003-03-01,99.1466
2015,2003-04-01,99.3242
2015,2003-05-01,99.2339
2015,2003-06-01,99.2691
2015,2003-07-01,99.2812
2015,2003-08-01,99.2605
2015,2003-09-01,99.3268
2015,2003-10-01,99.4064
2015,2003-11-01,99.5183
2015,2003-12-01,99.5399
2015,2004-01-01,99.5574
2015,2004-02-01,99.5443
2015,2004-03-01,99.9468
2015,2004-04-01,100.4471
2015,2004-05-01,100.7036
2015,2004-06-01,100.6347
2015,2004-07-01,100.5388
2015,2004-08-01,100.5622
2015,2004-09-01,100.6779
2015,2004-10-01,101.057
2015,2004-11-01,101.1779
2015,2004-12-01,100.8163
2015,2005-01-01,100.5686
2015,2005-02-01,100.8364
2015,2005-03-01,100.8923
2015,2005-04-01,101.2095
2015,2005-05-01,100.9789
2015,2005-06-01,100.9476
2015,2005-07-01,101.128
2015,2005-08-01,101.2711
2015,2005-09-01,101.8566
2015,2005-10-01,101.9165
2015,2005-11-01,101.9154
2015,2005-12-01,101.9512
2015,2006-01-01,102.0556
2015,2006-02-01,102.3431
2015,2006-03-01,102.4285
2015,2006-04-01,103.1138
2015,2006-05-01,103.3862
2015,2006-06-01,103.5951
2015,2006-07-01,103.7326
2015,2006-08-01,103.9249
2015,2006-09-01,103.9279
2015,2006-10-01,103.9873
2015,2006-11-01,103.9917
2015,2006-12-01,103.9687
2015,2007-01-01,103.8328
2015,2007-02-01,104.3494
2015,2007-03-01,104.5647
2015,2007-04-01,105.2938
2015,2007-05-01,106.1456
2015,2007-06-01,106.2164
2015,2007-07-01,106.2332
2015,2007-08-01,106.5826
2015,2007-09-01,106.5425
2015,2007-10-01,106.5584
2015,2007-11-01,106.8178
2015,2007-12-01,106.819
2015,2008-01-01,107.42
2015,2008-02-01,107.8411
2015,2008-03-01,108.1861
2015,2008-04-01,109.074
2015,2008-05-01,110.3111
2015,2008-06-01,110.8426
2015,2008-07-01,111.1497
2015,2008-08-01,110.3506
2015,2008-09-01,109.8514
2015,2008-10-01,109.5633
2015,2008-11-01,109.1566
2015,2008-12-01,108.8313
2015,2009-01-01,108.5464
2015,2009-02-01,107.7852
2015,2009-03-01,107.3773
2015,2009-04-01,107.3837
2015,2009-05-01,107.1116
2015,2009-06-01,107.0505
2015,2009-07-01,106.8763
2015,2009-08-01,106.8815
2015,2009-09-01,106.957
2015,2009-10-01,106.4978
2015,2009-11-01,106.428
2015,2009-12-01,106.6096
2015,2010-01-01,106.9678
2015,2010-02-01,106.7047
2015,2010-03-01,107.0959
2015,2010-04-01,107.6651
2015,2010-05-01,107.7731
2015,2010-06-01,107.3338
2015,2010-07-01,106.9074
2015,2010-08-01,107.0852
2015,2010-09-01,107.1185
2015,2010-10-01,106.8729
2015,2010-11-01,106.4769
2015,2010-12-01,106.7578
2015,2011-01-01,106.8766
2015,2011-02-01,106.7764
2015,2011-03-01,106.9624
2015,2011-04-01,107.105
2015,2011-05-01,106.6378
2015,2011-06-01,106.4769
2015,2011-07-01,105.9988
2015,2011-08-01,105.1421
2015,2011-09-01,105.0797
2015,2011-10-01,104.963
2015,2011-11-01,104.133
2015,2011-12-01,104.39
2015,2012-01-01,104.3874
2015,2012-02-01,105.2005
2015,2012-03-01,105.3504
2015,2012-04-01,105.2173
2015,2012-05-01,105.3164
2015,2012-06-01,105.1774
2015,2012-07-01,105.102
2015,2012-08-01,105.4051
2015,2012-09-01,105.5204
2015,2012-10-01,105.5021
2015,2012-11-01,105.6464
2015,2012-12-01,105.7824
2015,2013-01-01,105.6826
2015,2013-02-01,105.6632
2015,2013-03-01,105.6521
2015,2013-04-01,105.9035
2015,2013-05-01,105.6139
2015,2013-06-01,105.6847
2015,2013-07-01,105.6413
2015,2013-08-01,105.6823
2015,2013-09-01,105.7953
2015,2013-10-01,105.5383
2015,2013-11-01,105.4778
2015,2013-12-01,105.5208
2015,2014-01-01,105.5243
2015,2014-02-01,105.2286
2015,2014-03-01,105.2486
2015,2014-04-01,105.0391
2015,2014-05-01,105.0767
2015,2014-06-01,105.1077
2015,2014-07-01,104.9808
2015,2014-08-01,104.7583
2015,2014-09-01,104.7224
2015,2014-10-01,104.7099
2015,2014-11-01,103.9783
2015,2014-12-01,103.7415
2015,2015-01-01,103.6461
2015,2015-02-01,102.9268
2015,2015-03-01,103.0442
2015,2015-04-01,101.3716
2015,2015-05-01,100.5645
2015,2015-06-01,100.536
2015,2015-07-01,100.2959
2015,2015-08-01,99.7372
2015,2015-09-01,99.6976
2015,2015-10-01,99.9655
2015,2015-11-01,100.2552
2015,2015-12-01,100
2015,2016-01-01,99.8548
2015,2016-02-01,99.3559
2015,2016-03-01,99.4388
2015,2016-04-01,99.6544
2015,2016-05-01,100.0919
2015,2016-06-01,99.9126
2015,2016-07-01,99.8344
2015,2016-08-01,99.6268
2015,2016-09-01,99.7129
2015,2016-10-01,99.6379
2015,2016-11-01,99.7834
2015,2016-12-01,99.8085
2015,2017-01-01,100.0915
2015,2017-02-01,99.7371
2015,2017-03-01,99.8717
2015,2017-04-01,99.7291
2015,2017-05-01,99.3735
2015,2017-06-01,99.2662
2015,2017-07-01,99.2467
2015,2017-08-01,99.1696
2015,2017-09-01,99.558
2015,2017-10-01,99.7142
2015,2017-11-01,100.1807
2015,2017-12-01,100.3159
2015,2018-01-01,100.5997
2015,2018-02-01,100.9558
2015,2018-03-01,100.9759
2015,2018-04-01,101.2224
2015,2018-05-01,100.9531
2015,2018-06-01,101.1124
2015,2018-07-01,101.2871
2015,2018-08-01,101.3386
2015,2018-09-01,101.1103
2015,2018-10-01,101.1192
2015,2018-11-01,100.8327
2015,2018-12-01,100.7456
2015,2019-01-01,100.3728
2015,2019-02-01,100.3322
2015,2019-03-01,100.493
2015,2019-04-01,100.5772
2015,2019-05-01,100.6082
2015,2019-06-01,100.3845
2015,2019-07-01,100.3188
2015,2019-08-01,100.2396
2015,2019-09-01,100.0862
2015,2019-10-01,99.914
2015,2019-11-01,99.5988
2015,2019-12-01,99.7248
2015,2020-01-01,99.8096
2015,2020-02-01,99.1726
2015,2020-03-01,99.0873
2015,2020-04-01,98.5397
2015,2020-05-01,98.1861
2015,2020-06-01,98.3472
2015,2020-07-01,98.3092
2015,2020-08-01,98.0632
2015,2020-09-01,98.1994
2015,2020-10-01,98.3453
2015,2020-11-01,98.2671
2015,2020-12-01,98.5079
2015,2021-01-01,98.6568
2015,2021-02-01,98.3289
2015,2021-03-01,98.6875
2015,2021-04-01,99.265
2015,2021-05-01,99.7825
2015,2021-06-01,100.0242
2015,2021-07-01,100.3452
2015,2021-08-01,100.8709
2015,2021-09-01,101.0048
2015,2021-10-01,101.4285
2015,2021-11-01,101.5955
2015,2021-12-01,101.6064
2015,2022-01-01,102.0746
2015,2022-02-01,102.1874
2015,2022-03-01,102.7416
2015,2022-04-01,103.7468
2015,2022-05-01,104.177
2015,2022-06-01,104.3896
2015,2022-07-01,104.47
2015,2022-08-01,104.7084
2015,2022-09-01,104.8084
2015,2022-10-01,104.9265
2015,2022-11-01,104.4273
2015,2022-12-01,104.2471
2015,2023-01-01,104.9556
2015,2023-02-01,105.2184
2015,2023-03-01,105.4886
