Grossregion,Wirtschaftssektor,Beschäftigungsgrad,Geschlecht,date,value
5,TOT,4.1,TOT,2002-04-01,435040.4
5,TOT,4.1,TOT,2002-07-01,436965.3
5,TOT,4.1,TOT,2002-10-01,434785.9
5,TOT,4.1,TOT,2003-01-01,433962.3
5,TOT,4.1,TOT,2003-04-01,435406.4
5,TOT,4.1,TOT,2003-07-01,436124.4
5,TOT,4.1,TOT,2003-10-01,438801.7
5,TOT,4.1,TOT,2004-01-01,437792.3
5,TOT,4.1,TOT,2004-04-01,439371.5
5,TOT,4.1,TOT,2004-07-01,440260.6
5,TOT,4.1,TOT,2004-10-01,438850.8
5,TOT,4.1,TOT,2005-01-01,439570.3
5,TOT,4.1,TOT,2005-04-01,440442
5,TOT,4.1,TOT,2005-07-01,437777.5
5,TOT,4.1,TOT,2005-10-01,441762.2
5,TOT,4.1,TOT,2006-01-01,444175.4
5,TOT,4.1,TOT,2006-04-01,443880.1
5,TOT,4.1,TOT,2006-07-01,450312.3
5,TOT,4.1,TOT,2006-10-01,454027.3
5,TOT,4.1,TOT,2007-01-01,458062.4
5,TOT,4.1,TOT,2007-04-01,458162.5
5,TOT,4.1,TOT,2007-07-01,460954.6
5,TOT,4.1,TOT,2007-10-01,464769.3
5,TOT,4.1,TOT,2008-01-01,467747.1
5,TOT,4.1,TOT,2008-04-01,469877.8
5,TOT,4.1,TOT,2008-07-01,470506.3
5,TOT,4.1,TOT,2008-10-01,469225.6
5,TOT,4.1,TOT,2009-01-01,466066.7
5,TOT,4.1,TOT,2009-04-01,461366.5
5,TOT,4.1,TOT,2009-07-01,461574.2
5,TOT,4.1,TOT,2009-10-01,463487.5
5,TOT,4.1,TOT,2010-01-01,464788.2
5,TOT,4.1,TOT,2010-04-01,468056.2
5,TOT,4.1,TOT,2010-07-01,471460.5
5,TOT,4.1,TOT,2010-10-01,471745.2
5,TOT,4.1,TOT,2011-01-01,470578.6
5,TOT,4.1,TOT,2011-04-01,475315.1
5,TOT,4.1,TOT,2011-07-01,476976.9
5,TOT,4.1,TOT,2011-10-01,476376.7
5,TOT,4.1,TOT,2012-01-01,478241.5
5,TOT,4.1,TOT,2012-04-01,481313.1
5,TOT,4.1,TOT,2012-07-01,482179.8
5,TOT,4.1,TOT,2012-10-01,485046.4
5,TOT,4.1,TOT,2013-01-01,484478.4
5,TOT,4.1,TOT,2013-04-01,485605.7
5,TOT,4.1,TOT,2013-07-01,485711.3
5,TOT,4.1,TOT,2013-10-01,487162.2
5,TOT,4.1,TOT,2014-01-01,485042.4
5,TOT,4.1,TOT,2014-04-01,488982.4
5,TOT,4.1,TOT,2014-07-01,488861.1
5,TOT,4.1,TOT,2014-10-01,488405.3
5,TOT,4.1,TOT,2015-01-01,489169.2
5,TOT,4.1,TOT,2015-04-01,487670.9
5,TOT,4.1,TOT,2015-07-01,486387.5
5,TOT,4.1,TOT,2015-10-01,487612.5
5,TOT,4.1,TOT,2016-01-01,487865.2
5,TOT,4.1,TOT,2016-04-01,489200.7
5,TOT,4.1,TOT,2016-07-01,491485.3
5,TOT,4.1,TOT,2016-10-01,492431.8
5,TOT,4.1,TOT,2017-01-01,493275.4
5,TOT,4.1,TOT,2017-04-01,491946.2
5,TOT,4.1,TOT,2017-07-01,494718.2
5,TOT,4.1,TOT,2017-10-01,495316.4
5,TOT,4.1,TOT,2018-01-01,498878.8
5,TOT,4.1,TOT,2018-04-01,499678.8
5,TOT,4.1,TOT,2018-07-01,499841
5,TOT,4.1,TOT,2018-10-01,500320.8
5,TOT,4.1,TOT,2019-01-01,501083.3
5,TOT,4.1,TOT,2019-04-01,500615.9
5,TOT,4.1,TOT,2019-07-01,500682
5,TOT,4.1,TOT,2019-10-01,499514.7
5,TOT,4.1,TOT,2020-01-01,499929.6
5,TOT,4.1,TOT,2020-04-01,494582
5,TOT,4.1,TOT,2020-07-01,502394.8
5,TOT,4.1,TOT,2020-10-01,503031
5,TOT,4.1,TOT,2021-01-01,501964.7
5,TOT,4.1,TOT,2021-04-01,506407.9
5,TOT,4.1,TOT,2021-07-01,512691.2
5,TOT,4.1,TOT,2021-10-01,510584.3
5,TOT,4.1,TOT,2022-01-01,517285.7
5,TOT,4.1,TOT,2022-04-01,520637.4
5,TOT,4.1,TOT,2022-07-01,521164.2
5,TOT,4.1,TOT,2022-10-01,524535.3
5,TOT,4.1,TOT,2023-01-01,525544.7
5,TOT,4.1,TOT,2023-04-01,527168.2
5,TOT,4.1,TOT,2023-07-01,528291.3
5,TOT,4.1,TOT,2023-10-01,527560.4
5,TOT,4.1,TOT,2024-01-01,529389.7
5,TOT,4.1,TOT,2024-04-01,529030.6
5,TOT,4.1,TOT,2024-07-01,529865.5
5,TOT,4.1,TOT,2024-10-01,532872
5,TOT,4.1,TOT,2025-01-01,536066.4
5,TOT,4.1,TOT,2025-04-01,533096
5,TOT,4.1,TOT,2025-07-01,534433.5
5,TOT,4.1,TOT,2025-10-01,538746.5
5,TOT,4.1,TOT,2026-01-01,537147.2
5,TOT,TOT,1,1995-07-01,314302
5,TOT,TOT,1,1995-10-01,309612
5,TOT,TOT,1,1996-01-01,307662
5,TOT,TOT,1,1996-04-01,309332
5,TOT,TOT,1,1996-07-01,306987
5,TOT,TOT,1,1996-10-01,300034
5,TOT,TOT,1,1997-01-01,299008
5,TOT,TOT,1,1997-04-01,301463
5,TOT,TOT,1,1997-07-01,305435
5,TOT,TOT,1,1997-10-01,301344
5,TOT,TOT,1,1998-01-01,301235
5,TOT,TOT,1,1998-04-01,303759
5,TOT,TOT,1,1998-07-01,308280
5,TOT,TOT,1,1998-10-01,302648
5,TOT,TOT,1,1999-01-01,302070
5,TOT,TOT,1,1999-04-01,307729
5,TOT,TOT,1,1999-07-01,309167
5,TOT,TOT,1,1999-10-01,308999
5,TOT,TOT,1,2000-01-01,307334
5,TOT,TOT,1,2000-04-01,310056
5,TOT,TOT,1,2000-07-01,311230
5,TOT,TOT,1,2000-10-01,307708
5,TOT,TOT,1,2001-01-01,308033
5,TOT,TOT,1,2001-04-01,309606
5,TOT,TOT,1,2001-07-01,313848
5,TOT,TOT,1,2001-10-01,308180
5,TOT,TOT,1,2002-01-01,307410
5,TOT,TOT,1,2002-04-01,309978
5,TOT,TOT,1,2002-07-01,312601
5,TOT,TOT,1,2002-10-01,308477
5,TOT,TOT,1,2003-01-01,305914
5,TOT,TOT,1,2003-04-01,308339
5,TOT,TOT,1,2003-07-01,311102
5,TOT,TOT,1,2003-10-01,309661
5,TOT,TOT,1,2004-01-01,307646
5,TOT,TOT,1,2004-04-01,310412
5,TOT,TOT,1,2004-07-01,313468
5,TOT,TOT,1,2004-10-01,307683
5,TOT,TOT,1,2005-01-01,306878
5,TOT,TOT,1,2005-04-01,310234
5,TOT,TOT,1,2005-07-01,313503
5,TOT,TOT,1,2005-10-01,312493
5,TOT,TOT,1,2006-01-01,312003
5,TOT,TOT,1,2006-04-01,314292
5,TOT,TOT,1,2006-07-01,320593
5,TOT,TOT,1,2006-10-01,319345
5,TOT,TOT,1,2007-01-01,323033
5,TOT,TOT,1,2007-04-01,324083
5,TOT,TOT,1,2007-07-01,326729
5,TOT,TOT,1,2007-10-01,327493
5,TOT,TOT,1,2008-01-01,328158
5,TOT,TOT,1,2008-04-01,329586
5,TOT,TOT,1,2008-07-01,332670
5,TOT,TOT,1,2008-10-01,326558
5,TOT,TOT,1,2009-01-01,323371
5,TOT,TOT,1,2009-04-01,322154
5,TOT,TOT,1,2009-07-01,323655
5,TOT,TOT,1,2009-10-01,322643
5,TOT,TOT,1,2010-01-01,322087
5,TOT,TOT,1,2010-04-01,326832
5,TOT,TOT,1,2010-07-01,330694
5,TOT,TOT,1,2010-10-01,329682
5,TOT,TOT,1,2011-01-01,327904
5,TOT,TOT,1,2011-04-01,332243
5,TOT,TOT,1,2011-07-01,335654
5,TOT,TOT,1,2011-10-01,333904
5,TOT,TOT,1,2012-01-01,332950
5,TOT,TOT,1,2012-04-01,339031
5,TOT,TOT,1,2012-07-01,342726
5,TOT,TOT,1,2012-10-01,343096
5,TOT,TOT,1,2013-01-01,341779
5,TOT,TOT,1,2013-04-01,343732
5,TOT,TOT,1,2013-07-01,345116
5,TOT,TOT,1,2013-10-01,344478
5,TOT,TOT,1,2014-01-01,340125
5,TOT,TOT,1,2014-04-01,343431
5,TOT,TOT,1,2014-07-01,347935
5,TOT,TOT,1,2014-10-01,345308
5,TOT,TOT,1,2015-01-01,343524
5,TOT,TOT,1,2015-04-01,341446
5,TOT,TOT,1,2015-07-01,342101
5,TOT,TOT,1,2015-10-01,343611
5,TOT,TOT,1,2016-01-01,342406
5,TOT,TOT,1,2016-04-01,344654
5,TOT,TOT,1,2016-07-01,348454
5,TOT,TOT,1,2016-10-01,348205
5,TOT,TOT,1,2017-01-01,346846
5,TOT,TOT,1,2017-04-01,348764
5,TOT,TOT,1,2017-07-01,353096
5,TOT,TOT,1,2017-10-01,353114
5,TOT,TOT,1,2018-01-01,354043
5,TOT,TOT,1,2018-04-01,354375
5,TOT,TOT,1,2018-07-01,352671
5,TOT,TOT,1,2018-10-01,352449
5,TOT,TOT,1,2019-01-01,350905
5,TOT,TOT,1,2019-04-01,352907
5,TOT,TOT,1,2019-07-01,354321
5,TOT,TOT,1,2019-10-01,352434
5,TOT,TOT,1,2020-01-01,351800
5,TOT,TOT,1,2020-04-01,348196
5,TOT,TOT,1,2020-07-01,353599
5,TOT,TOT,1,2020-10-01,356087
5,TOT,TOT,1,2021-01-01,354397
5,TOT,TOT,1,2021-04-01,356169
5,TOT,TOT,1,2021-07-01,363840
5,TOT,TOT,1,2021-10-01,362820
5,TOT,TOT,1,2022-01-01,364898
5,TOT,TOT,1,2022-04-01,366370
5,TOT,TOT,1,2022-07-01,368900
5,TOT,TOT,1,2022-10-01,374123
5,TOT,TOT,1,2023-01-01,372049
5,TOT,TOT,1,2023-04-01,367422
5,TOT,TOT,1,2023-07-01,370615
5,TOT,TOT,1,2023-10-01,371029
5,TOT,TOT,1,2024-01-01,370375
5,TOT,TOT,1,2024-04-01,367069
5,TOT,TOT,1,2024-07-01,371971
5,TOT,TOT,1,2024-10-01,374013
5,TOT,TOT,1,2025-01-01,372193
5,TOT,TOT,1,2025-04-01,369158
5,TOT,TOT,1,2025-07-01,372043
5,TOT,TOT,1,2025-10-01,372490
5,TOT,TOT,1,2026-01-01,372844
5,TOT,TOT,2,1995-07-01,220390
5,TOT,TOT,2,1995-10-01,225025
5,TOT,TOT,2,1996-01-01,217871
5,TOT,TOT,2,1996-04-01,215618
5,TOT,TOT,2,1996-07-01,217238
5,TOT,TOT,2,1996-10-01,219272
5,TOT,TOT,2,1997-01-01,220699
5,TOT,TOT,2,1997-04-01,221993
5,TOT,TOT,2,1997-07-01,222265
5,TOT,TOT,2,1997-10-01,217399
5,TOT,TOT,2,1998-01-01,219443
5,TOT,TOT,2,1998-04-01,221757
5,TOT,TOT,2,1998-07-01,221582
5,TOT,TOT,2,1998-10-01,220769
5,TOT,TOT,2,1999-01-01,222627
5,TOT,TOT,2,1999-04-01,223041
5,TOT,TOT,2,1999-07-01,228351
5,TOT,TOT,2,1999-10-01,228672
5,TOT,TOT,2,2000-01-01,230237
5,TOT,TOT,2,2000-04-01,232040
5,TOT,TOT,2,2000-07-01,235147
5,TOT,TOT,2,2000-10-01,234608
5,TOT,TOT,2,2001-01-01,235507
5,TOT,TOT,2,2001-04-01,236488
5,TOT,TOT,2,2001-07-01,236459
5,TOT,TOT,2,2001-10-01,237460
5,TOT,TOT,2,2002-01-01,236729
5,TOT,TOT,2,2002-04-01,234554
5,TOT,TOT,2,2002-07-01,238846
5,TOT,TOT,2,2002-10-01,238298
5,TOT,TOT,2,2003-01-01,237481
5,TOT,TOT,2,2003-04-01,237471
5,TOT,TOT,2,2003-07-01,240445
5,TOT,TOT,2,2003-10-01,243380
5,TOT,TOT,2,2004-01-01,242596
5,TOT,TOT,2,2004-04-01,243912
5,TOT,TOT,2,2004-07-01,248329
5,TOT,TOT,2,2004-10-01,248734
5,TOT,TOT,2,2005-01-01,247814
5,TOT,TOT,2,2005-04-01,247397
5,TOT,TOT,2,2005-07-01,243681
5,TOT,TOT,2,2005-10-01,248297
5,TOT,TOT,2,2006-01-01,246741
5,TOT,TOT,2,2006-04-01,245584
5,TOT,TOT,2,2006-07-01,253500
5,TOT,TOT,2,2006-10-01,257802
5,TOT,TOT,2,2007-01-01,257063
5,TOT,TOT,2,2007-04-01,257388
5,TOT,TOT,2,2007-07-01,262226
5,TOT,TOT,2,2007-10-01,265191
5,TOT,TOT,2,2008-01-01,264836
5,TOT,TOT,2,2008-04-01,268499
5,TOT,TOT,2,2008-07-01,266122
5,TOT,TOT,2,2008-10-01,268847
5,TOT,TOT,2,2009-01-01,267184
5,TOT,TOT,2,2009-04-01,266160
5,TOT,TOT,2,2009-07-01,267138
5,TOT,TOT,2,2009-10-01,268973
5,TOT,TOT,2,2010-01-01,268753
5,TOT,TOT,2,2010-04-01,268339
5,TOT,TOT,2,2010-07-01,271012
5,TOT,TOT,2,2010-10-01,271125
5,TOT,TOT,2,2011-01-01,265920
5,TOT,TOT,2,2011-04-01,268218
5,TOT,TOT,2,2011-07-01,268717
5,TOT,TOT,2,2011-10-01,269863
5,TOT,TOT,2,2012-01-01,268917
5,TOT,TOT,2,2012-04-01,269834
5,TOT,TOT,2,2012-07-01,273731
5,TOT,TOT,2,2012-10-01,277155
5,TOT,TOT,2,2013-01-01,275501
5,TOT,TOT,2,2013-04-01,275622
5,TOT,TOT,2,2013-07-01,277724
5,TOT,TOT,2,2013-10-01,278187
5,TOT,TOT,2,2014-01-01,276279
5,TOT,TOT,2,2014-04-01,277576
5,TOT,TOT,2,2014-07-01,277566
5,TOT,TOT,2,2014-10-01,278569
5,TOT,TOT,2,2015-01-01,279123
5,TOT,TOT,2,2015-04-01,279722
5,TOT,TOT,2,2015-07-01,282857
5,TOT,TOT,2,2015-10-01,283071
5,TOT,TOT,2,2016-01-01,282412
5,TOT,TOT,2,2016-04-01,283337
5,TOT,TOT,2,2016-07-01,282604
5,TOT,TOT,2,2016-10-01,288032
5,TOT,TOT,2,2017-01-01,286704
5,TOT,TOT,2,2017-04-01,282194
5,TOT,TOT,2,2017-07-01,284112
5,TOT,TOT,2,2017-10-01,287813
5,TOT,TOT,2,2018-01-01,286619
5,TOT,TOT,2,2018-04-01,284846
5,TOT,TOT,2,2018-07-01,291028
5,TOT,TOT,2,2018-10-01,292039
5,TOT,TOT,2,2019-01-01,293557
5,TOT,TOT,2,2019-04-01,292586
5,TOT,TOT,2,2019-07-01,295979
5,TOT,TOT,2,2019-10-01,298980
5,TOT,TOT,2,2020-01-01,300968
5,TOT,TOT,2,2020-04-01,294792
5,TOT,TOT,2,2020-07-01,298151
5,TOT,TOT,2,2020-10-01,304629
5,TOT,TOT,2,2021-01-01,302352
5,TOT,TOT,2,2021-04-01,302249
5,TOT,TOT,2,2021-07-01,309031
5,TOT,TOT,2,2021-10-01,311904
5,TOT,TOT,2,2022-01-01,311658
5,TOT,TOT,2,2022-04-01,311695
5,TOT,TOT,2,2022-07-01,311801
5,TOT,TOT,2,2022-10-01,315725
5,TOT,TOT,2,2023-01-01,317395
5,TOT,TOT,2,2023-04-01,317310
5,TOT,TOT,2,2023-07-01,319446
5,TOT,TOT,2,2023-10-01,324475
5,TOT,TOT,2,2024-01-01,323406
5,TOT,TOT,2,2024-04-01,318706
5,TOT,TOT,2,2024-07-01,321091
5,TOT,TOT,2,2024-10-01,329903
5,TOT,TOT,2,2025-01-01,329310
5,TOT,TOT,2,2025-04-01,324493
5,TOT,TOT,2,2025-07-01,329416
5,TOT,TOT,2,2025-10-01,329754
5,TOT,TOT,2,2026-01-01,328691
5,TOT,TOT,TOT,1995-07-01,534692
5,TOT,TOT,TOT,1995-10-01,534637
5,TOT,TOT,TOT,1996-01-01,525533
5,TOT,TOT,TOT,1996-04-01,524949
5,TOT,TOT,TOT,1996-07-01,524224
5,TOT,TOT,TOT,1996-10-01,519306
5,TOT,TOT,TOT,1997-01-01,519708
5,TOT,TOT,TOT,1997-04-01,523457
5,TOT,TOT,TOT,1997-07-01,527700
5,TOT,TOT,TOT,1997-10-01,518743
5,TOT,TOT,TOT,1998-01-01,520677
5,TOT,TOT,TOT,1998-04-01,525516
5,TOT,TOT,TOT,1998-07-01,529862
5,TOT,TOT,TOT,1998-10-01,523418
5,TOT,TOT,TOT,1999-01-01,524698
5,TOT,TOT,TOT,1999-04-01,530770
5,TOT,TOT,TOT,1999-07-01,537518
5,TOT,TOT,TOT,1999-10-01,537670
5,TOT,TOT,TOT,2000-01-01,537571
5,TOT,TOT,TOT,2000-04-01,542097
5,TOT,TOT,TOT,2000-07-01,546378
5,TOT,TOT,TOT,2000-10-01,542317
5,TOT,TOT,TOT,2001-01-01,543540
5,TOT,TOT,TOT,2001-04-01,546094
5,TOT,TOT,TOT,2001-07-01,550306
5,TOT,TOT,TOT,2001-10-01,545640
5,TOT,TOT,TOT,2002-01-01,544139
5,TOT,TOT,TOT,2002-04-01,544532
5,TOT,TOT,TOT,2002-07-01,551447
5,TOT,TOT,TOT,2002-10-01,546775
5,TOT,TOT,TOT,2003-01-01,543396
5,TOT,TOT,TOT,2003-04-01,545809
5,TOT,TOT,TOT,2003-07-01,551547
5,TOT,TOT,TOT,2003-10-01,553041
5,TOT,TOT,TOT,2004-01-01,550242
5,TOT,TOT,TOT,2004-04-01,554325
5,TOT,TOT,TOT,2004-07-01,561797
5,TOT,TOT,TOT,2004-10-01,556417
5,TOT,TOT,TOT,2005-01-01,554692
5,TOT,TOT,TOT,2005-04-01,557631
5,TOT,TOT,TOT,2005-07-01,557184
5,TOT,TOT,TOT,2005-10-01,560790
5,TOT,TOT,TOT,2006-01-01,558744
5,TOT,TOT,TOT,2006-04-01,559876
5,TOT,TOT,TOT,2006-07-01,574093
5,TOT,TOT,TOT,2006-10-01,577147
5,TOT,TOT,TOT,2007-01-01,580097
5,TOT,TOT,TOT,2007-04-01,581471
5,TOT,TOT,TOT,2007-07-01,588955
5,TOT,TOT,TOT,2007-10-01,592684
5,TOT,TOT,TOT,2008-01-01,592994
5,TOT,TOT,TOT,2008-04-01,598085
5,TOT,TOT,TOT,2008-07-01,598791
5,TOT,TOT,TOT,2008-10-01,595405
5,TOT,TOT,TOT,2009-01-01,590555
5,TOT,TOT,TOT,2009-04-01,588315
5,TOT,TOT,TOT,2009-07-01,590793
5,TOT,TOT,TOT,2009-10-01,591615
5,TOT,TOT,TOT,2010-01-01,590839
5,TOT,TOT,TOT,2010-04-01,595171
5,TOT,TOT,TOT,2010-07-01,601705
5,TOT,TOT,TOT,2010-10-01,600806
5,TOT,TOT,TOT,2011-01-01,593825
5,TOT,TOT,TOT,2011-04-01,600461
5,TOT,TOT,TOT,2011-07-01,604371
5,TOT,TOT,TOT,2011-10-01,603766
5,TOT,TOT,TOT,2012-01-01,601867
5,TOT,TOT,TOT,2012-04-01,608865
5,TOT,TOT,TOT,2012-07-01,616457
5,TOT,TOT,TOT,2012-10-01,620251
5,TOT,TOT,TOT,2013-01-01,617280
5,TOT,TOT,TOT,2013-04-01,619354
5,TOT,TOT,TOT,2013-07-01,622840
5,TOT,TOT,TOT,2013-10-01,622664
5,TOT,TOT,TOT,2014-01-01,616404
5,TOT,TOT,TOT,2014-04-01,621008
5,TOT,TOT,TOT,2014-07-01,625500
5,TOT,TOT,TOT,2014-10-01,623877
5,TOT,TOT,TOT,2015-01-01,622647
5,TOT,TOT,TOT,2015-04-01,621168
5,TOT,TOT,TOT,2015-07-01,624959
5,TOT,TOT,TOT,2015-10-01,626682
5,TOT,TOT,TOT,2016-01-01,624818
5,TOT,TOT,TOT,2016-04-01,627991
5,TOT,TOT,TOT,2016-07-01,631057
5,TOT,TOT,TOT,2016-10-01,636238
5,TOT,TOT,TOT,2017-01-01,633550
5,TOT,TOT,TOT,2017-04-01,630957
5,TOT,TOT,TOT,2017-07-01,637209
5,TOT,TOT,TOT,2017-10-01,640927
5,TOT,TOT,TOT,2018-01-01,640662
5,TOT,TOT,TOT,2018-04-01,639222
5,TOT,TOT,TOT,2018-07-01,643699
5,TOT,TOT,TOT,2018-10-01,644487
5,TOT,TOT,TOT,2019-01-01,644461
5,TOT,TOT,TOT,2019-04-01,645493
5,TOT,TOT,TOT,2019-07-01,650301
5,TOT,TOT,TOT,2019-10-01,651414
5,TOT,TOT,TOT,2020-01-01,652768
5,TOT,TOT,TOT,2020-04-01,642987
5,TOT,TOT,TOT,2020-07-01,651750
5,TOT,TOT,TOT,2020-10-01,660716
5,TOT,TOT,TOT,2021-01-01,656749
5,TOT,TOT,TOT,2021-04-01,658419
5,TOT,TOT,TOT,2021-07-01,672872
5,TOT,TOT,TOT,2021-10-01,674724
5,TOT,TOT,TOT,2022-01-01,676556
5,TOT,TOT,TOT,2022-04-01,678066
5,TOT,TOT,TOT,2022-07-01,680701
5,TOT,TOT,TOT,2022-10-01,689848
5,TOT,TOT,TOT,2023-01-01,689443
5,TOT,TOT,TOT,2023-04-01,684732
5,TOT,TOT,TOT,2023-07-01,690061
5,TOT,TOT,TOT,2023-10-01,695504
5,TOT,TOT,TOT,2024-01-01,693781
5,TOT,TOT,TOT,2024-04-01,685775
5,TOT,TOT,TOT,2024-07-01,693062
5,TOT,TOT,TOT,2024-10-01,703916
5,TOT,TOT,TOT,2025-01-01,701503
5,TOT,TOT,TOT,2025-04-01,693651
5,TOT,TOT,TOT,2025-07-01,701459
5,TOT,TOT,TOT,2025-10-01,702244
5,TOT,TOT,TOT,2026-01-01,701535
6,2,1,1,1995-07-01,83004
6,2,1,1,1995-10-01,79217
6,2,1,1,1996-01-01,79936
6,2,1,1,1996-04-01,80275
6,2,1,1,1996-07-01,80790
6,2,1,1,1996-10-01,78591
6,2,1,1,1997-01-01,78838
6,2,1,1,1997-04-01,79444
6,2,1,1,1997-07-01,76892
6,2,1,1,1997-10-01,76412
6,2,1,1,1998-01-01,77293
6,2,1,1,1998-04-01,76875
6,2,1,1,1998-07-01,77449
6,2,1,1,1998-10-01,75735
6,2,1,1,1999-01-01,75475
6,2,1,1,1999-04-01,74661
6,2,1,1,1999-07-01,74201
6,2,1,1,1999-10-01,76143
6,2,1,1,2000-01-01,74868
6,2,1,1,2000-04-01,75909
6,2,1,1,2000-07-01,76154
6,2,1,1,2000-10-01,75940
6,2,1,1,2001-01-01,76438
6,2,1,1,2001-04-01,77446
6,2,1,1,2001-07-01,78150
6,2,1,1,2001-10-01,75833
6,2,1,1,2002-01-01,76470
6,2,1,1,2002-04-01,76424
6,2,1,1,2002-07-01,77629
6,2,1,1,2002-10-01,75953
6,2,1,1,2003-01-01,75424
6,2,1,1,2003-04-01,76086
6,2,1,1,2003-07-01,75791
6,2,1,1,2003-10-01,75505
6,2,1,1,2004-01-01,75865
6,2,1,1,2004-04-01,75429
6,2,1,1,2004-07-01,77259
6,2,1,1,2004-10-01,76220
6,2,1,1,2005-01-01,75595
6,2,1,1,2005-04-01,76835
6,2,1,1,2005-07-01,78579
6,2,1,1,2005-10-01,78508
6,2,1,1,2006-01-01,78235
6,2,1,1,2006-04-01,78800
6,2,1,1,2006-07-01,80319
6,2,1,1,2006-10-01,79801
6,2,1,1,2007-01-01,80503
6,2,1,1,2007-04-01,81369
6,2,1,1,2007-07-01,83270
6,2,1,1,2007-10-01,82046
6,2,1,1,2008-01-01,82013
6,2,1,1,2008-04-01,82286
6,2,1,1,2008-07-01,83159
6,2,1,1,2008-10-01,82424
6,2,1,1,2009-01-01,81642
6,2,1,1,2009-04-01,81076
6,2,1,1,2009-07-01,82072
6,2,1,1,2009-10-01,82030
6,2,1,1,2010-01-01,81911
6,2,1,1,2010-04-01,82058
6,2,1,1,2010-07-01,83305
6,2,1,1,2010-10-01,83267
6,2,1,1,2011-01-01,82609
6,2,1,1,2011-04-01,81733
6,2,1,1,2011-07-01,82886
6,2,1,1,2011-10-01,81070
6,2,1,1,2012-01-01,81741
6,2,1,1,2012-04-01,82081
6,2,1,1,2012-07-01,82180
6,2,1,1,2012-10-01,80645
6,2,1,1,2013-01-01,80467
6,2,1,1,2013-04-01,81133
6,2,1,1,2013-07-01,82962
6,2,1,1,2013-10-01,81236
6,2,1,1,2014-01-01,80615
6,2,1,1,2014-04-01,80831
6,2,1,1,2014-07-01,81631
6,2,1,1,2014-10-01,79850
6,2,1,1,2015-01-01,81193
6,2,1,1,2015-04-01,80808
6,2,1,1,2015-07-01,80200
6,2,1,1,2015-10-01,79603
6,2,1,1,2016-01-01,78274
6,2,1,1,2016-04-01,80072
6,2,1,1,2016-07-01,79341
6,2,1,1,2016-10-01,80287
6,2,1,1,2017-01-01,78369
6,2,1,1,2017-04-01,79745
6,2,1,1,2017-07-01,80682
6,2,1,1,2017-10-01,81309
6,2,1,1,2018-01-01,81692
6,2,1,1,2018-04-01,83852
6,2,1,1,2018-07-01,84436
6,2,1,1,2018-10-01,83894
6,2,1,1,2019-01-01,84405
6,2,1,1,2019-04-01,84812
6,2,1,1,2019-07-01,84725
6,2,1,1,2019-10-01,84082
6,2,1,1,2020-01-01,82862
6,2,1,1,2020-04-01,83259
6,2,1,1,2020-07-01,83322
6,2,1,1,2020-10-01,82656
6,2,1,1,2021-01-01,83113
6,2,1,1,2021-04-01,82716
6,2,1,1,2021-07-01,83760
6,2,1,1,2021-10-01,84910
6,2,1,1,2022-01-01,85343
6,2,1,1,2022-04-01,84957
6,2,1,1,2022-07-01,85805
6,2,1,1,2022-10-01,85213
6,2,1,1,2023-01-01,84326
6,2,1,1,2023-04-01,83713
6,2,1,1,2023-07-01,84598
6,2,1,1,2023-10-01,84040
6,2,1,1,2024-01-01,83889
6,2,1,1,2024-04-01,83484
6,2,1,1,2024-07-01,84639
6,2,1,1,2024-10-01,84379
6,2,1,1,2025-01-01,83125
6,2,1,1,2025-04-01,82685
6,2,1,1,2025-07-01,83399
6,2,1,1,2025-10-01,83851
6,2,1,1,2026-01-01,82093
6,2,1,2,1995-07-01,15289
6,2,1,2,1995-10-01,14785
6,2,1,2,1996-01-01,14542
6,2,1,2,1996-04-01,14687
6,2,1,2,1996-07-01,14984
6,2,1,2,1996-10-01,14774
6,2,1,2,1997-01-01,14442
6,2,1,2,1997-04-01,13823
6,2,1,2,1997-07-01,13507
6,2,1,2,1997-10-01,13289
6,2,1,2,1998-01-01,13168
6,2,1,2,1998-04-01,13052
6,2,1,2,1998-07-01,13312
6,2,1,2,1998-10-01,13302
6,2,1,2,1999-01-01,12905
6,2,1,2,1999-04-01,12733
6,2,1,2,1999-07-01,12681
6,2,1,2,1999-10-01,12747
6,2,1,2,2000-01-01,12818
6,2,1,2,2000-04-01,13067
6,2,1,2,2000-07-01,13302
6,2,1,2,2000-10-01,13731
6,2,1,2,2001-01-01,13366
6,2,1,2,2001-04-01,13451
6,2,1,2,2001-07-01,13902
6,2,1,2,2001-10-01,13281
6,2,1,2,2002-01-01,13143
6,2,1,2,2002-04-01,13103
6,2,1,2,2002-07-01,12899
6,2,1,2,2002-10-01,12593
6,2,1,2,2003-01-01,12727
6,2,1,2,2003-04-01,12848
6,2,1,2,2003-07-01,13333
6,2,1,2,2003-10-01,13509
6,2,1,2,2004-01-01,13521
6,2,1,2,2004-04-01,13312
6,2,1,2,2004-07-01,13449
6,2,1,2,2004-10-01,13342
6,2,1,2,2005-01-01,13060
6,2,1,2,2005-04-01,13197
6,2,1,2,2005-07-01,13275
6,2,1,2,2005-10-01,13866
6,2,1,2,2006-01-01,13813
6,2,1,2,2006-04-01,14046
6,2,1,2,2006-07-01,14116
6,2,1,2,2006-10-01,14268
6,2,1,2,2007-01-01,14265
6,2,1,2,2007-04-01,14326
6,2,1,2,2007-07-01,14616
6,2,1,2,2007-10-01,14704
