structure,date,value
seco_wwa,2017-02-27,1.08020211379685
seco_wwa,2017-03-06,0.614832559214584
seco_wwa,2017-03-13,0.699770910531294
seco_wwa,2017-03-20,0.536537990969263
seco_wwa,2017-03-27,0.556009125646676
seco_wwa,2017-04-03,0.749053790209939
seco_wwa,2017-04-10,1.1351676724811
seco_wwa,2017-04-17,1.04650485443837
seco_wwa,2017-04-24,0.993430071154364
seco_wwa,2017-05-01,2.06418845371419
seco_wwa,2017-05-08,3.26895807213236
seco_wwa,2017-05-15,3.45607382367584
seco_wwa,2017-05-22,2.77785210002249
seco_wwa,2017-05-29,2.30381771149153
seco_wwa,2017-06-05,2.59972122236444
seco_wwa,2017-06-12,2.77128889458214
seco_wwa,2017-06-19,3.09869147280358
seco_wwa,2017-06-26,2.91542191856038
seco_wwa,2017-07-03,2.91284266941791
seco_wwa,2017-07-10,2.57613853613144
seco_wwa,2017-07-17,2.56300454151954
seco_wwa,2017-07-24,2.71828958325257
seco_wwa,2017-07-31,2.01045793998612
seco_wwa,2017-08-07,2.05577557782031
seco_wwa,2017-08-14,2.75489846598476
seco_wwa,2017-08-21,2.8933958448696
seco_wwa,2017-08-28,2.83860786133791
seco_wwa,2017-09-04,2.81271959202638
seco_wwa,2017-09-11,2.79226317408636
seco_wwa,2017-09-18,2.48515074169966
seco_wwa,2017-09-25,3.1002267435825
seco_wwa,2017-10-02,2.79380689191724
seco_wwa,2017-10-09,2.85403011690009
seco_wwa,2017-10-16,2.92060872471197
seco_wwa,2017-10-23,2.72371906727508
seco_wwa,2017-10-30,3.07496316989811
seco_wwa,2017-11-06,3.19808468817196
seco_wwa,2017-11-13,3.2262160896414
seco_wwa,2017-11-20,3.49092755340436
seco_wwa,2017-11-27,3.46114971770141
seco_wwa,2017-12-04,3.58872551627461
seco_wwa,2017-12-11,4.0305580808528
seco_wwa,2017-12-18,4.79556649381637
seco_wwa,2017-12-25,4.83510182817331
seco_wwa,2018-01-01,4.53900498940033
seco_wwa,2018-01-08,4.52011420391227
seco_wwa,2018-01-15,4.43506843275745
seco_wwa,2018-01-22,4.20064713953428
seco_wwa,2018-01-29,4.20619795384553
seco_wwa,2018-02-05,4.20651350976481
seco_wwa,2018-02-12,3.26157643680135
seco_wwa,2018-02-19,2.69008593387011
seco_wwa,2018-02-26,2.32366252825864
seco_wwa,2018-03-05,2.57944172909372
seco_wwa,2018-03-12,3.06291148335467
seco_wwa,2018-03-19,3.96222598062424
seco_wwa,2018-03-26,4.08112972378551
seco_wwa,2018-04-02,3.50035467601055
seco_wwa,2018-04-09,3.73410153848822
seco_wwa,2018-04-16,4.28628280753218
seco_wwa,2018-04-23,4.30112782840807
seco_wwa,2018-04-30,3.92092100672065
seco_wwa,2018-05-07,3.78949067940044
seco_wwa,2018-05-14,3.47190175167307
seco_wwa,2018-05-21,3.8705527093995298
seco_wwa,2018-05-28,4.4257403274177
seco_wwa,2018-06-04,4.11128333299199
seco_wwa,2018-06-11,3.82231879473566
seco_wwa,2018-06-18,3.72592385208168
seco_wwa,2018-06-25,4.2578599246944
seco_wwa,2018-07-02,3.81307625946353
seco_wwa,2018-07-09,3.23793078686332
seco_wwa,2018-07-16,2.87428854586426
seco_wwa,2018-07-23,2.24362953583269
seco_wwa,2018-07-30,2.47789906175349
seco_wwa,2018-08-06,2.51369307828793
seco_wwa,2018-08-13,2.34724637245816
seco_wwa,2018-08-20,2.24668909264744
seco_wwa,2018-08-27,2.15487464807866
seco_wwa,2018-09-03,1.80717595358574
seco_wwa,2018-09-10,1.82614342526085
seco_wwa,2018-09-17,1.90829059146919
seco_wwa,2018-09-24,1.93298420418607
seco_wwa,2018-10-01,2.22561565569977
seco_wwa,2018-10-08,2.39040381116733
seco_wwa,2018-10-15,2.42814537387947
seco_wwa,2018-10-22,2.34233318660328
seco_wwa,2018-10-29,2.50308044021444
seco_wwa,2018-11-05,2.56234860533597
seco_wwa,2018-11-12,2.62658666820803
seco_wwa,2018-11-19,2.69983625866933
seco_wwa,2018-11-26,2.48367030153252
seco_wwa,2018-12-03,2.63240317433209
seco_wwa,2018-12-10,2.79148734839344
seco_wwa,2018-12-17,2.84331881413489
seco_wwa,2018-12-24,2.64130727773619
seco_wwa,2018-12-31,2.29829458354889
seco_wwa,2019-01-07,2.24109938392268
seco_wwa,2019-01-14,2.02851313759661
seco_wwa,2019-01-21,2.55667384691234
seco_wwa,2019-01-28,2.24554919722209
seco_wwa,2019-02-04,2.57171388570088
seco_wwa,2019-02-11,3.18851331054744
seco_wwa,2019-02-18,4.05297704468443
seco_wwa,2019-02-25,4.16349413460914
seco_wwa,2019-03-04,4.25458165168014
seco_wwa,2019-03-11,3.74751169172792
seco_wwa,2019-03-18,2.76775261260397
seco_wwa,2019-03-25,2.95628662596967
seco_wwa,2019-04-01,3.47515791430064
seco_wwa,2019-04-08,3.50769794989687
seco_wwa,2019-04-15,3.1490010433133
seco_wwa,2019-04-22,2.8933024202551
seco_wwa,2019-04-29,3.19916399628603
seco_wwa,2019-05-06,3.58602482801889
seco_wwa,2019-05-13,3.45236949571971
seco_wwa,2019-05-20,2.76098060054953
seco_wwa,2019-05-27,2.73218904768395
seco_wwa,2019-06-03,2.65088341382233
seco_wwa,2019-06-10,2.94241435878702
seco_wwa,2019-06-17,3.28238300254502
seco_wwa,2019-06-24,3.09426463656285
seco_wwa,2019-07-01,3.05516214468005
seco_wwa,2019-07-08,3.11939216467702
seco_wwa,2019-07-15,3.07233986366375
seco_wwa,2019-07-22,2.95310133252239
seco_wwa,2019-07-29,2.97595527094357
seco_wwa,2019-08-05,2.88633095357795
seco_wwa,2019-08-12,3.15518916929384
seco_wwa,2019-08-19,3.27676941176741
seco_wwa,2019-08-26,3.03672033332063
seco_wwa,2019-09-02,3.62430285027878
seco_wwa,2019-09-09,3.50877743820432
seco_wwa,2019-09-16,3.36007923868098
seco_wwa,2019-09-23,3.06479177924446
seco_wwa,2019-09-30,2.69175964104886
seco_wwa,2019-10-07,2.35700361318386
seco_wwa,2019-10-14,2.16319153179278
seco_wwa,2019-10-21,2.33822833419774
seco_wwa,2019-10-28,1.96271157843212
seco_wwa,2019-11-04,1.56313743722433
seco_wwa,2019-11-11,1.11207552849132
seco_wwa,2019-11-18,1.23175760243992
seco_wwa,2019-11-25,1.62380253191182
seco_wwa,2019-12-02,1.76477130145244
seco_wwa,2019-12-09,1.18005868033279
seco_wwa,2019-12-16,1.44582496742009
seco_wwa,2019-12-23,1.28077535680639
seco_wwa,2019-12-30,1.86114641920918
seco_wwa,2020-01-06,1.61289830048156
seco_wwa,2020-01-13,1.37253049333793
seco_wwa,2020-01-20,1.45275759339099
seco_wwa,2020-01-27,1.7436541870205
seco_wwa,2020-02-03,1.55769476497964
seco_wwa,2020-02-10,1.45123847176587
seco_wwa,2020-02-17,0.589977677707162
seco_wwa,2020-02-24,-0.358787082920031
seco_wwa,2020-03-02,-0.445873938971387
seco_wwa,2020-03-09,0.0505580866834394
seco_wwa,2020-03-16,-1.45162066075652
seco_wwa,2020-03-23,-4.63365941182807
seco_wwa,2020-03-30,-7.36550999572057
seco_wwa,2020-04-06,-9.51125940721182
seco_wwa,2020-04-13,-10.3798425806833
seco_wwa,2020-04-20,-8.68356472280901
seco_wwa,2020-04-27,-7.42999229758759
seco_wwa,2020-05-04,-6.80079089069377
seco_wwa,2020-05-11,-6.50060676596171
seco_wwa,2020-05-18,-6.42694586271887
seco_wwa,2020-05-25,-5.67090373235234
seco_wwa,2020-06-01,-5.56683012632974
seco_wwa,2020-06-08,-4.9098307357846
seco_wwa,2020-06-15,-4.42959518369378
seco_wwa,2020-06-22,-3.65030857866654
seco_wwa,2020-06-29,-3.44495872166715
seco_wwa,2020-07-06,-3.1075494335483
seco_wwa,2020-07-13,-2.93413295165429
seco_wwa,2020-07-20,-2.36329099086193
seco_wwa,2020-07-27,-2.15629004374602
seco_wwa,2020-08-03,-1.08179941071949
seco_wwa,2020-08-10,-1.62388057409567
seco_wwa,2020-08-17,-1.24364810352883
seco_wwa,2020-08-24,-1.74678520278303
seco_wwa,2020-08-31,-1.0723786894688
seco_wwa,2020-09-07,-0.648283308663134
seco_wwa,2020-09-14,-0.343155778502436
seco_wwa,2020-09-21,-0.428113674986201
seco_wwa,2020-09-28,0.15927670258138
seco_wwa,2020-10-05,-0.607532588605297
seco_wwa,2020-10-12,-0.169821719643188
seco_wwa,2020-10-19,-0.520111078027109
seco_wwa,2020-10-26,-0.246410622359999
seco_wwa,2020-11-02,0.0823715327760655
seco_wwa,2020-11-09,0.659845239888253
seco_wwa,2020-11-16,0.0298361766898385
seco_wwa,2020-11-23,-0.440285987889746
seco_wwa,2020-11-30,0.186724990049476
seco_wwa,2020-12-07,0.414148190048722
seco_wwa,2020-12-14,0.346907717989414
seco_wwa,2020-12-21,0.467831083335645
seco_wwa,2021-01-04,-0.835690378406954
seco_wwa,2021-01-11,-0.769160981995364
seco_wwa,2021-01-18,-0.370339928442553
seco_wwa,2021-01-25,-1.59194675787259
seco_wwa,2021-02-01,-2.22974028934406
seco_wwa,2021-02-08,-2.52350317328725
seco_wwa,2021-02-15,-1.2195315872963
seco_wwa,2021-02-22,-0.969897679084423
seco_wwa,2021-03-01,0.429590629479949
seco_wwa,2021-03-08,0.960735330216565
seco_wwa,2021-03-15,2.80863390227142
seco_wwa,2021-03-22,6.9734133336417
seco_wwa,2021-03-29,10.2408592073096
seco_wwa,2021-04-05,13.5374960876525
seco_wwa,2021-04-12,13.7028736549475
seco_wwa,2021-04-19,12.8889825751819
seco_wwa,2021-04-26,10.9305379158299
seco_wwa,2021-05-03,10.6599533386062
seco_wwa,2021-05-10,9.42180810589346
seco_wwa,2021-05-17,8.58689922294456
seco_wwa,2021-05-24,7.56074254213173
seco_wwa,2021-05-31,7.49177600047679
seco_wwa,2021-06-07,7.06206070221996
seco_wwa,2021-06-14,6.47474294071408
seco_wwa,2021-06-21,6.17425519497475
seco_wwa,2021-06-28,5.82701644882598
seco_wwa,2021-07-05,5.33242446627634
seco_wwa,2021-07-12,4.60766509357941
seco_wwa,2021-07-19,4.90505038793585
seco_wwa,2021-07-26,5.01055252229795
seco_wwa,2021-08-02,4.58962961091225
seco_wwa,2021-08-09,4.5721172270053
seco_wwa,2021-08-16,4.40467763432494
seco_wwa,2021-08-23,5.15651158795808
seco_wwa,2021-08-30,4.49478702319316
seco_wwa,2021-09-06,4.06691760603932
seco_wwa,2021-09-13,3.78585032164693
seco_wwa,2021-09-20,3.8072677238077
seco_wwa,2021-09-27,3.44885921159466
seco_wwa,2021-10-04,4.02568539370498
seco_wwa,2021-10-11,4.24556679502398
seco_wwa,2021-10-18,4.04368113269418
seco_wwa,2021-10-25,4.29783769914786
seco_wwa,2021-11-01,4.24617234465506
seco_wwa,2021-11-08,4.35627405732289
seco_wwa,2021-11-15,4.87392056197937
seco_wwa,2021-11-22,4.67161245603545
seco_wwa,2021-11-29,4.05122218630419
seco_wwa,2021-12-06,3.76142580986146
seco_wwa,2021-12-13,3.47200883424103
seco_wwa,2021-12-20,3.96971747138105
seco_wwa,2021-12-27,4.80999986225662
seco_wwa,2022-01-03,4.69206027017048
seco_wwa,2022-01-10,3.80009255881492
seco_wwa,2022-01-17,5.13196127962446
seco_wwa,2022-01-24,5.83139695981329
seco_wwa,2022-01-31,6.69019252481668
seco_wwa,2022-02-07,7.24348770255026
seco_wwa,2022-02-14,7.04800633240111
seco_wwa,2022-02-21,7.15861940862795
seco_wwa,2022-02-28,6.43396991229189
seco_wwa,2022-03-07,5.58801990604423
seco_wwa,2022-03-14,5.59149713795952
seco_wwa,2022-03-21,4.58011726248577
seco_wwa,2022-03-28,4.60300083697756
seco_wwa,2022-04-04,3.7053243001276
seco_wwa,2022-04-11,3.43248036125933
seco_wwa,2022-04-18,2.79251073984507
seco_wwa,2022-04-25,3.51656194881203
seco_wwa,2022-05-02,3.5992342202258
seco_wwa,2022-05-09,4.47915154738148
seco_wwa,2022-05-16,4.34570925902779
seco_wwa,2022-05-23,4.87539662797696
seco_wwa,2022-05-30,5.03131098254188
seco_wwa,2022-06-06,4.97936407044393
seco_wwa,2022-06-13,5.01757373233028
seco_wwa,2022-06-20,4.47269391559978
seco_wwa,2022-06-27,4.38573782719083
seco_wwa,2022-07-04,4.39385207908356
seco_wwa,2022-07-11,4.35091987184012
seco_wwa,2022-07-18,3.85186324843916
seco_wwa,2022-07-25,3.93901939266799
seco_wwa,2022-08-01,3.86421710372929
seco_wwa,2022-08-08,3.94201904780231
seco_wwa,2022-08-15,4.06289290078017
seco_wwa,2022-08-22,3.23143746930635
seco_wwa,2022-08-29,3.58215195762969
seco_wwa,2022-09-05,3.8395227897653
seco_wwa,2022-09-12,3.93324070370838
seco_wwa,2022-09-19,3.3144131468593
seco_wwa,2022-09-26,2.68484751858424
seco_wwa,2022-10-03,2.65218280842526
seco_wwa,2022-10-10,2.60800574135806
seco_wwa,2022-10-17,2.67035778727525
seco_wwa,2022-10-24,2.74266880151273
seco_wwa,2022-10-31,2.3843192797762
seco_wwa,2022-11-07,1.80453541249582
seco_wwa,2022-11-14,1.34421970753377
seco_wwa,2022-11-21,0.980818781151591
seco_wwa,2022-11-28,0.709483545009926
seco_wwa,2022-12-05,0.722011823504943
seco_wwa,2022-12-12,0.98166183918034
seco_wwa,2022-12-19,1.92611087324119
seco_wwa,2022-12-26,1.63440637048114
seco_wwa,2023-01-02,1.46208186396414
seco_wwa,2023-01-09,2.44781893497607
seco_wwa,2023-01-16,1.72582079381706
seco_wwa,2023-01-23,2.28549010079948
seco_wwa,2023-01-30,1.9825904524085
seco_wwa,2023-02-06,1.6263973835428
seco_wwa,2023-02-13,1.48965649157291
seco_wwa,2023-02-20,0.80456779480631
seco_wwa,2023-02-27,0.449669190746399
seco_wwa,2023-03-06,0.634529021669656
seco_wwa,2023-03-13,1.18975958220845
seco_wwa,2023-03-20,1.66980111845964
seco_wwa,2023-03-27,1.41685075477696
seco_wwa,2023-04-03,1.57616688841345
seco_wwa,2023-04-10,1.68047185944849
seco_wwa,2023-04-17,1.84073660891774
seco_wwa,2023-04-24,1.03547007613591
seco_wwa,2023-05-01,0.601590474213601
seco_wwa,2023-05-08,0.209336896288942
seco_wwa,2023-05-15,0.0701829677087364
seco_wwa,2023-05-22,0.0226327153788057
seco_wwa,2023-05-29,-0.515629399492784
seco_wwa,2023-06-05,-0.517589547535428
seco_wwa,2023-06-12,-0.134376971616361
seco_wwa,2023-06-19,-0.0156977194165708
seco_wwa,2023-06-26,-0.220175057061086
seco_wwa,2023-07-03,-0.703952820491765
seco_wwa,2023-07-10,-0.535604646978445
seco_wwa,2023-07-17,-0.499261478590404
seco_wwa,2023-07-24,-0.759280083412806
seco_wwa,2023-07-31,-0.754622231926605
seco_wwa,2023-08-07,-0.620671684013474
seco_wwa,2023-08-14,-0.683289843189284
seco_wwa,2023-08-21,-0.22251218226563
seco_wwa,2023-08-28,-0.394678560198323
seco_wwa,2023-09-04,-0.244915666110854
seco_wwa,2023-09-11,0.406537142990658
seco_wwa,2023-09-18,0.576525356506398
seco_wwa,2023-09-25,0.712364926705724
seco_wwa,2023-10-02,0.700022964554663
seco_wwa,2023-10-09,0.347989440561128
seco_wwa,2023-10-16,0.0985196582331747
seco_wwa,2023-10-23,-0.1208394978406
seco_wwa,2023-10-30,0.280032511349476
seco_wwa,2023-11-06,0.0231512289766074
seco_wwa,2023-11-13,0.305220847420021
seco_wwa,2023-11-20,0.614537206195327
seco_wwa,2023-11-27,0.314606775424821
seco_wwa,2023-12-04,0.582381902270767
seco_wwa,2023-12-11,0.697565917423119
seco_wwa,2023-12-18,0.945667483233148
seco_wwa,2023-12-25,1.12134782185798
seco_wwa,2024-01-01,0.881950938923112
seco_wwa,2024-01-08,0.855102610576102
seco_wwa,2024-01-15,0.485152433448117
seco_wwa,2024-01-22,0.333848551812287
seco_wwa,2024-01-29,-0.0538603240338904
seco_wwa,2024-02-05,0.342210777230169
seco_wwa,2024-02-12,0.0762804564970809
seco_wwa,2024-02-19,0.0617040740506964
seco_wwa,2024-02-26,0.281391587169908
seco_wwa,2024-03-04,0.308029050099564
seco_wwa,2024-03-11,-0.0427777276033676
seco_wwa,2024-03-18,0.0648913039920087
seco_wwa,2024-03-25,-0.540347006664374
seco_wwa,2024-04-01,-0.216887406980357
seco_wwa,2024-04-08,0.473992072087489
seco_wwa,2024-04-15,1.839596145568
seco_wwa,2024-04-22,2.24449644870696
seco_wwa,2024-04-29,2.04570187863821
seco_wwa,2024-05-06,1.63596775152009
seco_wwa,2024-05-13,1.72313446071254
seco_wwa,2024-05-20,1.36294815730666
seco_wwa,2024-05-27,2.12834030596448
seco_wwa,2024-06-03,2.32788216662767
seco_wwa,2024-06-10,1.7086337154134
seco_wwa,2024-06-17,1.86976803072972
seco_wwa,2024-06-24,1.83914028762798
seco_wwa,2024-07-01,1.68756062910388
seco_wwa,2024-07-08,1.39247894325526
seco_wwa,2024-07-15,1.46980716959097
seco_wwa,2024-07-22,1.35893117537081
seco_wwa,2024-07-29,1.12846370907183
seco_wwa,2024-08-05,0.72346410158085
seco_wwa,2024-08-12,0.310495640544937
seco_wwa,2024-08-19,0.62733490977525
seco_wwa,2024-08-26,1.14400247634805
seco_wwa,2024-09-02,1.33147649646293
seco_wwa,2024-09-09,0.551974378353218
seco_wwa,2024-09-16,0.254087769651316
seco_wwa,2024-09-23,0.297456238919658
seco_wwa,2024-09-30,0.862177220546641
seco_wwa,2024-10-07,1.27499926765198
seco_wwa,2024-10-14,2.10242441965774
seco_wwa,2024-10-21,2.36523698903865
seco_wwa,2024-10-28,2.61389714509085
seco_wwa,2024-11-04,2.00178573576136
seco_wwa,2024-11-11,1.69500953656902
seco_wwa,2024-11-18,1.57169913653706
seco_wwa,2024-11-25,1.64972106202317
seco_wwa,2024-12-02,2.07791243080777
seco_wwa,2024-12-09,1.94537874931824
seco_wwa,2024-12-16,2.09924632515634
seco_wwa,2024-12-23,2.07409261682864
seco_wwa,2024-12-30,1.08712761772329
seco_wwa,2025-01-06,1.12004806731281
seco_wwa,2025-01-13,1.4440621352622
seco_wwa,2025-01-20,2.09066606195555
seco_wwa,2025-01-27,2.0088078194844
seco_wwa,2025-02-03,1.90487755947297
seco_wwa,2025-02-10,1.95333690367409
seco_wwa,2025-02-17,3.37317073511059
seco_wwa,2025-02-24,4.68573695257094
seco_wwa,2025-03-03,6.20780230975375
seco_wwa,2025-03-10,6.12750312909647
seco_wwa,2025-03-17,5.95943790609905
seco_wwa,2025-03-24,6.28905821364318
seco_wwa,2025-03-31,7.30899515680869
seco_wwa,2025-04-07,6.10699415260226
seco_wwa,2025-04-14,2.90475226773267
seco_wwa,2025-04-21,0.601091486384517
seco_wwa,2025-04-28,0.0289792317264861
seco_wwa,2025-05-05,0.553507123900047
seco_wwa,2025-05-12,1.31078913740916
seco_wwa,2025-05-19,1.24388463968691
seco_wwa,2025-05-26,0.762482324852407
seco_wwa,2025-06-02,-0.0289957924805966
seco_wwa,2025-06-09,0.0894270721004604
seco_wwa,2025-06-16,0.187817016676245
seco_wwa,2025-06-23,0.389094360276243
seco_wwa,2025-06-30,0.86884666278671
seco_wwa,2025-07-07,0.727372977482277
seco_wwa,2025-07-14,0.654190347823282
seco_wwa,2025-07-21,0.601269747364486
seco_wwa,2025-07-28,0.592855905067887
seco_wwa,2025-08-04,1.0013278858176
seco_wwa,2025-08-11,1.75700044110401
seco_wwa,2025-08-18,1.13254518258211
seco_wwa,2025-08-25,0.772776432947602
seco_wwa,2025-09-01,1.16363309792553
seco_wwa,2025-09-08,1.96895739798945
seco_wwa,2025-09-15,2.15041053069186
seco_wwa,2025-09-22,1.8712946963205
seco_wwa,2025-09-29,1.05191578652082
seco_wwa,2025-10-06,1.76552204215938
seco_wwa,2025-10-13,1.44044248762708
seco_wwa,2025-10-20,1.03800369279289
seco_wwa,2025-10-27,0.995525042089682
seco_wwa,2025-11-03,1.49715505314076
seco_wwa,2025-11-10,1.5894176852019
seco_wwa,2025-11-17,1.5610867986773
seco_wwa,2025-11-24,1.25182951014197
seco_wwa,2025-12-01,1.16266598633082
seco_wwa,2025-12-08,1.2178241711052
seco_wwa,2025-12-15,1.12972371791514
seco_wwa,2025-12-22,1.12153471047366
seco_wwa,2025-12-29,1.14603977677504
seco_wwa,2026-01-05,1.2109062542182
seco_wwa,2026-01-12,1.92921553586012
seco_wwa,2026-01-19,1.71607788247592
seco_wwa,2026-01-26,1.22581967997838
seco_wwa,2026-02-02,0.781567360525482
seco_wwa,2026-02-09,0.685879702156365
seco_wwa,2026-02-16,-0.458433842113967
seco_wwa,2026-02-23,-1.65021391109226
seco_wwa,2026-03-02,-2.66620897005215
seco_wwa,2026-03-09,-2.46404176273899
seco_wwa,2026-03-16,-1.78198551971325
seco_wwa,2026-03-23,-2.48219429422387
seco_wwa,2026-03-30,-2.76007144081061
seco_wwa,2026-04-06,-2.1420716702582
seco_wwa,2026-04-13,-0.488668089305591
seco_wwa,2026-04-20,1.94300559307954
seco_wwa,2026-04-27,2.47061163228632
seco_wwa,2026-05-04,3.02518022459555
seco_wwa,2026-05-11,2.97062345092354
seco_wwa,2026-05-18,3.78799118168538
seco_wwa,2026-05-25,3.48279504082794
seco_wwa,2026-06-01,3.15173852420616
seco_wwa,2026-06-08,2.9827832092176
seco_wwa,2026-06-15,3.38200355721126
seco_wwa,2026-06-22,3.21335749675021
seco_wwa,2026-06-29,3.03327225889515
seco_wwa,2026-07-06,2.99929457434966
seco_wwa,2026-07-13,3.86051361311032
seco_wwa,2026-07-20,4.14456603913851
seco_wwa,2026-07-27,3.53889160968858
seco_wwa,2026-08-03,2.1126638143015
seco_wwa,2026-08-10,1.38216073111361
seco_wwa,2026-08-17,1.10685145000377
seco_wwa,2026-08-24,0.868713935321232
seco_wwa,2026-08-31,0.636906546688204
seco_wwa,2026-09-07,1.10222329636481
seco_wwa_pre_covid,2019-12-30,0.241484342270624
seco_wwa_pre_covid,2020-01-06,0.227802535389458
seco_wwa_pre_covid,2020-01-13,0.124665878486738
seco_wwa_pre_covid,2020-01-20,-0.532295194788262
seco_wwa_pre_covid,2020-01-27,-0.28558847446098
seco_wwa_pre_covid,2020-02-03,-0.369510281749484
seco_wwa_pre_covid,2020-02-10,-0.360974179628442
seco_wwa_pre_covid,2020-02-17,-0.924566765974276
seco_wwa_pre_covid,2020-02-24,-1.34888902654927
seco_wwa_pre_covid,2020-03-02,-1.28776093753028
seco_wwa_pre_covid,2020-03-09,-1.01345262759331
seco_wwa_pre_covid,2020-03-16,-3.05304918982722
seco_wwa_pre_covid,2020-03-23,-4.65266643996839
seco_wwa_pre_covid,2020-03-30,-5.78585908361525
seco_wwa_pre_covid,2020-04-06,-8.59284266044179
seco_wwa_pre_covid,2020-04-13,-10.4450377670317
seco_wwa_pre_covid,2020-04-20,-9.85521005048068
seco_wwa_pre_covid,2020-04-27,-7.99713436537608
seco_wwa_pre_covid,2020-05-04,-6.48465785778865
seco_wwa_pre_covid,2020-05-11,-6.34699956260467
seco_wwa_pre_covid,2020-05-18,-6.98810731409147
seco_wwa_pre_covid,2020-05-25,-5.6918237577197
seco_wwa_pre_covid,2020-06-01,-6.27917243775788
seco_wwa_pre_covid,2020-06-08,-5.18131296702499
seco_wwa_pre_covid,2020-06-15,-5.06580113881007
seco_wwa_pre_covid,2020-06-22,-4.75845562088047
seco_wwa_pre_covid,2020-06-29,-4.3920585937216
seco_wwa_pre_covid,2020-07-06,-3.72511684157486
seco_wwa_pre_covid,2020-07-13,-3.68982924559641
seco_wwa_pre_covid,2020-07-20,-3.55909950273282
seco_wwa_pre_covid,2020-07-27,-2.87327476120144
seco_wwa_pre_covid,2020-08-03,-1.81298958117839
seco_wwa_pre_covid,2020-08-10,-1.77976695168667
seco_wwa_pre_covid,2020-08-17,-2.10080567260323
seco_wwa_pre_covid,2020-08-24,-2.17096750770359
seco_wwa_pre_covid,2020-08-31,-1.95245090816918
seco_wwa_pre_covid,2020-09-07,-2.6690148959898
seco_wwa_pre_covid,2020-09-14,-2.46271702547215
seco_wwa_pre_covid,2020-09-21,-2.85688256306234
seco_wwa_pre_covid,2020-09-28,-1.57155324364327
seco_wwa_pre_covid,2020-10-05,-2.07804473513085
seco_wwa_pre_covid,2020-10-12,-2.04454627575355
seco_wwa_pre_covid,2020-10-19,-2.26542472634874
seco_wwa_pre_covid,2020-10-26,-1.51772698555195
seco_wwa_pre_covid,2020-11-02,-1.24754146833804
seco_wwa_pre_covid,2020-11-09,-1.46666563190577
seco_wwa_pre_covid,2020-11-16,-1.34508547208446
seco_wwa_pre_covid,2020-11-23,-1.45927472478023
seco_wwa_pre_covid,2020-11-30,-1.14189587553855
seco_wwa_pre_covid,2020-12-07,-1.25881709483502
seco_wwa_pre_covid,2020-12-14,-1.21835971122526
seco_wwa_pre_covid,2020-12-21,-0.684845175212246
seco_wwa_pre_covid,2021-01-04,-0.850959657706767
seco_wwa_pre_covid,2021-01-11,-0.978914381587657
seco_wwa_pre_covid,2021-01-18,-1.45508928813085
seco_wwa_pre_covid,2021-01-25,-2.31541756608354
seco_wwa_pre_covid,2021-02-01,-2.68124762613604
seco_wwa_pre_covid,2021-02-08,-2.93211244295232
seco_wwa_pre_covid,2021-02-15,-2.25737035339618
seco_wwa_pre_covid,2021-02-22,-1.65351538277659
seco_wwa_pre_covid,2021-03-01,-0.486097750117068
seco_wwa_pre_covid,2021-03-08,-0.435583617495993
seco_wwa_pre_covid,2021-03-15,-0.111039009280754
seco_wwa_pre_covid,2021-03-22,-0.0720891424995453
seco_wwa_pre_covid,2021-03-29,0.10622912261725
seco_wwa_pre_covid,2021-04-05,1.67270008954611
seco_wwa_pre_covid,2021-04-12,2.44488135310372
seco_wwa_pre_covid,2021-04-19,1.70683101737792
seco_wwa_pre_covid,2021-04-26,0.975055095169285
seco_wwa_pre_covid,2021-05-03,-0.178809676053049
seco_wwa_pre_covid,2021-05-10,-0.731543790691973
seco_wwa_pre_covid,2021-05-17,-0.193856392690712
seco_wwa_pre_covid,2021-05-24,-0.162661776971198
seco_wwa_pre_covid,2021-05-31,-0.0737858447402218
seco_wwa_pre_covid,2021-06-07,-0.162419637009066
seco_wwa_pre_covid,2021-06-14,-0.298321133359604
seco_wwa_pre_covid,2021-06-21,-0.174849244543843
seco_wwa_pre_covid,2021-06-28,-0.0916040095024329
seco_wwa_pre_covid,2021-07-05,0.0904126606961846
seco_wwa_pre_covid,2021-07-12,-0.00313241573890721
seco_wwa_pre_covid,2021-07-19,0.123570556838313
seco_wwa_pre_covid,2021-07-26,0.193468147035841
seco_wwa_pre_covid,2021-08-02,0.467798055348673
seco_wwa_pre_covid,2021-08-09,0.819872128435733
seco_wwa_pre_covid,2021-08-16,1.04504097493556
seco_wwa_pre_covid,2021-08-23,1.45192874296624
seco_wwa_pre_covid,2021-08-30,1.46732619676039
seco_wwa_pre_covid,2021-09-06,1.64909618096872
seco_wwa_pre_covid,2021-09-13,1.94205766217949
seco_wwa_pre_covid,2021-09-20,1.77365812655879
seco_wwa_pre_covid,2021-09-27,1.89014969391904
seco_wwa_pre_covid,2021-10-04,2.17319586864415
seco_wwa_pre_covid,2021-10-11,2.24874020833719
seco_wwa_pre_covid,2021-10-18,2.49593787337022
seco_wwa_pre_covid,2021-10-25,2.71392506788318
seco_wwa_pre_covid,2021-11-01,2.7975811257398
seco_wwa_pre_covid,2021-11-08,3.03417946249057
seco_wwa_pre_covid,2021-11-15,3.28379826344273
seco_wwa_pre_covid,2021-11-22,3.57333921659483
seco_wwa_pre_covid,2021-11-29,3.73723099690413
seco_wwa_pre_covid,2021-12-06,3.91201063706892
seco_wwa_pre_covid,2021-12-13,3.739027027408
seco_wwa_pre_covid,2021-12-20,3.55942258569826
