origin,sex,date,value
ex,tot,2017-01-01,9.651799277181498
ex,tot,2017-02-01,9.914441142899292
ex,tot,2017-03-01,9.432735740654609
ex,tot,2017-04-01,8.314529744766508
ex,tot,2017-05-01,7.729437818959782
ex,tot,2017-06-01,7.645855214454876
ex,tot,2017-07-01,8.123598933819377
ex,tot,2017-08-01,8.248098105556641
ex,tot,2017-09-01,8.002040357199185
ex,tot,2017-10-01,7.269862142786736
ex,tot,2017-11-01,7.2894854880942646
ex,tot,2017-12-01,7.947760099957132
ex,tot,2018-01-01,9.110070894311278
ex,tot,2018-02-01,9.424060859188826
ex,tot,2018-03-01,9.26322231917933
ex,tot,2018-04-01,9.221878073656969
ex,tot,2018-05-01,8.933626998584703
ex,tot,2018-06-01,8.2727883225814125
ex,tot,2018-07-01,7.446943504257578
ex,tot,2018-08-01,7.197494804911235
ex,tot,2018-09-01,7.147435190940363
ex,tot,2018-10-01,7.131512135552702
ex,tot,2018-11-01,7.37287149320088
ex,tot,2018-12-01,7.886122049617347
ex,tot,2019-01-01,8.604440543513723
ex,tot,2019-02-01,8.79216261383756
ex,tot,2019-03-01,8.415914611167354
ex,tot,2019-04-01,7.615850798253162
ex,tot,2019-05-01,7.162824343972178
ex,tot,2019-06-01,7.103678668185676
ex,tot,2019-07-01,7.7980880230226965
ex,tot,2019-08-01,8.027928311930681
ex,tot,2019-09-01,7.58545723986441
ex,tot,2019-10-01,6.29682881297401
ex,tot,2019-11-01,5.986681087538346
ex,tot,2019-12-01,6.4782429401775765
ex,tot,2020-01-01,7.407797668994538
ex,tot,2020-02-01,7.545297712433483
ex,tot,2020-03-01,7.602747505393793
ex,tot,2020-04-01,7.492309199391451
ex,tot,2020-05-01,7.528847581291924
ex,tot,2020-06-01,7.70468110954204
ex,tot,2020-07-01,8.3850618790096
ex,tot,2020-08-01,8.647120599888785
ex,tot,2020-09-01,8.452074313829627
ex,tot,2020-10-01,7.649371365128607
ex,tot,2020-11-01,7.611787635193585
ex,tot,2020-12-01,8.31026607107026
ex,tot,2021-01-01,9.559073208146609
ex,tot,2021-02-01,10.004822889878557
ex,tot,2021-03-01,9.880412990624427
ex,tot,2021-04-01,9.480406556107832
ex,tot,2021-05-01,9.153924377138585
ex,tot,2021-06-01,8.70603796874607
ex,tot,2021-07-01,8.370830037798003
ex,tot,2021-08-01,8.141631661858282
ex,tot,2021-09-01,7.855155024976981
ex,tot,2021-10-01,7.3986254414320705
ex,tot,2021-11-01,7.284803193757415
ex,tot,2021-12-01,7.5322658019723345
ex,tot,2022-01-01,7.8655543966569015
ex,tot,2022-02-01,7.8473034542254485
ex,tot,2022-03-01,7.498355133549942
ex,tot,2022-04-01,6.8665624444702535
ex,tot,2022-05-01,6.450274979844443
ex,tot,2022-06-01,6.26930651995892
ex,tot,2022-07-01,6.2700655626807755
ex,tot,2022-08-01,6.229335824157833
ex,tot,2022-09-01,6.389475683430991
ex,tot,2022-10-01,6.892800908540335
ex,tot,2022-11-01,7.216730722046225
ex,tot,2022-12-01,7.313565632754533
ex,tot,2023-01-01,7.120357406087481
ex,tot,2023-02-01,7.0153223554792286
ex,tot,2023-03-01,6.845215972639836
ex,tot,2023-04-01,6.662273456007785
ex,tot,2023-05-01,6.467344250462785
ex,tot,2023-06-01,6.302289548584521
ex,tot,2023-07-01,6.2402916944233615
ex,tot,2023-08-01,6.277459490971907
ex,tot,2023-09-01,6.293089820048064
ex,tot,2023-10-01,6.151575489674781
ex,tot,2023-11-01,6.372590191078682
ex,tot,2023-12-01,6.864658878941976
ex,tot,2024-01-01,7.61321119305412
ex,tot,2024-02-01,7.876271045615578
ex,tot,2024-03-01,7.623361774482781
ex,tot,2024-04-01,6.963358937892796
ex,tot,2024-05-01,6.726594480985022
ex,tot,2024-06-01,6.878617714808276
ex,tot,2024-07-01,7.684539550088393
ex,tot,2024-08-01,8.042610241959432
ex,tot,2024-09-01,7.905194276290027
ex,tot,2024-10-01,7.303194337922123
ex,tot,2024-11-01,7.312323453320337
ex,tot,2024-12-01,7.712934566705037
ex,tot,2025-01-01,8.235428600391254
ex,tot,2025-02-01,8.35662303659216
ex,tot,2025-03-01,8.234444598824574
ex,tot,2025-04-01,7.839043818175076
ex,tot,2025-05-01,7.5892598212041325
ex,tot,2025-06-01,7.716391901034014
ex,tot,2025-07-01,8.416910813719216
ex,tot,2025-08-01,8.690215423579442
ex,tot,2025-09-01,8.569341126573619
ex,tot,2025-10-01,8.080425187776468
ex,tot,2025-11-01,8.075202479888013
ex,tot,2025-12-01,8.419193897009407
ex,tot,2026-01-01,8.986002158903373
ex,tot,2026-02-01,8.831003224770399
ex,tot,2026-03-01,8.967281991144278
ex,tot,2026-04-01,8.565535255189454
ex,tot,2026-05-01,8.252319449418957
ex,tot,2026-06-01,8.081106341816271
tot,men,1991-01-01,1.3537348487236873
tot,men,1991-02-01,1.3922746956985825
tot,men,1991-03-01,1.36701442857773
tot,men,1991-04-01,1.249450382680596
tot,men,1991-05-01,1.2871351201844594
tot,men,1991-06-01,1.440173973134945
tot,men,1991-07-01,1.5700163399337863
tot,men,1991-08-01,1.567780271959465
tot,men,1991-09-01,1.5418517551067485
tot,men,1991-10-01,1.4664967395709239
tot,men,1991-11-01,1.6553335006011536
tot,men,1991-12-01,1.956647396827922
tot,men,1992-01-01,2.3634971586711067
tot,men,1992-02-01,2.571217393508721
tot,men,1992-03-01,2.502914019820172
tot,men,1992-04-01,2.297660046083832
tot,men,1992-05-01,2.3873818508712352
tot,men,1992-06-01,2.6870690390449323
tot,men,1992-07-01,3.012827173041646
tot,men,1992-08-01,3.014585691575204
tot,men,1992-09-01,2.9561248723831497
tot,men,1992-10-01,2.9525196259855786
tot,men,1992-11-01,3.181911735883367
tot,men,1992-12-01,3.116397324131054
tot,men,1993-01-01,3.7209119818816583
tot,men,1993-02-01,3.8145206248060286
tot,men,1993-03-01,3.6039959013123135
tot,men,1993-04-01,3.168438101708065
tot,men,1993-05-01,3.247210970660821
tot,men,1993-06-01,3.5885052846311143
tot,men,1993-07-01,4.19054458128842
tot,men,1993-08-01,4.19054458128842
tot,men,1993-09-01,4.11231788542316
tot,men,1993-10-01,3.8290188721383336
tot,men,1993-11-01,4.089910112216905
tot,men,1993-12-01,4.255995552644762
tot,men,1994-01-01,4.670369308632551
tot,men,1994-02-01,4.5801761050525505
tot,men,1994-03-01,4.278435123314898
tot,men,1994-04-01,3.780879935349026
tot,men,1994-05-01,3.617762734569242
tot,men,1994-06-01,3.8972234840817332
tot,men,1994-07-01,4.237710726894545
tot,men,1994-08-01,4.139742156054544
tot,men,1994-09-01,3.8686184720509087
tot,men,1994-10-01,3.4404372964951873
tot,men,1994-11-01,3.619058926858824
tot,men,1994-12-01,3.7471124136459903
tot,men,1995-01-01,4.010041609512067
tot,men,1995-02-01,4.010041609512067
tot,men,1995-03-01,3.6022690799758674
tot,men,1995-04-01,3.226366180915243
tot,men,1995-05-01,3.0660509792229345
tot,men,1995-06-01,3.0860221388618236
tot,men,1995-07-01,3.092696455071707
tot,men,1995-08-01,3.092696455071707
tot,men,1995-09-01,3.056163447856585
tot,men,1995-10-01,3.096429714662421
tot,men,1995-11-01,3.273173871110851
tot,men,1995-12-01,3.4838831362267277
tot,men,1996-01-01,3.8530832821496834
tot,men,1996-02-01,3.9431536158072715
tot,men,1996-03-01,3.777800977043047
tot,men,1996-04-01,3.6587908565775065
tot,men,1996-05-01,3.5722220254830184
tot,men,1996-06-01,3.7632286669394746
tot,men,1996-07-01,4.140903078638554
tot,men,1996-08-01,4.241012176686747
tot,men,1996-09-01,4.081667451674698
tot,men,1996-10-01,3.86209667018845
tot,men,1996-11-01,4.23218168618845
tot,men,1996-12-01,4.7199153226231
tot,men,1997-01-01,5.68958067257531
tot,men,1997-02-01,5.68958067257531
tot,men,1997-03-01,5.196386676849378
tot,men,1997-04-01,4.6781950176345335
tot,men,1997-05-01,4.498273603544211
tot,men,1997-06-01,4.767440970821258
tot,men,1997-07-01,5.4487172323168975
tot,men,1997-08-01,5.336296129921214
tot,men,1997-09-01,4.841519870761891
tot,men,1997-10-01,4.28172352938245
tot,men,1997-11-01,4.482026274685822
tot,men,1997-12-01,4.606458444931729
tot,men,1998-01-01,4.756150260631745
tot,men,1998-02-01,4.659227423088889
tot,men,1998-03-01,4.153819572279365
tot,men,1998-04-01,3.5640057644738237
tot,men,1998-05-01,3.2896628100738234
tot,men,1998-06-01,3.434192215452354
tot,men,1998-07-01,3.8189935630690917
tot,men,1998-08-01,3.6956509108996003
tot,men,1998-09-01,3.4011802430313063
tot,men,1998-10-01,3.2039442989372553
tot,men,1998-11-01,3.443550290160784
tot,men,1998-12-01,3.5357600379019605
tot,men,1999-01-01,3.5419448631366874
tot,men,1999-02-01,3.4316513025883006
tot,men,1999-03-01,3.2837049652750125
tot,men,1999-04-01,2.9864595337543656
tot,men,1999-05-01,2.755852994204696
tot,men,1999-06-01,2.9630843400409397
tot,men,1999-07-01,3.201046623669559
tot,men,1999-08-01,3.201046623669559
tot,men,1999-09-01,2.981862943660881
tot,men,1999-10-01,2.7280135226907407
tot,men,1999-11-01,2.876375292790741
tot,men,1999-12-01,3.2973173905185185
tot,men,2000-01-01,3.5875858076883858
tot,men,2000-02-01,3.2950610870661636
tot,men,2000-03-01,2.9900624262454514
tot,men,2000-04-01,2.646904787144627
tot,men,2000-05-01,2.3568748545621028
tot,men,2000-06-01,2.464491122293271
tot,men,2000-07-01,2.7854879917748936
tot,men,2000-08-01,2.6067888609473067
tot,men,2000-09-01,2.381135338277799
tot,men,2000-10-01,2.02146213384826
tot,men,2000-11-01,2.167925047151631
tot,men,2000-12-01,2.328212461000109
tot,men,2001-01-01,2.3900564961756405
tot,men,2001-02-01,2.2591981020203002
tot,men,2001-03-01,2.0899527008040604
tot,men,2001-04-01,1.890053213318182
tot,men,2001-05-01,1.7639931950454544
tot,men,2001-06-01,1.892594395636364
tot,men,2001-07-01,2.0742524287641513
tot,men,2001-08-01,2.0742524287641513
tot,men,2001-09-01,1.9176231134716981
tot,men,2001-10-01,1.7725934093411948
tot,men,2001-11-01,2.138761415001572
tot,men,2001-12-01,2.5576132756572325
tot,men,2002-01-01,2.9879482756049165
tot,men,2002-02-01,3.1147937188549166
tot,men,2002-03-01,3.030129919540168
tot,men,2002-04-01,2.945171848160655
tot,men,2002-05-01,2.945171848160655
tot,men,2002-06-01,3.169716630678691
tot,men,2002-07-01,3.5033223871056336
tot,men,2002-08-01,3.6532086006126763
tot,men,2002-09-01,3.4853901712816904
tot,men,2002-10-01,3.1730319230830766
tot,men,2002-11-01,3.6709112914030766
tot,men,2002-12-01,4.047167967513845
tot,men,2003-01-01,4.619023946205561
tot,men,2003-02-01,4.743661267689724
tot,men,2003-03-01,4.409738810104713
tot,men,2003-04-01,4.0789294052147
tot,men,2003-05-01,3.9656047937900407
tot,men,2003-06-01,4.364510751995262
tot,men,2003-07-01,4.83091956553831
tot,men,2003-08-01,4.83091956553831
tot,men,2003-09-01,4.6996825449233794
tot,men,2003-10-01,4.358116418477855
tot,men,2003-11-01,4.599452628443072
tot,men,2003-12-01,4.919263026079074
tot,men,2004-01-01,5.281478778100742
tot,men,2004-02-01,5.162819907275838
tot,men,2004-03-01,4.803366215623421
tot,men,2004-04-01,4.327783207661099
tot,men,2004-05-01,4.102381168450574
tot,men,2004-06-01,4.417751858888327
tot,men,2004-07-01,4.980723255235028
tot,men,2004-08-01,5.124325573677336
tot,men,2004-09-01,4.829592289087636
tot,men,2004-10-01,4.34547154675489
tot,men,2004-11-01,4.598992379686397
tot,men,2004-12-01,4.935801676558713
tot,men,2005-01-01,5.176688332947016
tot,men,2005-02-01,5.176688332947016
tot,men,2005-03-01,4.783921823105967
tot,men,2005-04-01,4.321107575541667
tot,men,2005-05-01,4.086661411930556
tot,men,2005-06-01,4.252323847527778
tot,men,2005-07-01,4.757885770602941
tot,men,2005-08-01,4.757885770602941
tot,men,2005-09-01,4.489965152794118
tot,men,2005-10-01,4.055548245279412
tot,men,2005-11-01,4.180782719897059
tot,men,2005-12-01,4.53758544582353
tot,men,2006-01-01,4.794716633786312
tot,men,2006-02-01,4.670503818516043
tot,men,2006-03-01,4.322402042697644
tot,men,2006-04-01,3.8191634906685774
tot,men,2006-05-01,3.582129419588363
tot,men,2006-06-01,3.680049912743059
tot,men,2006-07-01,4.08744703766836
tot,men,2006-08-01,4.08744703766836
tot,men,2006-09-01,3.719043114663278
tot,men,2006-10-01,3.416334469503394
tot,men,2006-11-01,3.5420389376196733
tot,men,2006-12-01,3.8522108508769324
tot,men,2007-01-01,4.233636740625296
tot,men,2007-02-01,4.104141112700971
tot,men,2007-03-01,3.640567729673732
tot,men,2007-04-01,3.226000679866231
tot,men,2007-05-01,3.101868373317211
tot,men,2007-06-01,3.1682523978165573
tot,men,2007-07-01,3.438012382122507
tot,men,2007-08-01,3.5895054397669512
tot,men,2007-09-01,3.198263569110541
tot,men,2007-10-01,2.8461962270198136
tot,men,2007-11-01,2.9758939380268066
tot,men,2007-12-01,3.451296171953381
tot,men,2008-01-01,3.8682766816465373
tot,men,2008-02-01,3.7321857039057975
tot,men,2008-03-01,3.422906811447665
tot,men,2008-04-01,3.181293060403058
tot,men,2008-05-01,2.915046614837841
tot,men,2008-06-01,3.089162696759101
tot,men,2008-07-01,3.4770279388029395
tot,men,2008-08-01,3.4770279388029395
tot,men,2008-09-01,3.357335040394121
tot,men,2008-10-01,3.008077914308046
tot,men,2008-11-01,3.418300148228046
tot,men,2008-12-01,3.829177785463908
tot,men,2009-01-01,4.294601845407192
tot,men,2009-02-01,4.422270233958917
tot,men,2009-03-01,4.241469358633888
tot,men,2009-04-01,4.018664837410335
tot,men,2009-05-01,3.9013279274486123
tot,men,2009-06-01,4.341714326141053
tot,men,2009-07-01,4.804024336762928
tot,men,2009-08-01,4.9327897233229265
tot,men,2009-09-01,4.749291927914148
tot,men,2009-10-01,4.2011593487051115
tot,men,2009-11-01,4.539415018851453
tot,men,2009-12-01,5.127908108443434
tot,men,2010-01-01,5.349274619934988
tot,men,2010-02-01,5.514250022935293
tot,men,2010-03-01,5.240638268271143
tot,men,2010-04-01,4.5423687878541745
tot,men,2010-05-01,4.15078372489294
