D0,D1,D2,D3,date,value
AV10,A,G,F,2010-01-01,32
AV10,A,G,F,2010-02-01,33
AV10,A,G,F,2010-03-01,32
AV10,A,G,F,2010-04-01,33
AV10,A,G,F,2010-05-01,34
AV10,A,G,F,2010-06-01,33
AV10,A,G,F,2010-07-01,31
AV10,A,G,F,2010-08-01,31
AV10,A,G,F,2010-09-01,30
AV10,A,G,F,2010-10-01,29
AV10,A,G,F,2010-11-01,29
AV10,A,G,F,2010-12-01,28
AV10,A,G,F,2011-01-01,28
AV10,A,G,F,2011-02-01,27
AV10,A,G,F,2011-03-01,27
AV10,A,G,F,2011-04-01,26
AV10,A,G,F,2011-05-01,27
AV10,A,G,F,2011-06-01,28
AV10,A,G,F,2011-07-01,29
AV10,A,G,F,2011-08-01,29
AV10,A,G,F,2011-09-01,29
AV10,A,G,F,2011-10-01,28
AV10,A,G,F,2011-11-01,28
AV10,A,G,F,2011-12-01,28
AV10,A,G,F,2012-01-01,26
AV10,A,G,F,2012-02-01,29
AV10,A,G,F,2012-03-01,28
AV10,A,G,F,2012-04-01,26
AV10,A,G,F,2012-05-01,26
AV10,A,G,F,2012-06-01,26
AV10,A,G,F,2012-07-01,27
AV10,A,G,F,2012-08-01,26
AV10,A,G,F,2012-09-01,26
AV10,A,G,F,2012-10-01,27
AV10,A,G,F,2012-11-01,26
AV10,A,G,F,2012-12-01,68
AV10,A,G,F,2013-01-01,33
AV10,A,G,F,2013-02-01,39
AV10,A,G,F,2013-03-01,38
AV10,A,G,F,2013-04-01,22
AV10,A,G,F,2013-05-01,63
AV10,A,G,F,2013-06-01,103
AV10,A,G,F,2013-07-01,73
AV10,A,G,F,2013-08-01,85
AV10,A,G,F,2013-09-01,44
AV10,A,G,F,2013-10-01,24
AV10,A,G,F,2013-11-01,33
AV10,A,G,F,2013-12-01,47
AV10,A,G,F,2014-01-01,45
AV10,A,G,F,2014-02-01,23
AV10,A,G,F,2014-03-01,47
AV10,A,G,F,2014-04-01,35
AV10,A,G,F,2014-05-01,83
AV10,A,G,F,2014-06-01,52
AV10,A,G,F,2014-07-01,42
AV10,A,G,F,2014-08-01,60
AV10,A,G,F,2014-09-01,40
AV10,A,G,F,2014-10-01,68
AV10,A,G,F,2014-11-01,28
AV10,A,G,F,2014-12-01,68
AV10,A,G,F,2015-01-01,112
AV10,A,G,F,2015-02-01,172
AV10,A,G,F,2015-03-01,27
AV10,A,G,F,2015-04-01,31
AV10,A,G,F,2015-05-01,157
AV10,A,G,F,2015-06-01,48
AV10,A,G,F,2015-07-01,79
AV10,A,G,F,2015-08-01,362
AV10,A,G,F,2015-09-01,36
AV10,A,G,F,2015-10-01,39
AV10,A,G,F,2015-11-01,475
AV10,A,G,F,2015-12-01,58
AV10,A,G,F,2016-01-01,201
AV10,A,G,F,2016-02-01,38
AV10,A,G,F,2016-03-01,39
AV10,A,G,F,2016-04-01,272
AV10,A,G,F,2016-05-01,60
AV10,A,G,F,2016-06-01,84
AV10,A,G,F,2016-07-01,54
AV10,A,G,F,2016-08-01,58
AV10,A,G,F,2016-09-01,409
AV10,A,G,F,2016-10-01,88
AV10,A,G,F,2016-11-01,30
AV10,A,G,F,2016-12-01,73
AV10,A,G,F,2017-01-01,35
AV10,A,G,F,2017-02-01,35
AV10,A,G,F,2017-03-01,52
AV10,A,G,F,2017-04-01,518
AV10,A,G,F,2017-05-01,35
AV10,A,G,F,2017-06-01,44
AV10,A,G,F,2017-07-01,58
AV10,A,G,F,2017-08-01,31
AV10,A,G,F,2017-09-01,37
AV10,A,G,F,2017-10-01,233
AV10,A,G,F,2017-11-01,30
AV10,A,G,F,2017-12-01,48
AV10,A,G,F,2018-01-01,73
AV10,A,G,F,2018-02-01,35
AV10,A,G,F,2018-03-01,46
AV10,A,G,F,2018-04-01,389
AV10,A,G,F,2018-05-01,70
AV10,A,G,F,2018-06-01,124
AV10,A,G,F,2018-07-01,68
AV10,A,G,F,2018-08-01,46
AV10,A,G,F,2018-09-01,338
AV10,A,G,F,2018-10-01,37
AV10,A,G,F,2018-11-01,44
AV10,A,G,F,2018-12-01,24
AV10,A,G,F,2019-01-01,45
AV10,A,G,F,2019-02-01,41
AV10,A,G,F,2019-03-01,52
AV10,A,G,F,2019-04-01,107
AV10,A,G,F,2019-05-01,61
AV10,A,G,F,2019-06-01,146
AV10,A,G,F,2019-07-01,69
AV10,A,G,F,2019-08-01,55
AV10,A,G,F,2019-09-01,53
AV10,A,G,F,2019-10-01,297
AV10,A,G,F,2019-11-01,47
AV10,A,G,F,2019-12-01,103
AV10,A,G,F,2020-01-01,58
AV10,A,G,F,2020-02-01,39
AV10,A,G,F,2020-03-01,29
AV10,A,G,F,2020-04-01,25
AV10,A,G,F,2020-05-01,1034
AV10,A,G,F,2020-06-01,281
AV10,A,G,F,2020-07-01,36
AV10,A,G,F,2020-08-01,76
AV10,A,G,F,2020-09-01,524
AV10,A,G,F,2020-10-01,714
AV10,A,G,F,2020-11-01,285
AV10,A,G,F,2020-12-01,30
AV10,A,G,F,2021-01-01,131
AV10,A,G,F,2021-02-01,227
AV10,A,G,F,2021-03-01,47
AV10,A,G,F,2021-04-01,168
AV10,A,G,F,2021-05-01,44
AV10,A,G,F,2021-06-01,54
AV10,A,G,F,2021-07-01,54
AV10,A,G,F,2021-08-01,59
AV10,A,G,F,2021-09-01,87
AV10,A,G,F,2021-10-01,66
AV10,A,G,F,2021-11-01,61
AV10,A,G,F,2021-12-01,33
AV10,A,G,F,2022-01-01,37
AV10,A,G,F,2022-02-01,59
AV10,A,G,F,2022-03-01,91
AV10,A,G,F,2022-04-01,65
AV10,A,G,F,2022-05-01,91
AV10,A,G,F,2022-06-01,90
AV10,A,G,F,2022-07-01,53
AV10,A,G,F,2022-08-01,48
AV10,A,G,F,2022-09-01,40
AV10,A,G,F,2022-10-01,117
AV10,A,G,F,2022-11-01,40
AV10,A,G,F,2022-12-01,37
AV10,A,G,F,2023-01-01,46
AV10,A,G,F,2023-02-01,125
AV10,A,G,F,2023-03-01,126
AV10,A,G,F,2023-04-01,675
AV10,A,G,F,2023-05-01,302
AV10,A,H,F,1998-12-01,0
AV10,A,H,F,1999-01-01,0
AV10,A,H,F,1999-02-01,0
AV10,A,H,F,1999-03-01,0
AV10,A,H,F,1999-04-01,0
AV10,A,H,F,1999-05-01,0
AV10,A,H,F,1999-06-01,0
AV10,A,H,F,1999-07-01,0
AV10,A,H,F,1999-08-01,0
AV10,A,H,F,1999-09-01,0
AV10,A,H,F,1999-10-01,0
AV10,A,H,F,1999-11-01,0
AV10,A,H,F,1999-12-01,0
AV10,A,H,F,2000-01-01,0
AV10,A,H,F,2000-02-01,0
AV10,A,H,F,2000-03-01,0
AV10,A,H,F,2000-04-01,0
AV10,A,H,F,2000-05-01,0
AV10,A,H,F,2000-06-01,0
AV10,A,H,F,2000-07-01,0
AV10,A,H,F,2000-08-01,0
AV10,A,H,F,2000-09-01,0
AV10,A,H,F,2000-10-01,0
AV10,A,H,F,2000-11-01,2
AV10,A,H,F,2000-12-01,1
AV10,A,H,F,2001-01-01,0
AV10,A,H,F,2001-02-01,1
AV10,A,H,F,2001-03-01,0
AV10,A,H,F,2001-04-01,0
AV10,A,H,F,2001-05-01,0
AV10,A,H,F,2001-06-01,0
AV10,A,H,F,2001-07-01,0
AV10,A,H,F,2001-08-01,0
AV10,A,H,F,2001-09-01,0
AV10,A,H,F,2001-10-01,0
AV10,A,H,F,2001-11-01,2
AV10,A,H,F,2001-12-01,3
AV10,A,H,F,2002-01-01,0
AV10,A,H,F,2002-02-01,0
AV10,A,H,F,2002-03-01,0
AV10,A,H,F,2002-04-01,0
AV10,A,H,F,2002-05-01,0
AV10,A,H,F,2002-06-01,0
AV10,A,H,F,2002-07-01,0
AV10,A,H,F,2002-08-01,0
AV10,A,H,F,2002-09-01,0
AV10,A,H,F,2002-10-01,0
AV10,A,H,F,2002-11-01,0
AV10,A,H,F,2002-12-01,0
AV10,A,H,F,2003-01-01,0
AV10,A,H,F,2003-02-01,0
AV10,A,H,F,2003-03-01,0
AV10,A,H,F,2003-04-01,0
AV10,A,H,F,2003-05-01,0
AV10,A,H,F,2003-06-01,0
AV10,A,H,F,2003-07-01,0
AV10,A,H,F,2003-08-01,1
AV10,A,H,F,2003-09-01,1
AV10,A,H,F,2003-10-01,1
AV10,A,H,F,2003-11-01,1
AV10,A,H,F,2003-12-01,1
AV10,A,H,F,2004-01-01,1
AV10,A,H,F,2004-02-01,1
AV10,A,H,F,2004-03-01,1
AV10,A,H,F,2004-04-01,1
AV10,A,H,F,2004-05-01,1
AV10,A,H,F,2004-06-01,0
AV10,A,H,F,2004-07-01,0
AV10,A,H,F,2004-08-01,0
AV10,A,H,F,2004-09-01,0
AV10,A,H,F,2004-10-01,0
AV10,A,H,F,2004-11-01,0
AV10,A,H,F,2004-12-01,1
AV10,A,H,F,2005-01-01,1
AV10,A,H,F,2005-02-01,1
AV10,A,H,F,2005-03-01,1
AV10,A,H,F,2005-04-01,1
AV10,A,H,F,2005-05-01,1
AV10,A,H,F,2005-06-01,1
AV10,A,H,F,2005-07-01,1
AV10,A,H,F,2005-08-01,1
AV10,A,H,F,2005-09-01,1
AV10,A,H,F,2005-10-01,1
AV10,A,H,F,2005-11-01,1
AV10,A,H,F,2005-12-01,1
AV10,A,H,F,2006-01-01,1
AV10,A,H,F,2006-02-01,1
AV10,A,H,F,2006-03-01,1
AV10,A,H,F,2006-04-01,1
AV10,A,H,F,2006-05-01,2
AV10,A,H,F,2006-06-01,3
AV10,A,H,F,2006-07-01,3
AV10,A,H,F,2006-08-01,3
AV10,A,H,F,2006-09-01,0
AV10,A,H,F,2006-10-01,0
AV10,A,H,F,2006-11-01,0
AV10,A,H,F,2006-12-01,0
AV10,A,H,F,2007-01-01,0
AV10,A,H,F,2007-02-01,0
AV10,A,H,F,2007-03-01,0
AV10,A,H,F,2007-04-01,0
AV10,A,H,F,2007-05-01,0
AV10,A,H,F,2007-06-01,0
AV10,A,H,F,2007-07-01,0
AV10,A,H,F,2007-08-01,0
AV10,A,H,F,2007-09-01,0
AV10,A,H,F,2007-10-01,0
AV10,A,H,F,2007-11-01,0
AV10,A,H,F,2007-12-01,0
AV10,A,H,F,2008-01-01,0
AV10,A,H,F,2008-02-01,0
AV10,A,H,F,2008-03-01,0
AV10,A,H,F,2008-04-01,0
AV10,A,H,F,2008-05-01,0
AV10,A,H,F,2008-06-01,0
AV10,A,H,F,2008-07-01,0
AV10,A,H,F,2008-08-01,0
AV10,A,H,F,2008-09-01,0
AV10,A,H,F,2008-10-01,0
AV10,A,H,F,2008-11-01,0
AV10,A,H,F,2008-12-01,0
AV10,A,H,F,2009-01-01,0
AV10,A,H,F,2009-02-01,0
AV10,A,H,F,2009-03-01,0
AV10,A,H,F,2009-04-01,0
AV10,A,H,F,2009-05-01,0
AV10,A,H,F,2009-06-01,0
AV10,A,H,F,2009-07-01,0
AV10,A,H,F,2009-08-01,0
AV10,A,H,F,2009-09-01,0
AV10,A,H,F,2009-10-01,0
AV10,A,H,F,2009-11-01,0
AV10,A,H,F,2009-12-01,0
AV10,A,H,F,2010-01-01,0
AV10,A,H,F,2010-02-01,0
AV10,A,H,F,2010-03-01,0
AV10,A,H,F,2010-04-01,0
AV10,A,H,F,2010-05-01,0
AV10,A,H,F,2010-06-01,0
AV10,A,H,F,2010-07-01,0
AV10,A,H,F,2010-08-01,0
AV10,A,H,F,2010-09-01,0
AV10,A,H,F,2010-10-01,0
AV10,A,H,F,2010-11-01,0
AV10,A,H,F,2010-12-01,0
AV10,A,H,F,2011-01-01,0
AV10,A,H,F,2011-02-01,0
AV10,A,H,F,2011-03-01,0
AV10,A,H,F,2011-04-01,0
AV10,A,H,F,2011-05-01,0
AV10,A,H,F,2011-06-01,0
AV10,A,H,F,2011-07-01,0
AV10,A,H,F,2011-08-01,0
AV10,A,H,F,2011-09-01,0
AV10,A,H,F,2011-10-01,0
AV10,A,H,F,2011-11-01,0
AV10,A,H,F,2011-12-01,0
AV10,A,H,F,2012-01-01,0
AV10,A,H,F,2012-02-01,0
AV10,A,H,F,2012-03-01,0
AV10,A,H,F,2012-04-01,0
AV10,A,H,F,2012-05-01,0
AV10,A,H,F,2012-06-01,0
AV10,A,H,F,2012-07-01,0
AV10,A,H,F,2012-08-01,0
AV10,A,H,F,2012-09-01,0
AV10,A,H,F,2012-10-01,0
AV10,A,H,F,2012-11-01,0
AV10,A,H,F,2012-12-01,0
AV10,A,H,F,2013-01-01,0
AV10,A,H,F,2013-02-01,0
AV10,A,H,F,2013-03-01,0
AV10,A,H,F,2013-04-01,0
AV10,A,H,F,2013-05-01,0
AV10,A,H,F,2013-06-01,0
AV10,A,H,F,2013-07-01,0
AV10,A,H,F,2013-08-01,0
AV10,A,H,F,2013-09-01,0
AV10,A,H,F,2013-10-01,0
AV10,A,H,F,2013-11-01,0
AV10,A,H,F,2013-12-01,0
AV10,A,H,F,2014-01-01,0
AV10,A,H,F,2014-02-01,0
AV10,A,H,F,2014-03-01,0
AV10,A,H,F,2014-04-01,0
AV10,A,H,F,2014-05-01,0
AV10,A,H,F,2014-06-01,0
AV10,A,H,F,2014-07-01,0
AV10,A,H,F,2014-08-01,0
AV10,A,H,F,2014-09-01,0
AV10,A,H,F,2014-10-01,0
AV10,A,H,F,2014-11-01,0
AV10,A,H,F,2014-12-01,0
AV10,A,H,F,2015-01-01,0
AV10,A,H,F,2015-02-01,0
AV10,A,H,F,2015-03-01,0
AV10,A,H,F,2015-04-01,0
AV10,A,H,F,2015-05-01,0
AV10,A,H,F,2015-06-01,0
AV10,A,H,F,2015-07-01,0
AV10,A,H,F,2015-08-01,0
AV10,A,H,F,2015-09-01,0
AV10,A,H,F,2015-10-01,0
AV10,A,H,F,2015-11-01,0
AV10,A,H,F,2015-12-01,0
AV10,A,H,F,2016-01-01,0
AV10,A,H,F,2016-02-01,0
AV10,A,H,F,2016-03-01,0
AV10,A,H,F,2016-04-01,0
AV10,A,H,F,2016-05-01,0
AV10,A,H,F,2016-06-01,0
AV10,A,H,F,2016-07-01,0
AV10,A,H,F,2016-08-01,0
AV10,A,H,F,2016-09-01,0
AV10,A,H,F,2016-10-01,0
AV10,A,H,F,2016-11-01,0
AV10,A,H,F,2016-12-01,0
AV10,A,H,F,2017-01-01,0
AV10,A,H,F,2017-02-01,0
AV10,A,H,F,2017-03-01,0
AV10,A,H,F,2017-04-01,0
AV10,A,H,F,2017-05-01,0
AV10,A,H,F,2017-06-01,0
AV10,A,H,F,2017-07-01,0
AV10,A,H,F,2017-08-01,0
AV10,A,H,F,2017-09-01,0
AV10,A,H,F,2017-10-01,0
AV10,A,H,F,2017-11-01,0
AV10,A,H,F,2017-12-01,0
AV10,A,H,F,2018-01-01,0
AV10,A,H,F,2018-02-01,0
AV10,A,H,F,2018-03-01,0
AV10,A,H,F,2018-04-01,0
AV10,A,H,F,2018-05-01,0
AV10,A,H,F,2018-06-01,0
AV10,A,H,F,2018-07-01,0
AV10,A,H,F,2018-08-01,0
AV10,A,H,F,2018-09-01,0
AV10,A,H,F,2018-10-01,1
AV10,A,H,F,2018-11-01,0
AV10,A,H,F,2018-12-01,0
AV10,A,H,F,2019-01-01,0
AV10,A,H,F,2019-02-01,0
AV10,A,H,F,2019-03-01,0
AV10,A,H,F,2019-04-01,0
AV10,A,H,F,2019-05-01,0
AV10,A,H,F,2019-06-01,0
AV10,A,H,F,2019-07-01,0
AV10,A,H,F,2019-08-01,0
AV10,A,H,F,2019-09-01,0
AV10,A,H,F,2019-10-01,0
AV10,A,H,F,2019-11-01,0
AV10,A,H,F,2019-12-01,0
AV10,A,H,F,2020-01-01,0
AV10,A,H,F,2020-02-01,0
AV10,A,H,F,2020-03-01,0
AV10,A,H,F,2020-04-01,0
AV10,A,H,F,2020-05-01,0
AV10,A,H,F,2020-06-01,0
AV10,A,H,F,2020-07-01,0
AV10,A,H,F,2020-08-01,0
AV10,A,H,F,2020-09-01,0
AV10,A,H,F,2020-10-01,0
AV10,A,H,F,2020-11-01,0
AV10,A,H,F,2020-12-01,0
AV10,A,H,F,2021-01-01,0
AV10,A,H,F,2021-02-01,0
AV10,A,H,F,2021-03-01,0
AV10,A,H,F,2021-04-01,0
AV10,A,H,F,2021-05-01,0
AV10,A,H,F,2021-06-01,0
AV10,A,H,F,2021-07-01,0
AV10,A,H,F,2021-08-01,0
AV10,A,H,F,2021-09-01,0
AV10,A,H,F,2021-10-01,0
AV10,A,H,F,2021-11-01,0
AV10,A,H,F,2021-12-01,0
AV10,A,H,F,2022-01-01,0
AV10,A,H,F,2022-02-01,0
AV10,A,H,F,2022-03-01,0
AV10,A,H,F,2022-04-01,0
AV10,A,H,F,2022-05-01,0
AV10,A,H,F,2022-06-01,0
AV10,A,H,F,2022-07-01,0
AV10,A,H,F,2022-08-01,0
AV10,A,H,F,2022-09-01,0
AV10,A,H,F,2022-10-01,0
AV10,A,H,F,2022-11-01,0
AV10,A,H,F,2022-12-01,0
AV10,A,H,F,2023-01-01,0
AV10,A,H,F,2023-02-01,0
AV10,A,H,F,2023-03-01,0
AV10,A,H,F,2023-04-01,0
AV10,A,H,F,2023-05-01,0
AV10,A,T1,B,1998-12-01,0
AV10,A,T1,B,1999-01-01,0
AV10,A,T1,B,1999-02-01,0
AV10,A,T1,B,1999-03-01,0
AV10,A,T1,B,1999-04-01,0
AV10,A,T1,B,1999-05-01,0
AV10,A,T1,B,1999-06-01,0
AV10,A,T1,B,1999-07-01,0
AV10,A,T1,B,1999-08-01,0
AV10,A,T1,B,1999-09-01,0
AV10,A,T1,B,1999-10-01,0
AV10,A,T1,B,1999-11-01,0
AV10,A,T1,B,1999-12-01,0
AV10,A,T1,B,2000-01-01,0
AV10,A,T1,B,2000-02-01,0
AV10,A,T1,B,2000-03-01,0
AV10,A,T1,B,2000-04-01,0
AV10,A,T1,B,2000-05-01,0
AV10,A,T1,B,2000-06-01,0
AV10,A,T1,B,2000-07-01,1
AV10,A,T1,B,2000-08-01,2
AV10,A,T1,B,2000-09-01,2
AV10,A,T1,B,2000-10-01,2
AV10,A,T1,B,2000-11-01,4
AV10,A,T1,B,2000-12-01,4
AV10,A,T1,B,2001-01-01,2
AV10,A,T1,B,2001-02-01,4
AV10,A,T1,B,2001-03-01,3
AV10,A,T1,B,2001-04-01,2
AV10,A,T1,B,2001-05-01,2
AV10,A,T1,B,2001-06-01,2
AV10,A,T1,B,2001-07-01,2
AV10,A,T1,B,2001-08-01,2
AV10,A,T1,B,2001-09-01,3
AV10,A,T1,B,2001-10-01,2
AV10,A,T1,B,2001-11-01,5
AV10,A,T1,B,2001-12-01,6
AV10,A,T1,B,2002-01-01,3
AV10,A,T1,B,2002-02-01,3
AV10,A,T1,B,2002-03-01,3
AV10,A,T1,B,2002-04-01,3
AV10,A,T1,B,2002-05-01,3
AV10,A,T1,B,2002-06-01,3
AV10,A,T1,B,2002-07-01,3
AV10,A,T1,B,2002-08-01,3
AV10,A,T1,B,2002-09-01,3
AV10,A,T1,B,2002-10-01,3
AV10,A,T1,B,2002-11-01,3
AV10,A,T1,B,2002-12-01,3
AV10,A,T1,B,2003-01-01,3
AV10,A,T1,B,2003-02-01,2
AV10,A,T1,B,2003-03-01,2
AV10,A,T1,B,2003-04-01,2
AV10,A,T1,B,2003-05-01,1
AV10,A,T1,B,2003-06-01,1
AV10,A,T1,B,2003-07-01,1
AV10,A,T1,B,2003-08-01,3
AV10,A,T1,B,2003-09-01,2
AV10,A,T1,B,2003-10-01,2
AV10,A,T1,B,2003-11-01,3
AV10,A,T1,B,2003-12-01,2
AV10,A,T1,B,2004-01-01,3
AV10,A,T1,B,2004-02-01,3
AV10,A,T1,B,2004-03-01,2
AV10,A,T1,B,2004-04-01,3
AV10,A,T1,B,2004-05-01,3
AV10,A,T1,B,2004-06-01,2
AV10,A,T1,B,2004-07-01,2
AV10,A,T1,B,2004-08-01,2
AV10,A,T1,B,2004-09-01,2
AV10,A,T1,B,2004-10-01,2
AV10,A,T1,B,2004-11-01,2
AV10,A,T1,B,2004-12-01,7
AV10,A,T1,B,2005-01-01,6
AV10,A,T1,B,2005-02-01,6
AV10,A,T1,B,2005-03-01,7
AV10,A,T1,B,2005-04-01,7
AV10,A,T1,B,2005-05-01,8
AV10,A,T1,B,2005-06-01,7
AV10,A,T1,B,2005-07-01,10
AV10,A,T1,B,2005-08-01,9
AV10,A,T1,B,2005-09-01,9
AV10,A,T1,B,2005-10-01,9
AV10,A,T1,B,2005-11-01,9
AV10,A,T1,B,2005-12-01,9
AV10,A,T1,B,2006-01-01,10
AV10,A,T1,B,2006-02-01,11
AV10,A,T1,B,2006-03-01,11
AV10,A,T1,B,2006-04-01,11
AV10,A,T1,B,2006-05-01,11
AV10,A,T1,B,2006-06-01,13
AV10,A,T1,B,2006-07-01,13
AV10,A,T1,B,2006-08-01,14
AV10,A,T1,B,2006-09-01,50
AV10,A,T1,B,2006-10-01,51
AV10,A,T1,B,2006-11-01,55
AV10,A,T1,B,2006-12-01,42
AV10,A,T1,B,2007-01-01,54
AV10,A,T1,B,2007-02-01,54
AV10,A,T1,B,2007-03-01,62
AV10,A,T1,B,2007-04-01,60
AV10,A,T1,B,2007-05-01,60
AV10,A,T1,B,2007-06-01,58
AV10,A,T1,B,2007-07-01,59
AV10,A,T1,B,2007-08-01,58
AV10,A,T1,B,2007-09-01,63
AV10,A,T1,B,2007-10-01,62
AV10,A,T1,B,2007-11-01,60
AV10,A,T1,B,2007-12-01,63
AV10,A,T1,B,2008-01-01,63
AV10,A,T1,B,2008-02-01,62
AV10,A,T1,B,2008-03-01,63
AV10,A,T1,B,2008-04-01,64
AV10,A,T1,B,2008-05-01,68
AV10,A,T1,B,2008-06-01,68
AV10,A,T1,B,2008-07-01,66
AV10,A,T1,B,2008-08-01,76
AV10,A,T1,B,2008-09-01,82
AV10,A,T1,B,2008-10-01,79
AV10,A,T1,B,2008-11-01,77
AV10,A,T1,B,2008-12-01,77
AV10,A,T1,B,2009-01-01,72
AV10,A,T1,B,2009-02-01,73
AV10,A,T1,B,2009-03-01,72
AV10,A,T1,B,2009-04-01,71
AV10,A,T1,B,2009-05-01,73
AV10,A,T1,B,2009-06-01,79
AV10,A,T1,B,2009-07-01,71
AV10,A,T1,B,2009-08-01,77
AV10,A,T1,B,2009-09-01,82
AV10,A,T1,B,2009-10-01,78
AV10,A,T1,B,2009-11-01,84
AV10,A,T1,B,2009-12-01,88
AV10,A,T1,B,2010-01-01,71
AV10,A,T1,B,2010-02-01,70
AV10,A,T1,B,2010-03-01,68
AV10,A,T1,B,2010-04-01,74
AV10,A,T1,B,2010-05-01,80
AV10,A,T1,B,2010-06-01,81
AV10,A,T1,B,2010-07-01,75
AV10,A,T1,B,2010-08-01,76
AV10,A,T1,B,2010-09-01,80
AV10,A,T1,B,2010-10-01,78
AV10,A,T1,B,2010-11-01,75
AV10,A,T1,B,2010-12-01,78
AV10,A,T1,B,2011-01-01,80
AV10,A,T1,B,2011-02-01,74
AV10,A,T1,B,2011-03-01,72
AV10,A,T1,B,2011-04-01,72
AV10,A,T1,B,2011-05-01,89
AV10,A,T1,B,2011-06-01,88
AV10,A,T1,B,2011-07-01,85
AV10,A,T1,B,2011-08-01,82
AV10,A,T1,B,2011-09-01,80
AV10,A,T1,B,2011-10-01,76
AV10,A,T1,B,2011-11-01,93
AV10,A,T1,B,2011-12-01,85
AV10,A,T1,B,2012-01-01,80
AV10,A,T1,B,2012-02-01,83
AV10,A,T1,B,2012-03-01,85
AV10,A,T1,B,2012-04-01,86
AV10,A,T1,B,2012-05-01,85
AV10,A,T1,B,2012-06-01,85
AV10,A,T1,B,2012-07-01,80
AV10,A,T1,B,2012-08-01,89
AV10,A,T1,B,2012-09-01,88
AV10,A,T1,B,2012-10-01,84
AV10,A,T1,B,2012-11-01,96
AV10,A,T1,B,2012-12-01,148
AV10,A,T1,B,2013-01-01,111
AV10,A,T1,B,2013-02-01,154
AV10,A,T1,B,2013-03-01,141
AV10,A,T1,B,2013-04-01,126
AV10,A,T1,B,2013-05-01,178
AV10,A,T1,B,2013-06-01,228
AV10,A,T1,B,2013-07-01,147
AV10,A,T1,B,2013-08-01,159
AV10,A,T1,B,2013-09-01,122
AV10,A,T1,B,2013-10-01,100
AV10,A,T1,B,2013-11-01,103
AV10,A,T1,B,2013-12-01,112
AV10,A,T1,B,2014-01-01,109
AV10,A,T1,B,2014-02-01,81
AV10,A,T1,B,2014-03-01,110
AV10,A,T1,B,2014-04-01,107
AV10,A,T1,B,2014-05-01,155
AV10,A,T1,B,2014-06-01,121
AV10,A,T1,B,2014-07-01,107
AV10,A,T1,B,2014-08-01,146
AV10,A,T1,B,2014-09-01,109
AV10,A,T1,B,2014-10-01,132
AV10,A,T1,B,2014-11-01,100
AV10,A,T1,B,2014-12-01,143
AV10,A,T1,B,2015-01-01,182
AV10,A,T1,B,2015-02-01,246
AV10,A,T1,B,2015-03-01,100
AV10,A,T1,B,2015-04-01,102
AV10,A,T1,B,2015-05-01,226
AV10,A,T1,B,2015-06-01,115
AV10,A,T1,B,2015-07-01,140
AV10,A,T1,B,2015-08-01,423
AV10,A,T1,B,2015-09-01,89
AV10,A,T1,B,2015-10-01,95
AV10,A,T1,B,2015-11-01,539
AV10,A,T1,B,2015-12-01,117
AV10,A,T1,B,2016-01-01,272
AV10,A,T1,B,2016-02-01,106
AV10,A,T1,B,2016-03-01,93
AV10,A,T1,B,2016-04-01,343
AV10,A,T1,B,2016-05-01,127
AV10,A,T1,B,2016-06-01,161
AV10,A,T1,B,2016-07-01,160
AV10,A,T1,B,2016-08-01,166
AV10,A,T1,B,2016-09-01,497
AV10,A,T1,B,2016-10-01,153
AV10,A,T1,B,2016-11-01,98
AV10,A,T1,B,2016-12-01,137
AV10,A,T1,B,2017-01-01,98
AV10,A,T1,B,2017-02-01,97
AV10,A,T1,B,2017-03-01,113
AV10,A,T1,B,2017-04-01,600
AV10,A,T1,B,2017-05-01,121
AV10,A,T1,B,2017-06-01,133
AV10,A,T1,B,2017-07-01,144
AV10,A,T1,B,2017-08-01,112
AV10,A,T1,B,2017-09-01,117
AV10,A,T1,B,2017-10-01,312
AV10,A,T1,B,2017-11-01,105
AV10,A,T1,B,2017-12-01,142
AV10,A,T1,B,2018-01-01,181
AV10,A,T1,B,2018-02-01,184
AV10,A,T1,B,2018-03-01,261
AV10,A,T1,B,2018-04-01,537
AV10,A,T1,B,2018-05-01,284
AV10,A,T1,B,2018-06-01,359
AV10,A,T1,B,2018-07-01,234
AV10,A,T1,B,2018-08-01,226
AV10,A,T1,B,2018-09-01,530
AV10,A,T1,B,2018-10-01,371
AV10,A,T1,B,2018-11-01,332
AV10,A,T1,B,2018-12-01,489
AV10,A,T1,B,2019-01-01,325
AV10,A,T1,B,2019-02-01,257
AV10,A,T1,B,2019-03-01,282
AV10,A,T1,B,2019-04-01,296
AV10,A,T1,B,2019-05-01,348
AV10,A,T1,B,2019-06-01,398
AV10,A,T1,B,2019-07-01,273
AV10,A,T1,B,2019-08-01,318
AV10,A,T1,B,2019-09-01,264
AV10,A,T1,B,2019-10-01,479
AV10,A,T1,B,2019-11-01,196
AV10,A,T1,B,2019-12-01,227
AV10,A,T1,B,2020-01-01,208
AV10,A,T1,B,2020-02-01,279
AV10,A,T1,B,2020-03-01,619
AV10,A,T1,B,2020-04-01,536
AV10,A,T1,B,2020-05-01,1477
AV10,A,T1,B,2020-06-01,667
AV10,A,T1,B,2020-07-01,376
AV10,A,T1,B,2020-08-01,355
AV10,A,T1,B,2020-09-01,890
AV10,A,T1,B,2020-10-01,1154
AV10,A,T1,B,2020-11-01,466
AV10,A,T1,B,2020-12-01,209
AV10,A,T1,B,2021-01-01,322
