D0,D1,date,value
IV,EU,2014-10-01,210.3077603
IV,EU,2015-01-01,211.6027044
IV,EU,2015-04-01,213.0485382
IV,EU,2015-07-01,213.4182801
IV,EU,2015-10-01,216.5289147
IV,EU,2016-01-01,215.8257606
IV,EU,2016-04-01,216.5053058
IV,EU,2016-07-01,217.2539796
IV,EU,2016-10-01,220.3266431
IV,EU,2017-01-01,220.5506371
IV,EU,2017-04-01,220.2165467
IV,EU,2017-07-01,222.3570168
IV,EU,2017-10-01,227.86783930000001
IV,EU,2018-01-01,226.911161
IV,EU,2018-04-01,226.6907481
IV,EU,2018-07-01,226.9735449
IV,EU,2018-10-01,229.2409457
IV,EU,2019-01-01,227.8448979
IV,EU,2019-04-01,227.850121
IV,EU,2019-07-01,228.5492695
IV,EU,2019-10-01,233.7969327
IV,EU,2020-01-01,239.3442735
IV,EU,2020-04-01,237.780433
IV,EU,2020-07-01,236.6963939
IV,EU,2020-10-01,241.3001102
IV,EU,2021-01-01,242.6283722
IV,EU,2021-04-01,240.7696463
IV,EU,2021-07-01,241.0145138
IV,EU,2021-10-01,244.1467572
IV,EU,2022-01-01,245.9190151
IV,EU,2022-04-01,245.0680219
IV,EU,2022-07-01,247.3142492
IV,EU,2022-10-01,251.8170748
IV,EU,2023-01-01,252.7982307
IV,EU,2023-04-01,249.3546841
IV,EU,2023-07-01,252.3835743
IV,EU,2023-10-01,259.1565207
IV,EU,2024-01-01,258.3019526
IV,EU,2024-04-01,255.7412187
IV,EU,2024-07-01,258.3846073
IV,EU,2024-10-01,264.823996
IV,EU,2025-01-01,264.4792148
IV,EU,2025-04-01,264.1119828
IV,EU,2025-07-01,260.5998977
IV,EU,2025-10-01,265.1727483
IV,GBG,1991-07-01,233.5588527
IV,GBG,1991-10-01,224.4929993
IV,GBG,1992-01-01,225.2243647
IV,GBG,1992-04-01,227.0862557
IV,GBG,1992-07-01,228.654813
IV,GBG,1992-10-01,217.0955271
IV,GBG,1993-01-01,214.6990894
IV,GBG,1993-04-01,222.4526493
IV,GBG,1993-07-01,218.5176047
IV,GBG,1993-10-01,215.1615396
IV,GBG,1994-01-01,217.0558785
IV,GBG,1994-04-01,219.097753
IV,GBG,1994-07-01,217.9090242
IV,GBG,1994-10-01,214.7072972
IV,GBG,1995-01-01,219.8732851
IV,GBG,1995-04-01,219.0803863
IV,GBG,1995-07-01,219.9679057
IV,GBG,1995-10-01,213.8744678
IV,GBG,1996-01-01,212.157795
IV,GBG,1996-04-01,215.030972
IV,GBG,1996-07-01,213.4261665
IV,GBG,1996-10-01,202.2180163
IV,GBG,1997-01-01,201.6756717
IV,GBG,1997-04-01,202.4307689
IV,GBG,1997-07-01,207.410781
IV,GBG,1997-10-01,204.593872
IV,GBG,1998-01-01,204.6369036
IV,GBG,1998-04-01,210.1977571
IV,GBG,1998-07-01,211.9339825
IV,GBG,1998-10-01,211.3234922
IV,GBG,1999-01-01,210.8922823
IV,GBG,1999-04-01,213.9250022
IV,GBG,1999-07-01,214.5197657
IV,GBG,1999-10-01,213.8450453
IV,GBG,2000-01-01,211.183625
IV,GBG,2000-04-01,219.5617584
IV,GBG,2000-07-01,213.0140216
IV,GBG,2000-10-01,210.3762202
IV,GBG,2001-01-01,216.1587255
IV,GBG,2001-04-01,213.8257203
IV,GBG,2001-07-01,214.8276532
IV,GBG,2001-10-01,213.8140599
IV,GBG,2002-01-01,214.7609707
IV,GBG,2002-04-01,213.6359035
IV,GBG,2002-07-01,212.2207933
IV,GBG,2002-10-01,207.2354465
IV,GBG,2003-01-01,208.0970837
IV,GBG,2003-04-01,203.8777588
IV,GBG,2003-07-01,202.1558842
