D0,date,value
K,1984-01-01,24758
K,1984-02-01,23482
K,1984-03-01,20942
K,1984-04-01,16252
K,1984-05-01,13944
K,1984-06-01,12006
K,1984-07-01,2370
K,1984-08-01,2198
K,1984-09-01,3591
K,1984-10-01,5396
K,1984-11-01,6166
K,1984-12-01,3665
K,1985-01-01,4437
K,1985-02-01,5230
K,1985-03-01,3928
K,1985-04-01,2340
K,1985-05-01,1372
K,1985-06-01,1338
K,1985-07-01,574
K,1985-08-01,500
K,1985-09-01,1063
K,1985-10-01,1316
K,1985-11-01,2043
K,1985-12-01,1453
K,1986-01-01,1951
K,1986-02-01,2934
K,1986-03-01,1546
K,1986-04-01,1285
K,1986-05-01,1303
K,1986-06-01,1281
K,1986-07-01,698
K,1986-08-01,861
K,1986-09-01,1805
K,1986-10-01,3606
K,1986-11-01,4098
K,1986-12-01,3330
K,1987-01-01,4430
K,1987-02-01,4204
K,1987-03-01,5045
K,1987-04-01,4595
K,1987-05-01,3935
K,1987-06-01,4303
K,1987-07-01,2384
