item,date,value
100_5120,1986-06-01,161.3398
100_5120,1986-07-01,161.3398
100_5120,1986-08-01,161.3398
100_5120,1986-09-01,161.4717
100_5120,1986-10-01,161.4717
100_5120,1986-11-01,161.4717
100_5120,1986-12-01,161.6411
100_5120,1987-01-01,161.6411
100_5120,1987-02-01,161.6411
100_5120,1987-03-01,162.0505
100_5120,1987-04-01,162.0505
100_5120,1987-05-01,162.0505
100_5120,1987-06-01,161.5779
100_5120,1987-07-01,161.5779
100_5120,1987-08-01,161.5779
100_5120,1987-09-01,160.3866
100_5120,1987-10-01,160.3866
100_5120,1987-11-01,160.3866
100_5120,1987-12-01,159.3044
100_5120,1988-01-01,159.3044
100_5120,1988-02-01,159.3044
100_5120,1988-03-01,158.4709
100_5120,1988-04-01,158.4709
100_5120,1988-05-01,158.4709
100_5120,1988-06-01,158.2741
100_5120,1988-07-01,158.2741
100_5120,1988-08-01,158.2741
100_5120,1988-09-01,158.084
100_5120,1988-10-01,158.084
100_5120,1988-11-01,158.084
100_5120,1988-12-01,158.3978
100_5120,1989-01-01,158.3978
100_5120,1989-02-01,158.3978
100_5120,1989-03-01,160.1452
100_5120,1989-04-01,160.1452
100_5120,1989-05-01,160.1452
100_5120,1989-06-01,160.7621
100_5120,1989-07-01,160.7621
100_5120,1989-08-01,160.7621
100_5120,1989-09-01,161.6336
100_5120,1989-10-01,161.6336
100_5120,1989-11-01,161.6336
100_5120,1989-12-01,162.5349
100_5120,1990-01-01,162.5349
100_5120,1990-02-01,162.5349
100_5120,1990-03-01,164.9925
100_5120,1990-04-01,164.9925
100_5120,1990-05-01,164.9925
100_5120,1990-06-01,165.8826
100_5120,1990-07-01,165.8826
100_5120,1990-08-01,165.8826
100_5120,1990-09-01,166.5525
100_5120,1990-10-01,166.5525
100_5120,1990-11-01,166.5525
100_5120,1990-12-01,166.8843
100_5120,1991-01-01,166.8843
100_5120,1991-02-01,166.8843
100_5120,1991-03-01,170.0774
100_5120,1991-04-01,170.0774
100_5120,1991-05-01,170.0774
100_5120,1991-06-01,169.9673
100_5120,1991-07-01,169.9673
100_5120,1991-08-01,169.9673
100_5120,1991-09-01,170.6002
100_5120,1991-10-01,170.6002
100_5120,1991-11-01,170.6002
100_5120,1991-12-01,170.4257
100_5120,1992-01-01,170.4257
100_5120,1992-02-01,170.4257
100_5120,1992-03-01,172.9169
100_5120,1992-04-01,172.9169
100_5120,1992-05-01,172.9169
100_5120,1992-06-01,173.8035
100_5120,1992-07-01,173.8035
100_5120,1992-08-01,173.8035
100_5120,1992-09-01,174.1655
100_5120,1992-10-01,174.1655
100_5120,1992-11-01,174.1655
100_5120,1992-12-01,173.8861
100_5120,1993-01-01,173.8861
100_5120,1993-02-01,173.8861
100_5120,1993-03-01,175.3392
100_5120,1993-04-01,175.3392
100_5120,1993-05-01,175.3392
100_5120,1993-06-01,175.9405
100_5120,1993-07-01,175.9405
100_5120,1993-08-01,175.9405
100_5120,1993-09-01,176.0818
100_5120,1993-10-01,176.0818
100_5120,1993-11-01,176.0818
100_5120,1993-12-01,173.0251
100_5120,1994-01-01,173.0251
100_5120,1994-02-01,173.0251
100_5120,1994-03-01,174.0533
100_5120,1994-04-01,174.0533
100_5120,1994-05-01,174.0533
100_5120,1994-06-01,172.8645
100_5120,1994-07-01,172.8645
100_5120,1994-08-01,172.8645
100_5120,1994-09-01,169.5213
100_5120,1994-10-01,169.5213
100_5120,1994-11-01,169.5213
100_5120,1994-12-01,169.6051
100_5120,1995-01-01,169.6051
100_5120,1995-02-01,169.6051
100_5120,1995-03-01,169.5486
100_5120,1995-04-01,169.5486
100_5120,1995-05-01,169.5486
100_5120,1995-06-01,168.0697
100_5120,1995-07-01,168.0697
100_5120,1995-08-01,168.0697
100_5120,1995-09-01,166.8251
100_5120,1995-10-01,166.8251
100_5120,1995-11-01,166.8251
100_5120,1995-12-01,164.5899
100_5120,1996-01-01,164.5899
100_5120,1996-02-01,164.5899
100_5120,1996-03-01,164.3754
100_5120,1996-04-01,164.3754
100_5120,1996-05-01,164.3754
100_5120,1996-06-01,164.4405
100_5120,1996-07-01,164.4405
100_5120,1996-08-01,164.4405
100_5120,1996-09-01,162.1723
100_5120,1996-10-01,162.1723
100_5120,1996-11-01,162.1723
100_5120,1996-12-01,161.0447
100_5120,1997-01-01,161.0447
100_5120,1997-02-01,161.0447
100_5120,1997-03-01,158.4095
100_5120,1997-04-01,158.4095
100_5120,1997-05-01,158.4095
100_5120,1997-06-01,158.6659
100_5120,1997-07-01,158.6659
100_5120,1997-08-01,158.6659
100_5120,1997-09-01,156.951
100_5120,1997-10-01,156.951
100_5120,1997-11-01,156.951
100_5120,1997-12-01,154.5915
100_5120,1998-01-01,154.5915
100_5120,1998-02-01,154.5915
100_5120,1998-03-01,157.5595
100_5120,1998-04-01,157.5595
100_5120,1998-05-01,157.5595
100_5120,1998-06-01,158.5719
100_5120,1998-07-01,158.5719
100_5120,1998-08-01,158.5719
100_5120,1998-09-01,157.9065
100_5120,1998-10-01,157.9065
100_5120,1998-11-01,157.9065
100_5120,1998-12-01,156.4168
100_5120,1999-01-01,156.4168
100_5120,1999-02-01,156.4168
100_5120,1999-03-01,158.2517
100_5120,1999-04-01,158.2517
100_5120,1999-05-01,158.2517
100_5120,1999-06-01,157.2128
100_5120,1999-07-01,157.2128
100_5120,1999-08-01,157.2128
100_5120,1999-09-01,156.3089
100_5120,1999-10-01,156.3089
100_5120,1999-11-01,156.3089
100_5120,1999-12-01,155.5858
100_5120,2000-01-01,155.5858
100_5120,2000-02-01,155.5858
100_5120,2000-03-01,157.2616
100_5120,2000-04-01,157.2616
100_5120,2000-05-01,157.2616
100_5120,2000-06-01,155.1725
100_5120,2000-07-01,155.1725
100_5120,2000-08-01,155.1725
100_5120,2000-09-01,152.1792
100_5120,2000-10-01,152.1792
100_5120,2000-11-01,152.1792
100_5120,2000-12-01,152.4184
100_5120,2001-01-01,152.4184
100_5120,2001-02-01,152.4184
100_5120,2001-03-01,152.1009
100_5120,2001-04-01,152.1009
100_5120,2001-05-01,152.1009
100_5120,2001-06-01,153.8476
100_5120,2001-07-01,153.8476
100_5120,2001-08-01,153.8476
100_5120,2001-09-01,153.3783
100_5120,2001-10-01,153.3783
100_5120,2001-11-01,153.3783
100_5120,2001-12-01,151.2289
100_5120,2002-01-01,151.2289
100_5120,2002-02-01,151.2289
100_5120,2002-03-01,149.2605
100_5120,2002-04-01,149.2605
100_5120,2002-05-01,149.2605
100_5120,2002-06-01,150.8671
100_5120,2002-07-01,150.8671
100_5120,2002-08-01,150.8671
100_5120,2002-09-01,150.5541
100_5120,2002-10-01,150.5541
100_5120,2002-11-01,150.5541
100_5120,2002-12-01,149.6765
100_5120,2003-01-01,149.6765
100_5120,2003-02-01,149.6765
100_5120,2003-03-01,152.4064
100_5120,2003-04-01,152.4064
100_5120,2003-05-01,152.4064
100_5120,2003-06-01,152.0507
100_5120,2003-07-01,152.0507
100_5120,2003-08-01,152.0507
100_5120,2003-09-01,151.5533
100_5120,2003-10-01,151.5533
100_5120,2003-11-01,151.5533
100_5120,2003-12-01,152.984
100_5120,2004-01-01,152.984
100_5120,2004-02-01,152.984
100_5120,2004-03-01,151.2151
100_5120,2004-04-01,151.2151
100_5120,2004-05-01,151.2151
100_5120,2004-06-01,149.079
100_5120,2004-07-01,149.079
100_5120,2004-08-01,149.079
100_5120,2004-09-01,148.7725
100_5120,2004-10-01,148.7725
100_5120,2004-11-01,148.7725
100_5120,2004-12-01,145.89
100_5120,2005-01-01,145.89
100_5120,2005-02-01,145.89
100_5120,2005-03-01,146.7444
100_5120,2005-04-01,146.7444
100_5120,2005-05-01,146.7444
100_5120,2005-06-01,146.7527
100_5120,2005-07-01,146.7527
100_5120,2005-08-01,146.7527
100_5120,2005-09-01,143.8408
100_5120,2005-10-01,143.8408
100_5120,2005-11-01,143.8408
100_5120,2005-12-01,143.9703
100_5120,2006-01-01,143.9703
100_5120,2006-02-01,143.9703
100_5120,2006-03-01,142.3665
100_5120,2006-04-01,142.3665
100_5120,2006-05-01,142.3665
100_5120,2006-06-01,143.4642
100_5120,2006-07-01,143.4642
100_5120,2006-08-01,143.4642
100_5120,2006-09-01,143.0351
100_5120,2006-10-01,143.0351
100_5120,2006-11-01,143.0351
100_5120,2006-12-01,143.449
100_5120,2007-01-01,143.449
100_5120,2007-02-01,143.449
100_5120,2007-03-01,143.1993
100_5120,2007-04-01,143.1993
100_5120,2007-05-01,143.1993
100_5120,2007-06-01,142.8025
100_5120,2007-07-01,142.8025
100_5120,2007-08-01,142.8025
100_5120,2007-09-01,143.007
100_5120,2007-10-01,143.007
100_5120,2007-11-01,143.007
100_5120,2007-12-01,142.6879
100_5120,2008-01-01,142.0109
100_5120,2008-02-01,141.8706
100_5120,2008-03-01,143.3578
100_5120,2008-04-01,142.1536
100_5120,2008-05-01,143.6194
100_5120,2008-06-01,144.4487
100_5120,2008-07-01,143.5692
100_5120,2008-08-01,144.7245
100_5120,2008-09-01,143.6369
100_5120,2008-10-01,144.3961
100_5120,2008-11-01,145.2361
100_5120,2008-12-01,145.2316
100_5120,2009-01-01,145.1021
100_5120,2009-02-01,145.7662
100_5120,2009-03-01,144.1478
100_5120,2009-04-01,146.3304
100_5120,2009-05-01,145.3025
100_5120,2009-06-01,146.8048
100_5120,2009-07-01,146.3027
100_5120,2009-08-01,146.0074
100_5120,2009-09-01,144.5846
100_5120,2009-10-01,147.2756
100_5120,2009-11-01,145.7948
100_5120,2009-12-01,146.7367
100_5120,2010-01-01,145.655
100_5120,2010-02-01,141.4749
100_5120,2010-03-01,142.6399
100_5120,2010-04-01,141.7435
100_5120,2010-05-01,144.733
100_5120,2010-06-01,146.1216
100_5120,2010-07-01,146.5113
100_5120,2010-08-01,146.195
100_5120,2010-09-01,145.5102
100_5120,2010-10-01,144.8895
100_5120,2010-11-01,146.2519
100_5120,2010-12-01,146.8584
100_5120,2011-01-01,139.7387
100_5120,2011-02-01,139.4693
100_5120,2011-03-01,136.4042
100_5120,2011-04-01,133.8948
100_5120,2011-05-01,137.1545
100_5120,2011-06-01,137.9458
100_5120,2011-07-01,135.2254
100_5120,2011-08-01,134.4897
100_5120,2011-09-01,131.2967
100_5120,2011-10-01,130.2343
100_5120,2011-11-01,135.6991
100_5120,2011-12-01,133.8263
100_5120,2012-01-01,131.3945
100_5120,2012-02-01,132.0907
100_5120,2012-03-01,132.4972
100_5120,2012-04-01,130.4355
100_5120,2012-05-01,123.808
100_5120,2012-06-01,129.8963
100_5120,2012-07-01,126.2042
100_5120,2012-08-01,125.1466
100_5120,2012-09-01,127.2866
100_5120,2012-10-01,128.0939
100_5120,2012-11-01,135.2054
100_5120,2012-12-01,130.1869
100_5120,2013-01-01,123.668
100_5120,2013-02-01,123.0555
100_5120,2013-03-01,135.2498
100_5120,2013-04-01,133.2865
100_5120,2013-05-01,133.9524
100_5120,2013-06-01,132.8473
100_5120,2013-07-01,131.6569
100_5120,2013-08-01,130.2063
100_5120,2013-09-01,129.9062
100_5120,2013-10-01,127.4451
100_5120,2013-11-01,128.2614
100_5120,2013-12-01,124.6914
100_5120,2014-01-01,121.1151
100_5120,2014-02-01,120.2204
100_5120,2014-03-01,118.9488
100_5120,2014-04-01,121.4558
100_5120,2014-05-01,123.0116
100_5120,2014-06-01,124.1852
100_5120,2014-07-01,120.4047
100_5120,2014-08-01,118.6206
100_5120,2014-09-01,117.8533
100_5120,2014-10-01,119.2304
100_5120,2014-11-01,119.4762
100_5120,2014-12-01,115.9198
100_5120,2015-01-01,114.4838
100_5120,2015-02-01,112.7948
100_5120,2015-03-01,112.8898
100_5120,2015-04-01,119.2789
100_5120,2015-05-01,116.2033
100_5120,2015-06-01,115.7924
100_5120,2015-07-01,117.8151
100_5120,2015-08-01,117.8812
100_5120,2015-09-01,121.2213
100_5120,2015-10-01,117.7091
100_5120,2015-11-01,119.406
100_5120,2015-12-01,118.9502
100_5120,2016-01-01,113.3302
100_5120,2016-02-01,111.3312
100_5120,2016-03-01,111.547
100_5120,2016-04-01,111.3312
100_5120,2016-05-01,109.8627
100_5120,2016-06-01,108.9542
100_5120,2016-07-01,108.0582
100_5120,2016-08-01,110.2545
100_5120,2016-09-01,109.0359
100_5120,2016-10-01,109.8538
100_5120,2016-11-01,110.0083
100_5120,2016-12-01,108.318
100_5120,2017-01-01,108.3034
100_5120,2017-02-01,108.2263
100_5120,2017-03-01,107.9522
100_5120,2017-04-01,105.9371
100_5120,2017-05-01,107.6432
100_5120,2017-06-01,108.0432
100_5120,2017-07-01,103.7166
100_5120,2017-08-01,103.4085
100_5120,2017-09-01,105.0255
100_5120,2017-10-01,105.3167
100_5120,2017-11-01,106.7376
100_5120,2017-12-01,105.5543
100_5120,2018-01-01,105.0677
100_5120,2018-02-01,104.8307
100_5120,2018-03-01,104.6463
100_5120,2018-04-01,105.1351
100_5120,2018-05-01,104.679
100_5120,2018-06-01,103.2226
100_5120,2018-07-01,102.3315
100_5120,2018-08-01,102.0956
100_5120,2018-09-01,102.4652
100_5120,2018-10-01,101.3461
100_5120,2018-11-01,102.9152
100_5120,2018-12-01,101.8267
100_5120,2019-01-01,101.7702
100_5120,2019-02-01,102.5964
100_5120,2019-03-01,101.9681
100_5120,2019-04-01,102.6915
100_5120,2019-05-01,101.7675
100_5120,2019-06-01,102.3123
100_5120,2019-07-01,100.8262
100_5120,2019-08-01,101.5393
100_5120,2019-09-01,100.1254
100_5120,2019-10-01,100.2748
100_5120,2019-11-01,100.7113
100_5120,2019-12-01,100.0269
100_5120,2020-01-01,102.3771
100_5120,2020-02-01,100.1663
100_5120,2020-03-01,99.5737
100_5120,2020-04-01,99.1382
100_5120,2020-05-01,101.3072
100_5120,2020-06-01,100.9769
100_5120,2020-07-01,100.1897
100_5120,2020-08-01,101.0113
100_5120,2020-09-01,101.2898
100_5120,2020-10-01,100.2825
100_5120,2020-11-01,99.3863
100_5120,2020-12-01,100
100_5120,2021-01-01,99.7352
100_5120,2021-02-01,98.8363
100_5120,2021-03-01,98.1468
100_5120,2021-04-01,99.7291
100_5120,2021-05-01,100.2791
100_5120,2021-06-01,99.1411
100_5120,2021-07-01,99.7514
100_5120,2021-08-01,100.9704
100_5120,2021-09-01,98.02
100_5120,2021-10-01,99.9818
100_5120,2021-11-01,100.2054
100_5120,2021-12-01,98.3495
100_5120,2022-01-01,99.2619
100_5120,2022-02-01,100.085
100_5120,2022-03-01,100.1165
100_5120,2022-04-01,103.0623
100_5120,2022-05-01,102.5587
100_5120,2022-06-01,101.9837
100_5120,2022-07-01,100.885
100_5120,2022-08-01,101.1581
100_5120,2022-09-01,101.1392
100_5120,2022-10-01,102.5854
100_5120,2022-11-01,100.8376
100_5120,2022-12-01,101.2389
100_5120,2023-01-01,100.9864
100_5120,2023-02-01,101.6111
100_5120,2023-03-01,100.3953
100_5120,2023-04-01,102.8199
100_5120,2023-05-01,104.2136
100_5120,2023-06-01,102.6921
100_5120,2023-07-01,103.891
100_5120,2023-08-01,103.7244
100_5120,2023-09-01,102.1087
100_5120,2023-10-01,100.7411
100_5120,2023-11-01,101.7162
100_5120,2023-12-01,99.6343
100_5120,2024-01-01,98.3925
100_5120,2024-02-01,97.2505
100_5120,2024-03-01,96.3664
100_5120,2024-04-01,96.4417
100_5120,2024-05-01,96.9795
100_5120,2024-06-01,96.2931
100_5120,2024-07-01,97.1456
100_5120,2024-08-01,95.6343
100_5120,2024-09-01,95.3169
100_5120,2024-10-01,95.599
100_5120,2024-11-01,95.4873
100_5120,2024-12-01,95.1522
100_5120,2025-01-01,95.7475
100_5120,2025-02-01,93.8409
100_5120,2025-03-01,92.4734
100_5120,2025-04-01,94.2863
100_5120,2025-05-01,93.2743
100_5120,2025-06-01,93.1348
100_5120,2025-07-01,93.8656
100_5120,2025-08-01,93.5378
100_5120,2025-09-01,92.8543
100_5120,2025-10-01,91.5877
100_5120,2025-11-01,91.5656
100_5120,2025-12-01,90.7918
100_5139,1982-12-01,61.7407
100_5139,1983-01-01,61.7407
100_5139,1983-02-01,61.7407
100_5139,1983-03-01,61.6077
100_5139,1983-04-01,61.6077
100_5139,1983-05-01,61.6077
100_5139,1983-06-01,61.8837
100_5139,1983-07-01,61.8837
100_5139,1983-08-01,61.8837
100_5139,1983-09-01,62.1922
100_5139,1983-10-01,62.1922
100_5139,1983-11-01,62.1922
100_5139,1983-12-01,62.5036
100_5139,1984-01-01,62.5036
100_5139,1984-02-01,62.5036
100_5139,1984-03-01,63.0696
100_5139,1984-04-01,63.0696
100_5139,1984-05-01,63.0696
100_5139,1984-06-01,63.3495
100_5139,1984-07-01,63.3495
100_5139,1984-08-01,63.3495
100_5139,1984-09-01,63.459
100_5139,1984-10-01,63.459
100_5139,1984-11-01,63.459
100_5139,1984-12-01,63.7365
100_5139,1985-01-01,63.7365
100_5139,1985-02-01,63.7365
100_5139,1985-03-01,64.4902
100_5139,1985-04-01,64.4902
100_5139,1985-05-01,64.4902
100_5139,1985-06-01,65.3162
100_5139,1985-07-01,65.3162
100_5139,1985-08-01,65.3162
100_5139,1985-09-01,65.3724
100_5139,1985-10-01,65.3724
100_5139,1985-11-01,65.3724
100_5139,1985-12-01,66.1326
100_5139,1986-01-01,66.1326
100_5139,1986-02-01,66.1326
100_5139,1986-03-01,66.6162
100_5139,1986-04-01,66.6162
100_5139,1986-05-01,66.6162
100_5139,1986-06-01,67.0868
100_5139,1986-07-01,67.0868
100_5139,1986-08-01,67.0868
100_5139,1986-09-01,66.9542
100_5139,1986-10-01,66.9542
100_5139,1986-11-01,66.9542
100_5139,1986-12-01,67.1125
100_5139,1987-01-01,67.1125
100_5139,1987-02-01,67.1125
100_5139,1987-03-01,67.4647
100_5139,1987-04-01,67.4647
100_5139,1987-05-01,67.4647
100_5139,1987-06-01,67.4659
100_5139,1987-07-01,67.4659
100_5139,1987-08-01,67.4659
100_5139,1987-09-01,67.82
100_5139,1987-10-01,67.82
100_5139,1987-11-01,67.82
100_5139,1987-12-01,67.6783
100_5139,1988-01-01,67.6783
100_5139,1988-02-01,67.6783
100_5139,1988-03-01,68.0853
100_5139,1988-04-01,68.0853
100_5139,1988-05-01,68.0853
100_5139,1988-06-01,68.074
100_5139,1988-07-01,68.074
100_5139,1988-08-01,68.074
100_5139,1988-09-01,69.2227
100_5139,1988-10-01,69.2227
100_5139,1988-11-01,69.2227
100_5139,1988-12-01,69.6678
100_5139,1989-01-01,69.6678
100_5139,1989-02-01,69.6678
100_5139,1989-03-01,70.5225
100_5139,1989-04-01,70.5225
100_5139,1989-05-01,70.5225
100_5139,1989-06-01,70.8383
100_5139,1989-07-01,70.8383
100_5139,1989-08-01,70.8383
100_5139,1989-09-01,71.4598
100_5139,1989-10-01,71.4598
100_5139,1989-11-01,71.4598
100_5139,1989-12-01,73.321
100_5139,1990-01-01,73.321
100_5139,1990-02-01,73.321
100_5139,1990-03-01,76.3242
100_5139,1990-04-01,76.3242
100_5139,1990-05-01,76.3242
100_5139,1990-06-01,77.1785
100_5139,1990-07-01,77.1785
100_5139,1990-08-01,77.1785
100_5139,1990-09-01,77.984
100_5139,1990-10-01,77.984
100_5139,1990-11-01,77.984
100_5139,1990-12-01,78.4202
100_5139,1991-01-01,78.4202
100_5139,1991-02-01,78.4202
100_5139,1991-03-01,80.2676
100_5139,1991-04-01,80.2676
100_5139,1991-05-01,80.2676
100_5139,1991-06-01,81.4148
100_5139,1991-07-01,81.4148
100_5139,1991-08-01,81.4148
100_5139,1991-09-01,82.2072
100_5139,1991-10-01,82.2072
100_5139,1991-11-01,82.2072
100_5139,1991-12-01,83.0531
100_5139,1992-01-01,83.0531
100_5139,1992-02-01,83.0531
100_5139,1992-03-01,84.7778
100_5139,1992-04-01,84.7778
100_5139,1992-05-01,84.7778
100_5139,1992-06-01,85.7291
100_5139,1992-07-01,85.7291
100_5139,1992-08-01,85.7291
100_5139,1992-09-01,86.7582
100_5139,1992-10-01,86.7582
100_5139,1992-11-01,86.7582
100_5139,1992-12-01,87.6668
100_5139,1993-01-01,87.6668
100_5139,1993-02-01,87.6668
100_5139,1993-03-01,88.5711
100_5139,1993-04-01,88.5711
100_5139,1993-05-01,88.5711
100_5139,1993-06-01,88.6217
100_5139,1993-07-01,88.6217
100_5139,1993-08-01,88.6217
100_5139,1993-09-01,88.8947
100_5139,1993-10-01,88.8947
100_5139,1993-11-01,88.8947
100_5139,1993-12-01,89.4973
100_5139,1994-01-01,89.4973
100_5139,1994-02-01,89.4973
100_5139,1994-03-01,90.0413
100_5139,1994-04-01,90.0413
100_5139,1994-05-01,90.0413
100_5139,1994-06-01,90.3674
100_5139,1994-07-01,90.3674
100_5139,1994-08-01,90.3674
100_5139,1994-09-01,90.4195
100_5139,1994-10-01,90.4195
100_5139,1994-11-01,90.4195
100_5139,1994-12-01,91.2358
100_5139,1995-01-01,91.2358
100_5139,1995-02-01,91.2358
100_5139,1995-03-01,90.7458
100_5139,1995-04-01,90.7458
100_5139,1995-05-01,90.7458
100_5139,1995-06-01,92.1789
100_5139,1995-07-01,92.1789
100_5139,1995-08-01,92.1789
100_5139,1995-09-01,92.4124
100_5139,1995-10-01,92.4124
100_5139,1995-11-01,92.4124
100_5139,1995-12-01,92.508
100_5139,1996-01-01,92.508
100_5139,1996-02-01,92.508
100_5139,1996-03-01,93.2396
100_5139,1996-04-01,93.2396
100_5139,1996-05-01,93.2396
100_5139,1996-06-01,93.1119
100_5139,1996-07-01,93.1119
100_5139,1996-08-01,93.1119
100_5139,1996-09-01,92.106
100_5139,1996-10-01,92.106
100_5139,1996-11-01,92.106
100_5139,1996-12-01,92.1146
100_5139,1997-01-01,92.1146
100_5139,1997-02-01,92.1146
100_5139,1997-03-01,92.4942
100_5139,1997-04-01,92.4942
100_5139,1997-05-01,92.4942
100_5139,1997-06-01,92.4174
100_5139,1997-07-01,92.4174
100_5139,1997-08-01,92.4174
100_5139,1997-09-01,92.5481
100_5139,1997-10-01,92.5481
100_5139,1997-11-01,92.5481
100_5139,1997-12-01,93.0968
100_5139,1998-01-01,93.0968
100_5139,1998-02-01,93.0968
100_5139,1998-03-01,93.2108
100_5139,1998-04-01,93.2108
100_5139,1998-05-01,93.2108
100_5139,1998-06-01,93.1983
100_5139,1998-07-01,93.1983
100_5139,1998-08-01,93.1983
100_5139,1998-09-01,93.7758
100_5139,1998-10-01,93.7758
100_5139,1998-11-01,93.7758
100_5139,1998-12-01,93.8658
100_5139,1999-01-01,93.8658
100_5139,1999-02-01,93.8658
100_5139,1999-03-01,94.4132
100_5139,1999-04-01,94.4132
100_5139,1999-05-01,94.4132
100_5139,1999-06-01,94.7586
100_5139,1999-07-01,94.7586
100_5139,1999-08-01,94.7586
100_5139,1999-09-01,95.3815
100_5139,1999-10-01,95.3815
100_5139,1999-11-01,95.3815
100_5139,1999-12-01,95.6413
100_5139,2000-01-01,95.6413
100_5139,2000-02-01,95.6413
100_5139,2000-03-01,96.6827
100_5139,2000-04-01,96.6827
100_5139,2000-05-01,96.6827
100_5139,2000-06-01,96.7498
100_5139,2000-07-01,96.7498
100_5139,2000-08-01,96.7498
100_5139,2000-09-01,97.2212
100_5139,2000-10-01,97.2212
100_5139,2000-11-01,97.2212
100_5139,2000-12-01,98.0017
100_5139,2001-01-01,98.0017
100_5139,2001-02-01,98.0017
100_5139,2001-03-01,98.9276
100_5139,2001-04-01,98.9276
100_5139,2001-05-01,98.9276
100_5139,2001-06-01,100.0389
100_5139,2001-07-01,100.0389
100_5139,2001-08-01,100.0389
100_5139,2001-09-01,100.0623
100_5139,2001-10-01,100.0623
100_5139,2001-11-01,100.0623
100_5139,2001-12-01,100.1428
100_5139,2002-01-01,100.1428
100_5139,2002-02-01,100.1428
100_5139,2002-03-01,99.9078
100_5139,2002-04-01,99.9078
100_5139,2002-05-01,99.9078
100_5139,2002-06-01,100.2149
100_5139,2002-07-01,100.2149
100_5139,2002-08-01,100.2149
100_5139,2002-09-01,100.5505
100_5139,2002-10-01,100.5505
100_5139,2002-11-01,100.5505
100_5139,2002-12-01,100.9397
100_5139,2003-01-01,100.9397
100_5139,2003-02-01,100.9397
100_5139,2003-03-01,100.5414
100_5139,2003-04-01,100.5414
100_5139,2003-05-01,100.5414
100_5139,2003-06-01,101.242
100_5139,2003-07-01,101.242
100_5139,2003-08-01,101.242
100_5139,2003-09-01,101.2109
100_5139,2003-10-01,101.2109
100_5139,2003-11-01,101.2109
100_5139,2003-12-01,101.0542
100_5139,2004-01-01,101.0542
100_5139,2004-02-01,101.0542
100_5139,2004-03-01,100.8382
100_5139,2004-04-01,100.8382
100_5139,2004-05-01,100.8382
100_5139,2004-06-01,100.5009
100_5139,2004-07-01,100.5009
100_5139,2004-08-01,100.5009
100_5139,2004-09-01,100.4437
100_5139,2004-10-01,100.4437
100_5139,2004-11-01,100.4437
100_5139,2004-12-01,100.107
100_5139,2005-01-01,100.107
100_5139,2005-02-01,100.107
100_5139,2005-03-01,100.5967
100_5139,2005-04-01,100.5967
100_5139,2005-05-01,100.5967
100_5139,2005-06-01,100.7515
100_5139,2005-07-01,100.7515
100_5139,2005-08-01,100.7515
100_5139,2005-09-01,101.2152
100_5139,2005-10-01,101.2152
100_5139,2005-11-01,101.2152
100_5139,2005-12-01,100.4841
100_5139,2006-01-01,100.4841
100_5139,2006-02-01,100.4841
100_5139,2006-03-01,99.9295
100_5139,2006-04-01,99.9295
100_5139,2006-05-01,99.9295
100_5139,2006-06-01,99.5883
100_5139,2006-07-01,99.5883
100_5139,2006-08-01,99.5883
100_5139,2006-09-01,100.693
100_5139,2006-10-01,100.693
100_5139,2006-11-01,100.693
100_5139,2006-12-01,101.307
100_5139,2007-01-01,101.307
100_5139,2007-02-01,101.307
100_5139,2007-03-01,101.6668
100_5139,2007-04-01,101.6668
100_5139,2007-05-01,101.6668
100_5139,2007-06-01,101.803
100_5139,2007-07-01,101.803
100_5139,2007-08-01,101.803
100_5139,2007-09-01,102.7123
100_5139,2007-10-01,102.7123
100_5139,2007-11-01,102.7123
100_5139,2007-12-01,102.7325
100_5139,2008-01-01,103.1425
100_5139,2008-02-01,103.3326
100_5139,2008-03-01,101.8203
100_5139,2008-04-01,103.2085
100_5139,2008-05-01,103.3364
100_5139,2008-06-01,103.2583
100_5139,2008-07-01,103.0172
100_5139,2008-08-01,103.3148
100_5139,2008-09-01,103.4655
100_5139,2008-10-01,103.6108
100_5139,2008-11-01,102.486
100_5139,2008-12-01,103.4508
100_5139,2009-01-01,103.5735
100_5139,2009-02-01,104.2214
100_5139,2009-03-01,102.923
100_5139,2009-04-01,104.0909
100_5139,2009-05-01,103.1443
100_5139,2009-06-01,103.8486
100_5139,2009-07-01,104.1696
100_5139,2009-08-01,104.0227
100_5139,2009-09-01,103.7822
100_5139,2009-10-01,102.3081
100_5139,2009-11-01,103.036
100_5139,2009-12-01,103.1315
100_5139,2010-01-01,103.772
100_5139,2010-02-01,103.9688
100_5139,2010-03-01,103.0235
100_5139,2010-04-01,102.7764
100_5139,2010-05-01,104.526
100_5139,2010-06-01,103.2818
100_5139,2010-07-01,104.3773
100_5139,2010-08-01,104.4838
100_5139,2010-09-01,103.2415
100_5139,2010-10-01,104.6107
100_5139,2010-11-01,103.3431
100_5139,2010-12-01,104.6482
100_5139,2011-01-01,103.9209
100_5139,2011-02-01,104.1708
100_5139,2011-03-01,105.0545
100_5139,2011-04-01,104.7712
100_5139,2011-05-01,104.9198
100_5139,2011-06-01,102.7992
100_5139,2011-07-01,104.3009
100_5139,2011-08-01,103.7535
100_5139,2011-09-01,103.7197
100_5139,2011-10-01,102.5116
100_5139,2011-11-01,101.7553
100_5139,2011-12-01,100.7399
100_5139,2012-01-01,101.986
100_5139,2012-02-01,103.0671
100_5139,2012-03-01,102.6253
