sector,sex,date,value
P_3_13,female,1992-07-01,82687
P_3_13,female,1992-10-01,82474
P_3_13,female,1993-01-01,80708
P_3_13,female,1993-04-01,81058
P_3_13,female,1993-07-01,81591
P_3_13,female,1993-10-01,81735
P_3_13,female,1994-01-01,81130
P_3_13,female,1994-04-01,81175
P_3_13,female,1994-07-01,80894
P_3_13,female,1994-10-01,79420
P_3_13,female,1995-01-01,80506
P_3_13,female,1995-04-01,80411
P_3_13,female,1995-07-01,79082
P_3_13,female,1995-10-01,78633
P_3_13,female,1996-01-01,77986
P_3_13,female,1996-04-01,78091
P_3_13,female,1996-07-01,78783
P_3_13,female,1996-10-01,79177
P_3_13,female,1997-01-01,79431
P_3_13,female,1997-04-01,79516
P_3_13,female,1997-07-01,80295
P_3_13,female,1997-10-01,81403
P_3_13,female,1998-01-01,81699
P_3_13,female,1998-04-01,81441
P_3_13,female,1998-07-01,81465
P_3_13,female,1998-10-01,80968
P_3_13,female,1999-01-01,79466
P_3_13,female,1999-04-01,78618
P_3_13,female,1999-07-01,78958
P_3_13,female,1999-10-01,79216
P_3_13,female,2000-01-01,78937
P_3_13,female,2000-04-01,78443
P_3_13,female,2000-07-01,77864
P_3_13,female,2000-10-01,78268
P_3_13,female,2001-01-01,78619
P_3_13,female,2001-04-01,77882
P_3_13,female,2001-07-01,77064
P_3_13,female,2001-10-01,77039
P_3_13,female,2002-01-01,76992
P_3_13,female,2002-04-01,77427
P_3_13,female,2002-07-01,78670
P_3_13,female,2002-10-01,78608
P_3_13,female,2003-01-01,77720
P_3_13,female,2003-04-01,77290
P_3_13,female,2003-07-01,77869
P_3_13,female,2003-10-01,78164
P_3_13,female,2004-01-01,78296
P_3_13,female,2004-04-01,78884
P_3_13,female,2004-07-01,79305
P_3_13,female,2004-10-01,79624
P_3_13,female,2005-01-01,79831
P_3_13,female,2005-04-01,81100
P_3_13,female,2005-07-01,82899
P_3_13,female,2005-10-01,83884
P_3_13,female,2006-01-01,83560
P_3_13,female,2006-04-01,83362
P_3_13,female,2006-07-01,84334
P_3_13,female,2006-10-01,85858
P_3_13,female,2007-01-01,87051
P_3_13,female,2007-04-01,87325
P_3_13,female,2007-07-01,87259
P_3_13,female,2007-10-01,87538
P_3_13,female,2008-01-01,88475
P_3_13,female,2008-04-01,89245
P_3_13,female,2008-07-01,89601
P_3_13,female,2008-10-01,89684
P_3_13,female,2009-01-01,90084
P_3_13,female,2009-04-01,91001
P_3_13,female,2009-07-01,91340
P_3_13,female,2009-10-01,90412
P_3_13,female,2010-01-01,90252.146499
P_3_13,female,2010-04-01,90495.817025
P_3_13,female,2010-07-01,90591.57227
P_3_13,female,2010-10-01,91531.524906
P_3_13,female,2011-01-01,91548.787126
P_3_13,female,2011-04-01,92600.277753
P_3_13,female,2011-07-01,93122.039856
P_3_13,female,2011-10-01,95117.451585
P_3_13,female,2012-01-01,95756.832937
P_3_13,female,2012-04-01,95680.763696
P_3_13,female,2012-07-01,96378.079022
P_3_13,female,2012-10-01,96174.262192
P_3_13,female,2013-01-01,97176.71862
P_3_13,female,2013-04-01,97028.3602
P_3_13,female,2013-07-01,97336.834582
P_3_13,female,2013-10-01,97221.73549
P_3_13,female,2014-01-01,96339.373031
P_3_13,female,2014-04-01,99248.837739
P_3_13,female,2014-07-01,99401.159271
P_3_13,female,2014-10-01,100380.32545
P_3_13,female,2015-01-01,100696.13622
P_3_13,female,2015-04-01,101198.9925
P_3_13,female,2015-07-01,99924.080013
P_3_13,female,2015-10-01,101575.22828
P_3_13,female,2016-01-01,103618.44276
P_3_13,female,2016-04-01,102897.32475
P_3_13,female,2016-07-01,103600.41315
P_3_13,female,2016-10-01,104862.07187
P_3_13,female,2017-01-01,105395.59851
P_3_13,female,2017-04-01,103682.85727
P_3_13,female,2017-07-01,103447.78794
P_3_13,female,2017-10-01,105644.63489
P_3_13,female,2018-01-01,107292.76595
P_3_13,female,2018-04-01,105936.49095
P_3_13,female,2018-07-01,106178.16698
P_3_13,female,2018-10-01,105187.90971
P_3_13,female,2019-01-01,105395.54598
P_3_13,female,2019-04-01,106923.2771
P_3_13,female,2019-07-01,106656.89199
P_3_13,female,2019-10-01,105082.41769
P_3_13,female,2020-01-01,103910.89857
P_3_13,female,2020-04-01,101701.78128
P_3_13,female,2020-07-01,103518.45735
P_3_13,female,2020-10-01,105860.0989
P_3_13,female,2021-01-01,104637.75303
P_3_13,female,2021-04-01,104489.54227
P_3_13,female,2021-07-01,106001.33777
P_3_13,female,2021-10-01,108468.72016
P_3_13,female,2022-01-01,107222.11041
P_3_13,female,2022-04-01,107623.50468
P_3_13,female,2022-07-01,107510.36721
P_3_13,female,2022-10-01,107408.42586
P_3_13,female,2023-01-01,106941.82321
P_3_13,female,2023-04-01,107491.90068
P_3_13,female,2023-07-01,106815.71329
P_3_13,female,2023-10-01,107042.99535
P_3_13,female,2024-01-01,105908.20403
P_3_13,female,2024-04-01,105844.3554
P_3_13,female,2024-07-01,105823.10196
P_3_13,female,2024-10-01,106657.27137
P_3_13,female,2025-01-01,105687.94145
P_3_13,female,2025-04-01,104751.33
P_3_13,female,2025-07-01,104801.60695
P_3_13,female,2025-10-01,105066.98381
P_3_13,male,1991-04-01,48572
P_3_13,male,1991-07-01,46800
P_3_13,male,1991-10-01,44671
P_3_13,male,1992-01-01,44829
P_3_13,male,1992-04-01,45385
P_3_13,male,1992-07-01,43831
P_3_13,male,1992-10-01,41726
P_3_13,male,1993-01-01,40618
P_3_13,male,1993-04-01,40277
P_3_13,male,1993-07-01,40841
P_3_13,male,1993-10-01,40680
P_3_13,male,1994-01-01,40287
P_3_13,male,1994-04-01,40274
P_3_13,male,1994-07-01,41397
P_3_13,male,1994-10-01,42566
P_3_13,male,1995-01-01,42050
P_3_13,male,1995-04-01,41375
P_3_13,male,1995-07-01,40973
P_3_13,male,1995-10-01,40271
P_3_13,male,1996-01-01,39373
P_3_13,male,1996-04-01,38156
P_3_13,male,1996-07-01,37599
P_3_13,male,1996-10-01,37862
P_3_13,male,1997-01-01,38183
P_3_13,male,1997-04-01,37826
P_3_13,male,1997-07-01,38051
P_3_13,male,1997-10-01,38647
P_3_13,male,1998-01-01,38383
P_3_13,male,1998-04-01,38208
P_3_13,male,1998-07-01,37972
P_3_13,male,1998-10-01,37565
P_3_13,male,1999-01-01,37445
P_3_13,male,1999-04-01,37520
P_3_13,male,1999-07-01,37488
P_3_13,male,1999-10-01,37136
P_3_13,male,2000-01-01,36808
P_3_13,male,2000-04-01,36807
P_3_13,male,2000-07-01,36255
P_3_13,male,2000-10-01,35559
P_3_13,male,2001-01-01,35703
P_3_13,male,2001-04-01,35924
P_3_13,male,2001-07-01,35793
P_3_13,male,2001-10-01,35689
P_3_13,male,2002-01-01,35734
P_3_13,male,2002-04-01,36453
P_3_13,male,2002-07-01,37592
P_3_13,male,2002-10-01,37552
P_3_13,male,2003-01-01,37071
P_3_13,male,2003-04-01,37330
P_3_13,male,2003-07-01,37764
P_3_13,male,2003-10-01,37693
P_3_13,male,2004-01-01,37914
P_3_13,male,2004-04-01,38440
P_3_13,male,2004-07-01,38559
P_3_13,male,2004-10-01,38528
P_3_13,male,2005-01-01,38546
P_3_13,male,2005-04-01,39067
P_3_13,male,2005-07-01,39418
P_3_13,male,2005-10-01,39340
P_3_13,male,2006-01-01,39753
P_3_13,male,2006-04-01,40469
P_3_13,male,2006-07-01,41032
P_3_13,male,2006-10-01,40775
P_3_13,male,2007-01-01,40653
P_3_13,male,2007-04-01,41190
P_3_13,male,2007-07-01,41452
P_3_13,male,2007-10-01,41416
P_3_13,male,2008-01-01,40963
P_3_13,male,2008-04-01,40680
P_3_13,male,2008-07-01,40660
P_3_13,male,2008-10-01,40149
P_3_13,male,2009-01-01,39644
P_3_13,male,2009-04-01,39881
P_3_13,male,2009-07-01,40241
P_3_13,male,2009-10-01,40146
P_3_13,male,2010-01-01,40124.371463
P_3_13,male,2010-04-01,41114.087869
P_3_13,male,2010-07-01,40803.041757
P_3_13,male,2010-10-01,40345.71376
P_3_13,male,2011-01-01,40305.002577
P_3_13,male,2011-04-01,40252.478368
P_3_13,male,2011-07-01,40386.731788
P_3_13,male,2011-10-01,40546.205995
P_3_13,male,2012-01-01,41316.86093
P_3_13,male,2012-04-01,42129.332486
P_3_13,male,2012-07-01,42076.556197
P_3_13,male,2012-10-01,41553.2315
P_3_13,male,2013-01-01,41466.181762
P_3_13,male,2013-04-01,42289.332604
P_3_13,male,2013-07-01,41320.007608
P_3_13,male,2013-10-01,41946.810055
P_3_13,male,2014-01-01,42436.707126
P_3_13,male,2014-04-01,43101.829217
P_3_13,male,2014-07-01,43394.86567
P_3_13,male,2014-10-01,43663.558221
P_3_13,male,2015-01-01,43744.941567
P_3_13,male,2015-04-01,44108.559563
P_3_13,male,2015-07-01,44264.600523
P_3_13,male,2015-10-01,45791.673602
P_3_13,male,2016-01-01,46596.193288
P_3_13,male,2016-04-01,46236.406085
P_3_13,male,2016-07-01,46823.184373
P_3_13,male,2016-10-01,48796.26775
P_3_13,male,2017-01-01,48947.509928
P_3_13,male,2017-04-01,49885.617194
P_3_13,male,2017-07-01,49305.795414
P_3_13,male,2017-10-01,49962.981391
P_3_13,male,2018-01-01,50457.988651
P_3_13,male,2018-04-01,52936.226631
P_3_13,male,2018-07-01,54421.695183
P_3_13,male,2018-10-01,55448.231692
P_3_13,male,2019-01-01,55745.738442
P_3_13,male,2019-04-01,56996.860273
P_3_13,male,2019-07-01,55667.723918
P_3_13,male,2019-10-01,54655.415133
P_3_13,male,2020-01-01,54082.252787
P_3_13,male,2020-04-01,52321.539273
P_3_13,male,2020-07-01,52813.11007
P_3_13,male,2020-10-01,55022.747184
P_3_13,male,2021-01-01,55190.787757
P_3_13,male,2021-04-01,55505.970134
P_3_13,male,2021-07-01,56252.924429
P_3_13,male,2021-10-01,56818.737924
P_3_13,male,2022-01-01,56673.478973
P_3_13,male,2022-04-01,57755.47345
P_3_13,male,2022-07-01,57873.091289
P_3_13,male,2022-10-01,57236.282283
P_3_13,male,2023-01-01,56540.725504
P_3_13,male,2023-04-01,56688.471188
P_3_13,male,2023-07-01,55954.436987
P_3_13,male,2023-10-01,56004.312664
P_3_13,male,2024-01-01,55401.160141
P_3_13,male,2024-04-01,54611.350408
P_3_13,male,2024-07-01,54643.461201
P_3_13,male,2024-10-01,55495.915145
P_3_13,male,2025-01-01,54656.714295
P_3_13,male,2025-04-01,54798.94851
P_3_13,male,2025-07-01,55168.790051
P_3_13,male,2025-10-01,56002.173701
P_3_13,total,1991-04-01,127878
P_3_13,total,1991-07-01,127171
P_3_13,total,1991-10-01,125866
P_3_13,total,1992-01-01,125807
P_3_13,total,1992-04-01,126647
P_3_13,total,1992-07-01,126519
P_3_13,total,1992-10-01,124199
P_3_13,total,1993-01-01,121325
P_3_13,total,1993-04-01,121336
P_3_13,total,1993-07-01,122433
P_3_13,total,1993-10-01,122415
P_3_13,total,1994-01-01,121417
P_3_13,total,1994-04-01,121449
P_3_13,total,1994-07-01,122291
P_3_13,total,1994-10-01,121986
P_3_13,total,1995-01-01,122556
P_3_13,total,1995-04-01,121786
P_3_13,total,1995-07-01,120055
P_3_13,total,1995-10-01,118904
P_3_13,total,1996-01-01,117359
P_3_13,total,1996-04-01,116246
P_3_13,total,1996-07-01,116382
P_3_13,total,1996-10-01,117039
P_3_13,total,1997-01-01,117614
P_3_13,total,1997-04-01,117342
P_3_13,total,1997-07-01,118346
P_3_13,total,1997-10-01,120050
P_3_13,total,1998-01-01,120082
P_3_13,total,1998-04-01,119649
P_3_13,total,1998-07-01,119437
P_3_13,total,1998-10-01,118533
P_3_13,total,1999-01-01,116911
P_3_13,total,1999-04-01,116138
P_3_13,total,1999-07-01,116446
P_3_13,total,1999-10-01,116352
P_3_13,total,2000-01-01,115745
P_3_13,total,2000-04-01,115250
P_3_13,total,2000-07-01,114119
P_3_13,total,2000-10-01,113826
P_3_13,total,2001-01-01,114323
P_3_13,total,2001-04-01,113806
P_3_13,total,2001-07-01,112857
P_3_13,total,2001-10-01,112728
P_3_13,total,2002-01-01,112726
P_3_13,total,2002-04-01,113880
P_3_13,total,2002-07-01,116262
P_3_13,total,2002-10-01,116160
P_3_13,total,2003-01-01,114791
P_3_13,total,2003-04-01,114619
P_3_13,total,2003-07-01,115634
P_3_13,total,2003-10-01,115857
P_3_13,total,2004-01-01,116210
P_3_13,total,2004-04-01,117324
P_3_13,total,2004-07-01,117864
P_3_13,total,2004-10-01,118152
P_3_13,total,2005-01-01,118376
P_3_13,total,2005-04-01,120167
P_3_13,total,2005-07-01,122318
P_3_13,total,2005-10-01,123224
P_3_13,total,2006-01-01,123314
P_3_13,total,2006-04-01,123830
P_3_13,total,2006-07-01,125366
P_3_13,total,2006-10-01,126633
P_3_13,total,2007-01-01,127703
P_3_13,total,2007-04-01,128515
P_3_13,total,2007-07-01,128712
P_3_13,total,2007-10-01,128954
P_3_13,total,2008-01-01,129438
P_3_13,total,2008-04-01,129925
P_3_13,total,2008-07-01,130261
P_3_13,total,2008-10-01,129833
P_3_13,total,2009-01-01,129728
P_3_13,total,2009-04-01,130883
P_3_13,total,2009-07-01,131582
P_3_13,total,2009-10-01,130559
P_3_13,total,2010-01-01,130376.51796
P_3_13,total,2010-04-01,131609.90489
P_3_13,total,2010-07-01,131394.61403
P_3_13,total,2010-10-01,131877.23867
P_3_13,total,2011-01-01,131853.7897
P_3_13,total,2011-04-01,132852.75612
P_3_13,total,2011-07-01,133508.77164
P_3_13,total,2011-10-01,135663.65758
P_3_13,total,2012-01-01,137073.69387
P_3_13,total,2012-04-01,137810.09618
P_3_13,total,2012-07-01,138454.63522
P_3_13,total,2012-10-01,137727.49369
P_3_13,total,2013-01-01,138642.90038
P_3_13,total,2013-04-01,139317.6928
P_3_13,total,2013-07-01,138656.84219
P_3_13,total,2013-10-01,139168.54554
P_3_13,total,2014-01-01,138776.08016
P_3_13,total,2014-04-01,142350.66696
P_3_13,total,2014-07-01,142796.02494
P_3_13,total,2014-10-01,144043.88367
P_3_13,total,2015-01-01,144441.07779
P_3_13,total,2015-04-01,145307.55207
P_3_13,total,2015-07-01,144188.68054
P_3_13,total,2015-10-01,147366.90188
P_3_13,total,2016-01-01,150214.63605
P_3_13,total,2016-04-01,149133.73084
P_3_13,total,2016-07-01,150423.59752
P_3_13,total,2016-10-01,153658.33962
P_3_13,total,2017-01-01,154343.10844
P_3_13,total,2017-04-01,153568.47447
P_3_13,total,2017-07-01,152753.58335
P_3_13,total,2017-10-01,155607.61628
P_3_13,total,2018-01-01,157750.7546
P_3_13,total,2018-04-01,158872.71758
P_3_13,total,2018-07-01,160599.86217
P_3_13,total,2018-10-01,160636.1414
P_3_13,total,2019-01-01,161141.28442
P_3_13,total,2019-04-01,163920.13737
P_3_13,total,2019-07-01,162324.61591
P_3_13,total,2019-10-01,159737.83282
P_3_13,total,2020-01-01,157993.15135
P_3_13,total,2020-04-01,154023.32055
P_3_13,total,2020-07-01,156331.56742
P_3_13,total,2020-10-01,160882.84609
P_3_13,total,2021-01-01,159828.54079
P_3_13,total,2021-04-01,159995.5124
P_3_13,total,2021-07-01,162254.2622
P_3_13,total,2021-10-01,165287.45809
P_3_13,total,2022-01-01,163895.58938
P_3_13,total,2022-04-01,165378.97813
P_3_13,total,2022-07-01,165383.4585
P_3_13,total,2022-10-01,164644.70814
P_3_13,total,2023-01-01,163482.54871
P_3_13,total,2023-04-01,164180.37187
P_3_13,total,2023-07-01,162770.15028
P_3_13,total,2023-10-01,163047.30802
P_3_13,total,2024-01-01,161309.36417
P_3_13,total,2024-04-01,160455.70581
P_3_13,total,2024-07-01,160466.56316
P_3_13,total,2024-10-01,162153.18652
P_3_13,total,2025-01-01,160344.65574
P_3_13,total,2025-04-01,159550.27851
P_3_13,total,2025-07-01,159970.397
P_3_13,total,2025-10-01,161069.15751
P_3_14,female,1991-04-01,46272
P_3_14,female,1991-07-01,46817
P_3_14,female,1991-10-01,47246
P_3_14,female,1992-01-01,48096
P_3_14,female,1992-04-01,48367
P_3_14,female,1992-07-01,48187
P_3_14,female,1992-10-01,48573
P_3_14,female,1993-01-01,49252
P_3_14,female,1993-04-01,41436
P_3_14,female,1993-07-01,40991
P_3_14,female,1993-10-01,49361
P_3_14,female,1994-01-01,50827
P_3_14,female,1994-04-01,41674
P_3_14,female,1994-07-01,42136
P_3_14,female,1994-10-01,53467
P_3_14,female,1995-01-01,54444
P_3_14,female,1995-04-01,44442
P_3_14,female,1995-07-01,41430
P_3_14,female,1995-10-01,49076
P_3_14,female,1996-01-01,49741
P_3_14,female,1996-04-01,49970
P_3_14,female,1996-07-01,50719
P_3_14,female,1996-10-01,50497
P_3_14,female,1997-01-01,48657
P_3_14,female,1997-04-01,47927
P_3_14,female,1997-07-01,48618
P_3_14,female,1997-10-01,49057
P_3_14,female,1998-01-01,48783
P_3_14,female,1998-04-01,48325
P_3_14,female,1998-07-01,48973
P_3_14,female,1998-10-01,50543
P_3_14,female,1999-01-01,51730
P_3_14,female,1999-04-01,52826
P_3_14,female,1999-07-01,52677
P_3_14,female,1999-10-01,51379
P_3_14,female,2000-01-01,50596
P_3_14,female,2000-04-01,49543
P_3_14,female,2000-07-01,48580
P_3_14,female,2000-10-01,48368
P_3_14,female,2001-01-01,48753
P_3_14,female,2001-04-01,49070
P_3_14,female,2001-07-01,49096
P_3_14,female,2001-10-01,49453
P_3_14,female,2002-01-01,50133
P_3_14,female,2002-04-01,50587
P_3_14,female,2002-07-01,49935
P_3_14,female,2002-10-01,48559
P_3_14,female,2003-01-01,47229
P_3_14,female,2003-04-01,45896
P_3_14,female,2003-07-01,45697
P_3_14,female,2003-10-01,46713
P_3_14,female,2004-01-01,47811
P_3_14,female,2004-04-01,48959
P_3_14,female,2004-07-01,48584
P_3_14,female,2004-10-01,46815
P_3_14,female,2005-01-01,45201
P_3_14,female,2005-04-01,43635
P_3_14,female,2005-07-01,43084
P_3_14,female,2005-10-01,43649
P_3_14,female,2006-01-01,44331
P_3_14,female,2006-04-01,45018
P_3_14,female,2006-07-01,44958
P_3_14,female,2006-10-01,44173
P_3_14,female,2007-01-01,43419
P_3_14,female,2007-04-01,42626
P_3_14,female,2007-07-01,43246
P_3_14,female,2007-10-01,45430
P_3_14,female,2008-01-01,47870
P_3_14,female,2008-04-01,50390
P_3_14,female,2008-07-01,52618
P_3_14,female,2008-10-01,54732
P_3_14,female,2009-01-01,57105
P_3_14,female,2009-04-01,59563
P_3_14,female,2009-07-01,57997
P_3_14,female,2009-10-01,52817
P_3_14,female,2010-01-01,47939.553154
P_3_14,female,2010-04-01,46865.65981
P_3_14,female,2010-07-01,48185.72791
P_3_14,female,2010-10-01,45516.360101
P_3_14,female,2011-01-01,50270.33311
P_3_14,female,2011-04-01,53287.573262
P_3_14,female,2011-07-01,35728.374927
P_3_14,female,2011-10-01,44178.204995
P_3_14,female,2012-01-01,51595.174906
P_3_14,female,2012-04-01,51602.607273
P_3_14,female,2012-07-01,40494.630274
P_3_14,female,2012-10-01,43044.247594
P_3_14,female,2013-01-01,48833.736092
P_3_14,female,2013-04-01,47170.919048
P_3_14,female,2013-07-01,39165.963398
P_3_14,female,2013-10-01,52346.294974
P_3_14,female,2014-01-01,47936.203195
P_3_14,female,2014-04-01,48865.919145
P_3_14,female,2014-07-01,46975.581551
P_3_14,female,2014-10-01,48845.740152
P_3_14,female,2015-01-01,49090.9596
P_3_14,female,2015-04-01,51428.080444
P_3_14,female,2015-07-01,50111.772837
P_3_14,female,2015-10-01,52468.515052
P_3_14,female,2016-01-01,56213.426452
P_3_14,female,2016-04-01,59340.098448
P_3_14,female,2016-07-01,49464.064466
P_3_14,female,2016-10-01,55542.664669
P_3_14,female,2017-01-01,60219.445077
P_3_14,female,2017-04-01,58756.256303
P_3_14,female,2017-07-01,47377.974172
P_3_14,female,2017-10-01,56992.394008
P_3_14,female,2018-01-01,54485.871279
P_3_14,female,2018-04-01,58075.071959
P_3_14,female,2018-07-01,51336.597983
P_3_14,female,2018-10-01,53434.501801
P_3_14,female,2019-01-01,53543.250762
P_3_14,female,2019-04-01,62227.213542
P_3_14,female,2019-07-01,42455.949277
P_3_14,female,2019-10-01,58226.2878
P_3_14,female,2020-01-01,49329.832425
P_3_14,female,2020-04-01,48718.870347
P_3_14,female,2020-07-01,47204.629042
P_3_14,female,2020-10-01,46490.73833
P_3_14,female,2021-01-01,43631.807053
P_3_14,female,2021-04-01,49523.949926
P_3_14,female,2021-07-01,51491.801583
P_3_14,female,2021-10-01,53558.939291
P_3_14,female,2022-01-01,55544.542115
P_3_14,female,2022-04-01,53252.436662
P_3_14,female,2022-07-01,56405.554013
P_3_14,female,2022-10-01,55009.49405
P_3_14,female,2023-01-01,52291.802757
P_3_14,female,2023-04-01,62030.377397
P_3_14,female,2023-07-01,58488.381074
P_3_14,female,2023-10-01,62645.570313
P_3_14,female,2024-01-01,64354.769233
P_3_14,female,2024-04-01,60444.482473
P_3_14,female,2024-07-01,58915.724652
P_3_14,female,2024-10-01,55176.477019
P_3_14,female,2025-01-01,58220.736312
P_3_14,female,2025-04-01,57710.141793
P_3_14,female,2025-07-01,47992.626032
P_3_14,female,2025-10-01,51282.306551
P_3_14,male,1991-04-01,5093
P_3_14,male,1991-07-01,5167
P_3_14,male,1991-10-01,5121
P_3_14,male,1992-01-01,4908
P_3_14,male,1992-04-01,3416
P_3_14,male,1992-07-01,3440
P_3_14,male,1992-10-01,4875
P_3_14,male,1993-01-01,4820
P_3_14,male,1993-04-01,4469
P_3_14,male,1993-07-01,4477
P_3_14,male,1993-10-01,4769
P_3_14,male,1994-01-01,4962
P_3_14,male,1994-04-01,4731
P_3_14,male,1994-07-01,4607
P_3_14,male,1994-10-01,4825
P_3_14,male,1995-01-01,4464
P_3_14,male,1995-04-01,3274
P_3_14,male,1995-07-01,3207
P_3_14,male,1995-10-01,4175
P_3_14,male,1996-01-01,4578
P_3_14,male,1996-04-01,5225
P_3_14,male,1996-07-01,5074
P_3_14,male,1996-10-01,4245
P_3_14,male,1997-01-01,3666
P_3_14,male,1997-04-01,3503
P_3_14,male,1997-07-01,3738
P_3_14,male,1997-10-01,4117
P_3_14,male,1998-01-01,5077
P_3_14,male,1998-04-01,6536
P_3_14,male,1998-07-01,7231
P_3_14,male,1998-10-01,7019
P_3_14,male,1999-01-01,7045
P_3_14,male,1999-04-01,7833
P_3_14,male,1999-07-01,8655
P_3_14,male,1999-10-01,8933
P_3_14,male,2000-01-01,9782
P_3_14,male,2000-04-01,11526
P_3_14,male,2000-07-01,11499
P_3_14,male,2000-10-01,9421
P_3_14,male,2001-01-01,7922
P_3_14,male,2001-04-01,7160
P_3_14,male,2001-07-01,7169
P_3_14,male,2001-10-01,7616
P_3_14,male,2002-01-01,8288
P_3_14,male,2002-04-01,9818
P_3_14,male,2002-07-01,10143
P_3_14,male,2002-10-01,9162
P_3_14,male,2003-01-01,8336
P_3_14,male,2003-04-01,7691
P_3_14,male,2003-07-01,7368
P_3_14,male,2003-10-01,7189
P_3_14,male,2004-01-01,7054
P_3_14,male,2004-04-01,6981
P_3_14,male,2004-07-01,7105
P_3_14,male,2004-10-01,7532
P_3_14,male,2005-01-01,8034
P_3_14,male,2005-04-01,8672
P_3_14,male,2005-07-01,8743
P_3_14,male,2005-10-01,8146
P_3_14,male,2006-01-01,7583
P_3_14,male,2006-04-01,7114
P_3_14,male,2006-07-01,6858
P_3_14,male,2006-10-01,6775
P_3_14,male,2007-01-01,6697
P_3_14,male,2007-04-01,6618
P_3_14,male,2007-07-01,6878
P_3_14,male,2007-10-01,7502
P_3_14,male,2008-01-01,8191
P_3_14,male,2008-04-01,8962
P_3_14,male,2008-07-01,9561
P_3_14,male,2008-10-01,9942
P_3_14,male,2009-01-01,10359
P_3_14,male,2009-04-01,10830
P_3_14,male,2009-07-01,10075
P_3_14,male,2009-10-01,8236
P_3_14,male,2010-01-01,6348.5081767
P_3_14,male,2010-04-01,7808.2720694
P_3_14,male,2010-07-01,10003.363648
P_3_14,male,2010-10-01,8247.7428247
P_3_14,male,2011-01-01,4991.8432935
P_3_14,male,2011-04-01,8139.5394017
P_3_14,male,2011-07-01,7409.7414078
P_3_14,male,2011-10-01,11684.88363
P_3_14,male,2012-01-01,9850.4098737
P_3_14,male,2012-04-01,6251.5387696
P_3_14,male,2012-07-01,4451.834354
P_3_14,male,2012-10-01,5815.563915
P_3_14,male,2013-01-01,5341.0543568
P_3_14,male,2013-04-01,9798.753822
P_3_14,male,2013-07-01,3665.9929216
P_3_14,male,2013-10-01,5966.4669007
P_3_14,male,2014-01-01,9954.9264823
P_3_14,male,2014-04-01,9961.4160786
P_3_14,male,2014-07-01,4837.3652279
P_3_14,male,2014-10-01,8697.6218181
P_3_14,male,2015-01-01,8171.7171933
P_3_14,male,2015-04-01,9220.8588651
P_3_14,male,2015-07-01,8590.0757493
P_3_14,male,2015-10-01,9853.4399877
P_3_14,male,2016-01-01,8569.6199236
P_3_14,male,2016-04-01,12281.150452
P_3_14,male,2016-07-01,9627.0445105
P_3_14,male,2016-10-01,7889.4813452
P_3_14,male,2017-01-01,12119.155908
P_3_14,male,2017-04-01,6245.8038283
P_3_14,male,2017-07-01,6625.5029191
P_3_14,male,2017-10-01,10523.473168
P_3_14,male,2018-01-01,6378.5117778
P_3_14,male,2018-04-01,10234.398381
P_3_14,male,2018-07-01,5116.4078269
P_3_14,male,2018-10-01,6275.0899872
P_3_14,male,2019-01-01,7407.8286787
P_3_14,male,2019-04-01,7807.9425952
P_3_14,male,2019-07-01,8982.3249993
P_3_14,male,2019-10-01,5489.8012408
P_3_14,male,2020-01-01,6088.8187011
P_3_14,male,2020-04-01,5722.0170685
P_3_14,male,2020-07-01,6291.0908265
P_3_14,male,2020-10-01,8517.4492846
P_3_14,male,2021-01-01,13904.0396
P_3_14,male,2021-04-01,11158.335226
P_3_14,male,2021-07-01,13524.37571
P_3_14,male,2021-10-01,12164.851114
P_3_14,male,2022-01-01,14009.551202
P_3_14,male,2022-04-01,13904.396861
P_3_14,male,2022-07-01,13368.232258
P_3_14,male,2022-10-01,12009.629647
P_3_14,male,2023-01-01,14403.216701
P_3_14,male,2023-04-01,18123.041413
P_3_14,male,2023-07-01,16238.005076
P_3_14,male,2023-10-01,18036.96294
P_3_14,male,2024-01-01,19134.634437
P_3_14,male,2024-04-01,18795.859462
P_3_14,male,2024-07-01,17477.716555
P_3_14,male,2024-10-01,21533.884542
P_3_14,male,2025-01-01,19298.543076
P_3_14,male,2025-04-01,15729.243375
P_3_14,male,2025-07-01,19823.222235
P_3_14,male,2025-10-01,17661.671991
P_3_14,total,1991-04-01,51365
P_3_14,total,1991-07-01,51984
P_3_14,total,1991-10-01,52367
P_3_14,total,1992-01-01,53003
P_3_14,total,1992-04-01,51783
P_3_14,total,1992-07-01,51627
P_3_14,total,1992-10-01,53448
P_3_14,total,1993-01-01,54073
P_3_14,total,1993-04-01,45905
P_3_14,total,1993-07-01,45468
P_3_14,total,1993-10-01,54131
P_3_14,total,1994-01-01,55789
P_3_14,total,1994-04-01,46405
P_3_14,total,1994-07-01,46743
P_3_14,total,1994-10-01,58292
P_3_14,total,1995-01-01,58908
P_3_14,total,1995-04-01,47715
P_3_14,total,1995-07-01,44638
P_3_14,total,1995-10-01,53250
P_3_14,total,1996-01-01,54318
P_3_14,total,1996-04-01,55195
P_3_14,total,1996-07-01,55794
P_3_14,total,1996-10-01,54742
P_3_14,total,1997-01-01,52323
P_3_14,total,1997-04-01,51430
P_3_14,total,1997-07-01,52357
P_3_14,total,1997-10-01,53175
P_3_14,total,1998-01-01,53859
P_3_14,total,1998-04-01,54862
P_3_14,total,1998-07-01,56204
P_3_14,total,1998-10-01,57562
P_3_14,total,1999-01-01,58775
