D0,D1,D2,D3,date,value
AV10,KC5D,U,F,2011-10-01,9
AV10,KC5D,U,F,2011-11-01,9
AV10,KC5D,U,F,2011-12-01,8
AV10,KC5D,U,F,2012-01-01,9
AV10,KC5D,U,F,2012-02-01,8
AV10,KC5D,U,F,2012-03-01,8
AV10,KC5D,U,F,2012-04-01,8
AV10,KC5D,U,F,2012-05-01,8
AV10,KC5D,U,F,2012-06-01,8
AV10,KC5D,U,F,2012-07-01,8
AV10,KC5D,U,F,2012-08-01,8
AV10,KC5D,U,F,2012-09-01,8
AV10,KC5D,U,F,2012-10-01,8
AV10,KC5D,U,F,2012-11-01,9
AV10,KC5D,U,F,2012-12-01,579
AV10,KC5D,U,F,2013-01-01,583
AV10,KC5D,U,F,2013-02-01,600
AV10,KC5D,U,F,2013-03-01,598
AV10,KC5D,U,F,2013-04-01,552
AV10,KC5D,U,F,2013-05-01,551
AV10,KC5D,U,F,2013-06-01,557
AV10,KC5D,U,F,2013-07-01,535
AV10,KC5D,U,F,2013-08-01,533
AV10,KC5D,U,F,2013-09-01,534
AV10,KC5D,U,F,2013-10-01,555
AV10,KC5D,U,F,2013-11-01,562
AV10,KC5D,U,F,2013-12-01,547
AV10,KC5D,U,F,2014-01-01,581
AV10,KC5D,U,F,2014-02-01,563
AV10,KC5D,U,F,2014-03-01,564
AV10,KC5D,U,F,2014-04-01,554
AV10,KC5D,U,F,2014-05-01,548
AV10,KC5D,U,F,2014-06-01,577
AV10,KC5D,U,F,2014-07-01,590
AV10,KC5D,U,F,2014-08-01,598
AV10,KC5D,U,F,2014-09-01,597
AV10,KC5D,U,F,2014-10-01,619
AV10,KC5D,U,F,2014-11-01,597
AV10,KC5D,U,F,2014-12-01,610
AV10,KC5D,U,F,2015-01-01,604
AV10,KC5D,U,F,2015-02-01,530
AV10,KC5D,U,F,2015-03-01,490
AV10,KC5D,U,F,2015-04-01,509
AV10,KC5D,U,F,2015-05-01,495
AV10,KC5D,U,F,2015-06-01,479
AV10,KC5D,U,F,2015-07-01,430
AV10,KC5D,U,F,2015-08-01,468
AV10,KC5D,U,F,2015-09-01,466
AV10,KC5D,U,F,2015-10-01,501
AV10,KC5D,U,F,2015-11-01,592
AV10,KC5D,U,F,2015-12-01,606
AV10,KC5D,U,F,2016-01-01,588
AV10,KC5D,U,F,2016-02-01,618
AV10,KC5D,U,F,2016-03-01,564
AV10,KC5D,U,F,2016-04-01,562
AV10,KC5D,U,F,2016-05-01,553
AV10,KC5D,U,F,2016-06-01,560
AV10,KC5D,U,F,2016-07-01,565
AV10,KC5D,U,F,2016-08-01,536
AV10,KC5D,U,F,2016-09-01,532
AV10,KC5D,U,F,2016-10-01,528
AV10,KC5D,U,F,2016-11-01,571
AV10,KC5D,U,F,2016-12-01,583
AV10,KC5D,U,F,2017-01-01,610
AV10,KC5D,U,F,2017-02-01,527
AV10,KC5D,U,F,2017-03-01,539
AV10,KC5D,U,F,2017-04-01,671
AV10,KC5D,U,F,2017-05-01,691
AV10,KC5D,U,F,2017-06-01,805
AV10,KC5D,U,F,2017-07-01,780
AV10,KC5D,U,F,2017-08-01,713
AV10,KC5D,U,F,2017-09-01,728
AV10,KC5D,U,F,2017-10-01,705
AV10,KC5D,U,F,2017-11-01,725
AV10,KC5D,U,F,2017-12-01,628
AV10,KC5D,U,F,2018-01-01,745
AV10,KC5D,U,F,2018-02-01,703
AV10,KC5D,U,F,2018-03-01,780
AV10,KC5D,U,F,2018-04-01,926
AV10,KC5D,U,F,2018-05-01,859
AV10,KC5D,U,F,2018-06-01,889
AV10,KC5D,U,F,2018-07-01,939
AV10,KC5D,U,F,2018-08-01,943
AV10,KC5D,U,F,2018-09-01,917
AV10,KC5D,U,F,2018-10-01,871
AV10,KC5D,U,F,2018-11-01,943
AV10,KC5D,U,F,2018-12-01,1130
AV10,KC5D,U,F,2019-01-01,1126
AV10,KC5D,U,F,2019-02-01,1191
AV10,KC5D,U,F,2019-03-01,1370
AV10,KC5D,U,F,2019-04-01,1376
AV10,KC5D,U,F,2019-05-01,1352
AV10,KC5D,U,F,2019-06-01,1499
AV10,KC5D,U,F,2019-07-01,1438
AV10,KC5D,U,F,2019-08-01,1380
AV10,KC5D,U,F,2019-09-01,1107
AV10,KC5D,U,F,2019-10-01,1030
AV10,KC5D,U,F,2019-11-01,1109
AV10,KC5D,U,F,2019-12-01,1043
AV10,KC5D,U,F,2020-01-01,892
AV10,KC5D,U,F,2020-02-01,851
AV10,KC5D,U,F,2020-03-01,1028
AV10,KC5D,U,F,2020-04-01,1117
AV10,KC5D,U,F,2020-05-01,1108
AV10,KC5D,U,F,2020-06-01,1079
AV10,KC5D,U,F,2020-07-01,1078
AV10,KC5D,U,F,2020-08-01,1061
AV10,KC5D,U,F,2020-09-01,1013
AV10,KC5D,U,F,2020-10-01,994
AV10,KC5D,U,F,2020-11-01,911
AV10,KC5D,U,F,2020-12-01,895
AV10,KC5D,U,F,2021-01-01,916
AV10,KC5D,U,F,2021-02-01,896
AV10,KC5D,U,F,2021-03-01,877
AV10,KC5D,U,F,2021-04-01,801
AV10,KC5D,U,F,2021-05-01,740
AV10,KC5D,U,F,2021-06-01,920
AV10,KC5D,U,F,2021-07-01,727
AV10,KC5D,U,F,2021-08-01,718
AV10,KC5D,U,F,2021-09-01,709
AV10,KC5D,U,F,2021-10-01,778
AV10,KC5D,U,F,2021-11-01,845
AV10,KC5D,U,F,2021-12-01,840
AV10,KC5D,U,F,2022-01-01,827
AV10,KC5D,U,F,2022-02-01,858
AV10,KC5D,U,F,2022-03-01,963
AV10,KC5D,U,F,2022-04-01,992
AV10,KC5D,U,F,2022-05-01,1123
AV10,KC5D,U,F,2022-06-01,1099
AV10,KC5D,U,F,2022-07-01,1233
AV10,KC5D,U,F,2022-08-01,1419
AV10,KC5D,U,F,2022-09-01,1365
AV10,KC5D,U,F,2022-10-01,1337
AV10,KC5D,U,F,2022-11-01,1309
AV10,KC5D,U,F,2022-12-01,1288
AV10,KC5D,U,F,2023-01-01,1386
AV10,KC5D,U,F,2023-02-01,1222
AV10,KC5D,U,F,2023-03-01,1337
AV10,KC5D,U,F,2023-04-01,1283
AV10,KC5D,U,F,2023-05-01,1414
AV10,KC5E,G,F,2009-03-01,151
AV10,KC5E,G,F,2009-04-01,151
AV10,KC5E,G,F,2009-05-01,148
AV10,KC5E,G,F,2009-06-01,148
AV10,KC5E,G,F,2009-07-01,147
AV10,KC5E,G,F,2009-08-01,152
AV10,KC5E,G,F,2009-09-01,154
AV10,KC5E,G,F,2009-10-01,164
AV10,KC5E,G,F,2009-11-01,164
AV10,KC5E,G,F,2009-12-01,161
AV10,KC5E,G,F,2010-01-01,160
AV10,KC5E,G,F,2010-02-01,161
AV10,KC5E,G,F,2010-03-01,167
AV10,KC5E,G,F,2010-04-01,168
AV10,KC5E,G,F,2010-05-01,167
AV10,KC5E,G,F,2010-06-01,164
AV10,KC5E,G,F,2010-07-01,167
AV10,KC5E,G,F,2010-08-01,166
AV10,KC5E,G,F,2010-09-01,167
AV10,KC5E,G,F,2010-10-01,166
AV10,KC5E,G,F,2010-11-01,143
AV10,KC5E,G,F,2010-12-01,141
AV10,KC5E,G,F,2011-01-01,141
AV10,KC5E,G,F,2011-02-01,140
AV10,KC5E,G,F,2011-03-01,142
AV10,KC5E,G,F,2011-04-01,143
AV10,KC5E,G,F,2011-05-01,110
AV10,KC5E,G,F,2011-06-01,112
AV10,KC5E,G,F,2011-07-01,113
AV10,KC5E,G,F,2011-08-01,113
AV10,KC5E,G,F,2011-09-01,110
AV10,KC5E,G,F,2011-10-01,119
AV10,KC5E,G,F,2011-11-01,120
AV10,KC5E,G,F,2011-12-01,118
AV10,KC5E,G,F,2012-01-01,114
AV10,KC5E,G,F,2012-02-01,114
AV10,KC5E,G,F,2012-03-01,114
AV10,KC5E,G,F,2012-04-01,112
AV10,KC5E,G,F,2012-05-01,112
AV10,KC5E,G,F,2012-06-01,113
AV10,KC5E,G,F,2012-07-01,110
AV10,KC5E,G,F,2012-08-01,111
AV10,KC5E,G,F,2012-09-01,113
AV10,KC5E,G,F,2012-10-01,113
AV10,KC5E,G,F,2012-11-01,114
AV10,KC5E,G,F,2012-12-01,120
AV10,KC5E,G,F,2013-01-01,121
AV10,KC5E,G,F,2013-02-01,123
AV10,KC5E,G,F,2013-03-01,128
AV10,KC5E,G,F,2013-04-01,125
AV10,KC5E,G,F,2013-05-01,125
AV10,KC5E,G,F,2013-06-01,124
AV10,KC5E,G,F,2013-07-01,124
AV10,KC5E,G,F,2013-08-01,136
AV10,KC5E,G,F,2013-09-01,126
AV10,KC5E,G,F,2013-10-01,125
AV10,KC5E,G,F,2013-11-01,126
AV10,KC5E,G,F,2013-12-01,127
AV10,KC5E,G,F,2014-01-01,160
AV10,KC5E,G,F,2014-02-01,181
AV10,KC5E,G,F,2014-03-01,193
AV10,KC5E,G,F,2014-04-01,128
AV10,KC5E,G,F,2014-05-01,127
AV10,KC5E,G,F,2014-06-01,122
AV10,KC5E,G,F,2014-07-01,112
AV10,KC5E,G,F,2014-08-01,114
AV10,KC5E,G,F,2014-09-01,114
AV10,KC5E,G,F,2014-10-01,112
AV10,KC5E,G,F,2014-11-01,109
AV10,KC5E,G,F,2014-12-01,111
AV10,KC5E,G,F,2015-01-01,113
AV10,KC5E,G,F,2015-02-01,110
AV10,KC5E,G,F,2015-03-01,104
AV10,KC5E,G,F,2015-04-01,115
AV10,KC5E,G,F,2015-05-01,110
AV10,KC5E,G,F,2015-06-01,110
AV10,KC5E,G,F,2015-07-01,111
AV10,KC5E,G,F,2015-08-01,111
AV10,KC5E,G,F,2015-09-01,113
AV10,KC5E,G,F,2015-10-01,112
AV10,KC5E,G,F,2015-11-01,122
AV10,KC5E,G,F,2015-12-01,110
AV10,KC5E,G,F,2016-01-01,112
AV10,KC5E,G,F,2016-02-01,212
AV10,KC5E,G,F,2016-03-01,115
AV10,KC5E,G,F,2016-04-01,114
AV10,KC5E,G,F,2016-05-01,117
AV10,KC5E,G,F,2016-06-01,121
AV10,KC5E,G,F,2016-07-01,160
AV10,KC5E,G,F,2016-08-01,166
AV10,KC5E,G,F,2016-09-01,159
AV10,KC5E,G,F,2016-10-01,131
AV10,KC5E,G,F,2016-11-01,128
AV10,KC5E,G,F,2016-12-01,128
AV10,KC5E,G,F,2017-01-01,131
AV10,KC5E,G,F,2017-02-01,133
AV10,KC5E,G,F,2017-03-01,112
AV10,KC5E,G,F,2017-04-01,116
AV10,KC5E,G,F,2017-05-01,112
AV10,KC5E,G,F,2017-06-01,118
AV10,KC5E,G,F,2017-07-01,135
AV10,KC5E,G,F,2017-08-01,131
AV10,KC5E,G,F,2017-09-01,132
AV10,KC5E,G,F,2017-10-01,136
AV10,KC5E,G,F,2017-11-01,137
AV10,KC5E,G,F,2017-12-01,136
AV10,KC5E,G,F,2018-01-01,134
AV10,KC5E,G,F,2018-02-01,130
AV10,KC5E,G,F,2018-03-01,123
AV10,KC5E,G,F,2018-04-01,126
AV10,KC5E,G,F,2018-05-01,127
AV10,KC5E,G,F,2018-06-01,124
AV10,KC5E,G,F,2018-07-01,126
AV10,KC5E,G,F,2018-08-01,123
AV10,KC5E,G,F,2018-09-01,125
AV10,KC5E,G,F,2018-10-01,112
AV10,KC5E,G,F,2018-11-01,94
AV10,KC5E,G,F,2018-12-01,94
AV10,KC5E,G,F,2019-01-01,97
AV10,KC5E,G,F,2019-02-01,97
AV10,KC5E,G,F,2019-03-01,99
AV10,KC5E,G,F,2019-04-01,100
AV10,KC5E,G,F,2019-05-01,100
AV10,KC5E,G,F,2019-06-01,100
AV10,KC5E,G,F,2019-07-01,100
AV10,KC5E,G,F,2019-08-01,105
AV10,KC5E,G,F,2019-09-01,99
AV10,KC5E,G,F,2019-10-01,101
AV10,KC5E,G,F,2019-11-01,110
AV10,KC5E,G,F,2019-12-01,105
AV10,KC5E,G,F,2020-01-01,104
AV10,KC5E,G,F,2020-02-01,105
AV10,KC5E,G,F,2020-03-01,185
AV10,KC5E,G,F,2020-04-01,108
AV10,KC5E,G,F,2020-05-01,107
AV10,KC5E,G,F,2020-06-01,119
AV10,KC5E,G,F,2020-07-01,118
AV10,KC5E,G,F,2020-08-01,573
AV10,KC5E,G,F,2020-09-01,122
AV10,KC5E,G,F,2020-10-01,122
AV10,KC5E,G,F,2020-11-01,144
AV10,KC5E,G,F,2020-12-01,149
AV10,KC5E,G,F,2021-01-01,150
AV10,KC5E,G,F,2021-02-01,158
AV10,KC5E,G,F,2021-03-01,131
AV10,KC5E,G,F,2021-04-01,133
AV10,KC5E,G,F,2021-05-01,131
AV10,KC5E,G,F,2021-06-01,132
AV10,KC5E,G,F,2021-07-01,137
AV10,KC5E,G,F,2021-08-01,136
AV10,KC5E,G,F,2021-09-01,135
AV10,KC5E,G,F,2021-10-01,152
AV10,KC5E,G,F,2021-11-01,137
AV10,KC5E,G,F,2021-12-01,138
AV10,KC5E,G,F,2022-01-01,138
AV10,KC5E,G,F,2022-02-01,379
AV10,KC5E,G,F,2022-03-01,312
AV10,KC5E,G,F,2022-04-01,139
AV10,KC5E,G,F,2022-05-01,178
AV10,KC5E,G,F,2022-06-01,149
AV10,KC5E,G,F,2022-07-01,143
AV10,KC5E,G,F,2022-08-01,176
AV10,KC5E,G,F,2022-09-01,146
AV10,KC5E,G,F,2022-10-01,149
AV10,KC5E,G,F,2022-11-01,171
AV10,KC5E,G,F,2022-12-01,184
AV10,KC5E,G,F,2023-01-01,166
AV10,KC5E,G,F,2023-02-01,162
AV10,KC5E,G,F,2023-03-01,161
AV10,KC5E,G,F,2023-04-01,158
AV10,KC5E,G,F,2023-05-01,143
AV10,KC5E,H,F,2009-03-01,27
AV10,KC5E,H,F,2009-04-01,27
AV10,KC5E,H,F,2009-05-01,27
AV10,KC5E,H,F,2009-06-01,24
AV10,KC5E,H,F,2009-07-01,27
AV10,KC5E,H,F,2009-08-01,27
AV10,KC5E,H,F,2009-09-01,26
AV10,KC5E,H,F,2009-10-01,25
AV10,KC5E,H,F,2009-11-01,25
AV10,KC5E,H,F,2009-12-01,23
AV10,KC5E,H,F,2010-01-01,25
AV10,KC5E,H,F,2010-02-01,25
AV10,KC5E,H,F,2010-03-01,25
AV10,KC5E,H,F,2010-04-01,22
AV10,KC5E,H,F,2010-05-01,22
AV10,KC5E,H,F,2010-06-01,22
AV10,KC5E,H,F,2010-07-01,17
AV10,KC5E,H,F,2010-08-01,18
AV10,KC5E,H,F,2010-09-01,9
AV10,KC5E,H,F,2010-10-01,9
AV10,KC5E,H,F,2010-11-01,9
AV10,KC5E,H,F,2010-12-01,6
AV10,KC5E,H,F,2011-01-01,6
AV10,KC5E,H,F,2011-02-01,6
AV10,KC5E,H,F,2011-03-01,6
AV10,KC5E,H,F,2011-04-01,6
AV10,KC5E,H,F,2011-05-01,6
AV10,KC5E,H,F,2011-06-01,7
AV10,KC5E,H,F,2011-07-01,7
AV10,KC5E,H,F,2011-08-01,8
AV10,KC5E,H,F,2011-09-01,6
AV10,KC5E,H,F,2011-10-01,3
AV10,KC5E,H,F,2011-11-01,84
AV10,KC5E,H,F,2011-12-01,84
AV10,KC5E,H,F,2012-01-01,84
AV10,KC5E,H,F,2012-02-01,84
AV10,KC5E,H,F,2012-03-01,84
AV10,KC5E,H,F,2012-04-01,86
AV10,KC5E,H,F,2012-05-01,88
AV10,KC5E,H,F,2012-06-01,89
AV10,KC5E,H,F,2012-07-01,90
AV10,KC5E,H,F,2012-08-01,90
AV10,KC5E,H,F,2012-09-01,90
AV10,KC5E,H,F,2012-10-01,90
AV10,KC5E,H,F,2012-11-01,90
AV10,KC5E,H,F,2012-12-01,91
AV10,KC5E,H,F,2013-01-01,91
AV10,KC5E,H,F,2013-02-01,91
AV10,KC5E,H,F,2013-03-01,91
AV10,KC5E,H,F,2013-04-01,91
AV10,KC5E,H,F,2013-05-01,87
AV10,KC5E,H,F,2013-06-01,86
AV10,KC5E,H,F,2013-07-01,87
AV10,KC5E,H,F,2013-08-01,88
AV10,KC5E,H,F,2013-09-01,89
AV10,KC5E,H,F,2013-10-01,82
AV10,KC5E,H,F,2013-11-01,74
AV10,KC5E,H,F,2013-12-01,75
AV10,KC5E,H,F,2014-01-01,74
AV10,KC5E,H,F,2014-02-01,74
AV10,KC5E,H,F,2014-03-01,73
AV10,KC5E,H,F,2014-04-01,72
AV10,KC5E,H,F,2014-05-01,73
AV10,KC5E,H,F,2014-06-01,79
AV10,KC5E,H,F,2014-07-01,80
AV10,KC5E,H,F,2014-08-01,80
AV10,KC5E,H,F,2014-09-01,80
AV10,KC5E,H,F,2014-10-01,82
AV10,KC5E,H,F,2014-11-01,82
AV10,KC5E,H,F,2014-12-01,76
AV10,KC5E,H,F,2015-01-01,76
AV10,KC5E,H,F,2015-02-01,75
AV10,KC5E,H,F,2015-03-01,74
AV10,KC5E,H,F,2015-04-01,77
AV10,KC5E,H,F,2015-05-01,77
AV10,KC5E,H,F,2015-06-01,78
AV10,KC5E,H,F,2015-07-01,76
AV10,KC5E,H,F,2015-08-01,79
AV10,KC5E,H,F,2015-09-01,79
AV10,KC5E,H,F,2015-10-01,79
AV10,KC5E,H,F,2015-11-01,76
AV10,KC5E,H,F,2015-12-01,75
AV10,KC5E,H,F,2016-01-01,75
AV10,KC5E,H,F,2016-02-01,76
AV10,KC5E,H,F,2016-03-01,75
AV10,KC5E,H,F,2016-04-01,75
AV10,KC5E,H,F,2016-05-01,76
AV10,KC5E,H,F,2016-06-01,75
AV10,KC5E,H,F,2016-07-01,78
AV10,KC5E,H,F,2016-08-01,81
AV10,KC5E,H,F,2016-09-01,81
AV10,KC5E,H,F,2016-10-01,82
AV10,KC5E,H,F,2016-11-01,83
AV10,KC5E,H,F,2016-12-01,83
AV10,KC5E,H,F,2017-01-01,83
AV10,KC5E,H,F,2017-02-01,84
AV10,KC5E,H,F,2017-03-01,88
AV10,KC5E,H,F,2017-04-01,87
AV10,KC5E,H,F,2017-05-01,89
AV10,KC5E,H,F,2017-06-01,88
AV10,KC5E,H,F,2017-07-01,91
AV10,KC5E,H,F,2017-08-01,92
AV10,KC5E,H,F,2017-09-01,92
AV10,KC5E,H,F,2017-10-01,111
AV10,KC5E,H,F,2017-11-01,111
AV10,KC5E,H,F,2017-12-01,109
AV10,KC5E,H,F,2018-01-01,135
AV10,KC5E,H,F,2018-02-01,136
AV10,KC5E,H,F,2018-03-01,135
AV10,KC5E,H,F,2018-04-01,140
AV10,KC5E,H,F,2018-05-01,140
AV10,KC5E,H,F,2018-06-01,139
AV10,KC5E,H,F,2018-07-01,140
AV10,KC5E,H,F,2018-08-01,147
AV10,KC5E,H,F,2018-09-01,148
AV10,KC5E,H,F,2018-10-01,206
AV10,KC5E,H,F,2018-11-01,243
AV10,KC5E,H,F,2018-12-01,290
AV10,KC5E,H,F,2019-01-01,342
AV10,KC5E,H,F,2019-02-01,343
AV10,KC5E,H,F,2019-03-01,347
AV10,KC5E,H,F,2019-04-01,380
AV10,KC5E,H,F,2019-05-01,378
AV10,KC5E,H,F,2019-06-01,385
AV10,KC5E,H,F,2019-07-01,385
AV10,KC5E,H,F,2019-08-01,355
AV10,KC5E,H,F,2019-09-01,357
AV10,KC5E,H,F,2019-10-01,357
AV10,KC5E,H,F,2019-11-01,359
AV10,KC5E,H,F,2019-12-01,369
AV10,KC5E,H,F,2020-01-01,370
AV10,KC5E,H,F,2020-02-01,370
AV10,KC5E,H,F,2020-03-01,370
AV10,KC5E,H,F,2020-04-01,371
AV10,KC5E,H,F,2020-05-01,376
AV10,KC5E,H,F,2020-06-01,375
AV10,KC5E,H,F,2020-07-01,376
AV10,KC5E,H,F,2020-08-01,380
AV10,KC5E,H,F,2020-09-01,378
AV10,KC5E,H,F,2020-10-01,379
AV10,KC5E,H,F,2020-11-01,381
AV10,KC5E,H,F,2020-12-01,382
AV10,KC5E,H,F,2021-01-01,384
AV10,KC5E,H,F,2021-02-01,386
AV10,KC5E,H,F,2021-03-01,387
AV10,KC5E,H,F,2021-04-01,388
AV10,KC5E,H,F,2021-05-01,390
AV10,KC5E,H,F,2021-06-01,389
AV10,KC5E,H,F,2021-07-01,391
AV10,KC5E,H,F,2021-08-01,393
AV10,KC5E,H,F,2021-09-01,393
AV10,KC5E,H,F,2021-10-01,394
AV10,KC5E,H,F,2021-11-01,396
AV10,KC5E,H,F,2021-12-01,391
AV10,KC5E,H,F,2022-01-01,391
AV10,KC5E,H,F,2022-02-01,390
AV10,KC5E,H,F,2022-03-01,385
AV10,KC5E,H,F,2022-04-01,385
AV10,KC5E,H,F,2022-05-01,386
AV10,KC5E,H,F,2022-06-01,384
AV10,KC5E,H,F,2022-07-01,385
AV10,KC5E,H,F,2022-08-01,385
AV10,KC5E,H,F,2022-09-01,383
AV10,KC5E,H,F,2022-10-01,384
AV10,KC5E,H,F,2022-11-01,366
AV10,KC5E,H,F,2022-12-01,353
AV10,KC5E,H,F,2023-01-01,352
AV10,KC5E,H,F,2023-02-01,352
AV10,KC5E,H,F,2023-03-01,355
AV10,KC5E,H,F,2023-04-01,354
AV10,KC5E,H,F,2023-05-01,358
AV10,KC5E,T1,B,2009-03-01,4082
AV10,KC5E,T1,B,2009-04-01,4080
AV10,KC5E,T1,B,2009-05-01,4084
AV10,KC5E,T1,B,2009-06-01,4070
AV10,KC5E,T1,B,2009-07-01,4081
AV10,KC5E,T1,B,2009-08-01,4083
AV10,KC5E,T1,B,2009-09-01,4090
AV10,KC5E,T1,B,2009-10-01,4119
AV10,KC5E,T1,B,2009-11-01,4148
AV10,KC5E,T1,B,2009-12-01,4086
AV10,KC5E,T1,B,2010-01-01,4085
AV10,KC5E,T1,B,2010-02-01,4091
AV10,KC5E,T1,B,2010-03-01,4080
AV10,KC5E,T1,B,2010-04-01,4078
AV10,KC5E,T1,B,2010-05-01,4105
AV10,KC5E,T1,B,2010-06-01,4110
AV10,KC5E,T1,B,2010-07-01,4104
AV10,KC5E,T1,B,2010-08-01,4086
AV10,KC5E,T1,B,2010-09-01,4078
AV10,KC5E,T1,B,2010-10-01,4083
AV10,KC5E,T1,B,2010-11-01,3965
AV10,KC5E,T1,B,2010-12-01,3912
AV10,KC5E,T1,B,2011-01-01,3898
AV10,KC5E,T1,B,2011-02-01,3902
AV10,KC5E,T1,B,2011-03-01,3890
AV10,KC5E,T1,B,2011-04-01,3905
AV10,KC5E,T1,B,2011-05-01,3872
AV10,KC5E,T1,B,2011-06-01,3833
AV10,KC5E,T1,B,2011-07-01,3838
AV10,KC5E,T1,B,2011-08-01,3822
AV10,KC5E,T1,B,2011-09-01,3797
AV10,KC5E,T1,B,2011-10-01,3763
AV10,KC5E,T1,B,2011-11-01,3841
AV10,KC5E,T1,B,2011-12-01,3758
AV10,KC5E,T1,B,2012-01-01,3743
AV10,KC5E,T1,B,2012-02-01,3755
AV10,KC5E,T1,B,2012-03-01,3756
AV10,KC5E,T1,B,2012-04-01,3760
AV10,KC5E,T1,B,2012-05-01,3732
AV10,KC5E,T1,B,2012-06-01,3721
AV10,KC5E,T1,B,2012-07-01,3710
AV10,KC5E,T1,B,2012-08-01,3696
AV10,KC5E,T1,B,2012-09-01,3719
AV10,KC5E,T1,B,2012-10-01,3698
AV10,KC5E,T1,B,2012-11-01,3681
AV10,KC5E,T1,B,2012-12-01,3676
AV10,KC5E,T1,B,2013-01-01,3769
AV10,KC5E,T1,B,2013-02-01,3675
AV10,KC5E,T1,B,2013-03-01,3679
AV10,KC5E,T1,B,2013-04-01,3695
AV10,KC5E,T1,B,2013-05-01,3705
AV10,KC5E,T1,B,2013-06-01,3783
AV10,KC5E,T1,B,2013-07-01,3598
AV10,KC5E,T1,B,2013-08-01,3720
AV10,KC5E,T1,B,2013-09-01,3701
AV10,KC5E,T1,B,2013-10-01,3674
AV10,KC5E,T1,B,2013-11-01,3705
AV10,KC5E,T1,B,2013-12-01,3677
AV10,KC5E,T1,B,2014-01-01,3829
AV10,KC5E,T1,B,2014-02-01,3869
AV10,KC5E,T1,B,2014-03-01,3884
AV10,KC5E,T1,B,2014-04-01,3764
AV10,KC5E,T1,B,2014-05-01,3847
AV10,KC5E,T1,B,2014-06-01,3789
AV10,KC5E,T1,B,2014-07-01,3628
AV10,KC5E,T1,B,2014-08-01,3721
AV10,KC5E,T1,B,2014-09-01,3676
AV10,KC5E,T1,B,2014-10-01,3778
AV10,KC5E,T1,B,2014-11-01,3840
AV10,KC5E,T1,B,2014-12-01,3805
AV10,KC5E,T1,B,2015-01-01,3726
AV10,KC5E,T1,B,2015-02-01,3737
AV10,KC5E,T1,B,2015-03-01,3670
AV10,KC5E,T1,B,2015-04-01,3691
AV10,KC5E,T1,B,2015-05-01,3673
AV10,KC5E,T1,B,2015-06-01,3672
AV10,KC5E,T1,B,2015-07-01,3625
AV10,KC5E,T1,B,2015-08-01,3639
AV10,KC5E,T1,B,2015-09-01,3695
AV10,KC5E,T1,B,2015-10-01,3671
AV10,KC5E,T1,B,2015-11-01,3771
AV10,KC5E,T1,B,2015-12-01,3839
AV10,KC5E,T1,B,2016-01-01,3810
AV10,KC5E,T1,B,2016-02-01,3634
AV10,KC5E,T1,B,2016-03-01,3526
AV10,KC5E,T1,B,2016-04-01,3534
AV10,KC5E,T1,B,2016-05-01,3468
AV10,KC5E,T1,B,2016-06-01,3466
AV10,KC5E,T1,B,2016-07-01,3509
AV10,KC5E,T1,B,2016-08-01,3500
AV10,KC5E,T1,B,2016-09-01,3484
AV10,KC5E,T1,B,2016-10-01,3450
AV10,KC5E,T1,B,2016-11-01,3470
AV10,KC5E,T1,B,2016-12-01,3516
AV10,KC5E,T1,B,2017-01-01,3604
AV10,KC5E,T1,B,2017-02-01,3492
AV10,KC5E,T1,B,2017-03-01,3461
AV10,KC5E,T1,B,2017-04-01,3528
AV10,KC5E,T1,B,2017-05-01,3558
AV10,KC5E,T1,B,2017-06-01,3543
AV10,KC5E,T1,B,2017-07-01,3551
AV10,KC5E,T1,B,2017-08-01,3502
AV10,KC5E,T1,B,2017-09-01,3553
AV10,KC5E,T1,B,2017-10-01,3524
AV10,KC5E,T1,B,2017-11-01,3748
AV10,KC5E,T1,B,2017-12-01,3568
AV10,KC5E,T1,B,2018-01-01,3420
AV10,KC5E,T1,B,2018-02-01,3419
AV10,KC5E,T1,B,2018-03-01,3502
AV10,KC5E,T1,B,2018-04-01,3410
AV10,KC5E,T1,B,2018-05-01,3519
AV10,KC5E,T1,B,2018-06-01,3571
AV10,KC5E,T1,B,2018-07-01,3393
AV10,KC5E,T1,B,2018-08-01,3409
AV10,KC5E,T1,B,2018-09-01,3467
AV10,KC5E,T1,B,2018-10-01,3471
AV10,KC5E,T1,B,2018-11-01,3591
AV10,KC5E,T1,B,2018-12-01,3466
AV10,KC5E,T1,B,2019-01-01,3360
AV10,KC5E,T1,B,2019-02-01,3340
AV10,KC5E,T1,B,2019-03-01,3356
AV10,KC5E,T1,B,2019-04-01,3404
AV10,KC5E,T1,B,2019-05-01,3388
AV10,KC5E,T1,B,2019-06-01,3826
AV10,KC5E,T1,B,2019-07-01,3804
AV10,KC5E,T1,B,2019-08-01,3775
AV10,KC5E,T1,B,2019-09-01,3853
AV10,KC5E,T1,B,2019-10-01,3827
AV10,KC5E,T1,B,2019-11-01,3800
AV10,KC5E,T1,B,2019-12-01,3718
AV10,KC5E,T1,B,2020-01-01,3744
AV10,KC5E,T1,B,2020-02-01,3710
AV10,KC5E,T1,B,2020-03-01,3827
AV10,KC5E,T1,B,2020-04-01,3742
AV10,KC5E,T1,B,2020-05-01,3774
AV10,KC5E,T1,B,2020-06-01,3785
AV10,KC5E,T1,B,2020-07-01,3782
AV10,KC5E,T1,B,2020-08-01,4225
AV10,KC5E,T1,B,2020-09-01,3768
