D0,D1,D2,date,value
CHF,A,D1,2016-04-01,53072.90154494462
CHF,A,D1,2016-07-01,36162.968463692436
CHF,A,D1,2016-10-01,38655.10312765053
CHF,A,D1,2017-01-01,27675.42778690951
CHF,A,D1,2017-04-01,30433.155006605368
CHF,A,D1,2017-07-01,29939.482960041612
CHF,A,D1,2017-10-01,28336.39433305935
CHF,A,D1,2018-01-01,25802.714923778105
CHF,A,D1,2018-04-01,29404.741124839144
CHF,A,D1,2018-07-01,28134.671016954107
CHF,A,D1,2018-10-01,28301.665535622556
CHF,A,D1,2019-01-01,25284.77032567423
CHF,A,D1,2019-04-01,30943.705832404172
CHF,A,D1,2019-07-01,36587.642186990386
CHF,A,D1,2019-10-01,33589.33119419697
CHF,A,D1,2020-01-01,63029.18711264069
CHF,A,D1,2020-04-01,38901.508968509115
CHF,A,D1,2020-07-01,35709.92004271291
CHF,A,D1,2020-10-01,39269.89204335843
CHF,A,D1,2021-01-01,41199.9173187363
CHF,A,D1,2021-04-01,31969.700820620164
CHF,A,D1,2021-07-01,33334.6175811725
CHF,A,D1,2021-10-01,32288.32530978972
CHF,A,D1,2022-01-01,42545.25222985326
CHF,A,D1,2022-04-01,54528.2097369778
CHF,A,D1,2022-07-01,72250.42984980647
CHF,A,D1,2022-10-01,51073.27355474762
CHF,A,D1,2023-01-01,36577.0140392391
CHF,A,D1,2023-04-01,37123.75484827111
CHF,A,D1,2023-07-01,40661.541111822306
CHF,A,D1,2023-10-01,41596.19643972786
CHF,A,D1,2024-01-01,34084.67178393401
CHF,A,D1,2024-04-01,31702.479503152485
CHF,A,D1,2024-07-01,35672.33035443814
CHF,A,D1,2024-10-01,55936.25462759148
CHF,A,D1,2025-01-01,35757.29122733819
CHF,A,D1,2025-04-01,48079.66670935006
CHF,A,D1,2025-07-01,35313.06808983176
CHF,A,D1,2025-10-01,38410.3611061854
CHF,A,D1,2026-01-01,49987.07901221631
CHF,A,P,1985-01-01,70961.47900340462
CHF,A,P,1985-04-01,77223.9352750221
CHF,A,P,1985-07-01,83750.66513974634
CHF,A,P,1985-10-01,92221.2999999999
CHF,A,P,1986-01-01,95118.92462086401
CHF,A,P,1986-04-01,97367.63319415937
CHF,A,P,1986-07-01,98975.39581508155
CHF,A,P,1986-10-01,101269.8
CHF,A,P,1987-01-01,102749.76414945761
CHF,A,P,1987-04-01,104213.51114436662
CHF,A,P,1987-07-01,108020.04808955212
CHF,A,P,1987-10-01,106820.09999999999
CHF,A,P,1988-01-01,108516.54495124001
CHF,A,P,1988-04-01,110883.7533046222
CHF,A,P,1988-07-01,113535.52766776022
CHF,A,P,1988-10-01,116413.7
CHF,A,P,1989-01-01,119655.19545656427
CHF,A,P,1989-04-01,122712.49417050651
CHF,A,P,1989-07-01,124463.04901026367
CHF,A,P,1989-10-01,123414.8
CHF,A,P,1990-01-01,116762.11628644659
CHF,A,P,1990-04-01,111509.21568028253
CHF,A,P,1990-07-01,101265.36347414448
CHF,A,P,1990-10-01,95895.1
CHF,A,P,1991-01-01,101281.7576154346
CHF,A,P,1991-04-01,105862.70859054942
CHF,A,P,1991-07-01,110005.48221878642
CHF,A,P,1991-10-01,113637.09999999999
CHF,A,P,1992-01-01,116420.02763251172
CHF,A,P,1992-04-01,117938.32272705372
CHF,A,P,1992-07-01,118267.24963822491
CHF,A,P,1992-10-01,120790.70000000001
CHF,A,P,1993-01-01,119059.20790891565
CHF,A,P,1993-04-01,118349.11750419717
CHF,A,P,1993-07-01,116762.49450713338
CHF,A,P,1993-10-01,118324
CHF,A,P,1994-01-01,120182.3092285522
CHF,A,P,1994-04-01,120493.57574418007
CHF,A,P,1994-07-01,121283.95294240717
CHF,A,P,1994-10-01,123219
CHF,A,P,1995-01-01,124179.4728871511
CHF,A,P,1995-04-01,128611.06642503284
CHF,A,P,1995-07-01,131733.51522189414
CHF,A,P,1995-10-01,135517.6
CHF,A,P,1996-01-01,138597.6899329826
CHF,A,P,1996-04-01,140620.96467070092
CHF,A,P,1996-07-01,141792.78826226827
CHF,A,P,1996-10-01,145468.499999999
CHF,A,P,1997-01-01,152528.85150171007
CHF,A,P,1997-04-01,160383.4473581784
CHF,A,P,1997-07-01,161345.64515161084
CHF,A,P,1997-10-01,163816
CHF,A,P,1998-01-01,201959.94698844297
CHF,A,P,1998-04-01,193280.9270440433
CHF,A,P,1998-07-01,167120.81178462633
CHF,A,P,1998-10-01,169580.046
CHF,A,P,1999-01-01,173489.84438759563
CHF,A,P,1999-04-01,171748.02850734277
CHF,A,P,1999-07-01,171255.22304480453
CHF,A,P,1999-10-01,180755.87029579002
CHF,A,P,2000-01-01,181060.30692963
CHF,A,P,2000-04-01,175123.20433425
CHF,A,P,2000-07-01,177905.15230837
CHF,A,P,2000-10-01,179839.36086446
CHF,A,P,2001-01-01,184609.16464507
CHF,A,P,2001-04-01,198546.1371273
CHF,A,P,2001-07-01,186697.73091274002
CHF,A,P,2001-10-01,189935.72398383
CHF,A,P,2002-01-01,191901.874988511
CHF,A,P,2002-04-01,188235.971211191
CHF,A,P,2002-07-01,185607.437921731
CHF,A,P,2002-10-01,186673.899793341
CHF,A,P,2003-01-01,192428.711880831
CHF,A,P,2003-04-01,202632.58779199098
CHF,A,P,2003-07-01,207982.426254125
CHF,A,P,2003-10-01,212213.456949954
CHF,A,P,2004-01-01,222197.08213425
CHF,A,P,2004-04-01,219668.4341141
CHF,A,P,2004-07-01,226036.23336552
CHF,A,P,2004-10-01,226531.35410805
CHF,A,P,2005-01-01,239295.8729377
CHF,A,P,2005-04-01,243223.59361394998
CHF,A,P,2005-07-01,252699.089948
CHF,A,P,2005-10-01,262042.2961754
CHF,A,P,2006-01-01,282337.33598515
CHF,A,P,2006-04-01,290397.3332956
CHF,A,P,2006-07-01,303343.34669495
CHF,A,P,2006-10-01,308542.8728495
CHF,A,P,2007-01-01,329223.38791945
CHF,A,P,2007-04-01,342433.3837734
CHF,A,P,2007-07-01,345429.45136845
CHF,A,P,2007-10-01,353561.52700858
CHF,A,P,2008-01-01,367414.9446431
CHF,A,P,2008-04-01,368906.19315075
CHF,A,P,2008-07-01,361896.13348258
CHF,A,P,2008-10-01,334826.4753796
CHF,A,P,2009-01-01,335837.37155455
CHF,A,P,2009-04-01,350268.65710755
CHF,A,P,2009-07-01,354225.5640925
CHF,A,P,2009-10-01,363418.42743705
CHF,A,P,2010-01-01,370588.1796665
CHF,A,P,2010-04-01,364151.92196545
CHF,A,P,2010-07-01,364355.3886562
CHF,A,P,2010-10-01,360370.5803479
CHF,A,P,2011-01-01,359834.04486835003
CHF,A,P,2011-04-01,356402.4311787
CHF,A,P,2011-07-01,342832.55161695
CHF,A,P,2011-10-01,333069.3935046
CHF,A,P,2012-01-01,334217.85617475
CHF,A,P,2012-04-01,323429.64029175
CHF,A,P,2012-07-01,328621.33922805
CHF,A,P,2012-10-01,332731.03134725
CHF,A,P,2013-01-01,332809.73946161
CHF,A,P,2013-04-01,320449.39390449
CHF,A,P,2013-07-01,320041.45844865
CHF,A,P,2013-10-01,318883.59410818
CHF,A,P,2014-01-01,322823.83612517
CHF,A,P,2014-04-01,324680.13579339
CHF,A,P,2014-07-01,326437.68715882
CHF,A,P,2014-10-01,312371.5440274243
CHF,A,P,2015-01-01,305079.4637111243
CHF,A,P,2015-04-01,296325.2764511895
CHF,A,P,2015-07-01,290153.9097562315
CHF,A,P,2015-10-01,283715.24673715257
CHF,A,P,2016-01-01,281207.2802200083
CHF,A,P,2016-04-01,278776.2350309037
CHF,A,P,2016-07-01,276017.94969404564
CHF,A,P,2016-10-01,269664.66208984575
CHF,A,P,2017-01-01,271507.04182423477
CHF,A,P,2017-04-01,269275.25657827646
CHF,A,P,2017-07-01,269574.13080199616
CHF,A,P,2017-10-01,270718.5149191858
CHF,A,P,2018-01-01,271439.71113391867
CHF,A,P,2018-04-01,268725.13067726063
CHF,A,P,2018-07-01,271001.85959168774
CHF,A,P,2018-10-01,258860.37301093576
CHF,A,P,2019-01-01,265827.6684626175
CHF,A,P,2019-04-01,269216.2539394259
CHF,A,P,2019-07-01,269747.12603299005
CHF,A,P,2019-10-01,269171.50882462604
CHF,A,P,2020-01-01,250239.21802378437
CHF,A,P,2020-04-01,262790.0493916814
CHF,A,P,2020-07-01,265783.8697051933
CHF,A,P,2020-10-01,268624.29448102944
CHF,A,P,2021-01-01,278736.1479125609
CHF,A,P,2021-04-01,288321.5655584348
CHF,A,P,2021-07-01,289593.87692228943
CHF,A,P,2021-10-01,292927.1211411033
CHF,A,P,2022-01-01,282649.8750838757
CHF,A,P,2022-04-01,269086.21330009314
CHF,A,P,2022-07-01,259449.28765331037
CHF,A,P,2022-10-01,262797.6790997599
CHF,A,P,2023-01-01,270567.23452471226
CHF,A,P,2023-04-01,276690.40872104705
CHF,A,P,2023-07-01,271462.6909760542
CHF,A,P,2023-10-01,271791.77753364324
CHF,A,P,2024-01-01,280207.8290589453
CHF,A,P,2024-04-01,281970.52262699924
CHF,A,P,2024-07-01,285029.0927929602
CHF,A,P,2024-10-01,280726.60035939235
CHF,A,P,2025-01-01,285702.56074902083
CHF,A,P,2025-04-01,285065.33464115375
CHF,A,P,2025-07-01,288975.9413217847
CHF,A,P,2025-10-01,287788.2285275871
CHF,A,P,2026-01-01,295970.13761969557
CHF,A,T,1985-01-01,173113.9436886897
CHF,A,T,1985-04-01,184151.24546021884
CHF,A,T,1985-07-01,195056.30031651017
CHF,A,T,1985-10-01,207103.0999999999
CHF,A,T,1986-01-01,212497.48558336485
CHF,A,T,1986-04-01,216819.78173825264
CHF,A,T,1986-07-01,220366.30465614863
CHF,A,T,1986-10-01,224965.7
CHF,A,T,1987-01-01,228880.38095833827
CHF,A,T,1987-04-01,233084.21508998246
CHF,A,T,1987-07-01,239553.2660665006
CHF,A,T,1987-10-01,240534.4
CHF,A,T,1988-01-01,243577.00934681355
CHF,A,T,1988-04-01,246589.73954705385
CHF,A,T,1988-07-01,249158.91890596412
CHF,A,T,1988-10-01,251170.5
CHF,A,T,1989-01-01,254796.20956714562
CHF,A,T,1989-04-01,258663.99062382063
CHF,A,T,1989-07-01,262420.86753971176
CHF,A,T,1989-10-01,265518.9
CHF,A,T,1990-01-01,262368.8020113461
CHF,A,T,1990-04-01,261094.50045553455
CHF,A,T,1990-07-01,254099.8711289248
CHF,A,T,1990-10-01,250184.5
CHF,A,T,1991-01-01,255147.9370252652
CHF,A,T,1991-04-01,257807.71865006117
